313.0,5.0,1.0
301.0,10.0,1.0
327.0,15.0,1.0
344.0,20.0,1.0
332.0,5.0,2.0
308.0,10.0,2.0
320.0,15.0,2.0
352.0,20.0,2.0
252.0,5.0,3.0
342.0,10.0,3.0
357.0,15.0,3.0
379.0,20.0,3.0
326.0,5.0,4.0
325.0,10.0,4.0
337.0,15.0,4.0
355.0,20.0,4.0
215.0,5.0,5.0
288.0,10.0,5.0
330.0,15.0,5.0
346.0,20.0,5.0
380.0,5.0,6.0
331.0,10.0,6.0
349.0,15.0,6.0
365.0,20.0,6.0
277.0,5.0,7.0
291.0,10.0,7.0
317.0,15.0,7.0
349.0,20.0,7.0
244.0,5.0,8.0
325.0,10.0,8.0
352.0,15.0,8.0
355.0,20.0,8.0
338.0,5.0,9.0
304.0,10.0,9.0
334.0,15.0,9.0
354.0,20.0,9.0
248.0,5.0,10.0
303.0,10.0,10.0
325.0,15.0,10.0
344.0,20.0,10.0
237.0,5.0,11.0
255.0,10.0,11.0
295.0,15.0,11.0
321.0,20.0,11.0
292.0,5.0,12.0
320.0,10.0,12.0
324.0,15.0,12.0
345.0,20.0,12.0
241.0,5.0,13.0
287.0,10.0,13.0
317.0,15.0,13.0
346.0,20.0,13.0
221.0,5.0,14.0
280.0,10.0,14.0
322.0,15.0,14.0
340.0,20.0,14.0
246.0,5.0,15.0
354.0,10.0,15.0
356.0,15.0,15.0
362.0,20.0,15.0
270.0,5.0,16.0
321.0,10.0,16.0
337.0,15.0,16.0
369.0,20.0,16.0
222.0,5.0,17.0
306.0,10.0,17.0
309.0,15.0,17.0
339.0,20.0,17.0
332.0,5.0,18.0
322.0,10.0,18.0
342.0,15.0,18.0
379.0,20.0,18.0
288.0,5.0,19.0
352.0,10.0,19.0
378.0,15.0,19.0
394.0,20.0,19.0
367.0,5.0,20.0
316.0,10.0,20.0
342.0,15.0,20.0
363.0,20.0,20.0
383.0,5.0,21.0
350.0,10.0,21.0
357.0,15.0,21.0
382.0,20.0,21.0
320.0,5.0,22.0
301.0,10.0,22.0
319.0,15.0,22.0
355.0,20.0,22.0
348.0,5.0,23.0
324.0,10.0,23.0
341.0,15.0,23.0
355.0,20.0,23.0
256.0,5.0,24.0
304.0,10.0,24.0
333.0,15.0,24.0
366.0,20.0,24.0
255.0,5.0,25.0
335.0,10.0,25.0
354.0,15.0,25.0
375.0,20.0,25.0
379.0,5.0,26.0
346.0,10.0,26.0
353.0,15.0,26.0
372.0,20.0,26.0
269.0,5.0,27.0
332.0,10.0,27.0
388.0,15.0,27.0
394.0,20.0,27.0
232.0,5.0,28.0
279.0,10.0,28.0
314.0,15.0,28.0
341.0,20.0,28.0
249.0,5.0,29.0
288.0,10.0,29.0
326.0,15.0,29.0
347.0,20.0,29.0
296.0,5.0,30.0
319.0,10.0,30.0
342.0,15.0,30.0
366.0,20.0,30.0
289.0,5.0,31.0
358.0,10.0,31.0
357.0,15.0,31.0
373.0,20.0,31.0
376.0,5.0,32.0
375.0,10.0,32.0
374.0,15.0,32.0
383.0,20.0,32.0
297.0,5.0,33.0
322.0,10.0,33.0
342.0,15.0,33.0
349.0,20.0,33.0
244.0,5.0,34.0
339.0,10.0,34.0
333.0,15.0,34.0
344.0,20.0,34.0
255.0,5.0,35.0
304.0,10.0,35.0
340.0,15.0,35.0
368.0,20.0,35.0
291.0,5.0,36.0
311.0,10.0,36.0
332.0,15.0,36.0
370.0,20.0,36.0
301.0,5.0,37.0
320.0,10.0,37.0
325.0,15.0,37.0
354.0,20.0,37.0
283.0,5.0,38.0
294.0,10.0,38.0
317.0,15.0,38.0
336.0,20.0,38.0
296.0,5.0,39.0
339.0,10.0,39.0
372.0,15.0,39.0
374.0,20.0,39.0
256.0,5.0,40.0
298.0,10.0,40.0
348.0,15.0,40.0
368.0,20.0,40.0
249.0,5.0,41.0
345.0,10.0,41.0
365.0,15.0,41.0
397.0,20.0,41.0
318.0,5.0,42.0
369.0,10.0,42.0
389.0,15.0,42.0
381.0,20.0,42.0
318.0,5.0,43.0
294.0,10.0,43.0
326.0,15.0,43.0
359.0,20.0,43.0
332.0,5.0,44.0
372.0,10.0,44.0
391.0,15.0,44.0
400.0,20.0,44.0
265.0,5.0,45.0
290.0,10.0,45.0
324.0,15.0,45.0
354.0,20.0,45.0
353.0,5.0,46.0
385.0,10.0,46.0
388.0,15.0,46.0
403.0,20.0,46.0
265.0,5.0,47.0
296.0,10.0,47.0
309.0,15.0,47.0
341.0,20.0,47.0
306.0,5.0,48.0
352.0,10.0,48.0
361.0,15.0,48.0
392.0,20.0,48.0
291.0,5.0,49.0
335.0,10.0,49.0
379.0,15.0,49.0
396.0,20.0,49.0
332.0,5.0,50.0
315.0,10.0,50.0
342.0,15.0,50.0
367.0,20.0,50.0
256.0,5.0,51.0
328.0,10.0,51.0
338.0,15.0,51.0
357.0,20.0,51.0
288.0,5.0,52.0
302.0,10.0,52.0
322.0,15.0,52.0
350.0,20.0,52.0
363.0,5.0,53.0
374.0,10.0,53.0
385.0,15.0,53.0
389.0,20.0,53.0
301.0,5.0,54.0
325.0,10.0,54.0
339.0,15.0,54.0
359.0,20.0,54.0
285.0,5.0,55.0
405.0,10.0,55.0
414.0,15.0,55.0
401.0,20.0,55.0
280.0,5.0,56.0
309.0,10.0,56.0
334.0,15.0,56.0
365.0,20.0,56.0
219.0,5.0,57.0
278.0,10.0,57.0
319.0,15.0,57.0
342.0,20.0,57.0
314.0,5.0,58.0
345.0,10.0,58.0
363.0,15.0,58.0
382.0,20.0,58.0
234.0,5.0,59.0
266.0,10.0,59.0
305.0,15.0,59.0
325.0,20.0,59.0
220.0,5.0,60.0
283.0,10.0,60.0
315.0,15.0,60.0
349.0,20.0,60.0
296.0,5.0,61.0
300.0,10.0,61.0
313.0,15.0,61.0
330.0,20.0,61.0
249.0,5.0,62.0
305.0,10.0,62.0
336.0,15.0,62.0
372.0,20.0,62.0
375.0,5.0,63.0
314.0,10.0,63.0
343.0,15.0,63.0
379.0,20.0,63.0
230.0,5.0,64.0
307.0,10.0,64.0
335.0,15.0,64.0
369.0,20.0,64.0
299.0,5.0,65.0
313.0,10.0,65.0
327.0,15.0,65.0
340.0,20.0,65.0
347.0,5.0,66.0
334.0,10.0,66.0
379.0,15.0,66.0
397.0,20.0,66.0
287.0,5.0,67.0
327.0,10.0,67.0
356.0,15.0,67.0
381.0,20.0,67.0
247.0,5.0,68.0
279.0,10.0,68.0
303.0,15.0,68.0
328.0,20.0,68.0
301.0,5.0,69.0
285.0,10.0,69.0
323.0,15.0,69.0
351.0,20.0,69.0
281.0,5.0,70.0
312.0,10.0,70.0
329.0,15.0,70.0
359.0,20.0,70.0
378.0,5.0,71.0
345.0,10.0,71.0
341.0,15.0,71.0
363.0,20.0,71.0
322.0,5.0,72.0
341.0,10.0,72.0
366.0,15.0,72.0
376.0,20.0,72.0
302.0,5.0,73.0
357.0,10.0,73.0
365.0,15.0,73.0
395.0,20.0,73.0
255.0,5.0,74.0
333.0,10.0,74.0
370.0,15.0,74.0
386.0,20.0,74.0
340.0,5.0,75.0
362.0,10.0,75.0
350.0,15.0,75.0
366.0,20.0,75.0
328.0,5.0,76.0
320.0,10.0,76.0
358.0,15.0,76.0
375.0,20.0,76.0
350.0,5.0,77.0
335.0,10.0,77.0
366.0,15.0,77.0
379.0,20.0,77.0
378.0,5.0,78.0
358.0,10.0,78.0
374.0,15.0,78.0
385.0,20.0,78.0
390.0,5.0,79.0
315.0,10.0,79.0
346.0,15.0,79.0
350.0,20.0,79.0
344.0,5.0,80.0
322.0,10.0,80.0
332.0,15.0,80.0
356.0,20.0,80.0
282.0,5.0,81.0
280.0,10.0,81.0
319.0,15.0,81.0
341.0,20.0,81.0
271.0,5.0,82.0
291.0,10.0,82.0
315.0,15.0,82.0
355.0,20.0,82.0
289.0,5.0,83.0
359.0,10.0,83.0
366.0,15.0,83.0
381.0,20.0,83.0
301.0,5.0,84.0
294.0,10.0,84.0
319.0,15.0,84.0
346.0,20.0,84.0
267.0,5.0,85.0
331.0,10.0,85.0
335.0,15.0,85.0
351.0,20.0,85.0
330.0,5.0,86.0
341.0,10.0,86.0
353.0,15.0,86.0
373.0,20.0,86.0
184.0,5.0,87.0
256.0,10.0,87.0
294.0,15.0,87.0
324.0,20.0,87.0
342.0,5.0,88.0
357.0,10.0,88.0
366.0,15.0,88.0
385.0,20.0,88.0
280.0,5.0,89.0
312.0,10.0,89.0
324.0,15.0,89.0
349.0,20.0,89.0
223.0,5.0,90.0
281.0,10.0,90.0
307.0,15.0,90.0
345.0,20.0,90.0
245.0,5.0,91.0
292.0,10.0,91.0
328.0,15.0,91.0
346.0,20.0,91.0
375.0,5.0,92.0
352.0,10.0,92.0
364.0,15.0,92.0
386.0,20.0,92.0
328.0,5.0,93.0
331.0,10.0,93.0
353.0,15.0,93.0
369.0,20.0,93.0
268.0,5.0,94.0
322.0,10.0,94.0
337.0,15.0,94.0
366.0,20.0,94.0
257.0,5.0,95.0
305.0,10.0,95.0
355.0,15.0,95.0
375.0,20.0,95.0
268.0,5.0,96.0
301.0,10.0,96.0
331.0,15.0,96.0
351.0,20.0,96.0
376.0,5.0,97.0
367.0,10.0,97.0
382.0,15.0,97.0
395.0,20.0,97.0
226.0,5.0,98.0
306.0,10.0,98.0
349.0,15.0,98.0
373.0,20.0,98.0
251.0,5.0,99.0
355.0,10.0,99.0
361.0,15.0,99.0
376.0,20.0,99.0
283.0,5.0,100.0
344.0,10.0,100.0
366.0,15.0,100.0
373.0,20.0,100.0
