-289.63296429295605,-260.1326225344606,-259.0853266357076,-258.86220896955456,-258.8075723525688,-258.7368345391496,-258.7150601786706,-258.7057005838574,-258.7146558787811,-258.7089865245872,-258.70439938799086,-258.69254347638923,-258.68612834072735,-258.68364201650644,-258.68114489175105,-258.6820808845834,-258.67982380538206,-258.67916534913513,-258.6782049421101,-258.6772076285185,-258.6788339893235,-258.677583633284,-258.6754670368231,-258.67680008823356,-258.6758093478887,-258.6747015307325,-258.67410751426286,-258.6748236426464,-258.6745820747867,-258.6749566579829,-258.6734397827693,67.21632146690041,1647.0566908828914,145.0,5.0,1.0
-832.8151848156803,-755.9697715581751,-752.4773740750812,-751.6957843298765,-751.437315439702,-751.3082025649802,-751.1874494748672,-751.1544391600314,-751.1844547341509,-751.1371018400246,-751.1370162198916,-751.1333040708154,-751.1272458264486,-751.1244333307611,-751.1333926037348,-751.1159002475079,-751.1181178075448,-751.1437606637166,-751.1282462925238,-751.1275726007824,-751.1280974334295,-751.1280916834883,-751.13013512239,-751.130209375548,-751.1341999233741,-751.1364908655819,-751.1348525063003,-751.1340697408511,-751.1366805097765,-751.1358973069676,-751.1358664274527,34.93999999978216,1523.298828085557,278.0,10.0,1.0
-1467.8342306911952,-1344.8125565204382,-1342.531054032122,-1342.6286752172794,-1343.0037039657952,-1343.3719345367494,-1343.5198284061453,-1343.8862573842703,-1344.0090512775985,-1344.1036736003448,-1344.1987053218752,-1344.4169645653797,-1344.5274482500608,-1344.6459213626251,-1344.7318456846474,-1344.6616587581047,-1344.6490863845042,-1344.5479695441645,-1344.8735321269924,-1345.0171061502624,-1344.8535770436247,-1345.082660873528,-1345.104007285047,-1344.9650828591843,-1345.0035190403855,-1345.1857542595094,-1344.8436740548202,-1345.1585221519729,-1345.150571766339,-1345.154706457096,-1345.1858976136518,2.375635828512011,1678.82528782601,393.0,15.0,1.0
-2118.5399211701933,-1981.645635654174,-1980.0728167521677,-1980.772452165647,-1981.6911274828637,-1982.4405076664168,-1982.9773446879808,-1983.5211163511713,-1983.726556914844,-1984.2091156355154,-1984.4639167162163,-1984.6052708073967,-1984.403041173185,-1984.808472668994,-1985.4919243589247,-1985.3465703148504,-1985.3801730364648,-1985.7237202409137,-1985.6664900092578,-1986.0138886340515,-1985.8380743062507,-1985.8112895382137,-1985.909601229483,-1986.1577222189944,-1986.045068736652,-1986.1213904542687,-1986.4793523913872,-1986.3337442205031,-1986.3354532329206,-1986.2102141232765,-1986.4862219357624,0.010000001307053027,1658.801519096014,504.0,20.0,1.0
-292.31611192903034,-262.224328384343,-261.54881799772966,-261.18636888421463,-261.13818778312594,-261.09859842040197,-261.0685227672724,-261.04410993120126,-261.02987400070396,-261.01359940778894,-261.02255730227455,-261.0197684736922,-261.00369381124125,-261.00053301898464,-261.0032531594553,-261.0017274790199,-260.9973490199312,-260.99989182609943,-260.99511016914227,-260.9937751865293,-260.9940563418212,-260.99312544823636,-260.9962891117303,-260.99225795169843,-260.99253824188236,-260.99345009241017,-260.99099778577255,-260.99192970301294,-260.9916210845281,-260.99198606781675,-260.99024904937494,54.46671738252043,1352.5499235391617,144.0,5.0,2.0
-845.4710972435042,-759.463760249399,-756.4120106791233,-755.2858354948896,-754.884801943936,-754.7157821740727,-754.593512707599,-754.5696102386023,-754.5447918089728,-754.4822349741423,-754.4861877801624,-754.467154850638,-754.4622756316954,-754.4581597426615,-754.4362819646246,-754.433824288587,-754.4487231573679,-754.4361159007774,-754.4306434229604,-754.4343262115856,-754.4286354479991,-754.4239546161893,-754.4255983254488,-754.424514811047,-754.4267570462564,-754.4229975636297,-754.4213880511122,-754.4217327803838,-754.4225436604926,-754.4210231689025,-754.4216069347673,34.048232421874985,1376.395020302385,276.0,10.0,2.0
-1459.0473687307497,-1349.521840033619,-1342.0386379228457,-1340.390678737941,-1339.1267124509568,-1338.9852444871053,-1338.9250072567088,-1338.8482668792203,-1338.803756218561,-1338.8023583489378,-1338.7427072571668,-1338.753100810573,-1338.7507709866604,-1338.7371211733398,-1338.7342250182446,-1338.7178076392888,-1338.7190312064204,-1338.7204726187474,-1338.7360961874763,-1338.7207855704119,-1338.7222777048487,-1338.7211906948935,-1338.7256199598983,-1338.7261647675273,-1338.7287555250236,-1338.729350568481,-1338.727419702575,-1338.7316593351024,-1338.7320032848947,-1338.7281090472038,-1338.7351379930792,21.183845460766463,1318.3276245102752,397.0,15.0,2.0
-2105.346542634972,-1981.915955485736,-1983.397177865731,-1985.4273395949826,-1987.2363900612331,-1988.4878296173974,-1989.4468093172181,-1989.5989256790224,-1990.6675182522592,-1991.0027129621003,-1991.7947617138452,-1992.549176872678,-1992.8063425018695,-1991.7116489936218,-1993.0007779639213,-1993.1485691855619,-1992.6562871855756,-1993.008438137905,-1994.205380926625,-1993.5290105961199,-1993.9926765415617,-1993.907277345861,-1993.6764102598772,-1993.6543178222369,-1994.1980686935362,-1994.1833786689053,-1994.1431621154447,-1994.3794736205523,-1994.4103199124884,-1993.9869039779528,-1994.2821438966762,1.3384138739109055,2071.5500119924545,502.0,20.0,2.0
-285.49961608898474,-265.20879771501836,-263.65804220382665,-263.4555958051151,-263.26642355074756,-263.2376013574333,-263.20686497183823,-263.17460049168375,-263.1616646939789,-263.1650339394495,-263.15105149107933,-263.15361639988157,-263.148463923819,-263.1352939375925,-263.13718027786274,-263.1380316386771,-263.1453130808714,-263.1338526762647,-263.13204952204836,-263.1319196694661,-263.12861529941614,-263.1284309040694,-263.1294391475705,-263.1285010657669,-263.13019967143384,-263.12933814031175,-263.1275343761066,-263.1275581805931,-263.12744191761476,-263.1275630089517,-263.1266146106584,49.619421383583436,1138.112511079146,143.0,5.0,3.0
-863.80321829138,-766.3199420096604,-763.907143654544,-763.4384919628235,-762.9614196107985,-762.9448809166681,-762.8634588243658,-762.8402422281912,-762.8309223763248,-762.8574260582786,-762.8792486126811,-762.89984871306,-762.8684092797611,-762.8829068691039,-762.8981260215876,-762.8953874618029,-762.8950724631407,-762.9069614939392,-762.9278596384972,-762.9371285720229,-762.9363081033,-762.9328846374251,-762.9504083546005,-762.9450153395121,-762.9518059727388,-762.9584814206378,-762.9653379268816,-762.9695079106923,-762.9643986243284,-762.9586955207149,-762.9659855766977,19.100161132812495,1071.298828125,270.0,10.0,3.0
-1480.2775294394626,-1361.5533485139108,-1353.6647068917532,-1353.098103038274,-1352.0453649527449,-1351.9694292908562,-1351.7388186509338,-1351.7328665367968,-1351.6851956322585,-1351.6575038564088,-1351.6564043799488,-1351.6964929361575,-1351.6854639984435,-1351.6562465226202,-1351.68185070192,-1351.6913824526564,-1351.6922847300598,-1351.696383982333,-1351.6999231627524,-1351.7087361991778,-1351.698902600287,-1351.7208383605148,-1351.7178430993442,-1351.726855738712,-1351.7558992411396,-1351.7323586565692,-1351.7451379087192,-1351.7427196054882,-1351.7637195102675,-1351.7762797126475,-1351.7569650166397,15.964367960691458,981.3397064208984,384.0,15.0,3.0
-2105.509693900084,-1989.3191315846902,-1982.867027703166,-1982.8436447860893,-1983.0421992823153,-1983.3983388119577,-1983.9128573357025,-1983.9878253329643,-1984.1799672702614,-1984.358072440416,-1984.6781794404635,-1984.8786425397307,-1984.6782721524582,-1985.139920817931,-1985.0432149894957,-1985.092984549994,-1985.3335289758575,-1985.32434359647,-1985.5537099295673,-1985.217373319022,-1985.631185944127,-1985.2733721011414,-1985.8636660699763,-1985.7189456816998,-1985.747272436592,-1985.846097368627,-1985.8336525373693,-1985.884476115817,-1985.8465756564565,-1985.9634641855837,-1985.7426091861626,2.8030404722690028,1492.0915685296059,503.0,20.0,3.0
-290.21172521204716,-262.3406009031995,-261.5130303138135,-261.1787127036433,-261.12631670916045,-261.1004886084545,-261.05517347841,-261.03978858240936,-261.0294301045628,-261.0292277573716,-261.0105640616254,-261.0053198422342,-261.0032887513594,-261.0051202994186,-261.0082805373795,-260.9990000618942,-260.99762175650307,-260.99958757662625,-260.9970957374346,-260.99583579710776,-260.9937861935175,-260.99198399406106,-260.9919846312923,-260.992431433167,-260.9920167275216,-260.9906196801094,-260.9923831969512,-260.9920383754761,-260.99194451699015,-260.99014632869955,-260.98986464095566,58.76188964843751,1353.0410155998543,144.0,5.0,4.0
-851.859955615202,-761.2128963335549,-757.6241951127541,-756.9636974063051,-756.4547601947958,-756.0665353993495,-755.9931427689394,-756.0506476918627,-755.9755028725342,-755.9696154262707,-755.9507528643032,-755.9459750548504,-755.9345979153259,-755.9373414837246,-755.9363991382489,-755.9207538936779,-755.9431870887695,-755.9314537705416,-755.9308922791533,-755.9309819429699,-755.9314497995138,-755.9335917810979,-755.9320102526335,-755.933100663539,-755.9343759492616,-755.9372499970716,-755.9384385525271,-755.9373070419867,-755.9381013403728,-755.9394034586808,-755.9401534837486,28.132048950195312,1313.6016845823178,275.0,10.0,4.0
-1461.227868667206,-1342.747109422478,-1338.502367934532,-1338.1360309782544,-1338.0252054465586,-1338.0271218577382,-1338.032303598222,-1338.1052923361171,-1338.1803419324035,-1338.2537001044066,-1338.3105111203408,-1338.348698182079,-1338.480116904761,-1338.4759642388015,-1338.560516971072,-1338.5821750514024,-1338.5773121184575,-1338.6134477268718,-1338.6437717662284,-1338.6851651828647,-1338.7016231652779,-1338.7380856927734,-1338.7675432731344,-1338.7534399225663,-1338.758550026927,-1338.8071446621773,-1338.7701094678428,-1338.7442062442628,-1338.8816435884178,-1338.796217581611,-1338.7975887592265,5.511698474884032,1485.655252456665,397.0,15.0,4.0
-2160.3039395551027,-1985.5146297343006,-1978.9450765018532,-1976.8109253620855,-1976.3183369473618,-1976.5284759492426,-1976.3243538009456,-1976.3026355361997,-1976.3352732949502,-1976.3562040543616,-1976.406910663273,-1976.4110709367817,-1976.4769943772762,-1976.4530064545202,-1976.5491946700572,-1976.5684356494367,-1976.558518206717,-1976.59147414985,-1976.6688842959784,-1976.7301843718608,-1976.6563342410186,-1976.7019976955885,-1976.707810318073,-1976.694446199443,-1976.7410300388888,-1976.714026493986,-1976.7193394905098,-1976.7449254375351,-1976.7816808223301,-1976.744417419895,-1976.8190597085286,9.2395507673081,1412.7499978542328,512.0,20.0,4.0
-274.15778547165763,-257.17841828469403,-256.5141857191626,-256.267980739689,-256.24827778219435,-256.21709595229316,-256.1795734829479,-256.190410084987,-256.1776461722779,-256.16724916720443,-256.1668823191413,-256.1622382442273,-256.1533701685127,-256.1485932052909,-256.1512631658462,-256.15144022066494,-256.14788597560454,-256.14608061919705,-256.14557546745993,-256.1448980396961,-256.1451317729601,-256.1434494004749,-256.14385983892544,-256.14331359275036,-256.1434707954153,-256.1432981063335,-256.1434847023003,-256.1429348010906,-256.14256579763463,-256.1432128845781,-256.1436109520079,90.5841044221632,2098.2598448637873,146.0,5.0,5.0
-845.7967063446716,-753.8726617342094,-750.7544085629359,-750.0978392700288,-749.7700258605491,-749.7120188270061,-749.6249619566702,-749.6138507033348,-749.521857371938,-749.5321034363726,-749.5232046542009,-749.5032005565212,-749.4943961476625,-749.4865534296317,-749.4806957639803,-749.4830062252734,-749.4761719742878,-749.4748843535232,-749.4733225742898,-749.4709234741359,-749.4684349067314,-749.4719628194339,-749.4685227121403,-749.4676902248087,-749.4681923586495,-749.4663268030088,-749.4692595581429,-749.4668195409365,-749.466266761174,-749.4663780367465,-749.4666678744198,33.77048213422299,1617.0520720481873,279.0,10.0,5.0
-1450.3926611379184,-1341.225998538413,-1336.706689741919,-1334.6770010612502,-1333.991508300337,-1333.8945252859937,-1333.9696759138237,-1333.7828216092198,-1333.902237010354,-1333.6884420395113,-1333.69351251251,-1333.709696848573,-1333.748047927941,-1333.7543370468286,-1333.7449738303276,-1333.761438349081,-1333.778453627702,-1333.7707704742302,-1333.783868508156,-1333.78656787634,-1333.7962334925273,-1333.8162327066539,-1333.824469345259,-1333.8257810422774,-1333.8407748862978,-1333.837325670962,-1333.8380656725315,-1333.8424493628363,-1333.8455966075048,-1333.8504030965162,-1333.869307323704,19.80246566563844,1473.6912577748299,401.0,15.0,5.0
-2136.877995641302,-1994.055117525598,-1985.5525854548746,-1983.3115433971088,-1982.68867835753,-1982.1537552382547,-1982.0671675865747,-1982.1369365700966,-1982.110646839912,-1982.1213810857005,-1982.131038654889,-1982.1704825714123,-1982.198524347311,-1982.272151967432,-1982.275447492238,-1982.3167702225737,-1982.3011506550868,-1982.3858319571134,-1982.4297909079178,-1982.373611064099,-1982.4300475473974,-1982.4342231668293,-1982.42786665946,-1982.4854020451303,-1982.4453459437827,-1982.5351082508428,-1982.4805762762699,-1982.4828104745434,-1982.5668462062054,-1982.579826040418,-1982.4710604906022,15.614242933392527,1235.9607058763504,505.0,20.0,5.0
