88.0,88.0,NaN,NaN,NaN,2.0,1.0
262.0,347.0,403.0,431.0,431.0,5.0,1.0
525.0,728.0,897.0,1036.0,1146.0,10.0,1.0
767.0,1065.0,1316.0,1526.0,1699.0,15.0,1.0
979.0,1349.0,1654.0,1904.0,2107.0,20.0,1.0
86.0,86.0,NaN,NaN,NaN,2.0,2.0
257.0,339.0,392.0,419.0,419.0,5.0,2.0
529.0,736.0,911.0,1057.0,1175.0,10.0,2.0
763.0,1066.0,1330.0,1559.0,1761.0,15.0,2.0
989.0,1381.0,1721.0,2018.0,2277.0,20.0,2.0
88.0,88.0,NaN,NaN,NaN,2.0,3.0
265.0,352.0,409.0,438.0,438.0,5.0,3.0
519.0,719.0,887.0,1027.0,1140.0,10.0,3.0
775.0,1086.0,1356.0,1591.0,1794.0,15.0,3.0
1001.0,1394.0,1728.0,2012.0,2251.0,20.0,3.0
90.0,90.0,NaN,NaN,NaN,2.0,4.0
265.0,352.0,409.0,438.0,438.0,5.0,4.0
519.0,719.0,887.0,1027.0,1140.0,10.0,4.0
752.0,1043.0,1289.0,1496.0,1672.0,15.0,4.0
964.0,1326.0,1626.0,1874.0,2081.0,20.0,4.0
90.0,90.0,NaN,NaN,NaN,2.0,5.0
260.0,343.0,398.0,425.0,425.0,5.0,5.0
523.0,726.0,896.0,1036.0,1150.0,10.0,5.0
764.0,1065.0,1323.0,1544.0,1733.0,15.0,5.0
995.0,1391.0,1736.0,2036.0,2300.0,20.0,5.0
86.0,86.0,NaN,NaN,NaN,2.0,6.0
254.0,334.0,387.0,412.0,412.0,5.0,6.0
517.0,713.0,874.0,1005.0,1108.0,10.0,6.0
764.0,1065.0,1323.0,1544.0,1733.0,15.0,6.0
987.0,1374.0,1705.0,1991.0,2239.0,20.0,6.0
90.0,90.0,NaN,NaN,NaN,2.0,7.0
257.0,339.0,392.0,419.0,419.0,5.0,7.0
508.0,698.0,851.0,974.0,1070.0,10.0,7.0
747.0,1028.0,1257.0,1443.0,1592.0,15.0,7.0
954.0,1301.0,1575.0,1788.0,1949.0,20.0,7.0
90.0,90.0,NaN,NaN,NaN,2.0,8.0
262.0,347.0,403.0,431.0,431.0,5.0,8.0
514.0,712.0,879.0,1017.0,1131.0,10.0,8.0
750.0,1038.0,1280.0,1485.0,1656.0,15.0,8.0
957.0,1311.0,1600.0,1834.0,2023.0,20.0,8.0
88.0,88.0,NaN,NaN,NaN,2.0,9.0
265.0,352.0,409.0,438.0,438.0,5.0,9.0
541.0,760.0,949.0,1109.0,1242.0,10.0,9.0
776.0,1090.0,1364.0,1605.0,1816.0,15.0,9.0
978.0,1354.0,1670.0,1937.0,2164.0,20.0,9.0
88.0,88.0,NaN,NaN,NaN,2.0,10.0
254.0,334.0,387.0,412.0,412.0,5.0,10.0
531.0,738.0,913.0,1056.0,1172.0,10.0,10.0
780.0,1094.0,1366.0,1600.0,1803.0,15.0,10.0
990.0,1375.0,1701.0,1977.0,2209.0,20.0,10.0
90.0,90.0,NaN,NaN,NaN,2.0,11.0
262.0,347.0,403.0,431.0,431.0,5.0,11.0
534.0,747.0,927.0,1077.0,1201.0,10.0,11.0
767.0,1070.0,1331.0,1555.0,1748.0,15.0,11.0
986.0,1367.0,1688.0,1960.0,2189.0,20.0,11.0
90.0,90.0,NaN,NaN,NaN,2.0,12.0
254.0,334.0,387.0,412.0,412.0,5.0,12.0
510.0,704.0,864.0,996.0,1102.0,10.0,12.0
770.0,1075.0,1336.0,1558.0,1745.0,15.0,12.0
980.0,1359.0,1679.0,1947.0,2170.0,20.0,12.0
88.0,88.0,NaN,NaN,NaN,2.0,13.0
262.0,347.0,403.0,431.0,431.0,5.0,13.0
518.0,716.0,881.0,1016.0,1124.0,10.0,13.0
753.0,1042.0,1282.0,1481.0,1644.0,15.0,13.0
976.0,1343.0,1645.0,1891.0,2090.0,20.0,13.0
90.0,90.0,NaN,NaN,NaN,2.0,14.0
262.0,347.0,403.0,431.0,431.0,5.0,14.0
539.0,754.0,936.0,1087.0,1210.0,10.0,14.0
775.0,1082.0,1342.0,1561.0,1745.0,15.0,14.0
997.0,1384.0,1707.0,1974.0,2188.0,20.0,14.0
90.0,90.0,NaN,NaN,NaN,2.0,15.0
254.0,334.0,387.0,412.0,412.0,5.0,15.0
525.0,728.0,897.0,1036.0,1146.0,10.0,15.0
769.0,1072.0,1332.0,1553.0,1742.0,15.0,15.0
992.0,1378.0,1706.0,1985.0,2223.0,20.0,15.0
88.0,88.0,NaN,NaN,NaN,2.0,16.0
262.0,347.0,403.0,431.0,431.0,5.0,16.0
520.0,721.0,888.0,1026.0,1137.0,10.0,16.0
760.0,1056.0,1306.0,1518.0,1696.0,15.0,16.0
963.0,1328.0,1633.0,1892.0,2113.0,20.0,16.0
90.0,90.0,NaN,NaN,NaN,2.0,17.0
265.0,352.0,409.0,438.0,438.0,5.0,17.0
539.0,754.0,936.0,1087.0,1210.0,10.0,17.0
761.0,1063.0,1325.0,1552.0,1749.0,15.0,17.0
971.0,1345.0,1664.0,1937.0,2174.0,20.0,17.0
90.0,90.0,NaN,NaN,NaN,2.0,18.0
265.0,352.0,409.0,438.0,438.0,5.0,18.0
532.0,742.0,919.0,1067.0,1188.0,10.0,18.0
766.0,1067.0,1323.0,1542.0,1727.0,15.0,18.0
975.0,1345.0,1653.0,1909.0,2123.0,20.0,18.0
88.0,88.0,NaN,NaN,NaN,2.0,19.0
252.0,330.0,381.0,406.0,406.0,5.0,19.0
513.0,709.0,872.0,1006.0,1115.0,10.0,19.0
751.0,1045.0,1296.0,1512.0,1699.0,15.0,19.0
950.0,1301.0,1586.0,1816.0,2000.0,20.0,19.0
88.0,88.0,NaN,NaN,NaN,2.0,20.0
254.0,334.0,387.0,412.0,412.0,5.0,20.0
506.0,692.0,843.0,964.0,1057.0,10.0,20.0
750.0,1041.0,1288.0,1498.0,1678.0,15.0,20.0
971.0,1340.0,1648.0,1904.0,2117.0,20.0,20.0
90.0,90.0,NaN,NaN,NaN,2.0,21.0
260.0,343.0,398.0,425.0,425.0,5.0,21.0
512.0,706.0,865.0,995.0,1099.0,10.0,21.0
760.0,1056.0,1306.0,1518.0,1696.0,15.0,21.0
992.0,1383.0,1722.0,2018.0,2280.0,20.0,21.0
90.0,90.0,NaN,NaN,NaN,2.0,22.0
262.0,347.0,403.0,431.0,431.0,5.0,22.0
522.0,723.0,889.0,1025.0,1134.0,10.0,22.0
752.0,1038.0,1274.0,1467.0,1622.0,15.0,22.0
969.0,1334.0,1635.0,1884.0,2089.0,20.0,22.0
90.0,90.0,NaN,NaN,NaN,2.0,23.0
270.0,360.0,420.0,450.0,450.0,5.0,23.0
539.0,754.0,936.0,1087.0,1210.0,10.0,23.0
771.0,1074.0,1333.0,1551.0,1736.0,15.0,23.0
989.0,1372.0,1697.0,1972.0,2206.0,20.0,23.0
90.0,90.0,NaN,NaN,NaN,2.0,24.0
257.0,339.0,392.0,419.0,419.0,5.0,24.0
522.0,723.0,889.0,1025.0,1134.0,10.0,24.0
748.0,1031.0,1265.0,1457.0,1613.0,15.0,24.0
975.0,1344.0,1649.0,1899.0,2101.0,20.0,24.0
90.0,90.0,NaN,NaN,NaN,2.0,25.0
260.0,343.0,398.0,425.0,425.0,5.0,25.0
520.0,721.0,888.0,1026.0,1137.0,10.0,25.0
739.0,1020.0,1254.0,1451.0,1617.0,15.0,25.0
971.0,1341.0,1652.0,1915.0,2138.0,20.0,25.0
90.0,90.0,NaN,NaN,NaN,2.0,26.0
260.0,343.0,398.0,425.0,425.0,5.0,26.0
506.0,692.0,843.0,964.0,1057.0,10.0,26.0
