-267.739437050061,-250.70303718398065,-250.35351561323296,-250.29274843393256,-250.27392714828414,-250.23467384918263,-250.22595598053613,-250.21066689403756,-250.19979799305082,-250.20027846814247,-250.20057904613515,-250.19549280080292,-250.1983135516819,-250.19633397136948,-250.19404612225276,-250.19721032569134,-250.1945262210761,-250.19508296768498,-250.19431645732192,-250.19435222307618,-250.1936077541029,-250.19286348047865,-250.19241873211826,-250.19442469273167,-250.19305839491398,-250.1930514496118,-250.19241577564628,-250.19212700483706,-250.192387398035,-250.1921437407836,-250.19201285557165,176.21891826469778,4353.828925956273,148.0,5.0,1.0
-828.7294279479747,-746.5965652826658,-743.6617239009248,-742.722932889719,-742.5776238853675,-742.3001769372464,-742.3785967691347,-742.252930783209,-742.2657846315291,-742.2078563331313,-742.1950219998637,-742.2018308664984,-742.1786696475211,-742.1744189522393,-742.1758328535727,-742.1778994045101,-742.1585428960467,-742.1515672814584,-742.139806145382,-742.1494558671261,-742.1336321062378,-742.1353072130247,-742.1307070061558,-742.129786856909,-742.1358686385518,-742.1260447833633,-742.1297801255756,-742.1248660759502,-742.121719062972,-742.1254688628493,-742.1242251327163,45.7088860341286,2053.158329155198,283.0,10.0,1.0
-1423.7180027699553,-1327.7233339328295,-1323.1724170909067,-1321.2265171342783,-1320.842190942893,-1320.5987091870643,-1320.489221639675,-1320.3723376214548,-1320.3355301403421,-1320.2780846886749,-1320.2471290288745,-1320.2269261798565,-1320.2902993027185,-1320.20793141173,-1320.2027676687417,-1320.2329400587018,-1320.2114543012408,-1320.1947221768664,-1320.2017169243775,-1320.1965734477205,-1320.1873021992665,-1320.183751969671,-1320.1859334228982,-1320.1822280604238,-1320.1812406064519,-1320.186202664987,-1320.180726476813,-1320.1799794649462,-1320.179483643642,-1320.1831027795079,-1320.1791017864125,27.138882498741136,1955.560691356659,411.0,15.0,1.0
-2139.5700892951336,-1968.8584279884162,-1958.7893790119529,-1956.6600219297634,-1955.8132332048226,-1955.83597185025,-1955.1530413278012,-1955.0647950731322,-1954.9769925893033,-1954.9572874566793,-1954.8480537165822,-1954.8101539355375,-1954.7676274481623,-1954.7598282430913,-1954.7337028980346,-1954.7120630573277,-1954.6908380499067,-1954.7038151755353,-1954.6953402137592,-1954.6888477154143,-1954.6750482086832,-1954.6669467192178,-1954.6682675613267,-1954.656302055586,-1954.6647879670297,-1954.6608341759666,-1954.6613657205437,-1954.6563259511163,-1954.6465584185712,-1954.641200035186,-1954.641595633993,23.770977454781537,1952.4298083484173,533.0,20.0,1.0
-271.97148755516054,-254.01524446269235,-253.6078893661399,-253.48393850125643,-253.44501951588148,-253.3950427902878,-253.37998539232535,-253.36863094225595,-253.36506991520451,-253.3637281352478,-253.35552858004104,-253.3569640115689,-253.35166118289465,-253.35056942288566,-253.35098363937925,-253.34988083353977,-253.34943225159952,-253.34575447004164,-253.34689221718446,-253.34819706806775,-253.3480549498487,-253.3472989618458,-253.34592899439974,-253.34528493081802,-253.34428099827898,-253.34455585244922,-253.3449139969162,-253.34432765891324,-253.34427864612917,-253.3441958438055,-253.3445993973578,116.11793213844305,2844.844551086426,147.0,5.0,2.0
-763.5375706087916,-726.0675200927378,-724.7075899198699,-724.2701794157445,-724.1856517877826,-724.0564947562195,-724.0309987780074,-723.9847364877322,-723.9564820946857,-723.9446190405986,-723.9428955243108,-723.942614421987,-723.9368924887592,-723.9326168367429,-723.9261229854895,-723.9214614284837,-723.9290127811696,-723.9226063992141,-723.9202481717215,-723.9119893776104,-723.916774739507,-723.9130760120944,-723.9083154516087,-723.909980529383,-723.9087272498285,-723.9059099092102,-723.9063436513513,-723.9084049095289,-723.9080773357327,-723.9067212118418,-723.9058142737381,88.01616058349612,4180.562942504883,291.0,10.0,2.0
-1418.3728655772222,-1299.3564465181912,-1295.6233452161987,-1294.6873095393212,-1294.185012620062,-1293.9828438282993,-1293.868468789728,-1293.8571422603254,-1293.7363619649932,-1293.6540227801052,-1293.6482754258186,-1293.6617964284744,-1293.6339239565361,-1293.6091255074025,-1293.6085508670428,-1293.5938186025253,-1293.5885196284873,-1293.5806094091772,-1293.5802792929562,-1293.573924650312,-1293.5665701481125,-1293.562275205059,-1293.5620806993456,-1293.5606175596936,-1293.5681198074117,-1293.5592926194759,-1293.5582491749417,-1293.559284758575,-1293.5603645290857,-1293.5555025414978,-1293.5509280096935,52.6822973060608,3443.704216003418,426.0,15.0,2.0
-2111.296078171986,-1944.4957555429187,-1937.5174938190926,-1935.827547468716,-1934.8586757215226,-1934.979708102383,-1934.4150319187397,-1934.3906800700522,-1934.3245212114853,-1934.2427572893541,-1934.0723975098394,-1934.051689140802,-1934.0276371573232,-1933.9967783964112,-1933.9972328621016,-1933.9793002313436,-1933.9484606490212,-1933.9683737970993,-1933.9297614348852,-1933.9246014458931,-1933.9180949325778,-1933.9180322295242,-1933.9339285488793,-1933.8983334830264,-1933.9164379195909,-1933.900285265506,-1933.8977109629477,-1933.8911591177114,-1933.8893548394947,-1933.8926677799975,-1933.8914549972678,28.887504463195807,2664.020354841836,548.0,20.0,2.0
-254.18008032026876,-246.71454293541308,-246.5900706750649,-246.54447125162903,-246.52764066274483,-246.52526112372414,-246.51508094121664,-246.51340945991217,-246.51050518222837,-246.50769553297027,-246.507577779097,-246.50708035643663,-246.50621528505997,-246.50627208377455,-246.50457444450785,-246.50683933793732,-246.50462396704813,-246.50548953551515,-246.50407067273989,-246.50449996535542,-246.50459459307945,-246.50444676736572,-246.50419734462957,-246.50444829892638,-246.50417724497458,-246.50397880073103,-246.50429869273523,-246.50367875790573,-246.5038141721568,-246.50412176927716,-246.50399192301552,359.8975556850436,8841.596824884415,149.0,5.0,3.0
-833.633882553507,-745.6802553969369,-743.1638327828913,-742.5268780316799,-742.3184466028296,-742.2631656893033,-742.1808147764704,-742.1545304642804,-742.1277636655769,-742.1037136846348,-742.1207014559463,-742.0898052023418,-742.1073354284247,-742.0935202484433,-742.0899823548149,-742.0878245160637,-742.0842381191534,-742.1001624980247,-742.0856515456502,-742.0911103946058,-742.0859008129995,-742.0880548306542,-742.088004205835,-742.0863247706117,-742.0873670301163,-742.089412364975,-742.0923742531368,-742.087177288462,-742.0873809873842,-742.0872656343738,-742.0874766393034,42.6954541015625,2075.0512084960938,283.0,10.0,3.0
