842.0,2.0,1.0
635.0,5.0,1.0
434.0,10.0,1.0
432.0,15.0,1.0
472.0,20.0,1.0
305.0,2.0,2.0
340.0,5.0,2.0
362.0,10.0,2.0
399.0,15.0,2.0
466.0,20.0,2.0
246.0,2.0,3.0
456.0,5.0,3.0
522.0,10.0,3.0
464.0,15.0,3.0
512.0,20.0,3.0
305.0,2.0,4.0
276.0,5.0,4.0
425.0,10.0,4.0
450.0,15.0,4.0
517.0,20.0,4.0
543.0,2.0,5.0
379.0,5.0,5.0
485.0,10.0,5.0
502.0,15.0,5.0
550.0,20.0,5.0
246.0,2.0,6.0
321.0,5.0,6.0
420.0,10.0,6.0
559.0,15.0,6.0
519.0,20.0,6.0
543.0,2.0,7.0
311.0,5.0,7.0
512.0,10.0,7.0
631.0,15.0,7.0
655.0,20.0,7.0
305.0,2.0,8.0
250.0,5.0,8.0
469.0,10.0,8.0
466.0,15.0,8.0
578.0,20.0,8.0
1741.0,2.0,9.0
336.0,5.0,9.0
473.0,10.0,9.0
543.0,15.0,9.0
609.0,20.0,9.0
543.0,2.0,10.0
300.0,5.0,10.0
491.0,10.0,10.0
488.0,15.0,10.0
603.0,20.0,10.0
246.0,2.0,11.0
470.0,5.0,11.0
395.0,10.0,11.0
353.0,15.0,11.0
510.0,20.0,11.0
543.0,2.0,12.0
406.0,5.0,12.0
375.0,10.0,12.0
466.0,15.0,12.0
458.0,20.0,12.0
305.0,2.0,13.0
283.0,5.0,13.0
440.0,10.0,13.0
465.0,15.0,13.0
562.0,20.0,13.0
394.0,2.0,14.0
340.0,5.0,14.0
422.0,10.0,14.0
463.0,15.0,14.0
542.0,20.0,14.0
842.0,2.0,15.0
379.0,5.0,15.0
364.0,10.0,15.0
466.0,15.0,15.0
553.0,20.0,15.0
394.0,2.0,16.0
293.0,5.0,16.0
495.0,10.0,16.0
406.0,15.0,16.0
492.0,20.0,16.0
842.0,2.0,17.0
369.0,5.0,17.0
490.0,10.0,17.0
467.0,15.0,17.0
663.0,20.0,17.0
394.0,2.0,18.0
447.0,5.0,18.0
435.0,10.0,18.0
468.0,15.0,18.0
509.0,20.0,18.0
1741.0,2.0,19.0
702.0,5.0,19.0
492.0,10.0,19.0
463.0,15.0,19.0
459.0,20.0,19.0
543.0,2.0,20.0
464.0,5.0,20.0
477.0,10.0,20.0
592.0,15.0,20.0
623.0,20.0,20.0
842.0,2.0,21.0
340.0,5.0,21.0
488.0,10.0,21.0
465.0,15.0,21.0
523.0,20.0,21.0
305.0,2.0,22.0
319.0,5.0,22.0
367.0,10.0,22.0
411.0,15.0,22.0
516.0,20.0,22.0
1741.0,2.0,23.0
379.0,5.0,23.0
398.0,10.0,23.0
516.0,15.0,23.0
539.0,20.0,23.0
543.0,2.0,24.0
551.0,5.0,24.0
448.0,10.0,24.0
453.0,15.0,24.0
559.0,20.0,24.0
543.0,2.0,25.0
394.0,5.0,25.0
556.0,10.0,25.0
507.0,15.0,25.0
526.0,20.0,25.0
543.0,2.0,26.0
362.0,5.0,26.0
373.0,10.0,26.0
408.0,15.0,26.0
516.0,20.0,26.0
Inf,2.0,27.0
388.0,5.0,27.0
396.0,10.0,27.0
449.0,15.0,27.0
507.0,20.0,27.0
305.0,2.0,28.0
356.0,5.0,28.0
439.0,10.0,28.0
573.0,15.0,28.0
516.0,20.0,28.0
842.0,2.0,29.0
531.0,5.0,29.0
509.0,10.0,29.0
493.0,15.0,29.0
598.0,20.0,29.0
305.0,2.0,30.0
376.0,5.0,30.0
475.0,10.0,30.0
527.0,15.0,30.0
513.0,20.0,30.0
543.0,2.0,31.0
363.0,5.0,31.0
399.0,10.0,31.0
464.0,15.0,31.0
424.0,20.0,31.0
543.0,2.0,32.0
335.0,5.0,32.0
451.0,10.0,32.0
549.0,15.0,32.0
646.0,20.0,32.0
1741.0,2.0,33.0
325.0,5.0,33.0
421.0,10.0,33.0
446.0,15.0,33.0
579.0,20.0,33.0
246.0,2.0,34.0
299.0,5.0,34.0
408.0,10.0,34.0
