-314.0374189045646,-278.0272036198784,-273.5877736929217,-273.1310087914147,-273.7321351038711,-274.5696647586902,-275.64681247893327,-276.5599280972984,-277.41398743212716,-278.433697907604,-279.3216209960106,-279.9236117955887,-280.97383107432023,-281.5330937108853,-282.26456001404256,-283.0592075751349,-283.63448928131135,-284.28446518184865,-284.80500295511183,-285.44434120621656,-285.9665116882582,-286.45138577226754,-287.0328100560181,-287.5566350255039,-287.95484784563405,-288.3810364517371,23.569920549392712,550.3100171089172,137.0,5.0,1.0
-835.1409519054951,-792.2699821936826,-787.3556721815584,-789.6947766360217,-793.9340671868903,-799.0316539825599,-804.5209695637075,-808.3351776817428,-813.4223421950328,-817.5076186530302,-820.6096010531378,-824.7467526561886,-828.7602635345054,-832.0640310072913,-834.8528683280391,-838.4425209348909,-841.4146351846099,-844.8388578386649,-846.3009944702067,-849.2017365326759,-851.9426439894578,-854.1818038990401,-855.8122500323083,-858.4146849133397,-860.9273628454184,-862.9382792808142,10.378016357476337,397.28027343488066,240.0,10.0,1.0
-1428.5600051628057,-1379.517890017831,-1367.269769552254,-1365.738836543277,-1368.8879741886208,-1377.0973210855032,-1382.4283326490315,-1390.2128502932726,-1397.6062570106385,-1404.0468713526548,-1408.5257263948997,-1414.774878557705,-1423.4068362819746,-1434.201608485368,-1433.5754326454646,-1443.4886644502321,-1445.5939009938443,-1454.82390542788,-1456.6723178979917,-1461.9313689221337,-1470.5998330763132,-1471.9983792430764,-1476.166128338588,-1485.5085797118306,-1485.828651214084,-1487.7082104315846,1.8197839129978084,485.68070880137384,320.0,15.0,1.0
-2038.06426122104,-1990.9448447700372,-1984.4847414521385,-1992.1944619666574,-2000.0462194754637,-2015.1522821312542,-2029.2074413493326,-2041.5061623159525,-2053.5032385406566,-2065.0900847236258,-2075.408732988405,-2094.828931143242,-2102.0471676550833,-2110.3121573101,-2127.525010830256,-2132.7594730468477,-2142.377403496849,-2149.7126364221467,-2161.0606458294524,-2156.2518073690135,-2166.505081490427,-2181.9614670853052,-2182.8105996259255,-2189.976281516117,-2194.48232307563,-2213.4596429908447,2.7047949218749983,358.6552734375,387.0,20.0,1.0
-314.64943200507435,-276.939363776381,-271.34690825491595,-270.27428337576987,-270.3216590217348,-270.83101362029765,-271.42949396358205,-272.1205406945933,-272.8099782455128,-273.5419948645083,-274.14198983909955,-274.87720474422457,-275.42879294967713,-275.9750014171948,-276.6537049578015,-277.13826655232685,-277.7342603732178,-278.1009305667474,-278.73811353149546,-279.0700379264025,-279.5147783806192,-279.945475401602,-280.33572340408926,-280.7743304036507,-281.16453477697104,-281.5041809717947,28.658794860870472,671.779602049122,139.0,5.0,1.0
-870.4594995348552,-811.9290334739078,-793.4975227122677,-786.0482359708272,-784.9953176408105,-784.0379997327689,-784.9890695519241,-786.2559438729343,-789.4588452292611,-791.1186113756255,-793.2589831939708,-797.5631559668207,-798.3371829737611,-798.6277152323745,-802.643473423387,-800.7647980839648,-806.0190890501921,-809.8169055801344,-809.2882059218778,-812.4369818315355,-815.5859747276617,-815.5980219959089,-817.2024262015308,-820.6425302296034,-818.6766090876212,-821.5088423362492,0.9293674782811411,928.7136887137765,243.0,10.0,1.0
-1423.81132632651,-1375.9937454739293,-1369.6989958035324,-1373.3715861345265,-1380.4508667151379,-1388.404274149549,-1398.866963242972,-1407.6353505692418,-1414.8165652631383,-1425.4962231828065,-1432.396341110412,-1439.934753270904,-1447.905668496482,-1455.3384782062285,-1458.3884820825829,-1465.5735199675826,-1470.4238433469898,-1479.3946493532462,-1481.2077299212756,-1483.9319821582076,-1492.8763767236183,-1502.0098475288105,-1504.387649922085,-1508.1463135175495,-1511.0565195255122,-1513.7944769967842,3.7793088960647587,383.3124210834503,321.0,15.0,1.0
-2019.5353610731672,-1983.2807364878631,-1987.4619493291425,-2001.0246022002166,-2019.8477684993472,-2033.138692782083,-2062.901323889137,-2077.1637418586524,-2092.552909233961,-2100.7668201704264,-2121.64002347287,-2135.8456885151686,-2147.100371372328,-2156.941802114719,-2171.234282986132,-2186.030096255709,-2194.3400270528455,-2201.270283971512,-2217.866798421962,-2223.6205258006758,-2235.383300922241,-2239.660942454001,-2253.302111668734,-2256.3899563609425,-2264.9993317272783,-2275.7249124886207,6.827544289941317,242.0384397958344,375.0,20.0,1.0
-313.25086019882684,-279.33298121427356,-276.8041374346527,-277.459759334496,-278.8374229393645,-280.3498183603949,-281.82310681936013,-283.2754683046457,-284.7353028134173,-286.0052882178672,-286.94899533124635,-288.1603710127837,-289.2456845866319,-290.0238653213534,-291.1022346921082,-291.97703630446057,-293.04058172077765,-293.5857710620295,-294.3794757267099,-295.0715773385414,-295.85609435490534,-296.3617791063412,-297.16467520062946,-297.88154148251925,-298.44094757195427,-299.06170917047797,24.708400412525513,418.19780912576243,134.0,5.0,1.0
-829.5464219390793,-791.6312607393996,-790.3285064544897,-795.74957008769,-802.1100054533124,-809.2602431821772,-815.0623011041944,-821.2833085116649,-827.9789289471835,-832.2364288956016,-837.8497437728463,-843.5130209121601,-847.6032500402497,-850.0991419036618,-856.8837645727269,-858.5338199292139,-862.7902612993297,-866.2439480313482,-868.6442985866877,-871.3487999369083,-876.2742931236419,-878.0948716382693,-881.0907663546271,-881.7789502441135,-886.2456359721182,-888.6297483251506,9.049501398934517,312.2074329631869,230.0,10.0,1.0
