-293.53482412257716,-279.38415874826285,-292.76376643653833,-309.73681870332257,-320.69150070141995,-328.4566055403204,-338.46330163513096,-344.03652660450035,-350.8549667960439,-353.8057302500089,-360.48923687523427,-366.10358092043356,-367.19397375665477,-372.5445757343025,-376.99698863109757,-382.51600889282133,-384.26982076619186,-389.745188683225,-387.0126329668028,-394.28862652142016,-394.94338197569647,-399.966377112895,-398.2044297481148,-402.0390482765119,-404.4257902856184,-406.78595413950313,2.077313995361328,81.3837890625,96.0,5.0,0.1
-10567.543606796722,-683.0963630634558,-705.1893326353934,-745.949918599077,-756.5861854163257,-791.0341602913984,-794.5993985624837,-822.9525717930553,-840.8708285537772,-842.0628691770727,-859.2198896813036,-868.2477959259439,-892.8231794895473,-912.4287016774522,-917.6503871496717,-944.4919202006117,-920.9268536679745,-940.7891902587114,-940.8732219332471,-951.5898872851327,-950.7640921753659,-973.5372030712529,-983.6642840978345,-997.6375614568249,-977.5690460769779,-1010.2511580814203,0.964200814366341,83.74657356739044,134.0,10.0,0.1
-2868.9649242224004,-1082.319384237017,-1121.9229932272933,-1147.19376577007,-1231.1753463082403,-1275.7983049586703,-1265.3033652732115,-1299.941242588058,-1344.690336227022,-1370.1914795552316,-1376.4056607105285,-1403.4987650950898,-1442.3403313115398,-1462.2322891286005,-1467.4417908140722,-1455.849446188402,-1501.1345082915195,-1504.7989419098367,-1535.5677076469922,-1516.1090771059598,-1546.405096865068,-1515.2012608193475,-1569.471683569386,-1591.626157118984,-1568.049750218103,-1555.0870139128558,0.9866461005434394,71.66732025146484,156.0,15.0,0.1
-2366.189910135975,-1528.0485267342715,-1594.9513566949802,-1672.8702847055156,-1719.520829121266,-1761.3992156457118,-1819.755632021765,-1906.5886781557615,-1938.8069276445729,-1966.6623339726852,-1961.5043453829899,-1920.7802369791857,-2061.8459641998697,-2098.9596797122394,-2106.543228683089,-2157.9196397105948,-2174.179585630227,-2178.0282342936202,-2253.342968397287,-2146.7083407654554,-2199.5103798338387,-2291.250480017594,-2297.772948203498,-2252.5774297851267,-2308.3651504224545,-2346.400274397175,1.7104096138477325,0.005661070346832275,173.0,20.0,0.1
-2995.7911544950275,-268.1314249838965,-286.3332481274653,-297.79764392630875,-308.8121307825162,-325.6792797928455,-331.1127097399269,-342.645210545825,-346.79792485808207,-353.55993803521824,-358.62596969622405,-362.66869317652106,-371.7090461862136,-373.10530605211807,-380.5349565929144,-384.23641861339485,-383.8778722428362,-381.073228417111,-386.6412813981884,-388.9538469474401,-399.71550739009143,-397.94926492056806,-397.33487133020924,-399.6149240252645,-410.0066104079839,-414.5434895118066,1.3159765625000004,81.5625,90.0,5.0,0.1
-5135.762484842709,-666.7924949557877,-708.5852896503422,-735.8339532326322,-772.2397441685677,-797.518593173615,-837.0090548445864,-852.3265465523148,-866.0425258031519,-894.726111386344,-896.0135384157248,-904.1501340776449,-937.202261647469,-921.4134256356685,-954.9433452517818,-951.3915487310392,-970.5252489988452,-980.8861003514005,-998.6372769857185,-995.1627874166203,-998.5853808168422,-997.9857167718785,-1024.8904251850518,-1024.0821846411366,-1024.0178202123848,-1043.6781340833168,1.5096806227933866,35.117053896188736,127.0,10.0,0.1
-1062.9092945369616,-1091.6779765645558,-1140.3739541247278,-1212.9388699058495,-1249.6420527189307,-1239.2350654388727,-1338.0545568928321,-1339.3384536905066,-1366.770481439799,-1416.0016196494582,-1453.2032873179448,-1462.3388299916896,-1490.6280105299193,-1528.1594312308089,-1535.7572700629712,-1524.5285831581957,-1561.7225669511154,-1594.6165300403818,-1561.0690373750817,-1590.6138963296053,-1640.5543838877632,-1603.5819473174931,-1653.9709759055643,-1677.5506035784538,-1670.1213109297737,-1686.1365031794255,1.6778002511430536,5.822753462009132,159.0,15.0,0.1
-1438.0007403293864,-1481.1653909678046,-1495.7380797598346,-1646.1324326786219,-1650.2196330878892,-1727.8169659586056,-1799.9525574554204,-1808.3298999778558,-1869.8152984255912,-1919.831130029,-1943.3513439733083,-2023.8684857433104,-2002.2367017465049,-2042.0513432371624,-2086.8308063708832,-2092.7805079117707,-2148.371840327619,-2072.992511127533,-2094.6367982389156,-2159.678412962171,-2160.3357606963427,-2213.714720938633,-2131.109152255091,-2230.7903370699355,-2305.6049650057716,-2328.023945480782,1.4914062500000003,0.0,173.0,20.0,0.1
-273.3036183924273,-281.52957297577893,-302.0883241918452,-318.74654300770726,-332.58154764532003,-345.0579206918332,-350.9931621378746,-360.9041482855845,-368.52038132603354,-376.52194047149067,-380.4495295065243,-387.0234387893653,-393.1298115453606,-396.24051613286554,-400.017415803964,-402.78588798194664,-406.7977589704703,-411.6475278306631,-412.2699540918129,-418.92573650456194,-420.2775096645797,-425.8563312727166,-428.1429082422446,-429.48574352807714,-433.3461921068944,-434.5665766994945,3.0154516601562493,47.3790283203125,89.0,5.0,0.1
-12329.590707723146,-676.7775153283899,-703.5093953424638,-732.5541424724277,-762.0046501927058,-767.895867411484,-803.616624186773,-809.9072672217749,-832.0606548073667,-840.3873862423839,-812.7271253026796,-852.467653569474,-895.8307102571962,-885.3744066393285,-899.6813869207954,-908.1202915868992,-898.2273700789647,-913.2998686769249,-922.9955516490315,-942.4656362800841,-926.1571579259776,-958.9893510318911,-972.5976979040455,-980.1900665827018,-988.1198565560912,-975.6024674546347,0.9110948944398143,121.24814987164063,136.0,10.0,0.1
