86.0,86.0,NaN,NaN,NaN,2.0,1.0
209.0,267.0,305.0,324.0,324.0,5.0,1.0
319.0,400.0,455.0,491.0,513.0,10.0,1.0
398.0,477.0,514.0,519.0,501.0,15.0,1.0
444.0,526.0,578.0,620.0,662.0,20.0,1.0
80.0,80.0,NaN,NaN,NaN,2.0,2.0
191.0,237.0,265.0,278.0,278.0,5.0,2.0
299.0,366.0,407.0,432.0,446.0,10.0,2.0
369.0,439.0,478.0,498.0,505.0,15.0,2.0
427.0,508.0,568.0,623.0,680.0,20.0,2.0
78.0,78.0,NaN,NaN,NaN,2.0,3.0
206.0,261.0,295.0,311.0,311.0,5.0,3.0
336.0,430.0,499.0,552.0,593.0,10.0,3.0
387.0,474.0,536.0,586.0,629.0,15.0,3.0
456.0,550.0,611.0,655.0,688.0,20.0,3.0
80.0,80.0,NaN,NaN,NaN,2.0,4.0
184.0,225.0,249.0,260.0,260.0,5.0,4.0
306.0,384.0,440.0,483.0,515.0,10.0,4.0
381.0,466.0,522.0,559.0,585.0,15.0,4.0
451.0,547.0,612.0,658.0,692.0,20.0,4.0
84.0,84.0,NaN,NaN,NaN,2.0,5.0
205.0,256.0,287.0,302.0,302.0,5.0,5.0
340.0,430.0,496.0,547.0,588.0,10.0,5.0
410.0,507.0,575.0,627.0,672.0,15.0,5.0
477.0,581.0,653.0,709.0,759.0,20.0,5.0
78.0,78.0,NaN,NaN,NaN,2.0,6.0
195.0,242.0,269.0,282.0,282.0,5.0,6.0
322.0,401.0,454.0,489.0,512.0,10.0,6.0
414.0,521.0,599.0,655.0,689.0,15.0,6.0
464.0,560.0,616.0,644.0,653.0,20.0,6.0
84.0,84.0,NaN,NaN,NaN,2.0,7.0
201.0,248.0,274.0,286.0,286.0,5.0,7.0
350.0,444.0,513.0,564.0,602.0,10.0,7.0
434.0,554.0,649.0,730.0,804.0,15.0,7.0
499.0,626.0,727.0,817.0,902.0,20.0,7.0
80.0,80.0,NaN,NaN,NaN,2.0,8.0
181.0,220.0,241.0,250.0,250.0,5.0,8.0
310.0,393.0,458.0,515.0,565.0,10.0,8.0
400.0,488.0,542.0,571.0,581.0,15.0,8.0
479.0,590.0,669.0,728.0,773.0,20.0,8.0
88.0,88.0,NaN,NaN,NaN,2.0,9.0
200.0,248.0,276.0,289.0,289.0,5.0,9.0
346.0,435.0,495.0,534.0,557.0,10.0,9.0
432.0,538.0,613.0,667.0,707.0,15.0,9.0
