371,235,389
240,155,185
474,69,414
246,486,239
357,94,984,657,251,905
460,217,242,217,376,229
215,155,185
104,320,1,462,791,638
462,221,468,462,638,791
972,421,479
149,310,482,320,104,1
477,111,973,477,520,735,440,234,394
97,40,81,97,364,995,185,155,240,185,155,215
155,185,215,155,185,240
80,173,387,434,419,642
