-331.2763543811731,-277.7518092003791,-275.1301673614185,-274.84647654862124,-274.6138004022536,-274.64628823056927,-274.5224638638059,-274.50588863856973,-274.45504690476065,-274.4925040433126,-274.4410992324543,-274.42826343888095,-274.4208114824698,-274.4233617648451,-274.417685988802,-274.41334593498124,-274.4059947319648,-274.4104932822325,-274.4047885162029,-274.4083543460488,-274.4019162912908,-274.4019925551991,-274.39797606247237,-274.39802592620464,-274.39846614282874,-274.39578965634576,-274.3959398522149,-274.3953106231065,-274.39415655944424,-274.393867691722,-274.3936685881966,-274.394021348199,-274.3931579197304,-274.39247694531366,-274.39182932314884,-274.3913196197553,-274.3912146869656,-274.39199621050693,-274.3900763120279,-274.3898776725483,-274.39012146701504,-274.389611622173,-274.3894181623331,-274.38887186017405,-274.3889281648884,-274.3886153204047,-274.38923125681083,-274.38838807873384,-274.38901157620336,-274.3887132134484,-274.388091846072,37.41108981887427,716.4153699652724,145.0,5.0,5.0
-880.7921421066198,-786.8316852874048,-783.3577250995048,-782.0238788465595,-781.459866032571,-781.4309319043092,-781.3375755267659,-781.313065181957,-781.33689326843,-781.3669699112573,-781.3832327227137,-781.3945021278895,-781.3998401126865,-781.4248249817967,-781.433598969792,-781.4499734374598,-781.4641420863404,-781.4841047325372,-781.4787063705837,-781.4835435535679,-781.4933429722867,-781.4953102709653,-781.5128249049726,-781.5253818152072,-781.5296744362208,-781.5367142863556,-781.5240351468296,-781.5379550420139,-781.5577520774464,-781.5683938688362,-781.5506423229883,-781.5635918605167,-781.5785124709575,-781.568901886935,-781.5954118893462,-781.5644666534399,-781.5912433615183,-781.5885192559039,-781.5760087855688,-781.5813262745831,-781.6003255889585,-781.5925595029685,-781.5892311177834,-781.591283801805,-781.5874029394662,-781.5968746307171,-781.6051267023345,-781.6110137691052,-781.6217026552706,-781.6197269171277,-781.6058779929402,16.16901674538851,830.039340108633,270.0,10.0,5.0
-1520.577214469251,-1399.5704197182158,-1391.2660593760281,-1388.7303358042864,-1387.9811780576845,-1387.9361983654912,-1387.8099123147897,-1387.8625769659668,-1387.6983455248296,-1387.7210010017259,-1387.70688870419,-1387.7098468627437,-1387.708360223462,-1387.7029622825205,-1387.7240052871757,-1387.726228377102,-1387.72437003977,-1387.7685951410092,-1387.7430207939099,-1387.752446884578,-1387.7653393079454,-1387.7491206217019,-1387.7601380750702,-1387.7587880376116,-1387.7908951366114,-1387.7916631711355,-1387.8095627647385,-1387.798242649652,-1387.807689960091,-1387.829252952548,-1387.8268073413437,-1387.8254836664928,-1387.8468037770517,-1387.8084496435936,-1387.8318248823923,-1387.8360724330284,-1387.8368550738373,-1387.8593889164042,-1387.832940051369,-1387.8923663083954,-1387.8370596055215,-1387.8860174757037,-1387.896549950738,-1387.8548144752783,-1387.8599390354773,-1387.8721403921138,-1387.874287491113,-1387.8655025320622,-1387.8894589203508,-1387.8981736512194,-1387.8960640260643,11.235063476562498,680.61572265625,373.0,15.0,5.0
-2231.1580370908487,-2093.1976200872164,-2090.7532363193895,-2092.080391932069,-2093.1741209639868,-2093.890352318361,-2094.8615896954634,-2095.198705014421,-2095.9193157589903,-2096.1656070943354,-2096.518194544138,-2097.3946275998105,-2097.290579516024,-2097.0290088590973,-2098.406665236335,-2099.161074626646,-2097.8784762821133,-2098.6796304136665,-2099.002857818769,-2098.8070550388043,-2099.2012619179404,-2099.773699871626,-2099.933413049575,-2099.3697745273844,-2099.2804002364464,-2099.399943623051,-2099.169525800641,-2099.294390615567,-2099.8942073607996,-2099.5435350255675,-2099.732856618547,-2100.180366245266,-2100.327335874406,-2100.0227681908145,-2100.064445150444,-2100.101755068632,-2100.1018994696774,-2099.87301588949,-2100.460645031985,-2099.9758498861115,-2099.97339257427,-2100.4621884211206,-2100.5705727510403,-2100.3224117617037,-2100.7803231218372,-2100.6622619188297,-2100.4888722070996,-2099.9214142206024,-2100.6502863583105,-2101.0190019313213,-2100.5433891871485,1.952540454975626,1001.002840046561,478.0,20.0,5.0
-331.026486937375,-279.39286554544935,-276.90898614805474,-276.424354939889,-276.2451873879497,-276.1389478205355,-276.09291432560656,-275.99400434506975,-276.02330315980976,-275.9987305490147,-275.9692657660048,-275.9703843181522,-275.9636875031446,-275.952114919939,-275.94189522457884,-275.93604156992797,-275.9372677496804,-275.92488158839336,-275.9244226728954,-275.9220684509421,-275.9185676407213,-275.91813175877485,-275.9163633515761,-275.91681196909565,-275.9155107583865,-275.91708365841197,-275.9152055474448,-275.91456624040165,-275.90991034557544,-275.9094254142942,-275.9099838398348,-275.90986858171016,-275.91032657723883,-275.9074719824505,-275.908496878842,-275.9087784428853,-275.9059029835294,-275.9069816473891,-275.90572776978047,-275.90547949622504,-275.9049141733825,-275.90571678136314,-275.9061186545092,-275.90483855075723,-275.90400242129965,-275.9040176025891,-275.9036810040509,-275.90403438140424,-275.9031718968986,-275.90210130703616,-275.90247338615444,33.06876427650451,636.7495880126953,144.0,5.0,5.0
-895.8574762591346,-801.0122888868864,-794.5413181540027,-793.0594982661975,-792.1855919378359,-791.9540643236655,-791.9915976455354,-791.9285226368596,-791.8286862110499,-791.8555475393707,-791.8245106301731,-791.8256802469343,-791.8143343285972,-791.8110317375015,-791.819480957489,-791.8147241724921,-791.817686961569,-791.812535323302,-791.8198814176678,-791.8131038094466,-791.8288420789384,-791.8170947453435,-791.8281364124106,-791.8543301177424,-791.8237165994221,-791.821970985663,-791.8292931592409,-791.8334699035279,-791.8414162870293,-791.8477695047641,-791.8414682268747,-791.8339839051068,-791.8501925715343,-791.8281056989636,-791.8538716907682,-791.8420570016388,-791.8294904348834,-791.8525932039183,-791.8346564722842,-791.8588452866259,-791.8540506514914,-791.8609455595081,-791.8616959004332,-791.8475637431022,-791.8686115583639,-791.864601634431,-791.8814151378856,-791.8496742030738,-791.8699201231871,-791.8432902876268,-791.8694979849191,16.21199554879218,551.3309983089566,258.0,10.0,5.0
-1585.9436629741112,-1400.3214006034802,-1396.5399416652135,-1393.1405295518657,-1392.7546809052146,-1392.0489335018628,-1391.7741855723812,-1391.712210901217,-1391.615409634684,-1391.6302805138193,-1391.6013198806595,-1391.6064778064833,-1391.605728971075,-1391.6074089351491,-1391.6433209933011,-1391.6060786311239,-1391.6186350731516,-1391.6534070284197,-1391.6412423593072,-1391.6509055688064,-1391.612797043771,-1391.6595721441756,-1391.674534422695,-1391.7053854017963,-1391.7064477365807,-1391.6588426196267,-1391.7676992271035,-1391.7087562610534,-1391.740879367976,-1391.6508386366015,-1391.741876413517,-1391.7874091612157,-1391.7384577827072,-1391.7283435465165,-1391.7263435409,-1391.710847725309,-1391.762381673089,-1391.7322864317332,-1391.7144242232853,-1391.7565383976887,-1391.7722436626975,-1391.8029927615116,-1391.75367652998,-1391.7714059596126,-1391.78701089569,-1391.7689251818138,-1391.8413115810463,-1391.7619697267949,-1391.852137563652,-1391.7831391256934,-1391.7780522286803,10.931887626647953,587.1569633483887,364.0,15.0,5.0
-2299.3785165398613,-2112.1022656478967,-2100.7867710065966,-2096.022962661649,-2094.386517271229,-2094.202056263045,-2093.7469912568436,-2093.5471817083026,-2093.47898044172,-2093.5125877150354,-2093.4857286546976,-2093.477301591758,-2093.4759839521016,-2093.488723844812,-2093.5331527315443,-2093.489560256484,-2093.574758398452,-2093.5169856385605,-2093.656242231006,-2093.5352658099873,-2093.7475090370285,-2093.664874980365,-2093.622236728358,-2093.661389148462,-2093.7293494530886,-2093.7679320719076,-2093.6378908325505,-2093.711709959472,-2093.69796428961,-2093.666624375028,-2093.749429956743,-2093.7139700617313,-2093.746880350685,-2093.750192905703,-2093.84193039556,-2093.8415227157666,-2093.754603868185,-2093.807595710642,-2093.9001724329532,-2093.7838476361926,-2093.7880006567407,-2093.8433831241396,-2093.9098177495134,-2093.7722329766234,-2093.8173115859336,-2093.8595180940083,-2093.8336280667313,-2093.895674998191,-2093.8163809901844,-2093.763982047643,-2093.8572589590926,8.802546643826929,539.1717954905762,463.0,20.0,5.0
-329.05562777352657,-279.28042843541084,-278.1232874240421,-277.5961391175842,-277.41291447429546,-277.3300204394199,-277.3039715939184,-277.2947324476561,-277.27837294891543,-277.27749964124763,-277.27322714814034,-277.28281975786166,-277.27776722220955,-277.27770507386697,-277.2841510750178,-277.280731900645,-277.2836874115245,-277.283917201597,-277.2825581222797,-277.2876943335915,-277.28692802789783,-277.2907401699243,-277.2936498574775,-277.29194741531774,-277.2960368632234,-277.2956364696455,-277.29277102711256,-277.29411862358313,-277.29542004741745,-277.2977758357049,-277.29575686330554,-277.2978685577188,-277.29773904591804,-277.30256545309277,-277.30224914180235,-277.3037335700979,-277.3019005414488,-277.3040634727572,-277.304518060377,-277.3029090913308,-277.3021577992056,-277.3007499481986,-277.30428172465406,-277.3066625828657,-277.3104100356769,-277.3054766378398,-277.3084816023728,-277.3106003309671,-277.3085755395963,-277.30857279614014,-277.3055326318811,19.984619140624993,602.5830078125,143.0,5.0,5.0
-2697.8395839414275,-801.2413621250148,-794.6661001608718,-793.4001594699978,-792.591452340569,-792.3072506688248,-792.1153511625903,-792.0380446707875,-791.9308964775469,-791.9235630121918,-791.9085639425825,-791.925807603971,-791.8883043138401,-791.8788799465092,-791.8769615701774,-791.8785240816429,-791.8699495001277,-791.8712056508867,-791.8655526706331,-791.8688897787775,-791.8649411731831,-791.8677975635749,-791.8692923964877,-791.8617244078614,-791.8569479026007,-791.8628105068531,-791.8585976678933,-791.8708714906077,-791.8658179148738,-791.8670189525793,-791.8661542326874,-791.8673382395878,-791.8618830746111,-791.8716079614752,-791.8630618648838,-791.8592337520918,-791.859593702743,-791.8593623261665,-791.8832204961943,-791.8706478902457,-791.888861335458,-791.864738536397,-791.8804411192518,-791.8696995951732,-791.8589170372045,-791.8780285246905,-791.8690621304738,-791.8672361647557,-791.8707127458024,-791.880393760885,-791.8707130318503,17.118842789377076,545.9468026463874,258.0,10.0,5.0
