-340.3449679645646,-301.92858944629063,-296.91934307262693,-296.3510490490297,-296.9885147390673,-297.9824121069121,-299.07948490594794,-300.15839207249337,-301.2985867883045,-302.2604612483613,-303.34268675395015,-304.31975105527647,-305.1921197600187,-306.0346744967288,-306.7047431255822,-307.64261746271177,-308.5724574066262,-308.99797619652134,-309.79458587823285,-310.49670127459916,-311.16029281773496,-311.5807481561364,-312.23644224627304,-312.7030361523639,-313.25364206287566,-313.8489719137282,23.479050598144543,546.1068115234375,148.0,5.0,10.0
-957.170516770707,-905.6314320152228,-894.3243029623711,-892.1451597843009,-893.4517594292261,-896.2253091498968,-899.6307696887172,-903.3998698628509,-906.5449935267164,-909.7907508877157,-912.6763946955742,-915.7235086028152,-919.1382284944473,-922.403123023551,-925.609244317054,-928.0700784565872,-930.3657393807606,-932.3288172993443,-934.2425600321909,-936.9139127547895,-939.569797298145,-942.5021539179342,-943.5571688726145,-945.1483303660177,-947.7976597535707,-948.8464195395909,12.267383242089128,588.2820296660793,285.0,10.0,10.0
-1533.088549013623,-1481.080536607795,-1465.1423258326613,-1461.932377058536,-1463.823807991345,-1467.430489885258,-1473.767465309191,-1479.0884298856772,-1483.7629639983666,-1491.5091934246298,-1495.7556312476163,-1499.95495200398,-1506.3173594900495,-1511.7032900120266,-1514.9828637400688,-1520.2891516769737,-1525.6015320002489,-1526.7020739746067,-1532.5222168237326,-1537.4276304097812,-1541.221947290509,-1545.6025457525413,-1548.3377088166244,-1553.734335243097,-1555.5905884635458,-1558.9768071384506,7.005557331646306,613.8657163910466,375.0,15.0,10.0
-2157.2862263875136,-2105.2545088872503,-2089.95131354124,-2089.948396865159,-2095.7695606519273,-2103.6879171075425,-2111.7237985164857,-2122.999764322414,-2131.528148229747,-2141.1743983207916,-2150.437080914481,-2158.3191033302687,-2167.3081395354784,-2176.679995108183,-2183.3076700338584,-2190.076298094049,-2197.442138053481,-2204.181743060853,-2212.648189751918,-2218.8901697162564,-2224.582654998123,-2232.1158559886862,-2236.2537748797677,-2240.484321718526,-2248.77296127663,-2253.923419452429,9.386127653121948,500.53000354766846,454.0,20.0,10.0
-340.53487487335536,-301.8629910949892,-296.78285855342546,-296.247841394454,-296.909377277958,-297.92102087145713,-298.94435426904647,-300.0654999021791,-301.155305673197,-302.1528966720316,-303.0328756519066,-304.1532746589722,-305.0017161920739,-305.84151177499234,-306.77987341522754,-307.43969186599475,-307.9988545430213,-308.810596550483,-309.54320490084905,-310.27810436593427,-310.787719759418,-311.456297980986,-311.82303358238704,-312.40093007397337,-313.0148479947369,-313.628873123238,19.809189434826262,560.3476556297392,148.0,5.0,10.0
-953.9679694498897,-904.9215946917809,-898.5334155503429,-900.3460234039317,-904.5825380817594,-909.9074225010457,-914.8227380309598,-920.5312768969045,-925.3426866119817,-930.5591246929589,-934.9103492951908,-938.7045778163807,-944.4185569830543,-947.4573652472005,-951.3735418747077,-953.9545372054038,-958.0022683880744,-961.8205697637082,-964.4348857203136,-966.6637357526695,-970.4130082009334,-973.0180618375929,-975.5588233641222,-978.1218720609048,-980.2334486151278,-981.57674269102,11.366635741751814,431.77343751187436,272.0,10.0,10.0
-1525.4694544673607,-1476.7590944692301,-1465.1585809783667,-1465.7863200217826,-1471.0998617091755,-1477.8639644818163,-1485.1254515825285,-1492.8738067920312,-1500.3051726699318,-1505.9072968134724,-1513.3657274749862,-1518.857874913143,-1525.0359518441687,-1531.073453584132,-1539.5811456433112,-1542.065828523012,-1550.5532670103419,-1553.405463630902,-1558.9567848228849,-1565.8130719418787,-1568.6974365452807,-1572.2359123110082,-1573.8705470981754,-1580.9306095911547,-1585.1652788366143,-1589.3853616474535,10.497246591863224,469.4474267959595,364.0,15.0,10.0
-2153.8574925843154,-2101.0961615350034,-2087.820944225293,-2087.022707448454,-2092.3986612818508,-2101.5592740913703,-2107.1202459790334,-2118.4374411463455,-2132.5255794535874,-2139.335248895132,-2147.766080296821,-2156.6320536830763,-2162.3281294283943,-2172.8016306971817,-2184.588895780729,-2191.51641120804,-2188.7672189389505,-2203.0936576121317,-2211.567698485413,-2215.0561408317153,-2228.040824722972,-2233.988244940992,-2242.520245657888,-2246.349613583099,-2250.0891122061253,-2252.5477813510106,4.075214561531322,510.76097570406273,441.0,20.0,10.0
-341.0355883428326,-297.1923454751482,-288.60024505886975,-285.34540841882915,-283.9994164814943,-283.3537739003039,-283.11213350440386,-283.07013247021285,-283.14513236709104,-283.2919355171148,-283.47924669069926,-283.6920720386171,-283.9231947769753,-284.1749534313937,-284.3711991007705,-284.60057610503816,-284.8505568065272,-285.0986845071253,-285.30871050783253,-285.5736567860629,-285.7756128842739,-286.00297611467283,-286.23439470945084,-286.4259138789189,-286.5846039277826,-286.8067910927134,52.395253906250005,1350.908203125,156.0,5.0,10.0
-956.2773011088071,-905.0608664468516,-891.3267438416492,-887.732606984735,-887.8072300017783,-889.3285082052362,-891.6617150149043,-894.4998570364526,-896.8518431910335,-899.5949531619243,-901.9096888614444,-904.8913785868956,-907.3547165365734,-909.8730369006419,-911.8847240836365,-914.5792177615534,-916.5873887475004,-919.1914676133681,-920.6531394947525,-922.7103791356179,-924.6960038995649,-926.2486259553191,-927.8546706459755,-930.0616968268266,-931.7330947562164,-933.2700211325872,21.550694580105358,682.0402831959545,292.0,10.0,10.0
