-5763.692954532717,-299.87021234642884,-297.4824474222678,-296.9261414019908,-296.74942911868084,-296.6100020424345,-296.5896763668512,-296.45902437042264,-296.4688112613662,-296.3993989726297,-296.3894171697134,-296.3737855635907,-296.34852643865656,-296.37148363715096,-296.3606477824741,-296.3573780735733,-296.34533450445423,-296.3441978175656,-296.3341716643871,-296.3333966736558,-296.32386603234863,-296.32723503869363,-296.32565986922293,-296.324330993521,-296.32445190217584,-296.3192138842567,-296.319765584224,-296.3178952005906,-296.31758978447454,-296.31570166972824,-296.3167809614032,-296.31578687341255,-296.315650430756,-296.31261231105907,-296.31131702283176,-296.3116654017341,-296.31081398165713,-296.30982921299017,-296.3109647266483,-296.306980003749,-296.3085115210321,-296.30820933975303,-296.3085096168463,-296.3075678665143,-296.3077346271974,-296.3066095189875,-296.3085453870232,-296.30544456981136,-296.3050879445558,-296.3071784340483,-296.3045407928884,23.479050598144543,546.1068115234375,148.0,5.0,10.0
-992.0629983217606,-900.0752152909345,-893.6182097726048,-893.1582659483411,-892.4319756677896,-892.5180531879028,-892.1713854426641,-892.1365891872535,-892.2140615880426,-892.1660115850862,-892.1531907981459,-892.1467768638543,-892.1430314167341,-892.1595452191141,-892.1671375062476,-892.17512172848,-892.191083809796,-892.1904981854674,-892.2074902965035,-892.2067279208079,-892.2147542558404,-892.2310510947565,-892.2161886452399,-892.2561979133911,-892.2512982034989,-892.263629883329,-892.2607954117682,-892.2432985182272,-892.2479485771757,-892.2677679620024,-892.2702978877148,-892.2634670417268,-892.2992412402922,-892.2703443346797,-892.2880404806472,-892.2932742722433,-892.3370375876747,-892.3036525925299,-892.298246972978,-892.3037464612117,-892.2929413571694,-892.3311035301645,-892.332230208885,-892.3519480426754,-892.3001680685231,-892.3375514687973,-892.3268918643334,-892.3185810794107,-892.3012324380013,-892.3286975175786,-892.3099645834919,12.267383242089128,588.2820296660793,285.0,10.0,10.0
-1602.6157291010845,-1471.2375457767864,-1463.714298616476,-1462.4155256216116,-1461.8367498329478,-1461.8414672223992,-1461.8635856747358,-1461.9769968392498,-1462.1021770023228,-1462.1466453862568,-1462.3275528092863,-1462.396938188935,-1462.4581732677054,-1462.5083002553943,-1462.4520560861906,-1462.4631543468706,-1462.8114480698086,-1462.7410770320685,-1462.7195956320838,-1462.6950008283309,-1462.8669077782297,-1462.8582703646366,-1462.7215018875554,-1462.7782353107855,-1462.9154215868905,-1463.0005337756438,-1462.847109613185,-1463.0332134744403,-1463.0200801157769,-1463.1418330376184,-1462.9764597047013,-1463.0008079815032,-1463.0773551833759,-1463.0805680501105,-1463.1483244993697,-1463.0744993016244,-1463.130356878582,-1463.2692740435627,-1463.1444331762696,-1463.1599992064,-1463.2893854157032,-1463.2572732614947,-1463.2802417471735,-1463.2235034942687,-1463.254526741267,-1463.2553925463412,-1463.2121046011305,-1463.1812031519503,-1463.2051336713673,-1463.1926543299219,-1463.2977856912528,7.005557331646306,613.8657163910466,375.0,15.0,10.0
-2267.84408220966,-2102.822285313092,-2093.458654597585,-2093.0678357302,-2090.303630766034,-2089.341452495316,-2089.097444584862,-2089.2773064155663,-2089.0454846998023,-2089.062734995846,-2089.014722184937,-2088.9983771039256,-2089.04781583384,-2089.0321586624063,-2089.0697087433687,-2089.0551099611666,-2089.277995409944,-2089.1485479154726,-2089.250841813737,-2089.140090886936,-2089.308415954675,-2089.336157001543,-2089.2826431807275,-2089.176673349845,-2089.235673185204,-2089.222013980275,-2089.381342701528,-2089.2763181485084,-2089.418815121192,-2089.35222959315,-2089.3823532775045,-2089.4315905872236,-2089.384905150034,-2089.4682822646378,-2089.415703583176,-2089.410837349101,-2089.3959765120508,-2089.377319179,-2089.528031658575,-2089.593594294859,-2089.431360527668,-2089.5359991139267,-2089.487084266756,-2089.5269164536767,-2089.438034251426,-2089.5281809280773,-2089.586228198684,-2089.4633736193873,-2089.507163613693,-2089.5514055767426,-2089.522526923055,9.386127653121948,500.53000354766846,454.0,20.0,10.0
-5135.8857177889295,-298.3251162919714,-296.65807672697866,-296.3427204019644,-296.26413769830697,-296.19865179508025,-296.1755863831063,-296.1582214597644,-296.19100152165424,-296.16992216965224,-296.17657663285945,-296.1829469624893,-296.19493700174235,-296.1955866542721,-296.1987278230546,-296.21290886655765,-296.2130664561326,-296.21863595598086,-296.2199803363842,-296.2191092317237,-296.2331767552718,-296.22451586059776,-296.2301266461427,-296.2364712389517,-296.2425776853204,-296.24094870267993,-296.23957622457897,-296.2460517987929,-296.24500889596203,-296.2538620656215,-296.2491895853862,-296.24746790369954,-296.254950359766,-296.25161148364896,-296.2546033094594,-296.25573898949153,-296.2597828498683,-296.2630862042146,-296.260892459256,-296.26557944495914,-296.26719997770135,-296.2645393855691,-296.2637233199406,-296.2620417997438,-296.2675006430062,-296.26754372410323,-296.2667060264406,-296.2656818100878,-296.273443217088,-296.2683761042141,-296.26950440610017,19.809189434826262,560.3476556297392,148.0,5.0,10.0
-101051.25608529361,-907.6196764971193,-901.9199753205174,-899.8602398097478,-899.1275392577155,-898.8661072920319,-898.740504873223,-898.7092138922885,-898.544895174449,-898.5536610347933,-898.541212313587,-898.5314253074077,-898.5285220643594,-898.5270656221064,-898.5081651495735,-898.5173420418862,-898.5135152268151,-898.5048558944763,-898.5359081492695,-898.5449309064492,-898.5477874022026,-898.5978705098428,-898.5457265704614,-898.6027579072172,-898.5470533445417,-898.5420864894611,-898.5480233944377,-898.5646752448889,-898.5743759429957,-898.5740247349594,-898.5405908515942,-898.538911743058,-898.5453258901259,-898.5391560077296,-898.6026560693211,-898.5661441781556,-898.6007822867534,-898.580470310237,-898.6111780941287,-898.5617400068684,-898.5911905533953,-898.6529091850676,-898.5836367923202,-898.6396927882181,-898.593164113136,-898.6191108332903,-898.6011238752803,-898.5977846608151,-898.6425232416995,-898.6259810996669,-898.6150860010014,11.366635741751814,431.77343751187436,272.0,10.0,10.0
-2508.8419670849535,-1480.8483095489084,-1468.6239272049456,-1466.4505699594097,-1465.86040448257,-1465.27801576434,-1464.8483085890687,-1464.7471027936606,-1464.674917341551,-1464.6861898082036,-1464.6768287042555,-1464.6801854999312,-1464.6686757033176,-1464.684270601514,-1464.70483912505,-1464.6898127184518,-1464.7809200993763,-1464.7937036496855,-1464.717639776516,-1464.7329395411066,-1464.788708463443,-1464.751010710624,-1464.7537971810436,-1464.7653980282385,-1464.8311774791914,-1464.777633172797,-1464.796917253135,-1464.7440611998159,-1464.8556563825655,-1464.9295673498166,-1464.883699271296,-1464.8336657831596,-1464.8801982929701,-1464.8984835549543,-1464.8543275500224,-1464.9204395186441,-1464.867111519868,-1464.951961819831,-1464.8652750960148,-1464.9379982024989,-1464.8757669081622,-1464.987501998602,-1464.9125593617964,-1464.94665675324,-1464.8982915424835,-1464.9826979385584,-1464.9280423186315,-1464.9517180701446,-1464.962188526844,-1464.9257161471357,-1464.9571979874836,10.497246591863224,469.4474267959595,364.0,15.0,10.0
-2264.8122454797194,-2096.405188497065,-2087.675989083376,-2086.6475909421097,-2086.3156471961183,-2086.33066682752,-2086.5222697141926,-2087.0772943414854,-2087.176124091783,-2087.277945328118,-2087.3479737221755,-2087.717786625491,-2087.792772745089,-2088.1949960156194,-2087.9565003684875,-2088.483739497039,-2088.2866252043887,-2088.5318629593107,-2088.8183899933274,-2088.471097587186,-2088.1497213032426,-2088.619476243408,-2088.5246990359637,-2089.0197721939294,-2088.8048831355745,-2088.8659403175334,-2088.9859502759105,-2089.014375002735,-2088.8576338517964,-2089.4263009426754,-2089.204808724936,-2089.2102758782294,-2089.2394896678293,-2089.1637804131387,-2089.583002577238,-2089.5479049891187,-2089.312310035693,-2089.2583222674775,-2089.397090846513,-2089.6995746009816,-2089.366095354176,-2089.284127023412,-2089.5013177173555,-2089.6636972140786,-2089.468323631783,-2089.530253916684,-2089.5772210100704,-2089.4612798001726,-2089.811476956695,-2089.4703728301606,-2089.563482509885,4.075214561531322,510.76097570406273,441.0,20.0,10.0
-315.28000543779143,-284.5839369116454,-283.7970883609259,-283.343619035858,-283.2346788902656,-283.2112207887073,-283.1470097716665,-283.1473139263332,-283.1084437287746,-283.1031578481261,-283.0883410100905,-283.09593778073736,-283.0841006339822,-283.08147058211676,-283.07526672018184,-283.0804242330533,-283.0747405601311,-283.0768460186815,-283.0749631607437,-283.07231521728266,-283.07149000784125,-283.06873371875,-283.07148320821136,-283.0676913146614,-283.0692893490585,-283.06697778688596,-283.06659854939494,-283.06669289223635,-283.0672937866218,-283.06728653046474,-283.0660471564038,-283.06561153771565,-283.0653708210085,-283.06513171037545,-283.06554560827306,-283.0647483429061,-283.06461003338546,-283.0649404866344,-283.06444467976775,-283.06428572821306,-283.06430079415003,-283.0634928986494,-283.06361523663037,-283.0640507931591,-283.0634669041945,-283.063805456526,-283.06329644456616,-283.0643779571534,-283.0632053706919,-283.0634087022678,-283.06351103515385,52.395253906250005,1350.908203125,156.0,5.0,10.0
-1009.1521128733762,-900.3159341832545,-891.5052718853949,-889.3428755482266,-888.8102292895967,-888.4466283346892,-888.1580506783687,-888.0530510683295,-887.799746261158,-887.771963903527,-887.7842667540577,-887.723053981545,-887.6341111972516,-887.5984460869022,-887.5706147228367,-887.5406770477425,-887.5295727010715,-887.5095928451543,-887.507462291253,-887.4942918308543,-887.4766127985245,-887.4828872228102,-887.4834037538569,-887.4628116816673,-887.4670385218204,-887.4487295807662,-887.4416379294864,-887.4372320142327,-887.438731253602,-887.4474240795809,-887.4342331194827,-887.4256753052034,-887.4287557688249,-887.4199625059234,-887.4287734097983,-887.4194016303879,-887.422456257499,-887.4145292112022,-887.4085146374703,-887.4083113661143,-887.4072150047142,-887.4046051691977,-887.4080087250316,-887.4004222028536,-887.3988652099351,-887.4001992785027,-887.4047851475541,-887.4039683867336,-887.3919436180181,-887.4005076778386,-887.3936095266963,21.550694580105358,682.0402831959545,292.0,10.0,10.0
