-305.8284685353691,-270.40079926457906,-266.7749108901563,-266.6946233152649,-267.61807579638287,-268.6115081389913,-269.7145183001996,-271.0907217270941,-272.14956919471234,-273.07005074418976,-274.29349268383356,-275.0516904450851,-275.9439940562497,-276.71865483658394,-277.4282559496815,-278.3271860458681,-278.8784236543424,-279.6730020938533,-280.2935113441518,-281.00540247767947,-281.50766124017093,-282.15222047577174,-282.808829993469,-283.1381724191165,-283.6273525021105,-284.35605122746637,12.897990725052509,495.1782225836723,133.0,5.0,1.0
-872.5086801615394,-820.3112085098749,-806.0323937601901,-799.570104739201,-798.5415689875251,-800.2844164446808,-802.6971649443858,-802.1032558082036,-807.6071331699114,-812.0098642768053,-813.7125703481655,-814.7790234494787,-822.5245638666963,-821.2582794152199,-826.2073205324773,-828.4374241726501,-829.4800668537865,-836.3027897324356,-837.0852024101008,-834.6124009621914,-844.4319641705997,-844.3909116118174,-844.2081472993123,-849.5059002640071,-850.9438157179042,-848.4142971350365,1.097199838147856,719.8626687533333,243.0,10.0,1.0
-1445.3458510072041,-1393.5747683852187,-1364.3056032982709,-1358.9423109269999,-1347.1433724912117,-1344.9016467735403,-1344.7453374458282,-1344.1518174862742,-1347.0549132408821,-1349.659905016396,-1354.2366648348598,-1357.0291627243441,-1363.0066589362273,-1357.1753612860662,-1360.2663434326464,-1366.7025588187198,-1377.8365874768017,-1382.473394202702,-1383.186866300075,-1379.721157391703,-1390.3822535694358,-1398.2629977284807,-1402.8265824836653,-1405.5089634260135,-1408.626955249691,-1408.908657002938,0.5474941852688786,1044.8330545425415,320.0,15.0,1.0
-1980.4391281712005,-1935.178777216194,-1928.9241858613532,-1935.9267834594475,-1948.8912850880997,-1951.6916315534077,-1967.408466709562,-1985.0852737313526,-1993.8037291853648,-2005.2236304043686,-2016.6608446164694,-2022.8049696895873,-2041.2254096068823,-2061.3553977387746,-2065.7293307415016,-2068.6403717455587,-2084.5777661093443,-2086.0625128297534,-2104.554365285421,-2107.5488530141492,-2115.216232441487,-2120.9058770311594,-2127.1837184425694,-2131.2145638645625,-2148.955512275558,-2151.5511252778097,2.544441233927718,313.94256596747437,378.0,20.0,1.0
-305.1588969258631,-270.79939069526654,-267.84613726632404,-268.2334694467253,-269.5174660778272,-270.8807845452057,-272.31317307014103,-273.50729861529953,-274.77331311956584,-276.1439369960951,-277.056129167199,-277.9953318151364,-279.2080226785834,-279.98808577845153,-280.7878821718741,-281.48966049047624,-282.47625840621504,-283.16365429112716,-283.89730362095565,-284.52841856660797,-285.30638779021336,-285.84517227094045,-286.414915101391,-286.9503155438274,-287.5121099554618,-288.07969712286143,18.859859273685146,438.3054132834077,132.0,5.0,1.0
-854.0165043736259,-807.3597303498168,-801.8229781395618,-803.5075288184081,-806.8431420404302,-811.2736859624429,-817.112860681095,-821.0361843033642,-825.0775005891467,-828.9263446264672,-833.318752756431,-836.9058921152517,-840.9332411350711,-845.1191011108472,-848.3612604247695,-850.508700751552,-854.1125046902854,-858.0444958011669,-858.585897289784,-862.481637418174,-864.1632473395958,-866.6568289725116,-869.3880587652443,-871.9221002530012,-875.5067185417792,-874.9279346372532,8.525497131347656,428.97669219970703,247.0,10.0,1.0
-1402.7102251880476,-1360.9985228380779,-1355.067276117606,-1358.6287722434497,-1368.561130554719,-1375.3939720352869,-1385.6669729073205,-1393.0637237054552,-1402.1873338472965,-1407.2426277271886,-1415.8810062110313,-1424.0407391711065,-1430.3607641493547,-1436.6537380536392,-1443.6545423176563,-1450.7327590106659,-1455.0051011953597,-1461.186685680917,-1461.7467743057903,-1469.5508301691214,-1473.570561411033,-1479.1793352652014,-1482.9195440925885,-1487.9813429695553,-1492.6184859122136,-1497.380279811684,7.806903554751772,372.92449945461703,327.0,15.0,1.0
-1986.1930996448746,-1945.1842569130445,-1937.4218981989143,-1943.3457587237758,-1951.6648620113049,-1962.8681973203284,-1978.1610726359052,-1987.832076487641,-2005.2619521806091,-2007.0535652858882,-2020.4451758796758,-2035.6801297636953,-2050.878618257452,-2057.943794875345,-2061.9090620801207,-2079.141004836126,-2089.4817085433424,-2085.2948045637354,-2098.1466521594334,-2105.1957552383483,-2120.30180752333,-2124.8084561442383,-2131.979774011351,-2146.8816744620754,-2152.79204916669,-2150.0392565735738,2.5439842634648073,378.0830334275961,382.0,20.0,1.0
-312.4831489355673,-274.02371691473274,-270.5445809022319,-271.53150607889984,-273.10555030482965,-274.5618452728312,-276.7764152515946,-277.7642261848235,-279.96335026006244,-281.66389100392144,-282.4506789951232,-283.08009584635374,-284.89834274762893,-286.4605778761263,-287.4563800483327,-288.3582647188425,-288.908848662789,-290.69884827251985,-290.7105873850273,-292.5908198388162,-293.21849862210775,-293.06114932489925,-294.6356424673948,-294.73053546366094,-296.0083277994465,-297.2350201280094,2.8706307983398447,392.5743103027344,128.0,5.0,1.0
-848.8933276279575,-806.6872004318353,-802.6491711725926,-805.1186072994961,-810.7382974779049,-816.7881292724126,-821.3164624273802,-828.8222160878955,-832.9283692182859,-837.358684045711,-841.5033962572347,-846.6646463573958,-851.1529228892358,-853.9284478916742,-857.5547897633572,-861.412554358842,-864.4760978881566,-868.7815847675862,-871.6007185324896,-873.9715655340985,-877.1634363449306,-880.1144418772463,-882.4325595447087,-884.083545024843,-887.550826934521,-888.9932619703868,5.7163378906250015,387.3046875,240.0,10.0,1.0
-1390.223840281532,-1351.5772463274666,-1349.7233383582818,-1356.8284771052886,-1368.938459756967,-1378.223524489789,-1389.995709875723,-1402.5928392718693,-1413.9712663620953,-1421.9803786388993,-1428.5816270537805,-1441.3329994363808,-1444.3467714238755,-1457.3607247061227,-1460.7756966408424,-1468.6086636694959,-1474.522782683047,-1481.0733254782392,-1488.0525953556232,-1492.732519888666,-1502.900517667908,-1508.1767869481619,-1510.696482845943,-1517.6862078103554,-1522.261356686848,-1526.1925660240227,4.297824562187307,278.2046998718288,307.0,15.0,1.0
-1985.258841490479,-1938.6783821206566,-1928.9856449248143,-1930.2106425006107,-1935.2484270000382,-1946.0053454651525,-1956.3241121770982,-1971.7346203588093,-1981.0195523211673,-1989.4092313921847,-1995.4282562683263,-2005.0991996672687,-2010.5024959005336,-2028.5284853418057,-2035.2699705704993,-2047.9877204520722,-2057.798000470091,-2069.5010329587626,-2065.903243613436,-2071.4341237693425,-2087.9763173416213,-2086.247263736931,-2105.000666878893,-2117.1681021745635,-2110.8963323398925,-2122.764691753247,1.2629821777343757,498.71142578125,367.0,20.0,1.0
-306.2422747083567,-270.43214439412543,-266.7789288285459,-266.6821189763755,-267.6798840083551,-268.6529856096374,-269.86240893288306,-271.069496709495,-272.07365997840475,-273.16425690997795,-274.2030958624757,-274.9045340570257,-275.88772788225356,-276.8944645724431,-277.4942721155361,-278.3487722628712,-279.07693947187977,-279.8536294616829,-280.27894324155875,-281.0415558735404,-281.5588116312094,-282.0572131426182,-282.6884631148444,-283.03297747010714,-283.80848188029455,-284.13151575597493,12.647694933935995,489.9392776489258,133.0,5.0,1.0
-850.7874914859178,-807.4658841317871,-803.5097416329091,-807.141618529088,-812.1751473544616,-819.1980294932725,-825.0892437788114,-828.7880949948512,-833.1234042152178,-838.52532503883,-844.5303858036114,-848.9105810261372,-853.2475859859508,-858.5944963211689,-862.152787513406,-863.7020284914414,-868.0202488863025,-872.0759868583125,-875.3075686181963,-877.4433318197896,-879.8430523627765,-883.7303237666342,-885.6358203184782,-888.0239307024076,-888.9477671755349,-894.0394494386295,5.807668259143831,377.6463644504547,239.0,10.0,1.0
-1400.8566569712711,-1356.6503384238974,-1349.7777391838204,-1352.3859142982483,-1357.8594832776946,-1367.3550722196235,-1373.3062376673945,-1386.5771527592192,-1398.7558140131985,-1397.4214464335025,-1410.3738986243661,-1420.9460433200402,-1431.9521707558151,-1432.0860543622196,-1439.5135390041073,-1441.1769434444507,-1449.003769071955,-1462.0666426495281,-1467.1724234641242,-1471.875289052767,-1472.3670267106452,-1477.0270093298425,-1484.4989406517009,-1489.4619244618734,-1501.6852743696395,-1505.8464039003184,2.0980970237823207,409.40781347686425,308.0,15.0,1.0
