a_hat,N_hat,Nu_hat,No,trial,T,alpha,N,type
-999.0,429.20164422512283,257.06341552734375,312,103,20,0.5,1000.0,Turing
-999.0,555.5868421052633,257.06341552734375,312,103,20,0.5,1000.0,Jackknife k = 2
-999.0,472.54999999999995,257.06341552734375,312,103,20,0.5,1000.0,Jackknife k = 1
-999.0,488.3024691358025,257.06341552734375,312,103,20,0.5,1000.0,Chao
13.219611816406248,450.671875,322.671875,128,104,5,0.5,1000.0,Pseudolikelihood
-999.0,768.9985697737162,322.671875,128,104,5,0.5,1000.0,Turing Geometric
-999.0,137.86676038989816,322.671875,128,104,5,0.5,1000.0,Huggins
-999.0,429.75,322.671875,128,104,5,0.5,1000.0,Schnabel
-999.0,470.20724740738063,322.671875,128,104,5,0.5,1000.0,Zelterman
-999.0,321.4916666666667,322.671875,128,104,5,0.5,1000.0,Jackknife k = 4
-999.0,304.85,322.671875,128,104,5,0.5,1000.0,Jackknife k = 3
-999.0,321.4916666666667,322.671875,128,104,5,0.5,1000.0,Jackknife k = 5
-999.0,1199.946027821402,322.671875,128,104,5,0.5,1000.0,Conway-Maxwell-Poisson
-999.0,350.06136205605554,322.671875,128,104,5,0.5,1000.0,Turing
-999.0,270.15,322.671875,128,104,5,0.5,1000.0,Jackknife k = 2
-999.0,213.60000000000002,322.671875,128,104,5,0.5,1000.0,Jackknife k = 1
-999.0,464.7352941176471,322.671875,128,104,5,0.5,1000.0,Chao
3.295042724609375,501.16363525390625,290.16363525390625,211,104,10,0.5,1000.0,Pseudolikelihood
-999.0,709.0252586569774,290.16363525390625,211,104,10,0.5,1000.0,Turing Geometric
-999.0,216.00015214777693,290.16363525390625,211,104,10,0.5,1000.0,Huggins
-999.0,414.5679012345679,290.16363525390625,211,104,10,0.5,1000.0,Schnabel
-999.0,481.16263123998715,290.16363525390625,211,104,10,0.5,1000.0,Zelterman
-999.0,530.3456349206349,290.16363525390625,211,104,10,0.5,1000.0,Jackknife k = 4
-999.0,492.6194444444444,290.16363525390625,211,104,10,0.5,1000.0,Jackknife k = 3
-999.0,552.5819113756613,290.16363525390625,211,104,10,0.5,1000.0,Jackknife k = 5
-999.0,941.6958365927617,290.16363525390625,211,104,10,0.5,1000.0,Conway-Maxwell-Poisson
-999.0,387.95998533760974,290.16363525390625,211,104,10,0.5,1000.0,Turing
-999.0,433.7222222222222,290.16363525390625,211,104,10,0.5,1000.0,Jackknife k = 2
-999.0,345.1,290.16363525390625,211,104,10,0.5,1000.0,Jackknife k = 1
-999.0,469.1511627906977,290.16363525390625,211,104,10,0.5,1000.0,Chao
1.3826763916015605,662.3359375,390.3359375,272,104,15,0.5,1000.0,Pseudolikelihood
-999.0,717.444163383893,390.3359375,272,104,15,0.5,1000.0,Turing Geometric
-999.0,275.34972122934647,390.3359375,272,104,15,0.5,1000.0,Huggins
-999.0,447.8355263157895,390.3359375,272,104,15,0.5,1000.0,Schnabel
-999.0,531.1451235843342,390.3359375,272,104,15,0.5,1000.0,Zelterman
-999.0,629.8182234432236,390.3359375,272,104,15,0.5,1000.0,Jackknife k = 4
-999.0,591.6919413919413,390.3359375,272,104,15,0.5,1000.0,Jackknife k = 3
-999.0,647.4235902985904,390.3359375,272,104,15,0.5,1000.0,Jackknife k = 5
-999.0,876.1589332618797,390.3359375,272,104,15,0.5,1000.0,Conway-Maxwell-Poisson
-999.0,425.07551597145107,390.3359375,272,104,15,0.5,1000.0,Turing
-999.0,528.9095238095238,390.3359375,272,104,15,0.5,1000.0,Jackknife k = 2
-999.0,430.66666666666663,390.3359375,272,104,15,0.5,1000.0,Jackknife k = 1
-999.0,508.88524590163934,390.3359375,272,104,15,0.5,1000.0,Chao
1.3433874511718726,651.67578125,338.67578125,313,104,20,0.5,1000.0,Pseudolikelihood
-999.0,680.1325953338485,338.67578125,313,104,20,0.5,1000.0,Turing Geometric
-999.0,315.43820418740387,338.67578125,313,104,20,0.5,1000.0,Huggins
-999.0,454.0612244897959,338.67578125,313,104,20,0.5,1000.0,Schnabel
-999.0,523.4326907354991,338.67578125,313,104,20,0.5,1000.0,Zelterman
-999.0,623.5480392156863,338.67578125,313,104,20,0.5,1000.0,Jackknife k = 4
-999.0,606.0663742690058,338.67578125,313,104,20,0.5,1000.0,Jackknife k = 3
-999.0,613.8373032765738,338.67578125,313,104,20,0.5,1000.0,Jackknife k = 5
-999.0,Nonsequential frequencies,338.67578125,313,104,20,0.5,1000.0,Conway-Maxwell-Poisson
-999.0,430.5772905207162,338.67578125,313,104,20,0.5,1000.0,Turing
-999.0,559.9973684210527,338.67578125,313,104,20,0.5,1000.0,Jackknife k = 2
-999.0,473.54999999999995,338.67578125,313,104,20,0.5,1000.0,Jackknife k = 1
-999.0,498.461038961039,338.67578125,313,104,20,0.5,1000.0,Chao
18.36178031921387,465.27427673339844,335.27427673339844,130,105,5,0.5,1000.0,Pseudolikelihood
-999.0,781.0141724264305,335.27427673339844,130,105,5,0.5,1000.0,Turing Geometric
-999.0,140.0366336172799,335.27427673339844,130,105,5,0.5,1000.0,Huggins
-999.0,466.57894736842104,335.27427673339844,130,105,5,0.5,1000.0,Schnabel
-999.0,385.5786876081154,335.27427673339844,130,105,5,0.5,1000.0,Zelterman
-999.0,316.75,335.27427673339844,130,105,5,0.5,1000.0,Jackknife k = 4
-999.0,301.83333333333337,335.27427673339844,130,105,5,0.5,1000.0,Jackknife k = 3
-999.0,316.75,335.27427673339844,130,105,5,0.5,1000.0,Jackknife k = 5
-999.0,169.42991998146084,335.27427673339844,130,105,5,0.5,1000.0,Conway-Maxwell-Poisson
-999.0,355.5310708381814,335.27427673339844,130,105,5,0.5,1000.0,Turing
-999.0,269.9,335.27427673339844,130,105,5,0.5,1000.0,Jackknife k = 2
-999.0,215.60000000000002,335.27427673339844,130,105,5,0.5,1000.0,Jackknife k = 1
-999.0,390.20454545454544,335.27427673339844,130,105,5,0.5,1000.0,Chao
5.522602378278972,526.6827556490898,306.6827556490898,220,105,10,0.5,1000.0,Pseudolikelihood
-999.0,815.254418496578,306.6827556490898,220,105,10,0.5,1000.0,Turing Geometric
-999.0,225.37052068503698,306.6827556490898,220,105,10,0.5,1000.0,Huggins
-999.0,503.6,306.6827556490898,220,105,10,0.5,1000.0,Schnabel
-999.0,497.45212083125136,306.6827556490898,220,105,10,0.5,1000.0,Zelterman
-999.0,559.1732142857143,306.6827556490898,220,105,10,0.5,1000.0,Jackknife k = 4
-999.0,521.4791666666666,306.6827556490898,220,105,10,0.5,1000.0,Jackknife k = 3
-999.0,581.1049272486772,306.6827556490898,220,105,10,0.5,1000.0,Jackknife k = 5
-999.0,865.7717912642033,306.6827556490898,220,105,10,0.5,1000.0,Conway-Maxwell-Poisson
-999.0,437.48434204267494,306.6827556490898,220,105,10,0.5,1000.0,Turing
-999.0,460.27777777777777,306.6827556490898,220,105,10,0.5,1000.0,Jackknife k = 2
-999.0,364.9,306.6827556490898,220,105,10,0.5,1000.0,Jackknife k = 1
-999.0,495.75531914893617,306.6827556490898,220,105,10,0.5,1000.0,Chao
1.6585127353668225,650.4538679122925,365.4538679122925,285,105,15,0.5,1000.0,Pseudolikelihood
-999.0,850.6543766746225,365.4538679122925,285,105,15,0.5,1000.0,Turing Geometric
-999.0,288.7102788570549,365.4538679122925,285,105,15,0.5,1000.0,Huggins
-999.0,516.2374100719425,365.4538679122925,285,105,15,0.5,1000.0,Schnabel
-999.0,643.8061632553012,365.4538679122925,285,105,15,0.5,1000.0,Zelterman
-999.0,731.9136446886447,365.4538679122925,285,105,15,0.5,1000.0,Jackknife k = 4
-999.0,674.8274725274725,365.4538679122925,285,105,15,0.5,1000.0,Jackknife k = 3
-999.0,768.3020618270618,365.4538679122925,285,105,15,0.5,1000.0,Jackknife k = 5
-999.0,Nonsequential frequencies,365.4538679122925,285,105,15,0.5,1000.0,Conway-Maxwell-Poisson
-999.0,488.9678812912147,365.4538679122925,285,105,15,0.5,1000.0,Turing
-999.0,590.1285714285714,365.4538679122925,285,105,15,0.5,1000.0,Jackknife k = 2
-999.0,467.0,365.4538679122925,285,105,15,0.5,1000.0,Jackknife k = 1
-999.0,618.5526315789473,365.4538679122925,285,105,15,0.5,1000.0,Chao
0.9213597011566166,821.8779153823853,480.87791538238525,341,105,20,0.5,1000.0,Pseudolikelihood
-999.0,862.374662342809,480.87791538238525,341,105,20,0.5,1000.0,Turing Geometric
-999.0,343.92760924955576,480.87791538238525,341,105,20,0.5,1000.0,Huggins
-999.0,534.1780821917808,480.87791538238525,341,105,20,0.5,1000.0,Schnabel
-999.0,649.0292618199647,480.87791538238525,341,105,20,0.5,1000.0,Zelterman
-999.0,792.5438080495355,480.87791538238525,341,105,20,0.5,1000.0,Jackknife k = 4
-999.0,742.4564327485381,480.87791538238525,341,105,20,0.5,1000.0,Jackknife k = 3
-999.0,831.4213154669762,480.87791538238525,341,105,20,0.5,1000.0,Jackknife k = 5
-999.0,Nonsequential frequencies,480.87791538238525,341,105,20,0.5,1000.0,Conway-Maxwell-Poisson
-999.0,521.9329941074109,480.87791538238525,341,105,20,0.5,1000.0,Turing
-999.0,665.8421052631579,480.87791538238525,341,105,20,0.5,1000.0,Jackknife k = 2
-999.0,542.4,480.87791538238525,341,105,20,0.5,1000.0,Jackknife k = 1
-999.0,625.4556962025317,480.87791538238525,341,105,20,0.5,1000.0,Chao
2.746310997009284,481.44908714294434,360.44908714294434,121,106,5,0.5,1000.0,Pseudolikelihood
-999.0,598.1926727186116,360.44908714294434,121,106,5,0.5,1000.0,Turing Geometric
-999.0,130.1020385643691,360.44908714294434,121,106,5,0.5,1000.0,Huggins
-999.0,416.7142857142857,360.44908714294434,121,106,5,0.5,1000.0,Schnabel
-999.0,458.8485910779103,360.44908714294434,121,106,5,0.5,1000.0,Zelterman
-999.0,300.0,360.44908714294434,121,106,5,0.5,1000.0,Jackknife k = 4
-999.0,284.0833333333333,360.44908714294434,121,106,5,0.5,1000.0,Jackknife k = 3
-999.0,300.0,360.44908714294434,121,106,5,0.5,1000.0,Jackknife k = 5
-999.0,Nonsequential frequencies,360.44908714294434,121,106,5,0.5,1000.0,Conway-Maxwell-Poisson
-999.0,280.33315717887444,360.44908714294434,121,106,5,0.5,1000.0,Turing
-999.0,251.45,360.44908714294434,121,106,5,0.5,1000.0,Jackknife k = 2
-999.0,199.4,360.44908714294434,121,106,5,0.5,1000.0,Jackknife k = 1
-999.0,441.1333333333333,360.44908714294434,121,106,5,0.5,1000.0,Chao
0.8364382934570314,850.179931640625,637.179931640625,213,106,10,0.5,1000.0,Pseudolikelihood
-999.0,769.8173862387639,637.179931640625,213,106,10,0.5,1000.0,Turing Geometric
-999.0,218.17713626007563,637.179931640625,213,106,10,0.5,1000.0,Huggins
-999.0,478.80555555555554,637.179931640625,213,106,10,0.5,1000.0,Schnabel
-999.0,569.5668399711956,637.179931640625,213,106,10,0.5,1000.0,Zelterman
-999.0,583.6246031746031,637.179931640625,213,106,10,0.5,1000.0,Jackknife k = 4
-999.0,528.438888888889,637.179931640625,213,106,10,0.5,1000.0,Jackknife k = 3
-999.0,626.0354828042329,637.179931640625,213,106,10,0.5,1000.0,Jackknife k = 5
-999.0,Nonsequential frequencies,637.179931640625,213,106,10,0.5,1000.0,Conway-Maxwell-Poisson
-999.0,415.0777546477646,637.179931640625,213,106,10,0.5,1000.0,Turing
-999.0,455.28888888888883,637.179931640625,213,106,10,0.5,1000.0,Jackknife k = 2
-999.0,355.20000000000005,637.179931640625,213,106,10,0.5,1000.0,Jackknife k = 1
-999.0,550.3513513513514,637.179931640625,213,106,10,0.5,1000.0,Chao
2.605658874511718,505.7998046875,233.7998046875,272,106,15,0.5,1000.0,Pseudolikelihood
-999.0,738.6046913586421,233.7998046875,272,106,15,0.5,1000.0,Turing Geometric
-999.0,275.41893542212546,233.7998046875,272,106,15,0.5,1000.0,Huggins
-999.0,470.2684563758389,233.7998046875,272,106,15,0.5,1000.0,Schnabel
-999.0,577.7563894156722,233.7998046875,272,106,15,0.5,1000.0,Zelterman
-999.0,688.2782356532358,233.7998046875,272,106,15,0.5,1000.0,Jackknife k = 4
-999.0,622.2564102564103,233.7998046875,272,106,15,0.5,1000.0,Jackknife k = 3
-999.0,750.9806721056722,233.7998046875,272,106,15,0.5,1000.0,Jackknife k = 5
-999.0,Nonsequential frequencies,233.7998046875,272,106,15,0.5,1000.0,Conway-Maxwell-Poisson
-999.0,434.33024408186697,233.7998046875,272,106,15,0.5,1000.0,Turing
-999.0,543.7333333333332,233.7998046875,272,106,15,0.5,1000.0,Jackknife k = 2
-999.0,436.26666666666665,233.7998046875,272,106,15,0.5,1000.0,Jackknife k = 1
-999.0,548.5714285714286,233.7998046875,272,106,15,0.5,1000.0,Chao
1.4219653320312493,605.8466796875,289.8466796875,316,106,20,0.5,1000.0,Pseudolikelihood
-999.0,720.9825309539345,289.8466796875,316,106,20,0.5,1000.0,Turing Geometric
-999.0,318.56819404305725,289.8466796875,316,106,20,0.5,1000.0,Huggins
-999.0,480.22457627118644,289.8466796875,316,106,20,0.5,1000.0,Schnabel
-999.0,585.4707950332925,289.8466796875,316,106,20,0.5,1000.0,Zelterman
-999.0,713.2739938080496,289.8466796875,316,106,20,0.5,1000.0,Jackknife k = 4
-999.0,662.8134502923976,289.8466796875,316,106,20,0.5,1000.0,Jackknife k = 3
-999.0,752.9312757997935,289.8466796875,316,106,20,0.5,1000.0,Jackknife k = 5
-999.0,Nonsequential frequencies,289.8466796875,316,106,20,0.5,1000.0,Conway-Maxwell-Poisson
-999.0,449.4581719500148,289.8466796875,316,106,20,0.5,1000.0,Turing
-999.0,594.0131578947368,289.8466796875,316,106,20,0.5,1000.0,Jackknife k = 2
-999.0,489.85,289.8466796875,316,106,20,0.5,1000.0,Jackknife k = 1
-999.0,551.838028169014,289.8466796875,316,106,20,0.5,1000.0,Chao
12.777389950752259,400.4631459712982,281.4631459712982,119,107,5,0.5,1000.0,Pseudolikelihood
-999.0,544.0605623840944,281.4631459712982,119,107,5,0.5,1000.0,Turing Geometric
-999.0,127.8549673385687,281.4631459712982,119,107,5,0.5,1000.0,Huggins
-999.0,417.85714285714283,281.4631459712982,119,107,5,0.5,1000.0,Schnabel
-999.0,392.07908261893215,281.4631459712982,119,107,5,0.5,1000.0,Zelterman
-999.0,287.5,281.4631459712982,119,107,5,0.5,1000.0,Jackknife k = 4
-999.0,272.9833333333334,281.4631459712982,119,107,5,0.5,1000.0,Jackknife k = 3
-999.0,287.5,281.4631459712982,119,107,5,0.5,1000.0,Jackknife k = 5
-999.0,Nonsequential frequencies,281.4631459712982,119,107,5,0.5,1000.0,Conway-Maxwell-Poisson
-999.0,258.42694357011186,281.4631459712982,119,107,5,0.5,1000.0,Turing
-999.0,242.95,281.4631459712982,119,107,5,0.5,1000.0,Jackknife k = 2
-999.0,194.2,281.4631459712982,119,107,5,0.5,1000.0,Jackknife k = 1
-999.0,378.88235294117646,281.4631459712982,119,107,5,0.5,1000.0,Chao
3.29321533203125,493.7965087890625,290.7965087890625,203,107,10,0.5,1000.0,Pseudolikelihood
-999.0,650.8925806851817,290.7965087890625,203,107,10,0.5,1000.0,Turing Geometric
-999.0,207.7457643615694,290.7965087890625,203,107,10,0.5,1000.0,Huggins
-999.0,435.50632911392404,290.7965087890625,203,107,10,0.5,1000.0,Schnabel
-999.0,524.448002167511,290.7965087890625,203,107,10,0.5,1000.0,Zelterman
-999.0,538.4986111111112,290.7965087890625,203,107,10,0.5,1000.0,Jackknife k = 4
-999.0,487.62361111111113,290.7965087890625,203,107,10,0.5,1000.0,Jackknife k = 3
-999.0,577.5941798941798,290.7965087890625,203,107,10,0.5,1000.0,Jackknife k = 5
-999.0,1168.894846217027,290.7965087890625,203,107,10,0.5,1000.0,Conway-Maxwell-Poisson
-999.0,359.78058017503423,290.7965087890625,203,107,10,0.5,1000.0,Turing
-999.0,421.2111111111111,290.7965087890625,203,107,10,0.5,1000.0,Jackknife k = 2
-999.0,331.70000000000005,290.7965087890625,203,107,10,0.5,1000.0,Jackknife k = 1
-999.0,495.12857142857143,290.7965087890625,203,107,10,0.5,1000.0,Chao
1.3367060470581051,631.844367980957,365.84436798095703,266,107,15,0.5,1000.0,Pseudolikelihood
-999.0,705.0089944290911,365.84436798095703,266,107,15,0.5,1000.0,Turing Geometric
-999.0,269.31051829012006,365.84436798095703,266,107,15,0.5,1000.0,Huggins
-999.0,463.5973154362416,365.84436798095703,266,107,15,0.5,1000.0,Schnabel
-999.0,553.5407633339244,365.84436798095703,266,107,15,0.5,1000.0,Zelterman
-999.0,635.2450244200244,365.84436798095703,266,107,15,0.5,1000.0,Jackknife k = 4
-999.0,595.6608058608058,365.84436798095703,266,107,15,0.5,1000.0,Jackknife k = 3
-999.0,652.1572510822512,365.84436798095703,266,107,15,0.5,1000.0,Jackknife k = 5
-999.0,1108.2198614526103,365.84436798095703,266,107,15,0.5,1000.0,Conway-Maxwell-Poisson
-999.0,417.1788596186841,365.84436798095703,266,107,15,0.5,1000.0,Turing
-999.0,528.7333333333332,365.84436798095703,266,107,15,0.5,1000.0,Jackknife k = 2
-999.0,425.6,365.84436798095703,266,107,15,0.5,1000.0,Jackknife k = 1
-999.0,527.0803571428571,365.84436798095703,266,107,15,0.5,1000.0,Chao
2.1866149139404305,521.0787048339844,209.07870483398438,312,107,20,0.5,1000.0,Pseudolikelihood
-999.0,697.088510286445,209.07870483398438,312,107,20,0.5,1000.0,Turing Geometric
-999.0,314.496508201833,209.07870483398438,312,107,20,0.5,1000.0,Huggins
-999.0,471.2384937238494,209.07870483398438,312,107,20,0.5,1000.0,Schnabel
-999.0,560.4228194283337,209.07870483398438,312,107,20,0.5,1000.0,Zelterman
-999.0,668.8704592363262,209.07870483398438,312,107,20,0.5,1000.0,Jackknife k = 4
-999.0,636.6036549707603,209.07870483398438,312,107,20,0.5,1000.0,Jackknife k = 3
-999.0,680.431540247678,209.07870483398438,312,107,20,0.5,1000.0,Jackknife k = 5
-999.0,Nonsequential frequencies,209.07870483398438,312,107,20,0.5,1000.0,Conway-Maxwell-Poisson
-999.0,437.3989146791181,209.07870483398438,312,107,20,0.5,1000.0,Turing
-999.0,578.0605263157895,209.07870483398438,312,107,20,0.5,1000.0,Jackknife k = 2
-999.0,480.15,209.07870483398438,312,107,20,0.5,1000.0,Jackknife k = 1
-999.0,529.5625,209.07870483398438,312,107,20,0.5,1000.0,Chao
19.304607815742493,494.0928750038147,363.0928750038147,131,108,5,0.5,1000.0,Pseudolikelihood
-999.0,867.4759822866985,363.0928750038147,131,108,5,0.5,1000.0,Turing Geometric
-999.0,141.19368023509497,363.0928750038147,131,108,5,0.5,1000.0,Huggins
-999.0,493.6666666666667,363.0928750038147,131,108,5,0.5,1000.0,Schnabel
-999.0,496.5150972302704,363.0928750038147,131,108,5,0.5,1000.0,Zelterman
-999.0,332.5,363.0928750038147,131,108,5,0.5,1000.0,Jackknife k = 4
-999.0,315.05,363.0928750038147,131,108,5,0.5,1000.0,Jackknife k = 3
-999.0,332.5,363.0928750038147,131,108,5,0.5,1000.0,Jackknife k = 5
-999.0,1054.4455357790553,363.0928750038147,131,108,5,0.5,1000.0,Conway-Maxwell-Poisson
-999.0,390.03136718769724,363.0928750038147,131,108,5,0.5,1000.0,Turing
-999.0,278.75,363.0928750038147,131,108,5,0.5,1000.0,Jackknife k = 2
-999.0,219.8,363.0928750038147,131,108,5,0.5,1000.0,Jackknife k = 1
-999.0,493.38235294117646,363.0928750038147,131,108,5,0.5,1000.0,Chao
10.43879143714905,474.6788082122803,257.6788082122803,217,108,10,0.5,1000.0,Pseudolikelihood
-999.0,734.998939070594,257.6788082122803,217,108,10,0.5,1000.0,Turing Geometric
-999.0,222.1505313166417,257.6788082122803,217,108,10,0.5,1000.0,Huggins
-999.0,455.0263157894737,257.6788082122803,217,108,10,0.5,1000.0,Schnabel
-999.0,433.919232249294,257.6788082122803,217,108,10,0.5,1000.0,Zelterman
-999.0,514.2007936507936,257.6788082122803,217,108,10,0.5,1000.0,Jackknife k = 4
-999.0,485.0722222222222,257.6788082122803,217,108,10,0.5,1000.0,Jackknife k = 3
-999.0,530.1759920634921,257.6788082122803,217,108,10,0.5,1000.0,Jackknife k = 5
-999.0,474.50861940696626,257.6788082122803,217,108,10,0.5,1000.0,Conway-Maxwell-Poisson
-999.0,401.50399771838363,257.6788082122803,217,108,10,0.5,1000.0,Turing
-999.0,435.02222222222224,257.6788082122803,217,108,10,0.5,1000.0,Jackknife k = 2
-999.0,352.0,257.6788082122803,217,108,10,0.5,1000.0,Jackknife k = 1
-999.0,433.3461538461538,257.6788082122803,217,108,10,0.5,1000.0,Chao
3.1403996276855493,562.1188430786133,283.1188430786133,279,108,15,0.5,1000.0,Pseudolikelihood
-999.0,743.0448499173639,283.1188430786133,279,108,15,0.5,1000.0,Turing Geometric
-999.0,282.45461851374245,283.1188430786133,279,108,15,0.5,1000.0,Huggins
-999.0,467.6577181208054,283.1188430786133,279,108,15,0.5,1000.0,Schnabel
-999.0,491.99145447263766,283.1188430786133,279,108,15,0.5,1000.0,Zelterman
-999.0,597.7304334554335,283.1188430786133,279,108,15,0.5,1000.0,Jackknife k = 4
-999.0,578.6923076923077,283.1188430786133,279,108,15,0.5,1000.0,Jackknife k = 3
-999.0,595.3000582750584,283.1188430786133,279,108,15,0.5,1000.0,Jackknife k = 5
-999.0,675.4439246842451,283.1188430786133,279,108,15,0.5,1000.0,Conway-Maxwell-Poisson
-999.0,439.1313894620832,283.1188430786133,279,108,15,0.5,1000.0,Turing
-999.0,530.6571428571428,283.1188430786133,279,108,15,0.5,1000.0,Jackknife k = 2
-999.0,439.5333333333333,283.1188430786133,279,108,15,0.5,1000.0,Jackknife k = 1
-999.0,484.44444444444446,283.1188430786133,279,108,15,0.5,1000.0,Chao
5.5124979591369625,475.21660804748535,161.21660804748535,314,108,20,0.5,1000.0,Pseudolikelihood
-999.0,672.9089352121937,161.21660804748535,314,108,20,0.5,1000.0,Turing Geometric
-999.0,316.421060096892,161.21660804748535,314,108,20,0.5,1000.0,Huggins
-999.0,456.6951219512195,161.21660804748535,314,108,20,0.5,1000.0,Schnabel
-999.0,498.50431519097276,161.21660804748535,314,108,20,0.5,1000.0,Zelterman
-999.0,605.3748624011009,161.21660804748535,314,108,20,0.5,1000.0,Jackknife k = 4
-999.0,587.7656432748538,161.21660804748535,314,108,20,0.5,1000.0,Jackknife k = 3
-999.0,613.1033921353628,161.21660804748535,314,108,20,0.5,1000.0,Jackknife k = 5
-999.0,623.8901341379451,161.21660804748535,314,108,20,0.5,1000.0,Conway-Maxwell-Poisson
-999.0,427.9502698117621,161.21660804748535,314,108,20,0.5,1000.0,Turing
-999.0,549.3342105263158,161.21660804748535,314,108,20,0.5,1000.0,Jackknife k = 2
-999.0,470.75,161.21660804748535,314,108,20,0.5,1000.0,Jackknife k = 1
-999.0,480.0060975609756,161.21660804748535,314,108,20,0.5,1000.0,Chao
18.124105072021482,382.445068359375,256.445068359375,126,109,5,0.5,1000.0,Pseudolikelihood
-999.0,676.8418575800855,256.445068359375,126,109,5,0.5,1000.0,Turing Geometric
-999.0,135.61918361412552,256.445068359375,126,109,5,0.5,1000.0,Huggins
-999.0,371.60869565217394,256.445068359375,126,109,5,0.5,1000.0,Schnabel
-999.0,359.6063354173088,256.445068359375,126,109,5,0.5,1000.0,Zelterman
-999.0,302.75,256.445068359375,126,109,5,0.5,1000.0,Jackknife k = 4
-999.0,288.83333333333337,256.445068359375,126,109,5,0.5,1000.0,Jackknife k = 3
-999.0,302.75,256.445068359375,126,109,5,0.5,1000.0,Jackknife k = 5
-999.0,Nonsequential frequencies,256.445068359375,126,109,5,0.5,1000.0,Conway-Maxwell-Poisson
-999.0,313.05568145751545,256.445068359375,126,109,5,0.5,1000.0,Turing
-999.0,258.9,256.445068359375,126,109,5,0.5,1000.0,Jackknife k = 2
-999.0,207.60000000000002,256.445068359375,126,109,5,0.5,1000.0,Jackknife k = 1
-999.0,362.4545454545455,256.445068359375,126,109,5,0.5,1000.0,Chao
