a_hat,Nu_hat,N_hat,No,trial,T,alpha,N,type
-999.0,309.52217171424513,684.5221717142451,375,166,10,1.0,1000.0,Turing
-999.0,373.6111111111111,748.6111111111111,375,166,10,1.0,1000.0,Jackknife k = 2
-999.0,231.29999999999995,606.3,375,166,10,1.0,1000.0,Jackknife k = 1
-999.0,371.06179775280907,746.0617977528091,375,166,10,1.0,1000.0,Chao
7.948625378181363,307.2732743113563,765.2732743113563,458,166,15,1.0,1000.0,Pseudolikelihood
-999.0,705.2440547628692,1163.2440547628692,458,166,15,1.0,1000.0,Turing Geometric
-999.0,5.509493287209352,463.50949328720935,458,166,15,1.0,1000.0,Huggins
-999.0,186.32624113475174,644.3262411347517,458,166,15,1.0,1000.0,Schnabel
-999.0,367.7932171599416,825.7932171599416,458,166,15,1.0,1000.0,Zelterman
-999.0,575.9115995115994,1033.9115995115994,458,166,15,1.0,1000.0,Jackknife k = 4
-999.0,498.2454212454212,956.2454212454212,458,166,15,1.0,1000.0,Jackknife k = 3
-999.0,648.6350982350984,1106.6350982350984,458,166,15,1.0,1000.0,Jackknife k = 5
-999.0,546.9897610978908,1004.9897610978908,458,166,15,1.0,1000.0,Conway-Maxwell-Poisson
-999.0,238.2684642965271,696.2684642965271,458,166,15,1.0,1000.0,Turing
-999.0,401.0761904761905,859.0761904761905,458,166,15,1.0,1000.0,Jackknife k = 2
-999.0,253.86666666666667,711.8666666666667,458,166,15,1.0,1000.0,Jackknife k = 1
-999.0,336.29090909090905,794.290909090909,458,166,15,1.0,1000.0,Chao
4.311476592872313,226.47535681795858,755.4753568179585,529,166,20,1.0,1000.0,Pseudolikelihood
-999.0,494.30166516235704,1023.301665162357,529,166,20,1.0,1000.0,Turing Geometric
-999.0,3.7522202914225318,532.7522202914225,529,166,20,1.0,1000.0,Huggins
-999.0,107.96737044145868,636.9673704414587,529,166,20,1.0,1000.0,Schnabel
-999.0,247.69225227238803,776.692252272388,529,166,20,1.0,1000.0,Zelterman
-999.0,408.16192810457505,937.161928104575,529,166,20,1.0,1000.0,Jackknife k = 4
-999.0,381.1013157894737,910.1013157894737,529,166,20,1.0,1000.0,Jackknife k = 3
-999.0,427.45358670880626,956.4535867088063,529,166,20,1.0,1000.0,Jackknife k = 5
-999.0,331.09900696632326,860.0990069663233,529,166,20,1.0,1000.0,Conway-Maxwell-Poisson
-999.0,145.855665755911,674.855665755911,529,166,20,1.0,1000.0,Turing
-999.0,333.88157894736844,862.8815789473684,529,166,20,1.0,1000.0,Jackknife k = 2
-999.0,232.75,761.75,529,166,20,1.0,1000.0,Jackknife k = 1
-999.0,214.375,743.375,529,166,20,1.0,1000.0,Chao
32.09755380570301,687.400523378331,877.400523378331,190,167,5,1.0,1000.0,Pseudolikelihood
-999.0,1376.2125430059086,1566.2125430059086,190,167,5,1.0,1000.0,Turing Geometric
-999.0,15.056401266003434,205.05640126600343,190,167,5,1.0,1000.0,Huggins
-999.0,307.8,497.8,190,167,5,1.0,1000.0,Schnabel
-999.0,595.0341190946127,785.0341190946127,190,167,5,1.0,1000.0,Zelterman
-999.0,303.5,493.5,190,167,5,1.0,1000.0,Jackknife k = 4
-999.0,277.0833333333333,467.0833333333333,190,167,5,1.0,1000.0,Jackknife k = 3
-999.0,303.5,493.5,190,167,5,1.0,1000.0,Jackknife k = 5
-999.0,165.1999690988821,355.1999690988821,190,167,5,1.0,1000.0,Conway-Maxwell-Poisson
-999.0,497.7764093403799,687.7764093403799,190,167,5,1.0,1000.0,Turing
-999.0,222.04999999999995,412.04999999999995,190,167,5,1.0,1000.0,Jackknife k = 2
-999.0,132.8,322.8,190,167,5,1.0,1000.0,Jackknife k = 1
-999.0,599.0434782608696,789.0434782608696,190,167,5,1.0,1000.0,Chao
46.23389070019252,393.73124252367813,772.7312425236781,379,167,10,1.0,1000.0,Pseudolikelihood
-999.0,923.9616450379926,1302.9616450379926,379,167,10,1.0,1000.0,Turing Geometric
-999.0,9.013028826142545,388.01302882614254,379,167,10,1.0,1000.0,Huggins
-999.0,252.43835616438355,631.4383561643835,379,167,10,1.0,1000.0,Schnabel
-999.0,419.2632783189532,798.2632783189532,379,167,10,1.0,1000.0,Zelterman
-999.0,557.6386904761905,936.6386904761905,379,167,10,1.0,1000.0,Jackknife k = 4
-999.0,487.8041666666667,866.8041666666667,379,167,10,1.0,1000.0,Jackknife k = 3
-999.0,609.896626984127,988.896626984127,379,167,10,1.0,1000.0,Jackknife k = 5
-999.0,652.7931403649077,1031.7931403649077,379,167,10,1.0,1000.0,Conway-Maxwell-Poisson
-999.0,330.5751469496639,709.5751469496639,379,167,10,1.0,1000.0,Turing
-999.0,388.3555555555555,767.3555555555555,379,167,10,1.0,1000.0,Jackknife k = 2
-999.0,237.60000000000002,616.6,379,167,10,1.0,1000.0,Jackknife k = 1
-999.0,409.9764705882353,788.9764705882353,379,167,10,1.0,1000.0,Chao
5.927597663479058,319.03856997100445,774.0385699710044,455,167,15,1.0,1000.0,Pseudolikelihood
-999.0,681.219992317763,1136.219992317763,455,167,15,1.0,1000.0,Turing Geometric
-999.0,5.448332013337222,460.4483320133372,455,167,15,1.0,1000.0,Huggins
-999.0,168.9298245614035,623.9298245614035,455,167,15,1.0,1000.0,Schnabel
-999.0,314.51065659125186,769.5106565912519,455,167,15,1.0,1000.0,Zelterman
-999.0,495.62032967032974,950.6203296703297,455,167,15,1.0,1000.0,Jackknife k = 4
-999.0,456.21575091575085,911.2157509157508,455,167,15,1.0,1000.0,Jackknife k = 3
-999.0,515.7211732711734,970.7211732711734,455,167,15,1.0,1000.0,Jackknife k = 5
-999.0,455.2464606622153,910.2464606622153,455,167,15,1.0,1000.0,Conway-Maxwell-Poisson
-999.0,228.31273775317197,683.312737753172,455,167,15,1.0,1000.0,Turing
-999.0,383.0333333333333,838.0333333333333,455,167,15,1.0,1000.0,Jackknife k = 2
-999.0,248.26666666666665,703.2666666666667,455,167,15,1.0,1000.0,Jackknife k = 1
-999.0,297.2941176470588,752.2941176470588,455,167,15,1.0,1000.0,Chao
2.7292835081798716,288.7795017668349,822.779501766835,534,167,20,1.0,1000.0,Pseudolikelihood
-999.0,526.903575369523,1060.903575369523,534,167,20,1.0,1000.0,Turing Geometric
-999.0,3.871852601165301,537.8718526011653,534,167,20,1.0,1000.0,Huggins
-999.0,102.26937984496124,636.2693798449612,534,167,20,1.0,1000.0,Schnabel
-999.0,301.4789206459774,835.4789206459774,534,167,20,1.0,1000.0,Zelterman
-999.0,493.31327829377346,1027.3132782937735,534,167,20,1.0,1000.0,Jackknife k = 4
-999.0,437.5304093567253,971.5304093567253,534,167,20,1.0,1000.0,Jackknife k = 3
-999.0,549.9030857628136,1083.9030857628136,534,167,20,1.0,1000.0,Jackknife k = 5
-999.0,444.0507276396446,978.0507276396446,534,167,20,1.0,1000.0,Conway-Maxwell-Poisson
-999.0,158.7400797840039,692.7400797840039,534,167,20,1.0,1000.0,Turing
-999.0,366.60263157894747,900.6026315789475,534,167,20,1.0,1000.0,Jackknife k = 2
-999.0,246.04999999999995,780.05,534,167,20,1.0,1000.0,Jackknife k = 1
-999.0,254.094696969697,788.094696969697,534,167,20,1.0,1000.0,Chao
25.188541639260066,578.4303607185719,765.4303607185719,187,168,5,1.0,1000.0,Pseudolikelihood
-999.0,1148.3531763120184,1335.3531763120184,187,168,5,1.0,1000.0,Turing Geometric
-999.0,14.669038924845466,201.66903892484547,187,168,5,1.0,1000.0,Huggins
-999.0,264.25,451.25,187,168,5,1.0,1000.0,Schnabel
-999.0,442.92358456263753,629.9235845626375,187,168,5,1.0,1000.0,Zelterman
-999.0,283.0,470.0,187,168,5,1.0,1000.0,Jackknife k = 4
-999.0,259.59999999999997,446.59999999999997,187,168,5,1.0,1000.0,Jackknife k = 3
-999.0,283.0,470.0,187,168,5,1.0,1000.0,Jackknife k = 5
-999.0,159.0,346.0,187,168,5,1.0,1000.0,Conway-Maxwell-Poisson
-999.0,408.16485869490646,595.1648586949065,187,168,5,1.0,1000.0,Turing
-999.0,210.0,397.0,187,168,5,1.0,1000.0,Jackknife k = 2
-999.0,127.19999999999999,314.2,187,168,5,1.0,1000.0,Jackknife k = 1
-999.0,451.44642857142856,638.4464285714286,187,168,5,1.0,1000.0,Chao
38.92340585923672,364.0899065445483,737.0899065445483,373,168,10,1.0,1000.0,Pseudolikelihood
-999.0,852.2171767098384,1225.2171767098384,373,168,10,1.0,1000.0,Turing Geometric
-999.0,8.769840218187369,381.76984021818737,373,168,10,1.0,1000.0,Huggins
-999.0,234.33552631578948,607.3355263157895,373,168,10,1.0,1000.0,Schnabel
-999.0,367.36500148496907,740.3650014849691,373,168,10,1.0,1000.0,Zelterman
-999.0,510.9438492063492,883.9438492063492,373,168,10,1.0,1000.0,Jackknife k = 4
-999.0,455.3402777777777,828.3402777777777,373,168,10,1.0,1000.0,Jackknife k = 3
-999.0,548.0787698412698,921.0787698412698,373,168,10,1.0,1000.0,Jackknife k = 5
-999.0,421.4917837347339,794.4917837347339,373,168,10,1.0,1000.0,Conway-Maxwell-Poisson
-999.0,300.6641820512159,673.6641820512159,373,168,10,1.0,1000.0,Turing
-999.0,368.51111111111106,741.5111111111111,373,168,10,1.0,1000.0,Jackknife k = 2
-999.0,228.60000000000002,601.6,373,168,10,1.0,1000.0,Jackknife k = 1
-999.0,362.44943820224717,735.4494382022472,373,168,10,1.0,1000.0,Chao
8.568281381723116,291.30741894738554,745.3074189473855,454,168,15,1.0,1000.0,Pseudolikelihood
-999.0,670.2044779308601,1124.20447793086,454,168,15,1.0,1000.0,Turing Geometric
-999.0,5.409485951332556,459.40948595133256,454,168,15,1.0,1000.0,Huggins
-999.0,166.99650349650346,620.9965034965035,454,168,15,1.0,1000.0,Schnabel
-999.0,312.4429345800279,766.4429345800279,454,168,15,1.0,1000.0,Zelterman
-999.0,509.834768009768,963.834768009768,454,168,15,1.0,1000.0,Jackknife k = 4
-999.0,455.7128205128207,909.7128205128207,454,168,15,1.0,1000.0,Jackknife k = 3
-999.0,558.2359501609501,1012.2359501609501,454,168,15,1.0,1000.0,Jackknife k = 5
-999.0,404.91150216193455,858.9115021619345,454,168,15,1.0,1000.0,Conway-Maxwell-Poisson
-999.0,223.7033750688811,677.7033750688811,454,168,15,1.0,1000.0,Turing
-999.0,378.43809523809534,832.4380952380953,454,168,15,1.0,1000.0,Jackknife k = 2
-999.0,245.4666666666667,699.4666666666667,454,168,15,1.0,1000.0,Jackknife k = 1
-999.0,293.08898305084745,747.0889830508474,454,168,15,1.0,1000.0,Chao
8.394325959630837,184.36268526468098,714.362685264681,530,168,20,1.0,1000.0,Pseudolikelihood
-999.0,485.50356597263703,1015.503565972637,530,168,20,1.0,1000.0,Turing Geometric
-999.0,3.7167381780619735,533.716738178062,530,168,20,1.0,1000.0,Huggins
-999.0,99.34615384615381,629.3461538461538,530,168,20,1.0,1000.0,Schnabel
-999.0,239.68121026211054,769.6812102621105,530,168,20,1.0,1000.0,Zelterman
-999.0,431.9821723426212,961.9821723426212,530,168,20,1.0,1000.0,Jackknife k = 4
-999.0,377.65716374269005,907.65716374269,530,168,20,1.0,1000.0,Jackknife k = 3
-999.0,511.7330995227037,1041.7330995227037,530,168,20,1.0,1000.0,Jackknife k = 5
-999.0,296.7991378235556,826.7991378235556,530,168,20,1.0,1000.0,Conway-Maxwell-Poisson
-999.0,142.15232224036845,672.1523222403684,530,168,20,1.0,1000.0,Turing
-999.0,324.63157894736844,854.6315789473684,530,168,20,1.0,1000.0,Jackknife k = 2
-999.0,228.0,758.0,530,168,20,1.0,1000.0,Jackknife k = 1
-999.0,205.71428571428578,735.7142857142858,530,168,20,1.0,1000.0,Chao
29.722785290609124,1000.0908126399197,1196.0908126399197,196,169,5,1.0,1000.0,Pseudolikelihood
-999.0,1919.1335250130883,2115.1335250130883,196,169,5,1.0,1000.0,Turing Geometric
-999.0,15.780859440947381,211.78085944094738,196,169,5,1.0,1000.0,Huggins
-999.0,487.9473684210526,683.9473684210526,196,169,5,1.0,1000.0,Schnabel
-999.0,818.4512689777786,1014.4512689777786,196,169,5,1.0,1000.0,Zelterman
-999.0,330.25,526.25,196,169,5,1.0,1000.0,Jackknife k = 4
-999.0,300.55,496.55,196,169,5,1.0,1000.0,Jackknife k = 3
-999.0,330.25,526.25,196,169,5,1.0,1000.0,Jackknife k = 5
-999.0,177.0,373.0,196,169,5,1.0,1000.0,Conway-Maxwell-Poisson
-999.0,712.1850784635926,908.1850784635926,196,169,5,1.0,1000.0,Turing
-999.0,239.24999999999994,435.24999999999994,196,169,5,1.0,1000.0,Jackknife k = 2
-999.0,141.60000000000002,337.6,196,169,5,1.0,1000.0,Jackknife k = 1
-999.0,824.4473684210526,1020.4473684210526,196,169,5,1.0,1000.0,Chao
9.724354956671833,339.33145797549497,699.3314579754949,360,169,10,1.0,1000.0,Pseudolikelihood
-999.0,741.9294850988229,1101.9294850988229,360,169,10,1.0,1000.0,Turing Geometric
-999.0,8.290091198865866,368.29009119886587,360,169,10,1.0,1000.0,Huggins
-999.0,201.969696969697,561.969696969697,360,169,10,1.0,1000.0,Schnabel
-999.0,339.63380087591656,699.6338008759166,360,169,10,1.0,1000.0,Zelterman
-999.0,478.9160714285714,838.9160714285714,360,169,10,1.0,1000.0,Jackknife k = 4
-999.0,424.4791666666665,784.4791666666665,360,169,10,1.0,1000.0,Jackknife k = 3
-999.0,518.618783068783,878.618783068783,360,169,10,1.0,1000.0,Jackknife k = 5
-999.0,517.9169238404769,877.9169238404769,360,169,10,1.0,1000.0,Conway-Maxwell-Poisson
-999.0,255.57946956801106,615.5794695680111,360,169,10,1.0,1000.0,Turing
-999.0,343.44444444444434,703.4444444444443,360,169,10,1.0,1000.0,Jackknife k = 2
-999.0,214.20000000000005,574.2,360,169,10,1.0,1000.0,Jackknife k = 1
-999.0,329.32558139534876,689.3255813953488,360,169,10,1.0,1000.0,Chao
3.868580451858439,355.6958095415,808.6958095415,453,169,15,1.0,1000.0,Pseudolikelihood
-999.0,665.585950388846,1118.585950388846,453,169,15,1.0,1000.0,Turing Geometric
-999.0,5.415456381425315,458.4154563814253,453,169,15,1.0,1000.0,Huggins
-999.0,161.40766550522653,614.4076655052265,453,169,15,1.0,1000.0,Schnabel
-999.0,280.23756410601675,733.2375641060167,453,169,15,1.0,1000.0,Zelterman
-999.0,443.18449328449344,896.1844932844934,453,169,15,1.0,1000.0,Jackknife k = 4
-999.0,427.0175824175824,880.0175824175824,453,169,15,1.0,1000.0,Jackknife k = 3
-999.0,434.80365190365194,887.8036519036519,453,169,15,1.0,1000.0,Jackknife k = 5
-999.0,387.24770846023875,840.2477084602388,453,169,15,1.0,1000.0,Conway-Maxwell-Poisson
-999.0,221.8561447568443,674.8561447568443,453,169,15,1.0,1000.0,Turing
-999.0,370.20000000000005,823.2,453,169,15,1.0,1000.0,Jackknife k = 2
-999.0,244.5333333333333,697.5333333333333,453,169,15,1.0,1000.0,Jackknife k = 1
-999.0,272.3968253968254,725.3968253968254,453,169,15,1.0,1000.0,Chao
2.436294242020129,321.0576642673875,862.0576642673875,541,169,20,1.0,1000.0,Pseudolikelihood
-999.0,537.9129751459618,1078.9129751459618,541,169,20,1.0,1000.0,Turing Geometric
-999.0,3.9588343454665846,544.9588343454666,541,169,20,1.0,1000.0,Huggins
-999.0,99.23575638506873,640.2357563850687,541,169,20,1.0,1000.0,Schnabel
-999.0,256.59589526262846,797.5958952626285,541,169,20,1.0,1000.0,Zelterman
-999.0,408.29133986928105,949.291339869281,541,169,20,1.0,1000.0,Jackknife k = 4
-999.0,399.20774853801186,940.2077485380119,541,169,20,1.0,1000.0,Jackknife k = 3
-999.0,396.3220093739251,937.3220093739251,541,169,20,1.0,1000.0,Jackknife k = 5
-999.0,368.6976217246771,909.6976217246771,541,169,20,1.0,1000.0,Conway-Maxwell-Poisson
-999.0,162.52120949817618,703.5212094981762,541,169,20,1.0,1000.0,Turing
-999.0,356.6605263157895,897.6605263157895,541,169,20,1.0,1000.0,Jackknife k = 2
-999.0,247.95000000000005,788.95,541,169,20,1.0,1000.0,Jackknife k = 1
-999.0,230.13851351351354,771.1385135135135,541,169,20,1.0,1000.0,Chao
28.72189446987358,781.9740426632924,973.9740426632924,192,17,5,1.0,1000.0,Pseudolikelihood
-999.0,1541.0369832236868,1733.0369832236868,192,17,5,1.0,1000.0,Turing Geometric
-999.0,15.30347249180386,207.30347249180386,192,17,5,1.0,1000.0,Huggins
-999.0,358.6521739130435,550.6521739130435,192,17,5,1.0,1000.0,Schnabel
-999.0,685.0917828234107,877.0917828234107,192,17,5,1.0,1000.0,Zelterman
-999.0,314.0,506.0,192,17,5,1.0,1000.0,Jackknife k = 4
-999.0,286.18333333333334,478.18333333333334,192,17,5,1.0,1000.0,Jackknife k = 3
-999.0,314.0,506.0,192,17,5,1.0,1000.0,Jackknife k = 5
-999.0,269.7481879225211,461.7481879225211,192,17,5,1.0,1000.0,Conway-Maxwell-Poisson
-999.0,562.7535393792639,754.7535393792639,192,17,5,1.0,1000.0,Turing
-999.0,228.55,420.55,192,17,5,1.0,1000.0,Jackknife k = 2
-999.0,136.0,328.0,192,17,5,1.0,1000.0,Jackknife k = 1
-999.0,688.0952380952381,880.0952380952381,192,17,5,1.0,1000.0,Chao
61.115109994619914,306.36489624360826,671.3648962436082,365,17,10,1.0,1000.0,Pseudolikelihood
-999.0,757.0872180231715,1122.0872180231715,365,17,10,1.0,1000.0,Turing Geometric
-999.0,8.441867974961326,373.4418679749613,365,17,10,1.0,1000.0,Huggins
-999.0,206.90625,571.90625,365,17,10,1.0,1000.0,Schnabel
-999.0,278.83607684402534,643.8360768440253,365,17,10,1.0,1000.0,Zelterman
-999.0,414.79007936507935,779.7900793650794,365,17,10,1.0,1000.0,Jackknife k = 4
-999.0,394.39722222222235,759.3972222222224,365,17,10,1.0,1000.0,Jackknife k = 3
-999.0,411.64523809523814,776.6452380952381,365,17,10,1.0,1000.0,Jackknife k = 5
-999.0,321.3893717689173,686.3893717689173,365,17,10,1.0,1000.0,Conway-Maxwell-Poisson
-999.0,261.20515826105907,626.2051582610591,365,17,10,1.0,1000.0,Turing
-999.0,335.18888888888887,700.1888888888889,365,17,10,1.0,1000.0,Jackknife k = 2
-999.0,215.10000000000002,580.1,365,17,10,1.0,1000.0,Jackknife k = 1
-999.0,285.605,650.605,365,17,10,1.0,1000.0,Chao
6.818735146541674,308.5419183359192,763.5419183359193,455,17,15,1.0,1000.0,Pseudolikelihood
-999.0,678.0283524461247,1133.0283524461247,455,17,15,1.0,1000.0,Turing Geometric
-999.0,5.442197895989636,460.44219789598964,455,17,15,1.0,1000.0,Huggins
-999.0,163.89473684210532,618.8947368421053,455,17,15,1.0,1000.0,Schnabel
-999.0,304.8976802825417,759.8976802825417,455,17,15,1.0,1000.0,Zelterman
-999.0,478.6898656898659,933.6898656898659,455,17,15,1.0,1000.0,Jackknife k = 4
-999.0,447.8831501831502,902.8831501831502,455,17,15,1.0,1000.0,Jackknife k = 3
-999.0,485.30624930624936,940.3062493062494,455,17,15,1.0,1000.0,Jackknife k = 5
-999.0,439.4847643887199,894.4847643887199,455,17,15,1.0,1000.0,Conway-Maxwell-Poisson
-999.0,226.93462518934746,681.9346251893475,455,17,15,1.0,1000.0,Turing
-999.0,379.62380952380954,834.6238095238095,455,17,15,1.0,1000.0,Jackknife k = 2
-999.0,247.33333333333337,702.3333333333334,455,17,15,1.0,1000.0,Jackknife k = 1
-999.0,290.18595041322317,745.1859504132232,455,17,15,1.0,1000.0,Chao
3.0815228121958653,266.39452217114956,797.3945221711496,531,17,20,1.0,1000.0,Pseudolikelihood
-999.0,504.03356372848293,1035.033563728483,531,17,20,1.0,1000.0,Turing Geometric
-999.0,3.80983002945527,534.8098300294553,531,17,20,1.0,1000.0,Huggins
-999.0,98.6242774566474,629.6242774566474,531,17,20,1.0,1000.0,Schnabel
-999.0,232.58957486440784,763.5895748644078,531,17,20,1.0,1000.0,Zelterman
-999.0,346.19482284141725,877.1948228414172,531,17,20,1.0,1000.0,Jackknife k = 4
-999.0,361.77982456140376,892.7798245614038,531,17,20,1.0,1000.0,Jackknife k = 3
-999.0,299.94229123667014,830.9422912366701,531,17,20,1.0,1000.0,Jackknife k = 5
-999.0,362.354788817904,893.354788817904,531,17,20,1.0,1000.0,Conway-Maxwell-Poisson
-999.0,149.633644138896,680.633644138896,531,17,20,1.0,1000.0,Turing
-999.0,334.4605263157896,865.4605263157896,531,17,20,1.0,1000.0,Jackknife k = 2
-999.0,236.54999999999995,767.55,531,17,20,1.0,1000.0,Jackknife k = 1
-999.0,209.4628378378378,740.4628378378378,531,17,20,1.0,1000.0,Chao
45.908199992808846,678.2994865276526,868.2994865276526,190,170,5,1.0,1000.0,Pseudolikelihood
-999.0,1342.7227116698195,1532.7227116698195,190,170,5,1.0,1000.0,Turing Geometric
-999.0,15.039645763546048,205.03964576354605,190,170,5,1.0,1000.0,Huggins
-999.0,324.0,514.0,190,170,5,1.0,1000.0,Schnabel
-999.0,536.7906527185717,726.7906527185717,190,170,5,1.0,1000.0,Zelterman
-999.0,298.75,488.75,190,170,5,1.0,1000.0,Jackknife k = 4
-999.0,273.25,463.25,190,170,5,1.0,1000.0,Jackknife k = 3
-999.0,298.75,488.75,190,170,5,1.0,1000.0,Jackknife k = 5
-999.0,106.98228881831665,296.98228881831665,190,170,5,1.0,1000.0,Conway-Maxwell-Poisson
-999.0,484.480309610753,674.480309610753,190,170,5,1.0,1000.0,Turing
-999.0,219.75,409.75,190,170,5,1.0,1000.0,Jackknife k = 2
-999.0,132.0,322.0,190,170,5,1.0,1000.0,Jackknife k = 1
-999.0,544.5,734.5,190,170,5,1.0,1000.0,Chao
42.58527491638282,299.85270017184877,659.8527001718487,360,170,10,1.0,1000.0,Pseudolikelihood
-999.0,713.854895015799,1073.854895015799,360,170,10,1.0,1000.0,Turing Geometric
-999.0,8.236935288738152,368.23693528873815,360,170,10,1.0,1000.0,Huggins
-999.0,197.5454545454545,557.5454545454545,360,170,10,1.0,1000.0,Schnabel
-999.0,275.3140990389875,635.3140990389875,360,170,10,1.0,1000.0,Zelterman
-999.0,416.9297619047619,776.9297619047619,360,170,10,1.0,1000.0,Jackknife k = 4
-999.0,387.04166666666663,747.0416666666666,360,170,10,1.0,1000.0,Jackknife k = 3
-999.0,429.43984788359796,789.439847883598,360,170,10,1.0,1000.0,Jackknife k = 5
-999.0,252.79598294909647,612.7959829490965,360,170,10,1.0,1000.0,Conway-Maxwell-Poisson
-999.0,243.59313887682117,603.5931388768212,360,170,10,1.0,1000.0,Turing
-999.0,325.4222222222222,685.4222222222222,360,170,10,1.0,1000.0,Jackknife k = 2
-999.0,208.79999999999995,568.8,360,170,10,1.0,1000.0,Jackknife k = 1
-999.0,277.4432989690722,637.4432989690722,360,170,10,1.0,1000.0,Chao
4.081090336041674,333.5230211764834,781.5230211764833,448,170,15,1.0,1000.0,Pseudolikelihood
-999.0,642.8719486478155,1090.8719486478155,448,170,15,1.0,1000.0,Turing Geometric
-999.0,5.310045276748269,453.31004527674827,448,170,15,1.0,1000.0,Huggins
-999.0,152.95890410958907,600.9589041095891,448,170,15,1.0,1000.0,Schnabel
-999.0,290.1007100337996,738.1007100337996,448,170,15,1.0,1000.0,Zelterman
-999.0,470.43366910866916,918.4336691086692,448,170,15,1.0,1000.0,Jackknife k = 4
-999.0,432.4813186813187,880.4813186813187,448,170,15,1.0,1000.0,Jackknife k = 3
-999.0,497.41638084138094,945.4163808413809,448,170,15,1.0,1000.0,Jackknife k = 5
-999.0,420.14460294261403,868.144602942614,448,170,15,1.0,1000.0,Conway-Maxwell-Poisson
-999.0,212.79477592894227,660.7947759289423,448,170,15,1.0,1000.0,Turing
-999.0,366.02857142857147,814.0285714285715,448,170,15,1.0,1000.0,Jackknife k = 2
-999.0,239.86666666666667,687.8666666666667,448,170,15,1.0,1000.0,Jackknife k = 1
-999.0,275.20416666666665,723.2041666666667,448,170,15,1.0,1000.0,Chao
3.7530588496900683,235.0411055977413,761.0411055977413,526,170,20,1.0,1000.0,Pseudolikelihood
-999.0,481.8393881162398,1007.8393881162398,526,170,20,1.0,1000.0,Turing Geometric
-999.0,3.7072129587631935,529.7072129587632,526,170,20,1.0,1000.0,Huggins
-999.0,90.32633587786256,616.3263358778626,526,170,20,1.0,1000.0,Schnabel
-999.0,240.7740126122054,766.7740126122054,526,170,20,1.0,1000.0,Zelterman
-999.0,433.91857585139314,959.9185758513931,526,170,20,1.0,1000.0,Jackknife k = 4
-999.0,379.3573099415205,905.3573099415205,526,170,20,1.0,1000.0,Jackknife k = 3
-999.0,508.82254418214643,1034.8225441821464,526,170,20,1.0,1000.0,Jackknife k = 5
-999.0,311.39824448648505,837.398244486485,526,170,20,1.0,1000.0,Conway-Maxwell-Poisson
-999.0,141.07947452534688,667.0794745253469,526,170,20,1.0,1000.0,Turing
-999.0,325.4842105263158,851.4842105263158,526,170,20,1.0,1000.0,Jackknife k = 2
-999.0,228.0,754.0,526,170,20,1.0,1000.0,Jackknife k = 1
-999.0,207.1942446043165,733.1942446043165,526,170,20,1.0,1000.0,Chao
36.89562964537678,908.0553901422816,1103.0553901422816,195,171,5,1.0,1000.0,Pseudolikelihood
-999.0,1798.7367811369522,1993.7367811369522,195,171,5,1.0,1000.0,Turing Geometric
-999.0,15.657323828047197,210.6573238280472,195,171,5,1.0,1000.0,Huggins
-999.0,454.0,649.0,195,171,5,1.0,1000.0,Schnabel
-999.0,759.3360555241848,954.3360555241848,195,171,5,1.0,1000.0,Zelterman
-999.0,325.0,520.0,195,171,5,1.0,1000.0,Jackknife k = 4
-999.0,296.0,491.0,195,171,5,1.0,1000.0,Jackknife k = 3
-999.0,325.0,520.0,195,171,5,1.0,1000.0,Jackknife k = 5
-999.0,175.0,370.0,195,171,5,1.0,1000.0,Conway-Maxwell-Poisson
-999.0,664.5025742714217,859.5025742714217,195,171,5,1.0,1000.0,Turing
-999.0,236.0,431.0,195,171,5,1.0,1000.0,Jackknife k = 2
-999.0,140.0,335.0,195,171,5,1.0,1000.0,Jackknife k = 1
-999.0,765.625,960.625,195,171,5,1.0,1000.0,Chao
7.958187300206066,391.0567489426221,759.0567489426221,368,171,10,1.0,1000.0,Pseudolikelihood
-999.0,814.0788317277579,1182.078831727758,368,171,10,1.0,1000.0,Turing Geometric
-999.0,8.610795961215047,376.61079596121505,368,171,10,1.0,1000.0,Huggins
-999.0,222.0,590.0,368,171,10,1.0,1000.0,Schnabel
-999.0,347.04463382357665,715.0446338235766,368,171,10,1.0,1000.0,Zelterman
-999.0,480.38015873015877,848.3801587301588,368,171,10,1.0,1000.0,Jackknife k = 4
-999.0,438.12777777777785,806.1277777777779,368,171,10,1.0,1000.0,Jackknife k = 3
-999.0,499.02797619047624,867.0279761904762,368,171,10,1.0,1000.0,Jackknife k = 5
-999.0,562.1566174532996,930.1566174532996,368,171,10,1.0,1000.0,Conway-Maxwell-Poisson
-999.0,285.13141159607187,653.1314115960719,368,171,10,1.0,1000.0,Turing
-999.0,359.29999999999995,727.3,368,171,10,1.0,1000.0,Jackknife k = 2
-999.0,224.10000000000002,592.1,368,171,10,1.0,1000.0,Jackknife k = 1
-999.0,344.45000000000005,712.45,368,171,10,1.0,1000.0,Chao
3.4962795501895263,358.84506861263225,808.8450686126323,450,171,15,1.0,1000.0,Pseudolikelihood
-999.0,658.0681270022628,1108.0681270022628,450,171,15,1.0,1000.0,Turing Geometric
-999.0,5.367061492292521,455.3670614922925,450,171,15,1.0,1000.0,Huggins
-999.0,158.77586206896547,608.7758620689655,450,171,15,1.0,1000.0,Schnabel
-999.0,290.9096738488903,740.9096738488903,450,171,15,1.0,1000.0,Zelterman
-999.0,447.39496336996353,897.3949633699635,450,171,15,1.0,1000.0,Jackknife k = 4
