a_hat,Nu_hat,N_hat,No,trial,T,alpha,N,type
3.186312337080898,302.3219742964729,491.3219742964729,189,177,5,0.5,1000,Beta-binomial
0.4771050812119902,674.4420988262518,913.4420988262518,239,177,10,0.5,1000,Beta-binomial
0.13560779012967103,1794.1064975669228,2047.1064975669228,253,177,15,0.5,1000,Beta-binomial
0.389476995055267,676.3619498208652,1013.3619498208652,337,177,20,0.5,1000,Beta-binomial
0.5382314283130697,508.5437368883044,879.5437368883045,371,177,25,0.5,1000,Beta-binomial
0.6446151996064947,381.45833012896423,781.4583301289642,400,177,30,0.5,1000,Beta-binomial
0.888742261019508,285.59529881034274,712.5952988103427,427,177,35,0.5,1000,Beta-binomial
0.8629125374156726,288.49210263502033,725.4921026350203,437,177,40,0.5,1000,Beta-binomial
0.8213534115625294,285.72979934095923,747.7297993409593,462,177,45,0.5,1000,Beta-binomial
0.7787325208921584,292.68623289980303,772.686232899803,480,177,50,0.5,1000,Beta-binomial
0.11412336350277409,3119.243104006587,3300.243104006587,181,178,5,0.5,1000,Beta-binomial
0.8563469078275977,477.8431180330146,740.8431180330147,263,178,10,0.5,1000,Beta-binomial
0.9124487724366828,427.58186076537606,715.5818607653761,288,178,15,0.5,1000,Beta-binomial
0.24082037632489875,784.2395211328715,1116.2395211328715,332,178,20,0.5,1000,Beta-binomial
0.11253013101576516,1459.947065402577,1822.947065402577,363,178,25,0.5,1000,Beta-binomial
0.17025518972113962,978.5281242444515,1367.5281242444516,389,178,30,0.5,1000,Beta-binomial
0.016715326659049987,2454.568871063797,2871.568871063797,417,178,35,0.5,1000,Beta-binomial
0.1815779993422727,1007.8619076362608,1431.8619076362606,424,178,40,0.5,1000,Beta-binomial
0.24928253205550352,761.9611199423589,1210.961119942359,449,178,45,0.5,1000,Beta-binomial
0.34941265029638496,533.3710058634771,1010.3710058634771,477,178,50,0.5,1000,Beta-binomial
207.1712832113423,207.1315090132696,410.1315090132696,203,179,5,0.5,1000,Beta-binomial
1.4834259055824253,393.04418733440315,711.0441873344032,318,179,10,0.5,1000,Beta-binomial
1.3154712463375517,357.71335150915075,715.7133515091507,358,179,15,0.5,1000,Beta-binomial
1.0974950068750644,234.56263707313792,701.5626370731379,467,179,20,0.5,1000,Beta-binomial
0.16065434319536287,94.4819008803806,598.4819008803806,504,179,25,0.5,1000,Beta-binomial
0.13926757819502164,3.183263842379865e-10,515.0000000003183,515,179,30,0.5,1000,Beta-binomial
0.014966898170184383,5.99997398828023e-12,520.000000000006,520,179,35,0.5,1000,Beta-binomial
0.15418462738847485,1.9969054501432283e-11,530.00000000002,530,179,40,0.5,1000,Beta-binomial
0.01589264996777965,0.0011950350598919327,573.0011950350599,573,179,45,0.5,1000,Beta-binomial
0.09500701972818244,1.5183496644158825e-11,593.0000000000152,593,179,50,0.5,1000,Beta-binomial
2.296677098743194,379.861748175136,574.861748175136,195,17,5,0.5,1000,Beta-binomial
0.27468163389414857,927.4636666392278,1254.4636666392278,327,17,10,0.5,1000,Beta-binomial
0.3937507512512992,755.6529231113245,1124.6529231113245,369,17,15,0.5,1000,Beta-binomial
0.433041476699035,676.41895271045,1059.41895271045,383,17,20,0.5,1000,Beta-binomial
0.5317394345000924,515.566370755619,947.566370755619,432,17,25,0.5,1000,Beta-binomial
0.6023282031937854,420.5946802863272,889.5946802863273,469,17,30,0.5,1000,Beta-binomial
0.6129502557320344,403.7115388504331,880.711538850433,477,17,35,0.5,1000,Beta-binomial
0.5461967905512708,432.2158920466855,925.2158920466854,493,17,40,0.5,1000,Beta-binomial
0.5557536674505923,412.4718935772789,918.4718935772789,506,17,45,0.5,1000,Beta-binomial
0.5629140491653988,403.3425630641599,915.3425630641599,512,17,50,0.5,1000,Beta-binomial
0.5980566324193924,877.3809702487673,1009.3809702487673,132,180,5,0.5,1000,Beta-binomial
6.569690566303355e8,255.7047869420653,406.7047869420653,151,180,10,0.5,1000,Beta-binomial
3.2933644685219736,360.58391259774777,579.5839125977477,219,180,15,0.5,1000,Beta-binomial
1.3395525530455776,379.8934226964001,678.8934226964001,299,180,20,0.5,1000,Beta-binomial
1.0617663452000408,388.84688951634365,749.8468895163437,361,180,25,0.5,1000,Beta-binomial
0.6191733245930178,557.2703098088313,958.2703098088313,401,180,30,0.5,1000,Beta-binomial
0.6533692772629001,477.2229644713741,913.2229644713741,436,180,35,0.5,1000,Beta-binomial
0.6643437691216664,438.833120283046,905.833120283046,467,180,40,0.5,1000,Beta-binomial
0.6540855173824035,422.3928620311154,912.3928620311153,490,180,45,0.5,1000,Beta-binomial
0.4775443413377573,399.8374975681815,925.8374975681816,526,180,50,0.5,1000,Beta-binomial
1.203195647041677,520.6430108826734,690.6430108826734,170,181,5,0.5,1000,Beta-binomial
0.434461354205245,929.087759806131,1137.087759806131,208,181,10,0.5,1000,Beta-binomial
0.2830426263648584,767.3127266296544,1069.3127266296544,302,181,15,0.5,1000,Beta-binomial
0.17074856039436212,903.5138766292379,1237.513876629238,334,181,20,0.5,1000,Beta-binomial
0.14316490576708152,1353.9212967769342,1760.9212967769342,407,181,25,0.5,1000,Beta-binomial
0.12841442666322658,1437.9314047247206,1918.9314047247206,481,181,30,0.5,1000,Beta-binomial
0.17114401678952676,1017.3671622006871,1534.367162200687,517,181,35,0.5,1000,Beta-binomial
0.18274986813978406,952.3454379798299,1488.34543797983,536,181,40,0.5,1000,Beta-binomial
0.19258044426031204,785.7966745326083,1335.7966745326084,550,181,45,0.5,1000,Beta-binomial
0.19646164022226667,754.0749133366498,1324.0749133366498,570,181,50,0.5,1000,Beta-binomial
1.7420969479611863,253.60234638114756,468.6023463811475,215,182,5,0.5,1000,Beta-binomial
1.8443885925266046,250.14147428297375,486.1414742829737,236,182,10,0.5,1000,Beta-binomial
0.625786060775399,457.22187421658396,810.221874216584,353,182,15,0.5,1000,Beta-binomial
0.632003550219403,431.0942102519666,806.0942102519666,375,182,20,0.5,1000,Beta-binomial
0.38067139831278346,563.3624588319227,1003.3624588319227,440,182,25,0.5,1000,Beta-binomial
0.3268211366260364,593.4636406237746,1047.4636406237746,454,182,30,0.5,1000,Beta-binomial
0.3462729091539703,542.3045240613637,1017.3045240613637,475,182,35,0.5,1000,Beta-binomial
0.3486617516130365,561.9643569483625,1049.9643569483624,488,182,40,0.5,1000,Beta-binomial
0.38060079046321377,487.4584802794654,1003.4584802794654,516,182,45,0.5,1000,Beta-binomial
0.43586070941102,412.6663991817462,935.6663991817462,523,182,50,0.5,1000,Beta-binomial
1.3016477136607254,559.4940812511815,796.4940812511815,237,183,5,0.5,1000,Beta-binomial
4.636029858020228,209.97935337709927,503.9793533770993,294,183,10,0.5,1000,Beta-binomial
1.9499108981450313,278.6385150076836,618.6385150076836,340,183,15,0.5,1000,Beta-binomial
0.8106624490804666,441.1434256709514,818.1434256709514,377,183,20,0.5,1000,Beta-binomial
1.1503019702882513,279.70466809252036,704.7046680925204,425,183,25,0.5,1000,Beta-binomial
