-259.16003485355594,-237.7778680836251,-237.1997278319718,-237.12005666980735,-236.9883050021689,-236.9277016083771,-236.90608755981964,-236.9198487010329,-236.89402076927877,-236.89231691228883,-236.8895253020063,-236.8861888171026,-236.88336514765922,-236.88184564369016,-236.88732059965787,-236.87884579205593,-236.87758763219637,-236.87658628473457,-236.8756775653523,-236.87547640824806,-236.87435551098196,-236.87589423426044,-236.87353343401128,-236.8738578797762,-236.87276023646706,-236.87346726027295,-236.8734660894109,-236.87409075082752,-236.87287141832076,-236.87238470762395,-236.87274015982217,-236.87204843409143,-236.8723498327767,-236.87320997365038,-236.87267432529978,-236.87266080058566,-236.87283018051426,-236.87166893563864,-236.87144957898744,-236.87126921586616,-236.871413940658,-236.8714888334054,-236.87169387996425,-236.87158830020246,-236.87117000225112,-236.8712870085006,-236.87134203890565,-236.8710698416051,-236.87102705160225,-236.87106992819758,-236.87113052282683,85.98210132598878,1783.3224534988403,135.0,5.0
-1284.3583511415013,-754.8161336468881,-750.5619491819971,-749.4225921878451,-748.8985008197931,-748.7980230945986,-748.7360646910249,-748.7985083000713,-748.6793594268663,-748.5283336279708,-748.5858809155472,-748.5330683262362,-748.4972563982312,-748.465984067295,-748.46451995351,-748.447891066241,-748.4399577146776,-748.4388698481587,-748.4324584989429,-748.42584057683,-748.4277305037995,-748.4141095145139,-748.4195844978738,-748.4123235698753,-748.4044359100203,-748.4085238491673,-748.4069626740506,-748.4000739526402,-748.4028485301161,-748.3983911340736,-748.3953139557391,-748.3940962705144,-748.399440005775,-748.3940661362333,-748.4000753802054,-748.3979945346136,-748.3908250726524,-748.3955236251714,-748.390926527272,-748.3861202374476,-748.3915649829494,-748.3892812153351,-748.3832771692307,-748.3899426130054,-748.3834169465226,-748.3929706811443,-748.39147288903,-748.3841158465752,-748.3905172107224,-748.3866202005968,-748.3834494110807,23.770955147743223,841.7407374382019,259.0,10.0
-1501.2335491802774,-1350.3810322779298,-1343.0871495446913,-1339.7593434141113,-1338.39856957666,-1338.402289360135,-1338.1877294594503,-1337.925670234181,-1337.9546356621536,-1337.7494928312212,-1337.7844435734933,-1337.7193717558712,-1337.6645831758449,-1337.6755016526417,-1337.6456650274092,-1337.6257759083019,-1337.6461500684295,-1337.6128640687875,-1337.599590388606,-1337.601632014691,-1337.5830515468142,-1337.5807489139308,-1337.579877972736,-1337.5804124779152,-1337.5715065316826,-1337.5882686155876,-1337.5689156515136,-1337.5661118637004,-1337.5656879165801,-1337.5643490510129,-1337.5790646411224,-1337.566817738178,-1337.559684022724,-1337.5589904307076,-1337.5869555145498,-1337.5676092062304,-1337.5540712625484,-1337.5408582247592,-1337.5489767096324,-1337.5568509134603,-1337.5379170013953,-1337.5667934900837,-1337.538079880761,-1337.56682669431,-1337.571576731762,-1337.5627097736035,-1337.5597013446545,-1337.572873391265,-1337.5836429082037,-1337.563705043764,-1337.5706511730236,13.186261901855467,713.9645385742188,364.0,15.0
-2263.0929512762195,-2054.4479889113118,-2036.7576542738789,-2031.2507457424147,-2029.7755094709705,-2029.2597081788517,-2028.640342091467,-2028.2482050925573,-2027.834130536762,-2027.506578395024,-2027.383856388748,-2027.3729561315338,-2027.2359089447598,-2027.1311640014346,-2027.1299434984246,-2027.156450399149,-2027.0652380008937,-2027.264717371293,-2026.9853118566061,-2026.99413257051,-2026.9939866465315,-2026.974365533948,-2026.977891661551,-2026.898546436637,-2026.8948981041267,-2026.8627908064486,-2026.905277517537,-2026.8671431908597,-2026.8474771467722,-2026.8765014952983,-2026.8469497740039,-2026.8150459162498,-2026.863831064391,-2026.7884626821756,-2026.8690772158059,-2026.8069605680828,-2026.7849743014046,-2026.7686537322802,-2026.776469271716,-2026.7988785294615,-2026.7448834412444,-2026.756222747801,-2026.766539944319,-2026.7941193035615,-2026.751736613671,-2026.747777310414,-2026.727717710766,-2026.741834671077,-2026.7403380605647,-2026.7333085715106,-2026.7460057541111,9999.999997992367,506.6145346927094,456.0,20.0
-3016.829281975387,-253.08615696198248,-251.13853866137848,-250.74008056597978,-250.66312207280077,-250.5265079229915,-250.4858706970793,-250.4519416408354,-250.41624184226484,-250.4127589526545,-250.40305629216425,-250.39314265273663,-250.39816907793082,-250.3779645277438,-250.37209922071546,-250.37531422430612,-250.3749981010145,-250.37083617935724,-250.36685612864585,-250.36454177184706,-250.36348009676553,-250.36241934674908,-250.3577587465672,-250.35784566341076,-250.35887417625256,-250.3558448648311,-250.3561917108678,-250.3539154288873,-250.35472575625283,-250.352848775465,-250.35321937865166,-250.35344428587672,-250.3517206924737,-250.35192734209457,-250.3516682498388,-250.350838485302,-250.35097636846427,-250.34969502840818,-250.3509082367171,-250.34968682769951,-250.34955574191503,-250.3504515958724,-250.34926848360246,-250.34914866750321,-250.34948382558142,-250.3494840434013,-250.34877567252042,-250.34756804636487,-250.34755822258194,-250.3476715149688,-250.34731612414458,32.10388671875,564.124267578125,128.0,5.0
-852.3332506350307,-764.6038723479096,-759.5616453770253,-757.9649106959675,-757.5998282080858,-757.3651776902599,-757.2749583205575,-757.1783804132065,-757.121049003718,-757.1525703333148,-757.0627713901553,-757.0851664153608,-757.0655670013285,-757.0588875875578,-757.0549567693909,-757.0575462115423,-757.0511596409501,-757.053024159613,-757.0526149705219,-757.047585515204,-757.0468547827317,-757.0579023497521,-757.0488291645295,-757.0460979214979,-757.0481564027749,-757.0466156861834,-757.0487921373654,-757.0477107268969,-757.0467505574095,-757.047716175716,-757.0454210573757,-757.055231402138,-757.043573842343,-757.0472605329805,-757.0445441171987,-757.0555818910714,-757.0526210560081,-757.0684381847973,-757.0505551646315,-757.0559496866036,-757.0799671989266,-757.0551277976128,-757.0548388823167,-757.0597643505428,-757.0627081502541,-757.0550689359438,-757.0733328224212,-757.0658591000753,-757.0546058525694,-757.0621071691946,-757.0720993082643,15.9565319582168,609.4732204219326,250.0,10.0
-1475.9719094276004,-1352.2164774113394,-1343.30931286683,-1340.685362759989,-1340.0778709863255,-1339.7418819421027,-1339.7668708687854,-1339.656667642801,-1339.6273384865804,-1339.6238649211566,-1339.6222587389307,-1339.655487107924,-1339.6287923105538,-1339.649477995763,-1339.6469065437936,-1339.6588259371358,-1339.6719468468957,-1339.6781754022609,-1339.7305004218408,-1339.6962713360617,-1339.7571385719489,-1339.7084168220044,-1339.736398936179,-1339.7338326379431,-1339.7910883331033,-1339.7871171180793,-1339.7897747033173,-1339.734964623005,-1339.765930229853,-1339.7471415336574,-1339.7940800231618,-1339.7880087947813,-1339.791527950524,-1339.8004224924719,-1339.8234571843946,-1339.8096485786132,-1339.806603576089,-1339.7734318925584,-1339.8391059611822,-1339.7908804208546,-1339.833648771343,-1339.7958591784109,-1339.8745297379744,-1339.8641039733463,-1339.8138026264837,-1339.8032877525577,-1339.8313615874376,-1339.8789680738994,-1339.8547939311788,-1339.9094599624864,-1339.8479411851572,11.074251312427222,690.1171271502972,360.0,15.0
-2168.8519472867333,-2036.5986601038448,-2027.2373491791382,-2025.62238028966,-2024.4738752767444,-2023.8047545074655,-2023.8238010167884,-2023.7354677934075,-2023.7072837189548,-2023.6680010893624,-2023.6872219134375,-2023.683204292504,-2023.7093712903413,-2023.7718165136944,-2023.689222482869,-2023.7430471014932,-2023.7516855276751,-2023.7939301029023,-2023.7683202521393,-2023.858729943474,-2023.8684843417325,-2023.9285290772589,-2023.8315780015837,-2023.97196992185,-2023.9180699743206,-2023.9120156399517,-2023.9131101941075,-2023.9650553837105,-2023.9689526700972,-2023.8946504632827,-2023.9882461531806,-2023.9701481248742,-2024.0162601196103,-2023.9046006720846,-2023.993822209124,-2023.9983922750132,-2023.9848963694224,-2024.0120320588067,-2024.0592109413333,-2024.1638359650174,-2024.049861067818,-2024.1282150199918,-2024.0535000453192,-2024.1306388324015,-2024.0823233365354,-2024.0602025349885,-2024.1506778472067,-2024.1129115911938,-2024.0228237124568,-2024.1065460700443,-2024.0706404381467,10.032634029537443,714.2049878910184,471.0,20.0
-269.58923245248667,-243.1514313000893,-242.0861992116549,-241.77590156918978,-241.71960095213154,-241.63637833678354,-241.60893055876124,-241.59848178270835,-241.5961864101261,-241.59822193118964,-241.59150765719306,-241.57060066154725,-241.56597287288116,-241.56760781856292,-241.56282143422726,-241.55745181082415,-241.55956144252923,-241.5602343076872,-241.55657306116916,-241.5560937300064,-241.55252562323005,-241.55303045932072,-241.55238938820986,-241.55508257711773,-241.5521957246022,-241.55157807087414,-241.5497915799994,-241.5519533819775,-241.55081226287706,-241.54900834069872,-241.54879201942305,-241.54820959688288,-241.54819038109906,-241.54899159409655,-241.5481905013147,-241.54812954390206,-241.5482268480797,-241.54755511098534,-241.54808996756668,-241.5474165207932,-241.54718379018317,-241.54785847554734,-241.54721845915122,-241.54712184732585,-241.54708831648009,-241.54709371669924,-241.5465737775902,-241.54645842553634,-241.54640423662664,-241.54636626609692,-241.546173365166,50.322505168169045,1139.9783113200956,133.0,5.0
-865.6368256517853,-763.2015111670542,-760.7644254283646,-758.9482018286736,-758.3167038867618,-758.0663386773456,-758.0292655892813,-757.8875155902161,-757.8450540018198,-757.8295031514174,-757.8531384187539,-757.8147433141521,-757.8116863398213,-757.8089923051004,-757.8162332393995,-757.8111410758511,-757.8221763423929,-757.8169025106449,-757.81077428246,-757.8128746911259,-757.820322196538,-757.8164643762448,-757.814758835634,-757.8197989129517,-757.832564392335,-757.8184690078449,-757.8349203881403,-757.8394819217601,-757.8428167476416,-757.8343282991175,-757.8388503417951,-757.8406746452781,-757.832532899441,-757.8302152753706,-757.8483030090433,-757.8591631099008,-757.8422168894103,-757.8417550040991,-757.8498025868594,-757.8435481025416,-757.8519236256615,-757.8507153135072,-757.8620116088562,-757.8448003447841,-757.8611008389055,-757.8760369723063,-757.8501260735163,-757.8505780060862,-757.8492724145834,-757.8564361252079,-757.8690957931437,14.996751098632812,593.2747192382812,249.0,10.0
