-291.46640045985185,-250.19537342471682,-242.4701343011156,-239.6458933751556,-238.27036635183276,-237.56936916573756,-237.18225420548526,-236.98476872444866,-236.89217522542128,-236.8706259573505,-236.89474936781642,-236.9449306892255,-237.01872619593865,-237.10000611382196,-237.1958234623903,-237.2940370921479,-237.39774644459607,-237.49794747323716,-237.60362112450628,-237.71843739776642,-237.8182223630601,-237.92935154870992,-238.02201169764152,-238.1355578849886,-238.23224098136927,-238.31018959268522,85.98210132598878,1783.3224534988403,135.0,5.0
-822.1642186877285,-767.7667342499399,-754.2506114694031,-749.6003651750971,-748.4220143679611,-748.751844635027,-749.6617060744974,-751.1500855161407,-752.4657940439461,-754.3263345644244,-755.672178552885,-757.7475649928997,-758.7079227986825,-760.5620038905598,-762.0773364321902,-763.4797243276645,-764.7273409891566,-766.1952648083025,-767.3458944037194,-768.3563094796032,-770.1596630004586,-771.1386404486269,-772.1612829060786,-773.0881578021988,-774.0482237109278,-775.4690975259387,23.770955147743223,841.7407374382019,259.0,10.0
-1416.248845200804,-1361.553875230348,-1343.9438436727978,-1338.325056092718,-1337.7858199236864,-1339.4130164534195,-1342.4185438192792,-1345.587121706247,-1349.4908386277853,-1352.6269218847112,-1356.584051178911,-1360.7757376603522,-1363.8398657469866,-1368.2439760779457,-1371.1720242099618,-1373.5439742638337,-1377.6885568227235,-1381.2868427339658,-1383.6927808998794,-1386.8780137279978,-1389.8852218982865,-1392.6724858214889,-1394.190522750427,-1397.0844041567373,-1399.334990279323,-1401.6769836910426,13.186261901855467,713.9645385742188,364.0,15.0
-2094.7924501082716,-2041.6265263678793,-2027.8841099137917,-2027.3661513062732,-2032.1392849530814,-2039.237307870938,-2047.3238540217558,-2055.6947330074418,-2064.0674244762904,-2072.4473777063595,-2080.464452028249,-2088.247770841081,-2095.720286101433,-2102.9779626367604,-2109.9304594911728,-2116.6660246413194,-2123.1510532004227,-2129.3849755241376,-2135.3581310715176,-2141.1435160079395,-2146.775951169476,-2152.158485899969,-2157.409632220019,-2162.4255196853637,-2167.38247284324,-2172.235952567615,9999.999997992367,506.6145346927094,456.0,20.0
-289.9970834559437,-254.9853287482302,-250.83314027779377,-250.36456865454494,-250.82149424253484,-251.57220089006762,-252.3484574794864,-253.19084890729806,-253.97839351933965,-254.79157016521293,-255.5310602790206,-256.1738577200332,-256.8810693155834,-257.49004481278695,-258.0430530143846,-258.6074561874562,-259.20317380282404,-259.65100564323046,-260.2930962942273,-260.5612855162698,-261.17273111434264,-261.5382884987691,-262.0570980043498,-262.506249153678,-262.8564340451663,-263.20595709998935,32.10388671875,564.124267578125,128.0,5.0
-819.480422022551,-769.9466520244375,-759.2166878411784,-757.05552639062,-757.8096693537293,-759.8565396322451,-762.4159665958052,-764.9955876075268,-767.570955870759,-769.7167698885108,-772.514257512198,-774.8856660092405,-777.1392387046159,-779.3622159310071,-781.181848929758,-783.8323073871691,-785.3307077924964,-786.3275753074919,-789.0390749322856,-790.750271429092,-792.82794052315,-793.8530169493932,-796.2832244869558,-797.4388143172508,-798.6460607819831,-800.047305458193,15.9565319582168,609.4732204219326,250.0,10.0
-1417.3071062719337,-1361.3229939554753,-1344.5279852768995,-1339.8756796759972,-1340.027775827592,-1342.7485310491145,-1345.4943145140483,-1349.5262313606797,-1353.766108039205,-1357.0643291964934,-1361.9047429571106,-1365.8292024476127,-1368.7261257160594,-1373.3994881255853,-1377.8631713526252,-1380.8481441832341,-1383.8642820036189,-1387.6550708636212,-1390.3164443857663,-1394.8732511241085,-1396.4599147594397,-1399.47244524302,-1401.9483130180893,-1405.9796747118226,-1408.705445676464,-1410.1355698800044,11.074251312427222,690.1171271502972,360.0,15.0
-2109.152780021173,-2053.633210017033,-2032.5713241172268,-2024.4497920396386,-2024.0164805396716,-2026.5507882277088,-2031.1310887225713,-2036.829852118005,-2043.1197911694567,-2050.4573634032763,-2054.7672425032706,-2059.6597344223774,-2065.739774959319,-2071.930047940355,-2075.0349541831206,-2081.7433562229235,-2088.927853387172,-2091.954052394897,-2095.3404629078177,-2103.398015335367,-2106.9033705834017,-2112.2300453749,-2118.0644021340404,-2121.6359306932654,-2124.1420472015116,-2127.6316625667105,10.032634029537443,714.2049878910184,471.0,20.0
-290.7652461982348,-251.68823228430622,-244.91882656133117,-242.7529600761308,-241.9112591708573,-241.5957963157333,-241.55058734000517,-241.64505501273294,-241.80313411034143,-242.00375053646633,-242.2276372412892,-242.47516472760913,-242.73151800446692,-242.93786225070625,-243.17111538089569,-243.43245476198132,-243.64909292970214,-243.83376673586093,-244.06179558848999,-244.3146973839382,-244.48870207212883,-244.72239611608597,-244.92577044347354,-245.1175794810984,-245.26598245672437,-245.41990550137047,50.322505168169045,1139.9783113200956,133.0,5.0
-818.8766672235654,-770.6665841719093,-759.7150895751148,-757.8116922075958,-758.8596454655317,-761.0090982384586,-763.585823416154,-765.9061822169303,-769.1246762277615,-771.2685529977605,-774.5545671239948,-776.5382602958234,-779.0556540036747,-781.214283528891,-783.4735726641046,-785.6334891096832,-788.1444710605259,-789.9692023034502,-790.948715127181,-792.5999051887742,-794.4615609244552,-796.3777624723053,-798.2226942137803,-799.9488961755716,-800.3614839572764,-802.7965908829208,14.996751098632812,593.2747192382812,249.0,10.0
-1411.4492357157405,-1359.1239285920099,-1345.6265583372508,-1343.0669609776703,-1345.0082340110237,-1348.8176817923634,-1353.1300490298586,-1357.4963329695493,-1363.5112549361588,-1368.2723563274787,-1371.9575769569656,-1377.8264698238509,-1381.7277159706746,-1386.7593913343185,-1391.5330768545757,-1394.9041102658175,-1398.848481283485,-1402.0396429311588,-1405.3806565061932,-1409.7306601915225,-1413.6561919298742,-1416.1694276474204,-1418.8114369066227,-1422.4948348034359,-1425.0433984472359,-1426.871175104376,13.815356003670024,594.9980498338118,353.0,15.0
-2098.78919426725,-2044.8026848786367,-2029.187321779842,-2026.7771666140607,-2029.4061937610593,-2036.2934851937616,-2043.4372276363174,-2052.3338339872694,-2058.4197427973636,-2064.943965542622,-2074.604510010581,-2081.689786796542,-2087.843028684186,-2095.5652413000744,-2106.0290884316187,-2110.887072771955,-2116.750350367488,-2123.845825508485,-2131.4358196170942,-2136.84993674979,-2145.088101551716,-2147.181362332494,-2151.294637091254,-2155.9275521165673,-2162.927995612107,-2166.181231364969,7.119775390625,561.4692182093859,449.0,20.0
-290.4323501327421,-254.2222392129236,-249.68009524707267,-248.78709511899194,-248.96537860530856,-249.4649991986277,-250.08641200694075,-250.7790237152915,-251.41669887602654,-252.07656262840476,-252.7475034337579,-253.3090313353872,-253.8687831569046,-254.49425668215093,-255.08344753559334,-255.50675711899004,-255.93445352428796,-256.4349585219061,-256.78194719656557,-257.2909610171778,-257.7131493713568,-258.1442120591744,-258.4414048093373,-258.8084250290609,-259.2220727256737,-259.64289670840384,27.513463178277007,634.6702678799629,129.0,5.0
-821.211388717249,-769.105721898994,-757.367696111482,-753.8698500271823,-753.7196996839825,-754.6984064687693,-756.72771369888,-758.5703034697835,-760.7080531576516,-762.7360860478686,-764.6004063691694,-766.7289281398398,-768.9540472555726,-770.9731302329238,-772.6808466693894,-774.3043736886033,-775.808512448335,-777.560985701223,-779.3043641234736,-780.803386745701,-781.9610456923973,-784.1032996664679,-785.2725746875212,-786.4011361259883,-787.9126277826506,-788.6397193062248,16.93215970993042,701.0381202697754,254.0,10.0
-1419.7382723575236,-1360.6835506130535,-1342.414566064177,-1336.6912257175961,-1335.6305394704427,-1336.8860841707815,-1339.617640799279,-1342.7209996201773,-1345.6792294065076,-1349.3157929564961,-1352.8011702714139,-1355.9725912135516,-1359.5254736152433,-1361.848540574671,-1366.4000231894374,-1369.3200926549753,-1372.6140919663967,-1375.7160946129866,-1377.6342276283021,-1380.2709430724683,-1383.992140327192,-1387.2699013643723,-1389.6427063403946,-1391.227125230722,-1393.570839949202,-1396.0424114794441,16.80861083984375,762.7390747070312,367.0,15.0
-2118.4566566424915,-2053.404393550952,-2032.9283430391781,-2024.3623671987377,-2023.4285768932975,-2026.19623611951,-2030.4430152101934,-2035.5869149382604,-2041.3314392439434,-2045.6912592593046,-2050.1827393768526,-2057.7361944575746,-2063.0981885108613,-2069.841944790153,-2075.1545564572007,-2078.9378739539197,-2084.1446270969354,-2089.6767419432013,-2093.2003094512784,-2097.3147739554543,-2103.8875017413693,-2107.208464561133,-2112.025498932623,-2114.9560444136027,-2121.624778326066,-2124.7580516100234,9.327265621514526,733.51953125,473.0,20.0
-290.06847489695315,-253.02867872013002,-247.40033289037024,-245.83083802158203,-245.48282662385475,-245.60335562418192,-245.88570963946967,-246.29297783582064,-246.70529492276415,-247.1266704022275,-247.58325245757425,-247.9957662278457,-248.39745737051686,-248.80532823601175,-249.1379133767582,-249.53729278525287,-249.9008984589792,-250.13388129827536,-250.5353285720738,-250.89974780467003,-251.1974335979981,-251.5454115526211,-251.74186049306348,-252.01937023214487,-252.33419120742963,-252.5518804637465,41.87632537841797,820.0272979736328,131.0,5.0
-822.9130950128927,-767.5576604387325,-752.2058176378305,-746.287216342803,-743.9844744436222,-743.5020444458758,-743.8209062731776,-744.6848385505534,-745.5996370684056,-746.7804256934619,-747.8642917245879,-749.2256839761276,-750.4891787869522,-751.3366381934785,-752.9923045154859,-753.8386609868113,-754.943647957998,-755.8108512585342,-757.1711066049301,-758.2290669023376,-759.4547809532928,-760.5571928258005,-761.3599161810929,-762.2099836708943,-763.3179404310663,-763.9674743857738,19.604578590393064,998.064453125,263.0,10.0
