w_hat,a_hat,Nu_hat,N_hat,No,trial,T,alpha,N,type
-999.0,-999.0,150.25000000000003,235.25000000000003,85,86,5,2.0,5000,Jackknife k = 3
-999.0,-999.0,166.75,251.75,85,86,5,2.0,5000,Jackknife k = 5
-999.0,-999.0,7182.249991348889,7267.249991348889,85,86,5,2.0,5000,Conway-Maxwell-Poisson
-999.0,-999.0,2847.575001686931,2932.575001686931,85,86,5,2.0,5000,Turing
-999.0,-999.0,117.15,202.15,85,86,5,2.0,5000,Jackknife k = 2
-999.0,-999.0,67.19999999999999,152.2,85,86,5,2.0,5000,Jackknife k = 1
-999.0,-999.0,2941.3229461756273,3026.3229461756273,85,86,5,2.0,5000,Chao Lee Jeng 2
1.0e-6,135.02864557207323,2534.899545723908,2724.899545723908,190,86,10,2.0,5000,MPLE-NB
1.0e-6,1.0,5157.137516875693,5347.137516875693,190,86,10,2.0,5000,MPLE-G
-999.0,-999.0,2392.0714285714284,2582.0714285714284,190,86,10,2.0,5000,Chao
-999.0,-999.0,5060.392262902938,5250.392262902938,190,86,10,2.0,5000,Turing Geometric
-999.0,-999.0,2205.4285714285716,2395.4285714285716,190,86,10,2.0,5000,Schnabel
-999.0,-999.0,2389.782603693408,2579.782603693408,190,86,10,2.0,5000,Zelterman
-999.0,-999.0,2216.2142857142862,2406.2142857142862,190,86,10,2.0,5000,Chao Lee Jeng 1
-999.0,-999.0,2732.2219069382027,2922.2219069382027,190,86,10,2.0,5000,Chao Lee Jeng 0
-999.0,-999.0,526.0555555555555,716.0555555555555,190,86,10,2.0,5000,Jackknife k = 4
-999.0,-999.0,426.05555555555566,616.0555555555557,190,86,10,2.0,5000,Jackknife k = 3
-999.0,-999.0,607.4444444444445,797.4444444444445,190,86,10,2.0,5000,Jackknife k = 5
-999.0,-999.0,5060.392262902938,5250.392262902938,190,86,10,2.0,5000,Conway-Maxwell-Poisson
-999.0,-999.0,2225.9606436783297,2415.9606436783297,190,86,10,2.0,5000,Turing
-999.0,-999.0,306.1222222222222,496.1222222222222,190,86,10,2.0,5000,Jackknife k = 2
-999.0,-999.0,164.70000000000005,354.70000000000005,190,86,10,2.0,5000,Jackknife k = 1
-999.0,-999.0,2216.2142857142862,2406.2142857142862,190,86,10,2.0,5000,Chao Lee Jeng 2
1.0e-6,142.41676349505184,3854.935539780834,4186.935539780834,332,86,15,2.0,5000,MPLE-NB
1.0e-6,1.0,7873.134665921374,8205.134665921374,332,86,15,2.0,5000,MPLE-G
-999.0,-999.0,3611.5714285714284,3943.5714285714284,332,86,15,2.0,5000,Chao
-999.0,-999.0,7703.641299835471,8035.641299835471,332,86,15,2.0,5000,Turing Geometric
-999.0,-999.0,3389.785714285714,3721.785714285714,332,86,15,2.0,5000,Schnabel
-999.0,-999.0,3607.0071725561193,3939.0071725561193,332,86,15,2.0,5000,Zelterman
-999.0,-999.0,3497.066666666666,3829.066666666666,332,86,15,2.0,5000,Chao Lee Jeng 1
-999.0,-999.0,4034.8989254390654,4366.898925439065,332,86,15,2.0,5000,Chao Lee Jeng 0
-999.0,-999.0,1002.3333333333333,1334.3333333333333,332,86,15,2.0,5000,Jackknife k = 4
-999.0,-999.0,795.5333333333335,1127.5333333333335,332,86,15,2.0,5000,Jackknife k = 3
-999.0,-999.0,1183.6666666666667,1515.6666666666667,332,86,15,2.0,5000,Jackknife k = 5
-999.0,-999.0,7703.641299835471,8035.641299835471,332,86,15,2.0,5000,Conway-Maxwell-Poisson
-999.0,-999.0,3508.455664579064,3840.455664579064,332,86,15,2.0,5000,Turing
-999.0,-999.0,561.1333333333333,893.1333333333333,332,86,15,2.0,5000,Jackknife k = 2
-999.0,-999.0,296.79999999999995,628.8,332,86,15,2.0,5000,Jackknife k = 1
-999.0,-999.0,3497.066666666666,3829.066666666666,332,86,15,2.0,5000,Chao Lee Jeng 2
1.0e-6,203.79675294078456,3929.2887955855986,4331.288795585599,402,86,20,2.0,5000,MPLE-NB
1.0e-6,1.0,8080.19153798698,8482.191537986979,402,86,20,2.0,5000,MPLE-G
-999.0,-999.0,3648.1,4050.1,402,86,20,2.0,5000,Chao
-999.0,-999.0,7874.19690218215,8276.19690218215,402,86,20,2.0,5000,Turing Geometric
-999.0,-999.0,3564.8,3966.8,402,86,20,2.0,5000,Schnabel
-999.0,-999.0,3641.6072125329383,4043.6072125329383,402,86,20,2.0,5000,Zelterman
-999.0,-999.0,3627.0449999999996,4029.0449999999996,402,86,20,2.0,5000,Chao Lee Jeng 1
-999.0,-999.0,3961.437863051641,4363.437863051641,402,86,20,2.0,5000,Chao Lee Jeng 0
-999.0,-999.0,1245.6842105263158,1647.6842105263158,402,86,20,2.0,5000,Jackknife k = 4
-999.0,-999.0,983.0315789473684,1385.0315789473684,402,86,20,2.0,5000,Jackknife k = 3
-999.0,-999.0,1480.078947368421,1882.078947368421,402,86,20,2.0,5000,Jackknife k = 5
-999.0,-999.0,7874.19690218215,8276.19690218215,402,86,20,2.0,5000,Conway-Maxwell-Poisson
-999.0,-999.0,3637.4372686886113,4039.4372686886113,402,86,20,2.0,5000,Turing
-999.0,-999.0,689.6473684210528,1091.6473684210528,402,86,20,2.0,5000,Jackknife k = 2
-999.0,-999.0,362.9,764.9,402,86,20,2.0,5000,Jackknife k = 1
-999.0,-999.0,3627.0449999999996,4029.0449999999996,402,86,20,2.0,5000,Chao Lee Jeng 2
1.0e-6,237.03302422469952,3697.7549713049266,4185.754971304927,488,86,25,2.0,5000,MPLE-NB
1.0e-6,1.0,7682.056378058264,8170.056378058264,488,86,25,2.0,5000,MPLE-G
-999.0,-999.0,3368.532258064516,3856.532258064516,488,86,25,2.0,5000,Chao
-999.0,-999.0,7430.306681777506,7918.306681777506,488,86,25,2.0,5000,Turing Geometric
-999.0,-999.0,3429.1612903225805,3917.1612903225805,488,86,25,2.0,5000,Schnabel
-999.0,-999.0,3358.547707137012,3846.547707137012,488,86,25,2.0,5000,Zelterman
-999.0,-999.0,3433.6309677419376,3921.6309677419376,488,86,25,2.0,5000,Chao Lee Jeng 1
-999.0,-999.0,3597.032258064517,4085.032258064517,488,86,25,2.0,5000,Chao Lee Jeng 0
-999.0,-999.0,1495.1083333333331,1983.1083333333331,488,86,25,2.0,5000,Jackknife k = 4
-999.0,-999.0,1182.8383333333334,1670.8383333333334,488,86,25,2.0,5000,Jackknife k = 3
-999.0,-999.0,1771.8416666666667,2259.8416666666667,488,86,25,2.0,5000,Jackknife k = 5
-999.0,-999.0,7430.306681777506,7918.306681777506,488,86,25,2.0,5000,Conway-Maxwell-Poisson
-999.0,-999.0,3443.813243633208,3931.813243633208,488,86,25,2.0,5000,Turing
-999.0,-999.0,831.8283333333331,1319.8283333333331,488,86,25,2.0,5000,Jackknife k = 2
-999.0,-999.0,438.72,926.72,488,86,25,2.0,5000,Jackknife k = 1
-999.0,-999.0,3433.6309677419376,3921.6309677419376,488,86,25,2.0,5000,Chao Lee Jeng 2
1.0e-6,375.03401469356356,3397.7618328776693,3951.7618328776693,554,86,30,2.0,5000,MPLE-NB
1.0e-6,1.0,7137.573749005959,7691.573749005959,554,86,30,2.0,5000,MPLE-G
-999.0,-999.0,3036.2906976744184,3590.2906976744184,554,86,30,2.0,5000,Chao
-999.0,-999.0,6849.815155685838,7403.815155685838,554,86,30,2.0,5000,Turing Geometric
-999.0,-999.0,3203.4651162790697,3757.4651162790697,554,86,30,2.0,5000,Schnabel
-999.0,-999.0,3022.5567648606366,3576.5567648606366,554,86,30,2.0,5000,Zelterman
-999.0,-999.0,3163.597674418606,3717.597674418606,554,86,30,2.0,5000,Chao Lee Jeng 1
-999.0,-999.0,3291.790697674418,3845.790697674418,554,86,30,2.0,5000,Chao Lee Jeng 0
-999.0,-999.0,1657.4310344827586,2211.4310344827586,554,86,30,2.0,5000,Jackknife k = 4
-999.0,-999.0,1318.6540229885056,1872.6540229885056,554,86,30,2.0,5000,Jackknife k = 3
-999.0,-999.0,1952.287356321839,2506.287356321839,554,86,30,2.0,5000,Jackknife k = 5
-999.0,-999.0,6849.815155685838,7403.815155685838,554,86,30,2.0,5000,Conway-Maxwell-Poisson
-999.0,-999.0,3173.3175964369284,3727.3175964369284,554,86,30,2.0,5000,Turing
-999.0,-999.0,932.1505747126437,1486.1505747126437,554,86,30,2.0,5000,Jackknife k = 2
-999.0,-999.0,493.9666666666667,1047.9666666666667,554,86,30,2.0,5000,Jackknife k = 1
-999.0,-999.0,3163.597674418606,3717.597674418606,554,86,30,2.0,5000,Chao Lee Jeng 2
1.0e-6,314.53018652863733,3000.7515885674893,3655.7515885674893,655,86,35,2.0,5000,MPLE-NB
1.0e-6,1.0,6403.351211422151,7058.351211422151,655,86,35,2.0,5000,MPLE-G
-999.0,-999.0,2668.623076923077,3323.623076923077,655,86,35,2.0,5000,Chao
-999.0,-999.0,6112.273287895283,6767.273287895283,655,86,35,2.0,5000,Turing Geometric
-999.0,-999.0,2867.3283582089553,3522.3283582089553,655,86,35,2.0,5000,Schnabel
-999.0,-999.0,2652.1913315009365,3307.1913315009365,655,86,35,2.0,5000,Zelterman
-999.0,-999.0,2801.349957007737,3456.349957007737,655,86,35,2.0,5000,Chao Lee Jeng 1
-999.0,-999.0,2900.7142857142853,3555.7142857142853,655,86,35,2.0,5000,Chao Lee Jeng 0
-999.0,-999.0,1855.2475171886936,2510.2475171886936,655,86,35,2.0,5000,Jackknife k = 4
-999.0,-999.0,1493.7663610898903,2148.7663610898903,655,86,35,2.0,5000,Jackknife k = 3
-999.0,-999.0,2158.039724980901,2813.039724980901,655,86,35,2.0,5000,Jackknife k = 5
-999.0,-999.0,6112.273287895283,6767.273287895283,655,86,35,2.0,5000,Conway-Maxwell-Poisson
-999.0,-999.0,2809.123049881087,3464.123049881087,655,86,35,2.0,5000,Turing
-999.0,-999.0,1068.0310924369749,1723.0310924369749,655,86,35,2.0,5000,Jackknife k = 2
-999.0,-999.0,572.1714285714286,1227.1714285714286,655,86,35,2.0,5000,Jackknife k = 1
-999.0,-999.0,2801.4850498338865,3456.4850498338865,655,86,35,2.0,5000,Chao Lee Jeng 2
1.0e-6,1195.8050058359656,2699.2924469368745,3466.2924469368745,767,86,40,2.0,5000,MPLE-NB
1.0e-6,1.0,5882.883443721004,6649.883443721004,767,86,40,2.0,5000,MPLE-G
-999.0,-999.0,2331.046875,3098.046875,767,86,40,2.0,5000,Chao
-999.0,-999.0,5541.739287822496,6308.739287822496,767,86,40,2.0,5000,Turing Geometric
-999.0,-999.0,2604.63,3371.63,767,86,40,2.0,5000,Schnabel
-999.0,-999.0,2307.3342891114416,3074.3342891114416,767,86,40,2.0,5000,Zelterman
-999.0,-999.0,2510.049658832449,3277.049658832449,767,86,40,2.0,5000,Chao Lee Jeng 1
-999.0,-999.0,2591.530303030304,3358.530303030304,767,86,40,2.0,5000,Chao Lee Jeng 0
-999.0,-999.0,2009.7751349527666,2776.7751349527666,767,86,40,2.0,5000,Jackknife k = 4
-999.0,-999.0,1648.7281713900138,2415.728171390014,767,86,40,2.0,5000,Jackknife k = 3
-999.0,-999.0,2289.871963562753,3056.871963562753,767,86,40,2.0,5000,Jackknife k = 5
-999.0,-999.0,5541.739287822496,6308.739287822496,767,86,40,2.0,5000,Conway-Maxwell-Poisson
-999.0,-999.0,2517.99177904435,3284.99177904435,767,86,40,2.0,5000,Turing
-999.0,-999.0,1198.9634615384614,1965.9634615384614,767,86,40,2.0,5000,Jackknife k = 2
-999.0,-999.0,652.2750000000001,1419.275,767,86,40,2.0,5000,Jackknife k = 1
-999.0,-999.0,2510.1804269752593,3277.1804269752593,767,86,40,2.0,5000,Chao Lee Jeng 2
1.0e-6,435.5857826012585,2682.9880899424415,3526.9880899424415,844,86,45,2.0,5000,MPLE-NB
1.0e-6,1.0,5887.0677420132915,6731.0677420132915,844,86,45,2.0,5000,MPLE-G
-999.0,-999.0,2387.3153153153153,3231.3153153153153,844,86,45,2.0,5000,Chao
-999.0,-999.0,5577.3965165106965,6421.3965165106965,844,86,45,2.0,5000,Turing Geometric
-999.0,-999.0,2587.2975206611573,3431.2975206611573,844,86,45,2.0,5000,Schnabel
-999.0,-999.0,2367.126346287103,3211.126346287103,844,86,45,2.0,5000,Zelterman
-999.0,-999.0,2520.9051643192497,3364.9051643192497,844,86,45,2.0,5000,Chao Lee Jeng 1
-999.0,-999.0,2592.540084388186,3436.540084388186,844,86,45,2.0,5000,Chao Lee Jeng 0
-999.0,-999.0,2173.6127554615928,3017.6127554615928,844,86,45,2.0,5000,Jackknife k = 4
-999.0,-999.0,1787.4918604651166,2631.4918604651166,844,86,45,2.0,5000,Jackknife k = 3
-999.0,-999.0,2472.1765327695566,3316.1765327695566,844,86,45,2.0,5000,Jackknife k = 5
-999.0,-999.0,5577.3965165106965,6421.3965165106965,844,86,45,2.0,5000,Conway-Maxwell-Poisson
-999.0,-999.0,2526.438880101571,3370.438880101571,844,86,45,2.0,5000,Turing
-999.0,-999.0,1303.810606060606,2147.810606060606,844,86,45,2.0,5000,Jackknife k = 2
-999.0,-999.0,711.8222222222221,1555.822222222222,844,86,45,2.0,5000,Jackknife k = 1
-999.0,-999.0,2521.125611460517,3365.125611460517,844,86,45,2.0,5000,Chao Lee Jeng 2
1.0e-6,192.93108402247813,2727.8998487441913,3654.8998487441913,927,86,50,2.0,5000,MPLE-NB
1.0e-6,1.0,6009.286822908921,6936.286822908921,927,86,50,2.0,5000,MPLE-G
-999.0,-999.0,2714.568376068376,3641.568376068376,927,86,50,2.0,5000,Chao
-999.0,-999.0,5842.022917466342,6769.022917466342,927,86,50,2.0,5000,Turing Geometric
-999.0,-999.0,2617.5244755244757,3544.5244755244757,927,86,50,2.0,5000,Schnabel
-999.0,-999.0,2716.494312962386,3643.494312962386,927,86,50,2.0,5000,Zelterman
-999.0,-999.0,2643.8331496583646,3570.8331496583646,927,86,50,2.0,5000,Chao Lee Jeng 1
-999.0,-999.0,2759.4170786321542,3686.4170786321542,927,86,50,2.0,5000,Chao Lee Jeng 0
-999.0,-999.0,2440.069770408163,3367.069770408163,927,86,50,2.0,5000,Jackknife k = 4
-999.0,-999.0,1983.5827465986395,2910.5827465986395,927,86,50,2.0,5000,Jackknife k = 3
-999.0,-999.0,2820.820663265306,3747.820663265306,927,86,50,2.0,5000,Jackknife k = 5
-999.0,-999.0,5842.022917466342,6769.022917466342,927,86,50,2.0,5000,Conway-Maxwell-Poisson
-999.0,-999.0,2643.8175393957613,3570.8175393957613,927,86,50,2.0,5000,Turing
-999.0,-999.0,1436.1522448979595,2363.1522448979595,927,86,50,2.0,5000,Jackknife k = 2
-999.0,-999.0,781.06,1708.06,927,86,50,2.0,5000,Jackknife k = 1
-999.0,-999.0,2644.259517795637,3571.259517795637,927,86,50,2.0,5000,Chao Lee Jeng 2
-999.0,-999.0,2813.4,2898.4,85,86,5,2.0,5000,Morgan-Ridout
-999.0,-999.0,2238.2,2428.2,190,86,10,2.0,5000,Morgan-Ridout
-999.0,-999.0,3545.4,3877.4,332,86,15,2.0,5000,Morgan-Ridout
-999.0,-999.0,3689.2,4091.2,402,86,20,2.0,5000,Morgan-Ridout
-999.0,-999.0,3513.7,4001.7,488,86,25,2.0,5000,Morgan-Ridout
-999.0,-999.0,3257.3,3811.3,554,86,30,2.0,5000,Morgan-Ridout
-999.0,-999.0,2887.9,3542.9,655,86,35,2.0,5000,Morgan-Ridout
-999.0,-999.0,2613.0,3380.0,767,86,40,2.0,5000,Morgan-Ridout
-999.0,-999.0,2600.1,3444.1,844,86,45,2.0,5000,Morgan-Ridout
-999.0,-999.0,2641.6,3568.6,927,86,50,2.0,5000,Morgan-Ridout
