7.218458158969879,202.7557406425476,29.755740642547607,173,1,19,20.68421052631579,191,Pseudolikelihood
-999,174.7409090909091,29.755740642547607,173,1,19,20.68421052631579,191,Schnabel
-999,207.32653061224488,29.755740642547607,173,1,19,20.68421052631579,191,Chao
-999,212.16142716201006,29.755740642547607,173,1,19,20.68421052631579,191,Zelterman
-999,211.08275126921768,29.755740642547607,173,1,19,20.68421052631579,191,Conway-Maxwell-Poisson
-999,231.34659223698912,29.755740642547607,173,1,19,20.68421052631579,191,Huggins
-999,280.9193724131684,29.755740642547607,173,1,19,20.68421052631579,191,Turing Geometric
-999,199.46960589783154,29.755740642547607,173,1,19,20.68421052631579,191,Turing
-999,227.94736842105263,29.755740642547607,173,1,19,20.68421052631579,191,Jackknife k = 1
-999,238.4356725146199,29.755740642547607,173,1,19,20.68421052631579,191,Jackknife k = 2
-999,238.3998968008256,29.755740642547607,173,1,19,20.68421052631579,191,Jackknife k = 3
-999,240.8334623323014,29.755740642547607,173,1,19,20.68421052631579,191,Jackknife k = 4
-999,248.00703761036578,29.755740642547607,173,1,19,20.68421052631579,191,Jackknife k = 5
5.672480468749999,180.0,0.0,180,2,18,26.38888888888889,201,Pseudolikelihood
-999,167.13220338983052,0.0,180,2,18,26.38888888888889,201,Schnabel
-999,191.22131147540983,0.0,180,2,18,26.38888888888889,201,Chao
-999,186.91258562473277,0.0,180,2,18,26.38888888888889,201,Zelterman
-999,192.05131966558284,0.0,180,2,18,26.38888888888889,201,Conway-Maxwell-Poisson
-999,202.7498819208807,0.0,180,2,18,26.38888888888889,201,Huggins
-999,249.68660376806653,0.0,180,2,18,26.38888888888889,201,Turing Geometric
-999,192.93331757330114,0.0,180,2,18,26.38888888888889,201,Turing
-999,214.94444444444446,0.0,180,2,18,26.38888888888889,201,Jackknife k = 1
-999,196.80065359477123,0.0,180,2,18,26.38888888888889,201,Jackknife k = 2
-999,159.7540849673202,0.0,180,2,18,26.38888888888889,201,Jackknife k = 3
-999,115.3452614379085,0.0,180,2,18,26.38888888888889,201,Jackknife k = 4
-999,69.62247510115155,0.0,180,2,18,26.38888888888889,201,Jackknife k = 5
5.934711248379026,136.02490234375,0.02490234375,136,3,20,15.35,191,Pseudolikelihood
-999,141.05847953216374,0.02490234375,136,3,20,15.35,191,Schnabel
-999,215.52941176470588,0.02490234375,136,3,20,15.35,191,Chao
-999,283.3579882697313,0.02490234375,136,3,20,15.35,191,Zelterman
-999,223.98823673586577,0.02490234375,136,3,20,15.35,191,Conway-Maxwell-Poisson
-999,184.13132140368688,0.02490234375,136,3,20,15.35,191,Huggins
-999,231.1193193475716,0.02490234375,136,3,20,15.35,191,Turing Geometric
-999,160.80764953818343,0.02490234375,136,3,20,15.35,191,Turing
-999,185.4,0.02490234375,136,3,20,15.35,191,Jackknife k = 1
-999,217.70526315789473,0.02490234375,136,3,20,15.35,191,Jackknife k = 2
-999,269.76403508771926,0.02490234375,136,3,20,15.35,191,Jackknife k = 3
-999,356.44721362229103,0.02490234375,136,3,20,15.35,191,Jackknife k = 4
-999,478.73230940402476,0.02490234375,136,3,20,15.35,191,Jackknife k = 5
5.701718749998511,159.12500000001296,7.12500000001296,152,4,19,21.94736842105263,221,Pseudolikelihood
-999,164.5245283018868,7.12500000001296,152,4,19,21.94736842105263,221,Schnabel
-999,186.57142857142856,7.12500000001296,152,4,19,21.94736842105263,221,Chao
-999,211.1306878586066,7.12500000001296,152,4,19,21.94736842105263,221,Zelterman
-999,193.01428831628618,7.12500000001296,152,4,19,21.94736842105263,221,Conway-Maxwell-Poisson
-999,171.93023363224918,7.12500000001296,152,4,19,21.94736842105263,221,Huggins
-999,225.1290295036129,7.12500000001296,152,4,19,21.94736842105263,221,Turing Geometric
-999,167.60815539754884,7.12500000001296,152,4,19,21.94736842105263,221,Turing
-999,193.68421052631578,7.12500000001296,152,4,19,21.94736842105263,221,Jackknife k = 1
-999,209.3918128654971,7.12500000001296,152,4,19,21.94736842105263,221,Jackknife k = 2
-999,232.10113519091848,7.12500000001296,152,4,19,21.94736842105263,221,Jackknife k = 3
-999,276.53837719298247,7.12500000001296,152,4,19,21.94736842105263,221,Jackknife k = 4
-999,351.718405286091,7.12500000001296,152,4,19,21.94736842105263,221,Jackknife k = 5
3.8778897212445727,193.83671382069588,42.83671382069588,151,5,15,20.866666666666667,213,Pseudolikelihood
-999,160.46913580246914,42.83671382069588,151,5,15,20.866666666666667,213,Schnabel
-999,180.58490566037736,42.83671382069588,151,5,15,20.866666666666667,213,Chao
-999,177.78108298940634,42.83671382069588,151,5,15,20.866666666666667,213,Zelterman
-999,181.0907477251952,42.83671382069588,151,5,15,20.866666666666667,213,Conway-Maxwell-Poisson
-999,189.7161522609792,42.83671382069588,151,5,15,20.866666666666667,213,Huggins
-999,261.690258168988,42.83671382069588,151,5,15,20.866666666666667,213,Turing Geometric
-999,179.38176414122012,42.83671382069588,151,5,15,20.866666666666667,213,Turing
-999,203.26666666666665,42.83671382069588,151,5,15,20.866666666666667,213,Jackknife k = 1
-999,209.14761904761906,42.83671382069588,151,5,15,20.866666666666667,213,Jackknife k = 2
-999,194.05750915750917,42.83671382069588,151,5,15,20.866666666666667,213,Jackknife k = 3
-999,170.70299145299148,42.83671382069588,151,5,15,20.866666666666667,213,Jackknife k = 4
-999,146.01451326451328,42.83671382069588,151,5,15,20.866666666666667,213,Jackknife k = 5
5.394688243865968,194.9956178665161,19.995617866516113,175,6,20,24.0,202,Pseudolikelihood
-999,158.51803278688524,19.995617866516113,175,6,20,24.0,202,Schnabel
