id,N,density,avg_degree
0.41816973497783216,10000,0.04937743774377438,493.725
0.34641943475505677,10000,0.04937743774377438,493.725
0.282388001697503,10000,0.04937743774377438,493.725
0.08857908669867298,10000,0.04937743774377438,493.725
0.5356613019604697,10000,0.04937743774377438,493.725
0.7919073924683321,10000,0.04937743774377438,493.725
0.27017649698779855,10000,0.04937743774377438,493.725
0.15226388660623236,10000,0.04937743774377438,493.725
0.021056432668038028,10000,0.04937743774377438,493.725
0.4569811003761334,10000,0.04937743774377438,493.725
0.3183500584970905,10000,0.04937743774377438,493.725
0.023441403851754083,10000,0.04937743774377438,493.725
0.08841264241780677,10000,0.04937743774377438,493.725
0.8923828433015477,10000,0.04937743774377438,493.725
0.29453343465844006,10000,0.04937743774377438,493.725
0.4634449658103812,10000,0.04937743774377438,493.725
0.3238618181353352,10000,0.04937743774377438,493.725
0.1839768938349743,10000,0.04937743774377438,493.725
0.6929288738887145,10000,0.04937743774377438,493.725
0.2506432451539714,10000,0.04937743774377438,493.725
0.47147010686902513,10000,0.04937743774377438,493.725
0.7625178659808654,10000,0.04937743774377438,493.725
0.35516189256724595,10000,0.04937743774377438,493.725
0.518212288736392,10000,0.04937743774377438,493.725
0.7611737506442364,10000,0.04937743774377438,493.725
0.8940263455817183,10000,0.04937743774377438,493.725
0.5131724930461015,10000,0.04937743774377438,493.725
0.46661336390217645,10000,0.04937743774377438,493.725
0.27571009412652125,10000,0.04937743774377438,493.725
0.012554407518780786,10000,0.04937743774377438,493.725
0.8466919121201071,10000,0.04937743774377438,493.725
0.883425586331033,10000,0.04937743774377438,493.725
0.09981452448995887,10000,0.04937743774377438,493.725
0.7175004678524004,10000,0.04937743774377438,493.725
0.44853964981433636,10000,0.04937743774377438,493.725
0.48854468719425137,10000,0.04937743774377438,493.725
0.014194943311882424,10000,0.04937743774377438,493.725
0.6243322334945435,10000,0.04937743774377438,493.725
0.8301050126777119,10000,0.04937743774377438,493.725
0.42505095357751177,10000,0.04937743774377438,493.725
0.045007834961499626,10000,0.04937743774377438,493.725
0.595082855855356,10000,0.04937743774377438,493.725
0.47821074082003245,10000,0.04937743774377438,493.725
0.9639701315157122,10000,0.04937743774377438,493.725
0.8077853566380979,10000,0.04937743774377438,493.725
0.47628100652109373,10000,0.04937743774377438,493.725
0.04610131708834575,10000,0.04937743774377438,493.725
0.9040607243185557,10000,0.04937743774377438,493.725
0.15294662313333807,10000,0.04937743774377438,493.725
0.2506905380375565,10000,0.04937743774377438,493.725
0.8331426834433096,10000,0.04937743774377438,493.725
0.46835952126763636,10000,0.04937743774377438,493.725
0.7890711491102047,10000,0.04937743774377438,493.725
0.13293021754171375,10000,0.04937743774377438,493.725
0.8956332989206306,10000,0.04937743774377438,493.725
0.2076037345467715,10000,0.04937743774377438,493.725
0.3309549976745044,10000,0.04937743774377438,493.725
0.35997470316531877,10000,0.04937743774377438,493.725
0.18816456253894287,10000,0.04937743774377438,493.725
0.38006682304475314,10000,0.04937743774377438,493.725
0.9107009362644753,10000,0.04937743774377438,493.725
0.8275028623108994,10000,0.04937743774377438,493.725
0.15327340015478075,10000,0.04937743774377438,493.725
0.011670066958824776,10000,0.04937743774377438,493.725
0.444563545443038,10000,0.04937743774377438,493.725
0.4403718236581968,10000,0.04937743774377438,493.725
0.8786083516915004,10000,0.04937743774377438,493.725
0.7621793094432354,10000,0.04937743774377438,493.725
0.8295968916172988,10000,0.04937743774377438,493.725
0.5317189297387932,10000,0.04937743774377438,493.725
0.5515392738675484,10000,0.04937743774377438,493.725
0.5086641378299016,10000,0.04937743774377438,493.725
0.9699841586595681,10000,0.04937743774377438,493.725
0.34543423870830225,10000,0.04937743774377438,493.725
0.6125028394954266,10000,0.04937743774377438,493.725
0.7331750013188912,10000,0.04937743774377438,493.725
0.47030867504765217,10000,0.04937743774377438,493.725
0.42995976363967436,10000,0.04937743774377438,493.725
0.5361644485998412,10000,0.04937743774377438,493.725
0.21385742493771032,10000,0.04937743774377438,493.725
0.6011510420450787,10000,0.04937743774377438,493.725
0.2908609815515215,10000,0.04937743774377438,493.725
0.9588152680599573,10000,0.04937743774377438,493.725
0.8713884925392562,10000,0.04937743774377438,493.725
0.14122681726819086,10000,0.04937743774377438,493.725
0.5968632866545276,10000,0.04937743774377438,493.725
0.8570028159129855,10000,0.04937743774377438,493.725
0.11239402519301667,10000,0.04937743774377438,493.725
0.19916903828875043,10000,0.04937743774377438,493.725
0.9642402759874723,10000,0.04937743774377438,493.725
0.35352598114776734,10000,0.04937743774377438,493.725
0.4734995137990021,10000,0.04937743774377438,493.725
0.48760094752714533,10000,0.04937743774377438,493.725
0.805068839890811,10000,0.04937743774377438,493.725
0.9792364814101648,10000,0.04937743774377438,493.725
0.5938561710129712,10000,0.04937743774377438,493.725
0.2552817734025371,10000,0.04937743774377438,493.725
0.4379007900492041,10000,0.04937743774377438,493.725
0.17062587329265932,10000,0.04937743774377438,493.725
0.23764064691838227,10000,0.04937743774377438,493.725
0.2842064735165448,10000,0.04937743774377438,493.725
0.5702436838535121,10000,0.04937743774377438,493.725
0.10731218327051706,10000,0.04937743774377438,493.725
0.6610768858716753,10000,0.04937743774377438,493.725
0.6766527855592521,10000,0.04937743774377438,493.725
0.930954819541629,10000,0.04937743774377438,493.725
0.8598698682237151,10000,0.04937743774377438,493.725
0.003902660170190364,10000,0.04937743774377438,493.725
0.5749817000090466,10000,0.04937743774377438,493.725
0.4645674890144942,10000,0.04937743774377438,493.725
0.05570360763936533,10000,0.04937743774377438,493.725
0.46094803330993606,10000,0.04937743774377438,493.725
0.41028823054085883,10000,0.04937743774377438,493.725
0.8421065590211343,10000,0.04937743774377438,493.725
0.23675705166282968,10000,0.04937743774377438,493.725
0.9092293757822851,10000,0.04937743774377438,493.725
0.49824953321241683,10000,0.04937743774377438,493.725
0.03242866014206092,10000,0.04937743774377438,493.725
0.45796487760241333,10000,0.04937743774377438,493.725
0.3442356002650052,10000,0.04937743774377438,493.725
0.5075962371109969,10000,0.04937743774377438,493.725
0.40545546942511956,10000,0.04937743774377438,493.725
0.8518449009794892,10000,0.04937743774377438,493.725
0.23956325319314065,10000,0.04937743774377438,493.725
0.47690010912558445,10000,0.04937743774377438,493.725
0.41756807675353425,10000,0.04937743774377438,493.725
0.2426195788565335,10000,0.04937743774377438,493.725
0.8942428239143814,10000,0.04937743774377438,493.725
0.6914029485337145,10000,0.04937743774377438,493.725
0.642682758727408,10000,0.04937743774377438,493.725
0.7021022669224154,10000,0.04937743774377438,493.725
0.7398536814514362,10000,0.04937743774377438,493.725
0.08358781506746371,10000,0.04937743774377438,493.725
0.15341206838813504,10000,0.04937743774377438,493.725
0.35770877421528113,10000,0.04937743774377438,493.725
0.02243834764101249,10000,0.04937743774377438,493.725
0.3626343386770069,10000,0.04937743774377438,493.725
0.09520052250817335,10000,0.04937743774377438,493.725
0.3812068302998395,10000,0.04937743774377438,493.725
0.9638210135627314,10000,0.04937743774377438,493.725
0.08399258186142855,10000,0.04937743774377438,493.725
0.6649261483865898,10000,0.04937743774377438,493.725
0.012904178359404272,10000,0.04937743774377438,493.725
0.42010775542162426,10000,0.04937743774377438,493.725
0.14187816914297602,10000,0.04937743774377438,493.725
0.6490362509498958,10000,0.04937743774377438,493.725
0.9414447579952264,10000,0.04937743774377438,493.725
0.009231413214854212,10000,0.04937743774377438,493.725
0.6538332350747998,10000,0.04937743774377438,493.725
0.13428635965826807,10000,0.04937743774377438,493.725
0.11699655849216328,10000,0.04937743774377438,493.725
0.7000019109544112,10000,0.04937743774377438,493.725
0.8141899655382591,10000,0.04937743774377438,493.725
0.3938018596908731,10000,0.04937743774377438,493.725
0.1322225360360063,10000,0.04937743774377438,493.725
0.8323261670427684,10000,0.04937743774377438,493.725
0.4228180453919359,10000,0.04937743774377438,493.725
0.844217062135235,10000,0.04937743774377438,493.725
0.4284792418088216,10000,0.04937743774377438,493.725
0.2845234506532863,10000,0.04937743774377438,493.725
0.19053510162446552,10000,0.04937743774377438,493.725
0.3103446680303611,10000,0.04937743774377438,493.725
0.21268358267018572,10000,0.04937743774377438,493.725
0.12052572327001432,10000,0.04937743774377438,493.725
0.04007968675173279,10000,0.04937743774377438,493.725
0.5002477652036802,10000,0.04937743774377438,493.725
0.07603215089038085,10000,0.04937743774377438,493.725
0.6286989622681434,10000,0.04937743774377438,493.725
0.5871131520473419,10000,0.04937743774377438,493.725
0.3107381961627843,10000,0.04937743774377438,493.725
0.5691455558816151,10000,0.04937743774377438,493.725
0.3069565656762655,10000,0.04937743774377438,493.725
0.8228157271016743,10000,0.04937743774377438,493.725
0.4359447997154615,10000,0.04937743774377438,493.725
0.2261716278407122,10000,0.04937743774377438,493.725
0.8173470891263884,10000,0.04937743774377438,493.725
0.826946273251862,10000,0.04937743774377438,493.725
0.515627893478264,10000,0.04937743774377438,493.725
0.07180375344598611,10000,0.04937743774377438,493.725
0.9654680010747937,10000,0.04937743774377438,493.725
0.5910980081879258,10000,0.04937743774377438,493.725
0.98165485841791,10000,0.04937743774377438,493.725
0.2938012162300201,10000,0.04937743774377438,493.725
0.45400833370134563,10000,0.04937743774377438,493.725
0.9321269431297524,10000,0.04937743774377438,493.725
0.7869761081402725,10000,0.04937743774377438,493.725
0.15832253271739272,10000,0.04937743774377438,493.725
0.3139576588896966,10000,0.04937743774377438,493.725
0.22519966658202206,10000,0.04937743774377438,493.725
0.2358980002747214,10000,0.04937743774377438,493.725
0.8492515420143185,10000,0.04937743774377438,493.725
0.9217233488011235,10000,0.04937743774377438,493.725
0.059577130468871364,10000,0.04937743774377438,493.725
0.7557171490956239,10000,0.04937743774377438,493.725
0.26069420264603205,10000,0.04937743774377438,493.725
0.8873096695866768,10000,0.04937743774377438,493.725
0.05692210901002148,10000,0.04937743774377438,493.725
0.7825291103138698,10000,0.04937743774377438,493.725
0.8510147018378854,10000,0.04937743774377438,493.725
0.8492786059635122,10000,0.04937743774377438,493.725
0.6793284978284215,10000,0.04937743774377438,493.725
0.2663052823439417,10000,0.04937743774377438,493.725
0.6272324423717821,10000,0.04937743774377438,493.725
0.8745999772681241,10000,0.04937743774377438,493.725
0.4561569904082037,10000,0.04937743774377438,493.725
0.603772915356055,10000,0.04937743774377438,493.725
0.16745073273819655,10000,0.04937743774377438,493.725
0.8466309900874716,10000,0.04937743774377438,493.725
0.8273106906453361,10000,0.04937743774377438,493.725
0.021646963746925985,10000,0.04937743774377438,493.725
0.7251182683522948,10000,0.04937743774377438,493.725
0.5697565481034342,10000,0.04937743774377438,493.725
0.7854746089521996,10000,0.04937743774377438,493.725
0.5706047035319829,10000,0.04937743774377438,493.725
0.32396927628859007,10000,0.04937743774377438,493.725
0.7581126339103473,10000,0.04937743774377438,493.725
0.8973899215957101,10000,0.04937743774377438,493.725
0.8439011981134419,10000,0.04937743774377438,493.725
0.7692890667273871,10000,0.04937743774377438,493.725
0.24806684658113298,10000,0.04937743774377438,493.725
0.8989689772485122,10000,0.04937743774377438,493.725
0.8921347800555627,10000,0.04937743774377438,493.725
0.8507729727258061,10000,0.04937743774377438,493.725
0.7256547534931911,10000,0.04937743774377438,493.725
0.643205811664173,10000,0.04937743774377438,493.725
0.49461094041620113,10000,0.04937743774377438,493.725
0.3288587301189433,10000,0.04937743774377438,493.725
0.2790115280749933,10000,0.04937743774377438,493.725
0.8691730629711932,10000,0.04937743774377438,493.725
0.8817046420786898,10000,0.04937743774377438,493.725
0.6484986066965147,10000,0.04937743774377438,493.725
0.11259270523325116,10000,0.04937743774377438,493.725
0.3648008750904471,10000,0.04937743774377438,493.725
0.29316182563474746,10000,0.04937743774377438,493.725
0.44606730672638406,10000,0.04937743774377438,493.725
0.02423497248945483,10000,0.04937743774377438,493.725
