84.0,84.0,NaN,NaN,NaN,2.0,1.0
166.0,210.0,232.0,232.0,NaN,4.0,1.0
439.0,594.0,716.0,811.0,883.0,10.0,1.0
82.0,82.0,NaN,NaN,NaN,2.0,2.0
171.0,218.0,241.0,241.0,NaN,4.0,2.0
449.0,608.0,733.0,830.0,902.0,10.0,2.0
84.0,84.0,NaN,NaN,NaN,2.0,3.0
178.0,230.0,255.0,255.0,NaN,4.0,3.0
442.0,595.0,714.0,804.0,873.0,10.0,3.0
84.0,84.0,NaN,NaN,NaN,2.0,4.0
168.0,214.0,237.0,237.0,NaN,4.0,4.0
426.0,571.0,684.0,770.0,836.0,10.0,4.0
80.0,80.0,NaN,NaN,NaN,2.0,5.0
164.0,206.0,228.0,228.0,NaN,4.0,5.0
428.0,574.0,688.0,776.0,844.0,10.0,5.0
84.0,84.0,NaN,NaN,NaN,2.0,6.0
168.0,214.0,237.0,237.0,NaN,4.0,6.0
436.0,582.0,692.0,773.0,831.0,10.0,6.0
82.0,82.0,NaN,NaN,NaN,2.0,7.0
166.0,210.0,232.0,232.0,NaN,4.0,7.0
454.0,619.0,751.0,857.0,939.0,10.0,7.0
84.0,84.0,NaN,NaN,NaN,2.0,8.0
161.0,203.0,223.0,223.0,NaN,4.0,8.0
443.0,598.0,720.0,816.0,889.0,10.0,8.0
84.0,84.0,NaN,NaN,NaN,2.0,9.0
174.0,222.0,246.0,246.0,NaN,4.0,9.0
412.0,539.0,629.0,691.0,733.0,10.0,9.0
80.0,80.0,NaN,NaN,NaN,2.0,10.0
171.0,218.0,241.0,241.0,NaN,4.0,10.0
443.0,598.0,720.0,816.0,889.0,10.0,10.0
82.0,82.0,NaN,NaN,NaN,2.0,11.0
168.0,214.0,237.0,237.0,NaN,4.0,11.0
459.0,626.0,760.0,866.0,949.0,10.0,11.0
82.0,82.0,NaN,NaN,NaN,2.0,12.0
171.0,218.0,241.0,241.0,NaN,4.0,12.0
427.0,567.0,669.0,742.0,793.0,10.0,12.0
80.0,80.0,NaN,NaN,NaN,2.0,13.0
161.0,203.0,223.0,223.0,NaN,4.0,13.0
448.0,610.0,741.0,848.0,933.0,10.0,13.0
84.0,84.0,NaN,NaN,NaN,2.0,14.0
174.0,222.0,246.0,246.0,NaN,4.0,14.0
428.0,570.0,675.0,753.0,809.0,10.0,14.0
80.0,80.0,NaN,NaN,NaN,2.0,15.0
164.0,206.0,228.0,228.0,NaN,4.0,15.0
446.0,604.0,728.0,826.0,901.0,10.0,15.0
80.0,80.0,NaN,NaN,NaN,2.0,16.0
161.0,203.0,223.0,223.0,NaN,4.0,16.0
446.0,604.0,728.0,826.0,901.0,10.0,16.0
84.0,84.0,NaN,NaN,NaN,2.0,17.0
161.0,203.0,223.0,223.0,NaN,4.0,17.0
436.0,586.0,704.0,796.0,866.0,10.0,17.0
80.0,80.0,NaN,NaN,NaN,2.0,18.0
171.0,218.0,241.0,241.0,NaN,4.0,18.0
463.0,633.0,771.0,881.0,966.0,10.0,18.0
78.0,78.0,NaN,NaN,NaN,2.0,19.0
158.0,199.0,218.0,218.0,NaN,4.0,19.0
441.0,599.0,726.0,826.0,904.0,10.0,19.0
82.0,82.0,NaN,NaN,NaN,2.0,20.0
171.0,218.0,241.0,241.0,NaN,4.0,20.0
438.0,588.0,705.0,795.0,863.0,10.0,20.0
82.0,82.0,NaN,NaN,NaN,2.0,21.0
166.0,210.0,232.0,232.0,NaN,4.0,21.0
438.0,588.0,705.0,795.0,863.0,10.0,21.0
84.0,84.0,NaN,NaN,NaN,2.0,22.0
171.0,218.0,241.0,241.0,NaN,4.0,22.0
413.0,545.0,643.0,714.0,765.0,10.0,22.0
82.0,82.0,NaN,NaN,NaN,2.0,23.0
166.0,210.0,232.0,232.0,NaN,4.0,23.0
431.0,575.0,683.0,763.0,822.0,10.0,23.0
84.0,84.0,NaN,NaN,NaN,2.0,24.0
168.0,214.0,237.0,237.0,NaN,4.0,24.0
432.0,578.0,690.0,774.0,838.0,10.0,24.0
82.0,82.0,NaN,NaN,NaN,2.0,25.0
166.0,210.0,232.0,232.0,NaN,4.0,25.0
420.0,554.0,652.0,722.0,771.0,10.0,25.0
84.0,84.0,NaN,NaN,NaN,2.0,26.0
174.0,222.0,246.0,246.0,NaN,4.0,26.0
455.0,618.0,746.0,845.0,920.0,10.0,26.0
84.0,84.0,NaN,NaN,NaN,2.0,27.0
174.0,222.0,246.0,246.0,NaN,4.0,27.0
449.0,612.0,745.0,853.0,938.0,10.0,27.0
82.0,82.0,NaN,NaN,NaN,2.0,28.0
168.0,214.0,237.0,237.0,NaN,4.0,28.0
455.0,618.0,746.0,845.0,920.0,10.0,28.0
84.0,84.0,NaN,NaN,NaN,2.0,29.0
174.0,222.0,246.0,246.0,NaN,4.0,29.0
453.0,620.0,757.0,869.0,959.0,10.0,29.0
80.0,80.0,NaN,NaN,NaN,2.0,30.0
167.0,212.0,235.0,235.0,NaN,4.0,30.0
438.0,588.0,705.0,795.0,863.0,10.0,30.0
84.0,84.0,NaN,NaN,NaN,2.0,31.0
171.0,218.0,241.0,241.0,NaN,4.0,31.0
449.0,609.0,736.0,836.0,914.0,10.0,31.0
82.0,82.0,NaN,NaN,NaN,2.0,32.0
171.0,218.0,241.0,241.0,NaN,4.0,32.0
447.0,607.0,735.0,837.0,917.0,10.0,32.0
82.0,82.0,NaN,NaN,NaN,2.0,33.0
166.0,210.0,232.0,232.0,NaN,4.0,33.0
437.0,585.0,698.0,784.0,847.0,10.0,33.0
84.0,84.0,NaN,NaN,NaN,2.0,34.0
176.0,226.0,250.0,250.0,NaN,4.0,34.0
441.0,596.0,719.0,816.0,892.0,10.0,34.0
82.0,82.0,NaN,NaN,NaN,2.0,35.0
171.0,218.0,241.0,241.0,NaN,4.0,35.0
452.0,614.0,743.0,846.0,927.0,10.0,35.0
82.0,82.0,NaN,NaN,NaN,2.0,36.0
168.0,214.0,237.0,237.0,NaN,4.0,36.0
438.0,592.0,714.0,811.0,887.0,10.0,36.0
84.0,84.0,NaN,NaN,NaN,2.0,37.0
171.0,218.0,241.0,241.0,NaN,4.0,37.0
439.0,594.0,718.0,817.0,895.0,10.0,37.0
82.0,82.0,NaN,NaN,NaN,2.0,38.0
164.0,206.0,228.0,228.0,NaN,4.0,38.0
428.0,574.0,688.0,776.0,844.0,10.0,38.0
82.0,82.0,NaN,NaN,NaN,2.0,39.0
171.0,218.0,241.0,241.0,NaN,4.0,39.0
441.0,596.0,719.0,816.0,892.0,10.0,39.0
84.0,84.0,NaN,NaN,NaN,2.0,40.0
164.0,206.0,228.0,228.0,NaN,4.0,40.0
427.0,571.0,681.0,765.0,828.0,10.0,40.0
82.0,82.0,NaN,NaN,NaN,2.0,41.0
168.0,214.0,237.0,237.0,NaN,4.0,41.0
415.0,555.0,665.0,752.0,820.0,10.0,41.0
82.0,82.0,NaN,NaN,NaN,2.0,42.0
168.0,214.0,237.0,237.0,NaN,4.0,42.0
437.0,589.0,711.0,807.0,882.0,10.0,42.0
80.0,80.0,NaN,NaN,NaN,2.0,43.0
164.0,208.0,230.0,230.0,NaN,4.0,43.0
440.0,590.0,706.0,794.0,860.0,10.0,43.0
82.0,82.0,NaN,NaN,NaN,2.0,44.0
168.0,214.0,237.0,237.0,NaN,4.0,44.0
457.0,624.0,759.0,867.0,952.0,10.0,44.0
82.0,82.0,NaN,NaN,NaN,2.0,45.0
174.0,222.0,246.0,246.0,NaN,4.0,45.0
441.0,592.0,707.0,793.0,857.0,10.0,45.0
82.0,82.0,NaN,NaN,NaN,2.0,46.0
171.0,218.0,241.0,241.0,NaN,4.0,46.0
424.0,566.0,673.0,755.0,816.0,10.0,46.0
82.0,82.0,NaN,NaN,NaN,2.0,47.0
166.0,210.0,232.0,232.0,NaN,4.0,47.0
449.0,609.0,736.0,836.0,914.0,10.0,47.0
84.0,84.0,NaN,NaN,NaN,2.0,48.0
174.0,222.0,246.0,246.0,NaN,4.0,48.0
436.0,582.0,692.0,773.0,831.0,10.0,48.0
78.0,78.0,NaN,NaN,NaN,2.0,49.0
161.0,203.0,223.0,223.0,NaN,4.0,49.0
420.0,559.0,665.0,745.0,806.0,10.0,49.0
84.0,84.0,NaN,NaN,NaN,2.0,50.0
176.0,226.0,250.0,250.0,NaN,4.0,50.0
444.0,602.0,727.0,827.0,905.0,10.0,50.0
84.0,84.0,NaN,NaN,NaN,2.0,51.0
168.0,214.0,237.0,237.0,NaN,4.0,51.0
441.0,592.0,707.0,793.0,857.0,10.0,51.0
84.0,84.0,NaN,NaN,NaN,2.0,52.0
171.0,218.0,241.0,241.0,NaN,4.0,52.0
442.0,595.0,714.0,804.0,873.0,10.0,52.0
84.0,84.0,NaN,NaN,NaN,2.0,53.0
171.0,218.0,241.0,241.0,NaN,4.0,53.0
442.0,595.0,714.0,804.0,873.0,10.0,53.0
80.0,80.0,NaN,NaN,NaN,2.0,54.0
164.0,208.0,230.0,230.0,NaN,4.0,54.0
440.0,593.0,713.0,805.0,876.0,10.0,54.0
80.0,80.0,NaN,NaN,NaN,2.0,55.0
164.0,206.0,228.0,228.0,NaN,4.0,55.0
433.0,581.0,696.0,786.0,854.0,10.0,55.0
78.0,78.0,NaN,NaN,NaN,2.0,56.0
166.0,210.0,232.0,232.0,NaN,4.0,56.0
444.0,602.0,727.0,827.0,905.0,10.0,56.0
84.0,84.0,NaN,NaN,NaN,2.0,57.0
171.0,218.0,241.0,241.0,NaN,4.0,57.0
438.0,591.0,712.0,806.0,879.0,10.0,57.0
84.0,84.0,NaN,NaN,NaN,2.0,58.0
171.0,218.0,241.0,241.0,NaN,4.0,58.0
430.0,576.0,689.0,775.0,841.0,10.0,58.0
80.0,80.0,NaN,NaN,NaN,2.0,59.0
166.0,210.0,232.0,232.0,NaN,4.0,59.0
462.0,631.0,768.0,876.0,962.0,10.0,59.0
82.0,82.0,NaN,NaN,NaN,2.0,60.0
171.0,218.0,241.0,241.0,NaN,4.0,60.0
428.0,570.0,675.0,753.0,809.0,10.0,60.0
80.0,80.0,NaN,NaN,NaN,2.0,61.0
164.0,206.0,228.0,228.0,NaN,4.0,61.0
429.0,573.0,682.0,764.0,825.0,10.0,61.0
78.0,78.0,NaN,NaN,NaN,2.0,62.0
168.0,214.0,237.0,237.0,NaN,4.0,62.0
429.0,573.0,682.0,764.0,825.0,10.0,62.0
82.0,82.0,NaN,NaN,NaN,2.0,63.0
158.0,199.0,218.0,218.0,NaN,4.0,63.0
430.0,576.0,689.0,775.0,841.0,10.0,63.0
82.0,82.0,NaN,NaN,NaN,2.0,64.0
171.0,218.0,241.0,241.0,NaN,4.0,64.0
442.0,595.0,714.0,804.0,873.0,10.0,64.0
84.0,84.0,NaN,NaN,NaN,2.0,65.0
168.0,214.0,237.0,237.0,NaN,4.0,65.0
455.0,622.0,758.0,868.0,955.0,10.0,65.0
84.0,84.0,NaN,NaN,NaN,2.0,66.0
168.0,214.0,237.0,237.0,NaN,4.0,66.0
454.0,616.0,745.0,846.0,923.0,10.0,66.0
82.0,82.0,NaN,NaN,NaN,2.0,67.0
171.0,218.0,241.0,241.0,NaN,4.0,67.0
433.0,581.0,696.0,786.0,854.0,10.0,67.0
82.0,82.0,NaN,NaN,NaN,2.0,68.0
168.0,214.0,237.0,237.0,NaN,4.0,68.0
436.0,586.0,704.0,796.0,866.0,10.0,68.0
84.0,84.0,NaN,NaN,NaN,2.0,69.0
174.0,222.0,246.0,246.0,NaN,4.0,69.0
451.0,611.0,737.0,835.0,911.0,10.0,69.0
82.0,82.0,NaN,NaN,NaN,2.0,70.0
171.0,218.0,241.0,241.0,NaN,4.0,70.0
448.0,606.0,729.0,825.0,898.0,10.0,70.0
84.0,84.0,NaN,NaN,NaN,2.0,71.0
176.0,226.0,250.0,250.0,NaN,4.0,71.0
455.0,622.0,758.0,868.0,955.0,10.0,71.0
82.0,82.0,NaN,NaN,NaN,2.0,72.0
176.0,226.0,250.0,250.0,NaN,4.0,72.0
440.0,593.0,713.0,805.0,876.0,10.0,72.0
82.0,82.0,NaN,NaN,NaN,2.0,73.0
171.0,218.0,241.0,241.0,NaN,4.0,73.0
444.0,597.0,715.0,804.0,869.0,10.0,73.0
84.0,84.0,NaN,NaN,NaN,2.0,74.0
171.0,218.0,241.0,241.0,NaN,4.0,74.0
446.0,604.0,728.0,826.0,901.0,10.0,74.0
80.0,80.0,NaN,NaN,NaN,2.0,75.0
164.0,206.0,228.0,228.0,NaN,4.0,75.0
420.0,554.0,652.0,722.0,771.0,10.0,75.0
82.0,82.0,NaN,NaN,NaN,2.0,76.0
164.0,206.0,228.0,228.0,NaN,4.0,76.0
448.0,610.0,741.0,848.0,933.0,10.0,76.0
80.0,80.0,NaN,NaN,NaN,2.0,77.0
162.0,205.0,226.0,226.0,NaN,4.0,77.0
435.0,583.0,697.0,785.0,850.0,10.0,77.0
84.0,84.0,NaN,NaN,NaN,2.0,78.0
168.0,214.0,237.0,237.0,NaN,4.0,78.0
445.0,600.0,721.0,815.0,885.0,10.0,78.0
84.0,84.0,NaN,NaN,NaN,2.0,79.0
171.0,218.0,241.0,241.0,NaN,4.0,79.0
435.0,583.0,697.0,785.0,850.0,10.0,79.0
84.0,84.0,NaN,NaN,NaN,2.0,80.0
171.0,218.0,241.0,241.0,NaN,4.0,80.0
444.0,602.0,727.0,827.0,905.0,10.0,80.0
82.0,82.0,NaN,NaN,NaN,2.0,81.0
171.0,218.0,241.0,241.0,NaN,4.0,81.0
457.0,628.0,771.0,890.0,987.0,10.0,81.0
82.0,82.0,NaN,NaN,NaN,2.0,82.0
168.0,214.0,237.0,237.0,NaN,4.0,82.0
444.0,602.0,727.0,827.0,905.0,10.0,82.0
84.0,84.0,NaN,NaN,NaN,2.0,83.0
164.0,206.0,228.0,228.0,NaN,4.0,83.0
417.0,554.0,657.0,735.0,793.0,10.0,83.0
82.0,82.0,NaN,NaN,NaN,2.0,84.0
158.0,199.0,218.0,218.0,NaN,4.0,84.0
418.0,552.0,651.0,723.0,774.0,10.0,84.0
82.0,82.0,NaN,NaN,NaN,2.0,85.0
164.0,206.0,228.0,228.0,NaN,4.0,85.0
419.0,556.0,658.0,734.0,790.0,10.0,85.0
84.0,84.0,NaN,NaN,NaN,2.0,86.0
168.0,214.0,237.0,237.0,NaN,4.0,86.0
454.0,619.0,751.0,857.0,939.0,10.0,86.0
84.0,84.0,NaN,NaN,NaN,2.0,87.0
168.0,214.0,237.0,237.0,NaN,4.0,87.0
433.0,581.0,696.0,786.0,854.0,10.0,87.0
80.0,80.0,NaN,NaN,NaN,2.0,88.0
169.0,216.0,239.0,239.0,NaN,4.0,88.0
441.0,596.0,719.0,816.0,892.0,10.0,88.0
80.0,80.0,NaN,NaN,NaN,2.0,89.0
164.0,206.0,228.0,228.0,NaN,4.0,89.0
462.0,635.0,777.0,893.0,985.0,10.0,89.0
82.0,82.0,NaN,NaN,NaN,2.0,90.0
168.0,214.0,237.0,237.0,NaN,4.0,90.0
453.0,613.0,738.0,834.0,908.0,10.0,90.0
84.0,84.0,NaN,NaN,NaN,2.0,91.0
166.0,210.0,232.0,232.0,NaN,4.0,91.0
443.0,598.0,720.0,816.0,889.0,10.0,91.0
84.0,84.0,NaN,NaN,NaN,2.0,92.0
166.0,210.0,232.0,232.0,NaN,4.0,92.0
419.0,556.0,658.0,734.0,790.0,10.0,92.0
80.0,80.0,NaN,NaN,NaN,2.0,93.0
168.0,214.0,237.0,237.0,NaN,4.0,93.0
446.0,604.0,728.0,826.0,901.0,10.0,93.0
84.0,84.0,NaN,NaN,NaN,2.0,94.0
168.0,214.0,237.0,237.0,NaN,4.0,94.0
443.0,602.0,730.0,832.0,912.0,10.0,94.0
84.0,84.0,NaN,NaN,NaN,2.0,95.0
171.0,218.0,241.0,241.0,NaN,4.0,95.0
438.0,588.0,705.0,795.0,863.0,10.0,95.0
84.0,84.0,NaN,NaN,NaN,2.0,96.0
171.0,218.0,241.0,241.0,NaN,4.0,96.0
471.0,650.0,797.0,918.0,1016.0,10.0,96.0
82.0,82.0,NaN,NaN,NaN,2.0,97.0
176.0,226.0,250.0,250.0,NaN,4.0,97.0
433.0,585.0,706.0,802.0,877.0,10.0,97.0
84.0,84.0,NaN,NaN,NaN,2.0,98.0
171.0,218.0,241.0,241.0,NaN,4.0,98.0
462.0,631.0,768.0,876.0,962.0,10.0,98.0
84.0,84.0,NaN,NaN,NaN,2.0,99.0
174.0,222.0,246.0,246.0,NaN,4.0,99.0
440.0,593.0,713.0,805.0,876.0,10.0,99.0
80.0,80.0,NaN,NaN,NaN,2.0,100.0
159.0,201.0,221.0,221.0,NaN,4.0,100.0
424.0,563.0,667.0,744.0,800.0,10.0,100.0
