a_hat,Nu_hat,N_hat,No,trial,T,alpha,N,type
1.1901854199546287e12,155.8168709669129,241.8168709669129,86,1000,5,0.5,1000,Beta-binomial
2.0454572944288976,316.502913414517,467.502913414517,151,1000,10,0.5,1000,Beta-binomial
1.5743884309059886,383.59168960850866,601.5916896085087,218,1000,15,0.5,1000,Beta-binomial
3.2026530321241724,179.86308105501496,474.86308105501496,295,1000,20,0.5,1000,Beta-binomial
1.1945031066048553,229.19514569472423,610.1951456947243,381,1000,25,0.5,1000,Beta-binomial
0.9970362096461338,255.88002197122378,679.8800219712238,424,1000,30,0.5,1000,Beta-binomial
0.9061462144732119,290.9190274828799,726.91902748288,436,1000,35,0.5,1000,Beta-binomial
0.8559066472978241,332.1882430722946,787.1882430722947,455,1000,40,0.5,1000,Beta-binomial
0.7172347533534927,366.68843105565344,855.6884310556534,489,1000,45,0.5,1000,Beta-binomial
0.590780505893398,373.76718454306763,904.7671845430676,531,1000,50,0.5,1000,Beta-binomial
0.19093793795097702,2728.289068035231,2882.289068035231,154,100,5,0.5,1000,Beta-binomial
0.6013875945637047,599.0020744290022,886.0020744290022,287,100,10,0.5,1000,Beta-binomial
0.867780962211891,468.14407134636076,798.1440713463608,330,100,15,0.5,1000,Beta-binomial
0.3149890586262481,900.8515869042807,1293.8515869042808,393,100,20,0.5,1000,Beta-binomial
0.12023005457848278,1593.863804825889,2032.863804825889,439,100,25,0.5,1000,Beta-binomial
0.38734989076580323,525.3908378641596,977.3908378641596,452,100,30,0.5,1000,Beta-binomial
0.5207793265683799,464.334734812037,953.334734812037,489,100,35,0.5,1000,Beta-binomial
0.2654509253394991,799.4248406892597,1312.4248406892598,513,100,40,0.5,1000,Beta-binomial
0.4937922624312593,506.91828999786054,1022.9182899978605,516,100,45,0.5,1000,Beta-binomial
0.5936527329902845,370.3636958368011,900.3636958368011,530,100,50,0.5,1000,Beta-binomial
0.06632048146166485,6043.309808361507,6239.309808361507,196,101,5,0.5,1000,Beta-binomial
1.0724626228052483,465.3531878050927,728.3531878050927,263,101,10,0.5,1000,Beta-binomial
0.8942686551369099,430.04766231063076,720.0476623106308,290,101,15,0.5,1000,Beta-binomial
0.7167761242957498,454.3293833371815,781.3293833371815,327,101,20,0.5,1000,Beta-binomial
0.980207757533306,346.1491847554021,698.1491847554021,352,101,25,0.5,1000,Beta-binomial
1.1241288119093793,291.7025836334997,678.7025836334997,387,101,30,0.5,1000,Beta-binomial
1.2204799644216797,207.4956412681432,628.4956412681432,421,101,35,0.5,1000,Beta-binomial
1.0246183030351605,239.13058353886154,702.1305835388615,463,101,40,0.5,1000,Beta-binomial
1.0226403218374407,224.92597504975987,710.9259750497599,486,101,45,0.5,1000,Beta-binomial
0.6707039820383573,350.26432874983044,855.2643287498304,505,101,50,0.5,1000,Beta-binomial
0.8404680792877511,374.60648581516074,643.6064858151608,269,102,5,0.5,1000,Beta-binomial
0.47109362641232866,387.7898882994248,706.7898882994248,319,102,10,0.5,1000,Beta-binomial
0.05958076061518468,3.349592165560747e-11,381.0000000000335,381,102,15,0.5,1000,Beta-binomial
0.03847669783182609,815.2990541130714,1236.2990541130714,421,102,20,0.5,1000,Beta-binomial
0.4341272960901953,360.7476421180466,859.7476421180465,499,102,25,0.5,1000,Beta-binomial
0.717239804540186,219.81061176538526,737.8106117653853,518,102,30,0.5,1000,Beta-binomial
0.6107380946371834,328.1765535283309,866.1765535283309,538,102,35,0.5,1000,Beta-binomial
0.6143260958999527,240.68764054298157,786.6876405429816,546,102,40,0.5,1000,Beta-binomial
0.6088027414820996,160.78572879771218,728.7857287977122,568,102,45,0.5,1000,Beta-binomial
0.8642474068560075,191.5326613136377,764.5326613136377,573,102,50,0.5,1000,Beta-binomial
0.24707522588526276,1526.1907091068238,1818.1907091068238,292,103,5,0.5,1000,Beta-binomial
0.9060927597406558,440.3176873448455,766.3176873448456,326,103,10,0.5,1000,Beta-binomial
1.4315910716208036,295.6781633661826,661.6781633661826,366,103,15,0.5,1000,Beta-binomial
0.7073261323448523,433.3589262046736,834.3589262046736,401,103,20,0.5,1000,Beta-binomial
0.6305467380830276,439.4657378505032,860.4657378505033,421,103,25,0.5,1000,Beta-binomial
0.9835177627604287,275.3030820642275,730.3030820642275,455,103,30,0.5,1000,Beta-binomial
0.8235812827809338,240.1170593443853,718.1170593443853,478,103,35,0.5,1000,Beta-binomial
0.8587392948195722,355.15835433739414,854.1583543373941,499,103,40,0.5,1000,Beta-binomial
0.8835809176278355,217.86255519886512,739.8625551988652,522,103,45,0.5,1000,Beta-binomial
0.7622940945994183,253.715562058792,783.715562058792,530,103,50,0.5,1000,Beta-binomial
0.5124083142824357,708.075560880936,812.075560880936,104,104,5,0.5,1000,Beta-binomial
20.08348953716085,281.3283891618399,488.3283891618399,207,104,10,0.5,1000,Beta-binomial
0.47251751294075106,835.4369161143526,1155.4369161143527,320,104,15,0.5,1000,Beta-binomial
0.3536763964319616,982.2087464596109,1371.208746459611,389,104,20,0.5,1000,Beta-binomial
0.6700336336011086,351.6795271093519,786.679527109352,435,104,25,0.5,1000,Beta-binomial
0.2649295198837516,603.4205280671558,1091.4205280671558,488,104,30,0.5,1000,Beta-binomial
0.8582233708680012,256.7316264135366,774.7316264135366,518,104,35,0.5,1000,Beta-binomial
0.6707683560270533,336.04781799023755,869.0478179902375,533,104,40,0.5,1000,Beta-binomial
0.28751250895218794,285.24544172515164,849.2454417251516,564,104,45,0.5,1000,Beta-binomial
0.10424899761793521,317.0815839064219,889.0815839064219,572,104,50,0.5,1000,Beta-binomial
0.23239003197493907,1553.4522282134537,1775.4522282134537,222,105,5,0.5,1000,Beta-binomial
0.4768183233602312,926.8634819714958,1211.8634819714957,285,105,10,0.5,1000,Beta-binomial
0.5839497654386255,567.7830416532961,920.7830416532961,353,105,15,0.5,1000,Beta-binomial
0.8657128955972491,421.4359030447351,806.4359030447351,385,105,20,0.5,1000,Beta-binomial
0.8287696173721217,330.47469772836877,753.4746977283687,423,105,25,0.5,1000,Beta-binomial
0.5869410598224399,409.38395012888526,868.3839501288853,459,105,30,0.5,1000,Beta-binomial
0.7500403302079018,327.1282060888782,800.1282060888782,473,105,35,0.5,1000,Beta-binomial
0.4965613014359114,490.8352272065425,990.8352272065425,500,105,40,0.5,1000,Beta-binomial
0.34182495602302865,637.8602636046639,1158.860263604664,521,105,45,0.5,1000,Beta-binomial
0.3093076828838666,433.47588960695185,960.4758896069518,527,105,50,0.5,1000,Beta-binomial
1.234931767402119,367.46754992342494,491.46754992342494,124,106,5,0.5,1000,Beta-binomial
0.03006147130292685,8416.536184524242,8589.536184524242,173,106,10,0.5,1000,Beta-binomial
0.24094068284766076,1677.578758688958,1901.578758688958,224,106,15,0.5,1000,Beta-binomial
0.015574615951022318,20245.128005970048,20567.128005970048,322,106,20,0.5,1000,Beta-binomial
0.5409984746040293,649.2091655588044,996.2091655588044,347,106,25,0.5,1000,Beta-binomial
0.536291941809223,599.6583361836963,990.6583361836963,391,106,30,0.5,1000,Beta-binomial
0.6832308450585063,488.68380510510286,898.6838051051029,410,106,35,0.5,1000,Beta-binomial
0.4602753737003435,705.1064926774862,1139.1064926774861,434,106,40,0.5,1000,Beta-binomial
0.8613086028730189,380.2001181879173,828.2001181879173,448,106,45,0.5,1000,Beta-binomial
0.43006064009147377,643.5172450392852,1125.5172450392852,482,106,50,0.5,1000,Beta-binomial
1.5898639987582745e39,215.9847078902022,265.98470789020223,50,107,5,0.5,1000,Beta-binomial
0.2010737097351499,3168.2043514343477,3316.2043514343477,148,107,10,0.5,1000,Beta-binomial
1.0444684761491163,389.21565857047,641.2156585704699,252,107,15,0.5,1000,Beta-binomial
0.7850525998929383,483.9818506019125,790.9818506019126,307,107,20,0.5,1000,Beta-binomial
0.5348776142555524,461.4524408472539,816.4524408472539,355,107,25,0.5,1000,Beta-binomial
0.605007992716599,448.4690726086804,842.4690726086803,394,107,30,0.5,1000,Beta-binomial
0.5017261290727091,525.6826215099212,961.6826215099212,436,107,35,0.5,1000,Beta-binomial
0.33783305587233414,797.5526649535549,1268.552664953555,471,107,40,0.5,1000,Beta-binomial
0.43285131702422297,504.9299592534555,1011.9299592534555,507,107,45,0.5,1000,Beta-binomial
0.4997500671319719,481.4990490206593,993.4990490206593,512,107,50,0.5,1000,Beta-binomial
0.10515170653924552,2798.774561114013,2994.774561114013,196,108,5,0.5,1000,Beta-binomial
0.6497610538169944,556.6001275039926,853.6001275039926,297,108,10,0.5,1000,Beta-binomial
0.23278142469354474,1473.1864734777957,1851.1864734777957,378,108,15,0.5,1000,Beta-binomial
0.38007092082987964,755.4822314209599,1181.48223142096,426,108,20,0.5,1000,Beta-binomial
0.42653249250697434,609.4872666408945,1072.4872666408946,463,108,25,0.5,1000,Beta-binomial
0.13709448712910416,1365.6362052954557,1855.6362052954557,490,108,30,0.5,1000,Beta-binomial
0.46805701810721023,599.3572504127625,1103.3572504127624,504,108,35,0.5,1000,Beta-binomial
0.3842863260436554,576.5210269566801,1097.52102695668,521,108,40,0.5,1000,Beta-binomial
0.44354252302842345,498.82653664029567,1039.8265366402957,541,108,45,0.5,1000,Beta-binomial
0.27620095419297797,657.038844002092,1221.038844002092,564,108,50,0.5,1000,Beta-binomial
3.4705413677295824e13,336.51173448661757,441.51173448661757,105,109,5,0.5,1000,Beta-binomial
8.87576227112278e10,188.40890429516196,352.40890429516196,164,109,10,0.5,1000,Beta-binomial
0.023629788784150767,18307.053946048778,18531.053946048778,224,109,15,0.5,1000,Beta-binomial
0.564370266966795,692.7690085841857,979.7690085841857,287,109,20,0.5,1000,Beta-binomial
1.4720868625568015,321.95523198781797,648.955231987818,327,109,25,0.5,1000,Beta-binomial
0.7691013488642874,435.06788990901623,810.0678899090162,375,109,30,0.5,1000,Beta-binomial
0.6477867189772812,551.5605102956785,987.5605102956785,436,109,35,0.5,1000,Beta-binomial
0.37572865031665603,392.1838082375165,881.1838082375165,489,109,40,0.5,1000,Beta-binomial
0.4256638744123938,411.91433315985574,924.9143331598557,513,109,45,0.5,1000,Beta-binomial
0.7025111138160459,295.49866297829317,825.4986629782932,530,109,50,0.5,1000,Beta-binomial
7.726587439102932,312.96689667474124,451.96689667474124,139,10,5,0.5,1000,Beta-binomial
1.4619834423086782,321.1158679402965,563.1158679402965,242,10,10,0.5,1000,Beta-binomial
1.2116778750929145,431.6891334022213,704.6891334022213,273,10,15,0.5,1000,Beta-binomial
1.4795533965778411,339.6039854799753,623.6039854799753,284,10,20,0.5,1000,Beta-binomial
2.385722553566205,227.91040949868605,542.910409498686,315,10,25,0.5,1000,Beta-binomial
0.8681450492460794,348.2931050642982,711.2931050642982,363,10,30,0.5,1000,Beta-binomial
0.5616116803883511,460.5081031728286,890.5081031728287,430,10,35,0.5,1000,Beta-binomial
0.464796711359474,550.6339417247943,994.6339417247943,444,10,40,0.5,1000,Beta-binomial
0.37082236146400066,547.9999357673378,1008.9999357673378,461,10,45,0.5,1000,Beta-binomial
0.49470040630032197,519.4413222988798,994.4413222988798,475,10,50,0.5,1000,Beta-binomial
0.03357269835513999,12003.287531941403,12045.287531941403,42,110,5,0.5,1000,Beta-binomial
2.101736705595591e10,165.3419258898346,310.3419258898346,145,110,10,0.5,1000,Beta-binomial
3.7825653263389154,342.40011225927185,556.4001122592719,214,110,15,0.5,1000,Beta-binomial
1.0441663074221954,325.3344900557639,620.3344900557639,295,110,20,0.5,1000,Beta-binomial
1.137201476019585,372.7288950561052,712.7288950561052,340,110,25,0.5,1000,Beta-binomial
1.2983770077877375,319.2746666085843,693.2746666085843,374,110,30,0.5,1000,Beta-binomial
1.1540025149921487,258.65331859731384,669.6533185973138,411,110,35,0.5,1000,Beta-binomial
1.2018835456593546,281.25859498877605,705.258594988776,424,110,40,0.5,1000,Beta-binomial
1.0137389930023482,267.4861191425605,714.4861191425605,447,110,45,0.5,1000,Beta-binomial
0.9076764634119863,345.26408667004387,813.2640866700439,468,110,50,0.5,1000,Beta-binomial
0.10343512297122212,6077.179600837451,6209.179600837451,132,111,5,0.5,1000,Beta-binomial
1.1378779016987281e21,426.848660083395,612.848660083395,186,111,10,0.5,1000,Beta-binomial
0.6386734092069776,820.438803311833,1111.438803311833,291,111,15,0.5,1000,Beta-binomial
0.656136242602961,581.9214587275412,955.9214587275412,374,111,20,0.5,1000,Beta-binomial
0.726127505263213,435.2245282108126,840.2245282108127,405,111,25,0.5,1000,Beta-binomial
0.7973893847986128,491.9050189607756,922.9050189607756,431,111,30,0.5,1000,Beta-binomial
1.029802545729115,351.3170696158141,792.317069615814,441,111,35,0.5,1000,Beta-binomial
0.30477296267451975,966.3901247253951,1438.3901247253953,472,111,40,0.5,1000,Beta-binomial
0.6413636771898041,425.5351721349416,919.5351721349416,494,111,45,0.5,1000,Beta-binomial
0.4164812829085042,510.953439605141,1029.953439605141,519,111,50,0.5,1000,Beta-binomial
0.17479076242289968,2184.100538064996,2275.100538064996,91,112,5,0.5,1000,Beta-binomial
5.702759379630632e21,247.58393241494966,397.5839324149497,150,112,10,0.5,1000,Beta-binomial
0.4113043012165711,1254.7915192290668,1445.7915192290668,191,112,15,0.5,1000,Beta-binomial
1.5063827822927411,396.9937569348485,630.9937569348485,234,112,20,0.5,1000,Beta-binomial
0.3557982761461488,834.6443753008821,1198.644375300882,364,112,25,0.5,1000,Beta-binomial
0.29900654211125405,968.6716728037115,1359.6716728037115,391,112,30,0.5,1000,Beta-binomial
0.6215084083919836,443.4119753562849,877.411975356285,434,112,35,0.5,1000,Beta-binomial
0.583725391732599,466.9956458885215,935.9956458885215,469,112,40,0.5,1000,Beta-binomial
0.6551106556188693,381.17891288493047,883.1789128849305,502,112,45,0.5,1000,Beta-binomial
0.6270405993932487,437.4282390581002,966.4282390581002,529,112,50,0.5,1000,Beta-binomial
