a_hat,Nu_hat,N_hat,No,trial,T,alpha,N,type
2.0225296587968478,383.87573437898936,1072.8757343789894,689,108,40,2.0,1000,Beta-binomial
2.0594204268877476,321.69505927646395,1030.695059276464,709,108,45,2.0,1000,Beta-binomial
2.1766960136891105,223.72306087156022,967.7230608715602,744,108,50,2.0,1000,Beta-binomial
0.1853298215889263,2672.9910970188384,2779.9910970188384,107,109,5,2.0,1000,Beta-binomial
7.891319910358268e9,453.7589479799132,777.7589479799133,324,109,10,2.0,1000,Beta-binomial
2.4971434604413316,524.3843986061436,928.3843986061436,404,109,15,2.0,1000,Beta-binomial
1.2091262905625604,739.0909072189711,1222.090907218971,483,109,20,2.0,1000,Beta-binomial
2.6787909418185243,315.35839761961734,852.3583976196173,537,109,25,2.0,1000,Beta-binomial
2.6024442465014097,270.1493531695102,873.1493531695103,603,109,30,2.0,1000,Beta-binomial
2.3878724604882433,308.27188349825707,980.271883498257,672,109,35,2.0,1000,Beta-binomial
2.395935930859922,248.0076877087428,942.0076877087428,694,109,40,2.0,1000,Beta-binomial
2.454265912004928,200.5555500443017,919.5555500443018,719,109,45,2.0,1000,Beta-binomial
2.006994792821967,176.03762957558794,936.037629575588,760,109,50,2.0,1000,Beta-binomial
5.883126736320835e26,486.73930514347137,673.7393051434714,187,10,5,2.0,1000,Beta-binomial
6.84463573090944,522.5488240727144,795.5488240727144,273,10,10,2.0,1000,Beta-binomial
0.9672897608188522,948.12814877979,1312.12814877979,364,10,15,2.0,1000,Beta-binomial
0.9001484767233765,1034.0748858622105,1454.0748858622105,420,10,20,2.0,1000,Beta-binomial
1.2420771754000233,732.3433685833293,1234.3433685833293,502,10,25,2.0,1000,Beta-binomial
1.5086762251396184,524.056308857877,1079.056308857877,555,10,30,2.0,1000,Beta-binomial
2.114347841777402,406.3164549694708,1036.3164549694707,630,10,35,2.0,1000,Beta-binomial
2.601756956455926,315.3535357276316,971.3535357276317,656,10,40,2.0,1000,Beta-binomial
2.66326041655872,265.75238596271043,948.7523859627104,683,10,45,2.0,1000,Beta-binomial
3.4672625917410174,231.25579986930924,934.2557998693093,703,10,50,2.0,1000,Beta-binomial
0.554433146434668,2391.4424220234055,2543.4424220234055,152,110,5,2.0,1000,Beta-binomial
0.491939087318904,2414.5959708456,2625.5959708456,211,110,10,2.0,1000,Beta-binomial
0.8463569399937927,1201.841317737391,1493.841317737391,292,110,15,2.0,1000,Beta-binomial
0.4290816080109031,1541.9366254984104,1911.9366254984104,370,110,20,2.0,1000,Beta-binomial
0.30910918138922616,2047.5780349618067,2475.5780349618067,428,110,25,2.0,1000,Beta-binomial
0.8718652918764138,911.0251235671454,1397.0251235671453,486,110,30,2.0,1000,Beta-binomial
0.9885179476924084,742.7504403653419,1278.750440365342,536,110,35,2.0,1000,Beta-binomial
1.639857156168924,449.6455229155082,1002.6455229155082,553,110,40,2.0,1000,Beta-binomial
1.4949870300150616,465.66476576107516,1060.6647657610752,595,110,45,2.0,1000,Beta-binomial
1.6549016227515319,407.50636439569973,1031.5063643956996,624,110,50,2.0,1000,Beta-binomial
2.194451890720777e39,951.1208727231555,1044.1208727231556,93,111,5,2.0,1000,Beta-binomial
