1,3,4,10
1,2,6,7,1,2,3,4,1,2,4,6
1,3,5,9,1,3,4,5
1,2,14,260,1,2,6,7,1,2,4,6,1,3,5,9,1,3,4,10,1,2,3,4,1,3,4,5
1,3,4,10,1,3,5,9,1,3,4,5,1,2,14,260,1,2,6,7,1,2,4,6,1,2,3,4
1,2,14,260,2,3,8,72,2,3,8,62,1,3,5,9,1,2,6,7,1,3,4,10,1,2,4,6,1,2,3,4,1,3,4,5
