w_hat,a_hat,Nu_hat,N_hat,No,trial,T,alpha,N,type
0.2178558862242611,1787.553146354056,192.89166280292255,346.89166280292255,154,1000,5,0.5,600,MPLE-NB
0.21291257147582482,5.327429805343975e7,0.0,246.0,246,1000,10,0.5,600,MPLE-NB
0.19880726754092154,21.39877196401802,0.0,273.0,273,1000,15,0.5,600,MPLE-NB
0.18948367503636387,7.7026379065426305,0.0012642857791433926,290.00126428577914,290,1000,20,0.5,600,MPLE-NB
0.1360016536999925,4.226419004570467,7.7775409957916395,326.77754099579164,319,1000,25,0.5,600,MPLE-NB
0.09401745845931231,2.316273692433216,31.87123858467828,370.8712385846783,339,1000,30,0.5,600,MPLE-NB
0.076305533533174,1.7483557442582829,44.67733862416253,406.67733862416253,362,1000,35,0.5,600,MPLE-NB
0.08692243113583924,1.6044388336061743,37.791419536436536,409.79141953643654,372,1000,40,0.5,600,MPLE-NB
0.07357593828333303,1.340669506528633,49.1652608699913,441.1652608699913,392,1000,45,0.5,600,MPLE-NB
0.08867169102493477,1.4989561392496544,27.076568152452978,421.076568152453,394,1000,50,0.5,600,MPLE-NB
1.0e-6,437.10186756626547,451.5358395672313,544.5358395672313,93,100,5,0.5,600,MPLE-NB
0.05517085432137723,2613.327782316816,166.46691548085153,359.4669154808515,193,100,10,0.5,600,MPLE-NB
0.15501705106186203,16.839072918354045,49.9899276496094,297.9899276496094,248,100,15,0.5,600,MPLE-NB
0.19522055286847673,22.40396584999171,0.0,278.0,278,100,20,0.5,600,MPLE-NB
0.05657840261115235,2.91240662746466,82.10016933995718,395.1001693399572,313,100,25,0.5,600,MPLE-NB
0.15765517442292928,4.181733323092654,7.277535282806866,336.27753528280687,329,100,30,0.5,600,MPLE-NB
0.06603312712057016,1.9952460760553568,62.23865936092625,410.23865936092625,348,100,35,0.5,600,MPLE-NB
0.006621915063092955,1.5543776682053043,88.34774479375608,456.3477447937561,368,100,40,0.5,600,MPLE-NB
0.008562077480135903,1.392834465549854,85.8632339988635,468.8632339988635,383,100,45,0.5,600,MPLE-NB
0.0338222331341554,1.587296243657477,55.22206735147438,441.2220673514744,386,100,50,0.5,600,MPLE-NB
1.0e-6,747.8246684241976,220.33200859555643,328.33200859555643,108,101,5,0.5,600,MPLE-NB
1.0e-6,1.799784770562499,213.36589199421132,370.3658919942113,157,101,10,0.5,600,MPLE-NB
0.25512042518073424,3.72378896301079e8,0.0,209.0,209,101,15,0.5,600,MPLE-NB
0.23274951709721686,65.79999115399998,0.0,234.0,234,101,20,0.5,600,MPLE-NB
0.09051411355806516,3.106040676723806,55.39730065188735,309.39730065188735,254,101,25,0.5,600,MPLE-NB
0.08402361095430125,2.236387999762009,57.95805135896535,337.95805135896535,280,101,30,0.5,600,MPLE-NB
0.06936261580306209,1.6613522080842573,67.33572299130066,374.33572299130066,307,101,35,0.5,600,MPLE-NB
0.10927484037362863,1.6279372162085928,41.904212290593875,373.9042122905939,332,101,40,0.5,600,MPLE-NB
0.07941641207356408,1.4335331130900024,52.15141195058084,396.15141195058084,344,101,45,0.5,600,MPLE-NB
0.09189282212601922,1.4640622130301981,40.758652930863775,390.7586529308638,350,101,50,0.5,600,MPLE-NB
1.0e-6,210.83148920767078,291.3889389884859,471.3889389884859,180,102,5,0.5,600,MPLE-NB
0.22537709510680815,6.88608367428803e7,0.0,255.0,255,102,10,0.5,600,MPLE-NB
0.2127665754225894,4.437084633106158e8,0.0,271.0,271,102,15,0.5,600,MPLE-NB
0.20042246067338243,29.431948193164047,0.0,288.0,288,102,20,0.5,600,MPLE-NB
0.1630801017215759,10.290381089333666,5.344613612123794e-6,316.0000053446136,316,102,25,0.5,600,MPLE-NB
0.08511029553498577,4.103635844913853,22.287397109106564,355.28739710910656,333,102,30,0.5,600,MPLE-NB
0.07881281726302294,2.7229573040467314,26.71453733695006,376.71453733695006,350,102,35,0.5,600,MPLE-NB
0.05664656284915117,2.1503002665483573,37.59819204211243,401.59819204211243,364,102,40,0.5,600,MPLE-NB
0.061160529201790985,2.323695193454434,19.571123425157907,397.5711234251579,378,102,45,0.5,600,MPLE-NB
0.0833312926943472,2.3971451090124005,2.9006756037914556,388.90067560379146,386,102,50,0.5,600,MPLE-NB
0.23831789145267834,224.75344370248604,97.97408864509006,203.97408864509006,106,103,5,0.5,600,MPLE-NB
1.0e-6,2664.5951131689117,92.00026476782907,255.00026476782907,163,103,10,0.5,600,MPLE-NB
0.1863379934595042,1.6782845542578277e8,0.0,264.0,264,103,15,0.5,600,MPLE-NB
0.17076309056573,8.821993087062193,1.0118867521669017e-6,299.00000101188675,299,103,20,0.5,600,MPLE-NB
0.08590830473103613,4.241455089000724,34.36741756773927,344.36741756773927,310,103,25,0.5,600,MPLE-NB
0.12332662813582422,3.456628345196304,13.988339409785453,345.98833940978545,332,103,30,0.5,600,MPLE-NB
0.10352593451525728,2.4882528567067417,18.05945942298399,377.059459422984,359,103,35,0.5,600,MPLE-NB
0.050125134160492135,1.5352524155983605,57.1988277294065,428.1988277294065,371,103,40,0.5,600,MPLE-NB
0.0273908152357835,1.2633342247065138,75.01920916912695,460.01920916912695,385,103,45,0.5,600,MPLE-NB
0.00014327868487583147,1.0375791506359087,101.92982052910156,499.92982052910156,398,103,50,0.5,600,MPLE-NB
0.561621541989833,2019.7177517571636,48.37261324049143,151.37261324049143,103,104,5,0.5,600,MPLE-NB
1.0e-6,1.4977165405267785,289.86771195426724,466.86771195426724,177,104,10,0.5,600,MPLE-NB
0.04315688117521983,1.626133208718511,216.7788650500471,427.7788650500471,211,104,15,0.5,600,MPLE-NB
0.0292564836195292,1.570997168910676,175.90696541505702,433.906965415057,258,104,20,0.5,600,MPLE-NB
0.036555874577650145,3.0204387447665915,96.14328209963406,374.14328209963406,278,104,25,0.5,600,MPLE-NB
0.06800470405523014,2.298067507115941,61.565667358173414,413.5656673581734,352,104,30,0.5,600,MPLE-NB
0.033362268219243006,2.0019383274466724,78.92910482870616,434.92910482870616,356,104,35,0.5,600,MPLE-NB
0.05962122716743112,2.2550656360462487,54.699529980493935,416.69952998049393,362,104,40,0.5,600,MPLE-NB
0.08153187517031557,2.1080877696045057,41.11423102146779,414.1142310214678,373,104,45,0.5,600,MPLE-NB
0.07213832219537045,1.9238605401104587,38.75763120347034,431.75763120347034,393,104,50,0.5,600,MPLE-NB
1.0e-6,423.11889988696544,230.783802152671,321.783802152671,91,105,5,0.5,600,MPLE-NB
0.12509659150277358,4329.285055834904,96.65062287905135,285.65062287905135,189,105,10,0.5,600,MPLE-NB
0.28394911494425035,4.754231378700466e8,0.0,229.0,229,105,15,0.5,600,MPLE-NB
0.24736178961738262,4.8700863691953975,0.0,321.0,321,105,20,0.5,600,MPLE-NB
0.2059336228081979,3.8756028553630273,0.6903890680470681,333.69038906804707,333,105,25,0.5,600,MPLE-NB
0.015000440652612756,1.471137826012914,112.03187930652132,475.0318793065213,363,105,30,0.5,600,MPLE-NB
0.021414960420119943,1.2495938690742496,118.35778707184465,493.35778707184465,375,105,35,0.5,600,MPLE-NB
0.04409844803433899,1.4099300690497307,83.8864034632378,465.8864034632378,382,105,40,0.5,600,MPLE-NB
0.03239410491970817,1.342775040682719,91.54910357443987,473.54910357443987,382,105,45,0.5,600,MPLE-NB
0.04820051415100898,1.4537807129688796,56.92040198526439,459.9204019852644,403,105,50,0.5,600,MPLE-NB
1.0e-6,811.9401109044805,309.06666099979583,395.06666099979583,86,106,5,0.5,600,MPLE-NB
0.1181987922428121,4529.464068909616,78.16007960321369,243.1600796032137,165,106,10,0.5,600,MPLE-NB
0.2891595343866171,1.6593684334774746e7,0.0,219.0,219,106,15,0.5,600,MPLE-NB
0.23201182273489313,35.02858988671808,2.287904976583377e-8,248.00000002287905,248,106,20,0.5,600,MPLE-NB
0.07953383240019184,2.530505472780731,68.55447615776433,345.5544761577643,277,106,25,0.5,600,MPLE-NB
0.1740234138633008,2.652295855392634,1.1902762217511054,339.1902762217511,338,106,30,0.5,600,MPLE-NB
0.17075793829289512,2.3682099158980847,0.3725433065642392,355.37254330656424,355,106,35,0.5,600,MPLE-NB
0.12999970389925483,1.883150752612246,16.985201615586504,378.9852016155865,362,106,40,0.5,600,MPLE-NB
0.13849694607934876,1.7879562067146855,7.620886093083243,379.62088609308324,372,106,45,0.5,600,MPLE-NB
0.12318372449445648,1.4174221373383267,22.635621847333937,404.63562184733394,382,106,50,0.5,600,MPLE-NB
0.5521388926088882,2588.239169857448,66.8901319054275,140.8901319054275,74,107,5,0.5,600,MPLE-NB
1.0e-6,3.9441263899435763,209.17421442163356,387.17421442163356,178,107,10,0.5,600,MPLE-NB
0.07924524108635875,75578.95203227704,34.55088028313463,288.55088028313463,254,107,15,0.5,600,MPLE-NB
0.1586967376503462,27.929834380170107,0.0,276.0,276,107,20,0.5,600,MPLE-NB
0.14855703709447948,14.402027000480576,1.043783697696199e-6,287.0000010437837,287,107,25,0.5,600,MPLE-NB
0.14527510707724234,5.5537939961804765,0.25117990670861445,328.2511799067086,328,107,30,0.5,600,MPLE-NB
0.12034974653318811,3.5728420208422755,8.55201330104984,352.55201330104984,344,107,35,0.5,600,MPLE-NB
0.11857596420949792,2.94888658374568,0.0002111198595002861,366.0002111198595,366,107,40,0.5,600,MPLE-NB
0.1227164711005395,2.5441717049725376,0.6308364043006236,370.6308364043006,370,107,45,0.5,600,MPLE-NB
0.11807693791192557,2.3327907856895087,0.06965070005605867,381.06965070005606,381,107,50,0.5,600,MPLE-NB
1.0e-6,1079.645434968703,242.98137232384835,347.98137232384835,105,108,5,0.5,600,MPLE-NB
0.137977026203336,3050.4524505681766,86.36686556805364,292.36686556805364,206,108,10,0.5,600,MPLE-NB
0.21439388398874798,4.834131116960116e8,5.286437954055145e-12,247.0000000000053,247,108,15,0.5,600,MPLE-NB
0.19210619734055437,15.529815962971337,0.0,282.0,282,108,20,0.5,600,MPLE-NB
0.18396548291788548,4.624406960525739,0.5736885465449291,307.57368854654493,307,108,25,0.5,600,MPLE-NB
0.19292988302624703,3.7252473845018628,0.16647399558394227,323.16647399558394,323,108,30,0.5,600,MPLE-NB
0.18124190433912712,2.7496648578969523,0.0994712469366732,336.0994712469367,336,108,35,0.5,600,MPLE-NB
0.17335486367693947,2.255292238546245,0.39990847324014567,354.39990847324015,354,108,40,0.5,600,MPLE-NB
0.15129088663004828,1.9703896372649885,3.4159258371586816,366.4159258371587,363,108,45,0.5,600,MPLE-NB
0.11488854015242408,1.7184372897209828,18.606523141300045,388.60652314130004,370,108,50,0.5,600,MPLE-NB
1.0e-6,995.478305364275,282.2884233034754,445.2884233034754,163,109,5,0.5,600,MPLE-NB
1.0e-6,15.113676448252289,166.02725947324154,411.02725947324154,245,109,10,0.5,600,MPLE-NB
1.0e-6,8.611362493592884,141.41945644459236,419.41945644459236,278,109,15,0.5,600,MPLE-NB
0.1190152049456577,8.8490242345359e6,0.0,337.0,337,109,20,0.5,600,MPLE-NB
0.09434139638883549,25.308334126935144,12.383812848606397,361.3838128486064,349,109,25,0.5,600,MPLE-NB
0.1144962137581461,9.594570282368025,0.00020150279505060098,375.00020150279505,375,109,30,0.5,600,MPLE-NB
0.09554257572220633,6.32412912627048,0.008736807295008475,384.008736807295,384,109,35,0.5,600,MPLE-NB
0.09387004440169838,4.853725365214943,0.009599278110499654,389.0095992781105,389,109,40,0.5,600,MPLE-NB
0.08426378827464438,4.549322209933934,0.1051720338913924,391.1051720338914,391,109,45,0.5,600,MPLE-NB
0.060809219021462774,2.9078319076043426,10.74086289265199,416.740862892652,406,109,50,0.5,600,MPLE-NB
1.0e-6,19.306127773575376,280.69385843261,429.69385843261,149,10,5,0.5,600,MPLE-NB
0.25178791485907126,9.052261452999046e7,0.0,247.0,247,10,10,0.5,600,MPLE-NB
0.17591642319354003,16.110628702542666,0.009694198300110202,310.0096941983001,310,10,15,0.5,600,MPLE-NB
0.14353798187831743,5.453236398243035,0.12968905891932536,347.1296890589193,347,10,20,0.5,600,MPLE-NB
0.11951097709603209,3.8199417992584777,0.3815353240070749,369.3815353240071,369,10,25,0.5,600,MPLE-NB
0.12751609346753945,3.217184889867517,0.0009604662154742982,378.0009604662155,378,10,30,0.5,600,MPLE-NB
0.11195692683616945,2.5006759877781986,0.21593943379383518,392.21593943379384,392,10,35,0.5,600,MPLE-NB
0.11105675255584484,2.270102971867648,0.17095460835395215,397.17095460835395,397,10,40,0.5,600,MPLE-NB
0.09424773417985406,2.0541203875212597,1.111031073123229,407.11103107312323,406,10,45,0.5,600,MPLE-NB
0.08229905163986351,1.9693976677996199,4.991821834977316,410.9918218349773,406,10,50,0.5,600,MPLE-NB
1.0e-6,315.4424760416086,546.6657178270414,642.6657178270414,96,110,5,0.5,600,MPLE-NB
0.21325013467242532,48966.30452305478,138.09774761782785,316.09774761782785,178,110,10,0.5,600,MPLE-NB
0.26093931770914686,3.5087994613958913e8,0.0,261.0,261,110,15,0.5,600,MPLE-NB
0.17659243523356044,2.1909022744061136e8,0.0,295.0,295,110,20,0.5,600,MPLE-NB
0.10928489858310114,8.00030335245967,13.078664685408341,388.07866468540834,375,110,25,0.5,600,MPLE-NB
0.13595955287567707,6.497915523438272,0.0791148405313038,383.0791148405313,383,110,30,0.5,600,MPLE-NB
0.12524979857475826,4.841088228669099,0.4247366373180057,393.424736637318,393,110,35,0.5,600,MPLE-NB
0.1218629036280838,3.9067421508662132,0.009209235348237144,407.00920923534824,407,110,40,0.5,600,MPLE-NB
0.1294923202912276,3.3215593067092737,0.10589193250973494,421.10589193250973,421,110,45,0.5,600,MPLE-NB
0.1149457395239083,3.0909259387013974,0.08417998826877238,426.0841799882688,426,110,50,0.5,600,MPLE-NB
0.24653683906892387,845.1169247104187,377.94363884135316,494.94363884135316,117,111,5,0.5,600,MPLE-NB
0.3490173150218994,1.1622378395505989e8,0.0,189.0,189,111,10,0.5,600,MPLE-NB
0.31270867662339213,2.4739605183366325e8,0.0,230.0,230,111,15,0.5,600,MPLE-NB
0.2191149047033274,6.035980697326657,10.552887174830744,287.55288717483074,277,111,20,0.5,600,MPLE-NB
0.18186499248574475,3.7859211911969632,2.595331935262095,322.5953319352621,320,111,25,0.5,600,MPLE-NB
0.16585566566565685,2.633746113265375,0.9864394426360263,335.986439442636,335,111,30,0.5,600,MPLE-NB
0.11413460036401472,1.938542946277972,32.88133396388855,368.88133396388855,336,111,35,0.5,600,MPLE-NB
0.10103364150652853,1.6147782038429,46.102669506982124,392.1026695069821,346,111,40,0.5,600,MPLE-NB
0.10000767127329668,1.602508456429106,32.695770634845076,393.6957706348451,361,111,45,0.5,600,MPLE-NB
0.09949912388332563,1.5996273806760677,28.0427480566334,393.0427480566334,365,111,50,0.5,600,MPLE-NB
1.0e-6,1094.5006704517546,201.7882340173798,292.7882340173798,91,112,5,0.5,600,MPLE-NB
0.2941322193270123,40349.995549827894,56.63965991384012,212.63965991384012,156,112,10,0.5,600,MPLE-NB
1.0e-6,3.3879015090283895,131.9065039819967,352.9065039819967,221,112,15,0.5,600,MPLE-NB
0.11524149991278565,5.325264257114575,41.22343940652024,310.22343940652024,269,112,20,0.5,600,MPLE-NB
0.17872690641016484,4.601348055287943,0.5747543372829114,297.5747543372829,297,112,25,0.5,600,MPLE-NB
0.17459388852768873,3.7205063685608897,0.08657587330799288,311.086575873308,311,112,30,0.5,600,MPLE-NB
0.18158046876217993,3.0733108474978117,0.0005487662349423772,325.00054876623494,325,112,35,0.5,600,MPLE-NB
0.14101667522221503,2.590424377631987,0.3826032713627683,341.38260327136277,341,112,40,0.5,600,MPLE-NB
0.1027101031495346,1.9435328517989652,21.196902595715073,369.1969025957151,348,112,45,0.5,600,MPLE-NB
0.09644091951733016,1.79890442794004,22.304417559310593,380.3044175593106,358,112,50,0.5,600,MPLE-NB
1.0e-6,551.7861006593139,268.7070979912054,397.7070979912054,129,113,5,0.5,600,MPLE-NB
0.3456359507605728,3.5172530489537513e8,0.0,227.0,227,113,10,0.5,600,MPLE-NB
0.2798731752209905,6.807838984074527,0.04555033587411117,267.0455503358741,267,113,15,0.5,600,MPLE-NB
0.22690981791569875,4.000699112760321,0.15813081052920097,299.1581308105292,299,113,20,0.5,600,MPLE-NB
0.0919528560572866,1.6234921557411084,68.3326112405166,390.3326112405166,322,113,25,0.5,600,MPLE-NB
0.05608766954294921,1.2330301792534872,95.4232502722698,434.4232502722698,339,113,30,0.5,600,MPLE-NB
0.06381710947918035,1.4118236158204802,67.8011102308987,420.8011102308987,353,113,35,0.5,600,MPLE-NB
0.05082539456631831,1.2808326186836059,79.74189241453723,439.74189241453723,360,113,40,0.5,600,MPLE-NB
0.07296171763352988,1.4502112104999212,49.84103430303355,419.84103430303355,370,113,45,0.5,600,MPLE-NB
0.09416777470197793,1.5072165659225187,33.65842632977626,409.65842632977626,376,113,50,0.5,600,MPLE-NB
0.11844424369827493,210600.40262875278,148.7486825222726,300.7486825222726,152,114,5,0.5,600,MPLE-NB
1.0e-6,2.9615303931351047,169.93622848611267,346.93622848611267,177,114,10,0.5,600,MPLE-NB
0.056301017483360305,2.8640641021628483,91.36271017420461,326.3627101742046,235,114,15,0.5,600,MPLE-NB
0.006365916270493352,1.4077339615849171,152.2126535271998,416.2126535271998,264,114,20,0.5,600,MPLE-NB
0.07861399386759028,2.4683478819525697,63.478046636432964,344.47804663643296,281,114,25,0.5,600,MPLE-NB
0.15388377211190898,4.194610559248259,0.1822346697258581,297.18223466972586,297,114,30,0.5,600,MPLE-NB
0.14603340146114688,3.4345772277275035,0.0,315.0,315,114,35,0.5,600,MPLE-NB
0.12421240245771387,2.9813973337853232,0.08906371255812928,325.08906371255813,325,114,40,0.5,600,MPLE-NB
0.06707776511617285,1.9073340400932306,25.431889651986694,369.4318896519867,344,114,45,0.5,600,MPLE-NB
0.06790244463602164,1.9069382353640405,23.668724029827615,368.6687240298276,345,114,50,0.5,600,MPLE-NB
1.0e-6,638.2763488873861,217.25478613529316,371.25478613529316,154,115,5,0.5,600,MPLE-NB
0.19829370368858704,1.0243396824542613e8,0.0,309.0,309,115,10,0.5,600,MPLE-NB
0.12393803398075068,7.682481691623735,34.85935999655851,369.8593599965585,335,115,15,0.5,600,MPLE-NB
0.1350486349143467,6.665568263057076,3.2870996733436186e-6,356.0000032870997,356,115,20,0.5,600,MPLE-NB
0.10248574497529835,3.9413867726346736,21.197146214883276,389.1971462148833,368,115,25,0.5,600,MPLE-NB
0.03971465382514045,2.208454716811581,56.41388921958077,437.41388921958077,381,115,30,0.5,600,MPLE-NB
0.06555767225915002,2.2741940393006455,34.71893446876061,423.7189344687606,389,115,35,0.5,600,MPLE-NB
0.07099288655773354,2.2204935131435724,26.12966681464013,422.12966681464013,396,115,40,0.5,600,MPLE-NB
0.01633720804488423,1.5722477451926804,65.3014056959222,471.3014056959222,406,115,45,0.5,600,MPLE-NB
0.03222435673049609,1.5884132945976495,49.71916868319738,462.7191686831974,413,115,50,0.5,600,MPLE-NB
1.0e-6,480.0639453450246,227.08493154490168,339.0849315449017,112,116,5,0.5,600,MPLE-NB
0.1174183008141726,3273.2759758495904,78.26480042974873,252.26480042974873,174,116,10,0.5,600,MPLE-NB
0.3051372725277675,4.479382540474178e8,0.0,217.0,217,116,15,0.5,600,MPLE-NB
0.051816628881173,2.081249788415885,122.0520885950665,386.0520885950665,264,116,20,0.5,600,MPLE-NB
1.0e-6,1.8223193313524655,128.91528148366694,416.91528148366694,288,116,25,0.5,600,MPLE-NB
0.059107923838195915,1.8342572750564112,85.18834724543149,398.1883472454315,313,116,30,0.5,600,MPLE-NB
0.15335262374832292,3.257044385701319,7.5026769339938255,335.5026769339938,328,116,35,0.5,600,MPLE-NB
0.12350000198156005,2.5727849021126437,18.31944465427756,363.31944465427756,345,116,40,0.5,600,MPLE-NB
0.07995140210149257,2.102578231393613,29.800843693298702,394.8008436932987,365,116,45,0.5,600,MPLE-NB
0.10504580645918114,2.1488998116874383,11.39298180121176,387.39298180121176,376,116,50,0.5,600,MPLE-NB
1.0e-6,1997.3622026873531,292.17136401919066,439.17136401919066,147,117,5,0.5,600,MPLE-NB
0.232947478386488,6.99390008329172e7,0.0,220.0,220,117,10,0.5,600,MPLE-NB
0.17673931941587087,37.61085122341075,0.0,289.0,289,117,15,0.5,600,MPLE-NB
0.1813603036361661,6.971385133866588,0.03142353893343852,306.03142353893344,306,117,20,0.5,600,MPLE-NB
0.15353908118157975,4.780823768677057,1.3390372781176438,334.33903727811764,333,117,25,0.5,600,MPLE-NB
0.10071329144614284,3.9650137593019967,1.5792402670915067,357.5792402670915,356,117,30,0.5,600,MPLE-NB
0.07590578832988883,3.15282880742404,12.539519815657172,377.5395198156572,365,117,35,0.5,600,MPLE-NB
0.09861582001836837,3.2589694606667003,0.5871008391658847,371.5871008391659,371,117,40,0.5,600,MPLE-NB
0.1198971327810059,2.830689404199957,0.00014180188196633026,386.00014180188197,386,117,45,0.5,600,MPLE-NB
