w_hat,a_hat,Nu_hat,N_hat,No,trial,T,alpha,N,type
1.0e-6,390.71928804435606,393.46812744460703,570.468127444607,177,1000,5,2.0,600,MPLE-NB
1.0e-6,241.04930661437012,265.0417915504205,517.0417915504205,252,1000,10,2.0,600,MPLE-NB
1.0e-6,6.6808633144466505,228.25662539322866,543.2566253932287,315,1000,15,2.0,600,MPLE-NB
0.17843062304065513,2.174648399825379e8,0.0,377.0,377,1000,20,2.0,600,MPLE-NB
0.022870821563874613,7.235175940167411,93.50298371459456,498.50298371459456,405,1000,25,2.0,600,MPLE-NB
0.06622877414871159,5.814564480179741,69.31806088583232,492.3180608858323,423,1000,30,2.0,600,MPLE-NB
0.12893599347081136,10.52404484950535,1.754468604531212e-5,440.00001754468605,440,1000,35,2.0,600,MPLE-NB
1.0e-6,3.3557721208561393,108.45266077684039,562.4526607768404,454,1000,40,2.0,600,MPLE-NB
1.0e-6,3.2860236149229642,81.4313783780691,563.4313783780691,482,1000,45,2.0,600,MPLE-NB
1.0e-6,2.8618105034235835,78.25022377749724,577.2502237774972,499,1000,50,2.0,600,MPLE-NB
0.06245109852241064,60461.17229725438,405.1843901327592,516.1843901327592,111,100,5,2.0,600,MPLE-NB
0.24325093223797492,317764.69285241247,135.41750878744188,388.4175087874419,253,100,10,2.0,600,MPLE-NB
0.2284389903621465,8.325878171934425,110.53900533408728,437.5390053340873,327,100,15,2.0,600,MPLE-NB
0.01756977634083794,4.300919655743499,175.45452631182286,536.4545263118229,361,100,20,2.0,600,MPLE-NB
0.17973388984719071,1.919894058367766e7,0.0,391.0,391,100,25,2.0,600,MPLE-NB
0.14615881388203766,14.555874955295653,4.113974620167937e-5,438.0000411397462,438,100,30,2.0,600,MPLE-NB
1.0e-6,3.0423270870154675,120.78925107353382,579.7892510735338,459,100,35,2.0,600,MPLE-NB
0.04236093054480433,3.3481571917502313,75.64204345328938,549.6420434532894,474,100,40,2.0,600,MPLE-NB
0.017373537201338028,2.98727189995381,72.99833168860607,567.9983316886061,495,100,45,2.0,600,MPLE-NB
0.0032367859207259693,2.658160658266695,72.32014863287111,578.3201486328711,506,100,50,2.0,600,MPLE-NB
0.7023601464123409,74966.52813153488,69.32602454648776,211.32602454648776,142,101,5,2.0,600,MPLE-NB
0.13843431919909718,4987.1256942407235,199.30787561075198,508.307875610752,309,101,10,2.0,600,MPLE-NB
1.0e-6,9.81542087806375,225.65247957759914,566.6524795775991,341,101,15,2.0,600,MPLE-NB
0.2103231029325835,1.670052187648681e8,0.0,396.0,396,101,20,2.0,600,MPLE-NB
0.14707634054785793,36.71304112385425,0.0,461.0,461,101,25,2.0,600,MPLE-NB
0.12857441296814015,20.977697169779848,9.937099321177811e-8,467.000000099371,467,101,30,2.0,600,MPLE-NB
0.026444833841124105,4.521639452086598,96.47601938865546,579.4760193886555,483,101,35,2.0,600,MPLE-NB
0.09919344552021514,9.00670765660579,0.0011374292188293111,491.00113742921883,491,101,40,2.0,600,MPLE-NB
0.024160917390945273,3.999254176941227,55.72823610568446,562.7282361056845,507,101,45,2.0,600,MPLE-NB
0.04302591638601589,4.0467383915798125,33.345176587785886,558.3451765877859,525,101,50,2.0,600,MPLE-NB
1.0e-6,83.37477973220608,1475.221205063646,1552.221205063646,77,102,5,2.0,600,MPLE-NB
0.538705504625081,243.8466444328401,132.3492778789705,307.3492778789705,175,102,10,2.0,600,MPLE-NB
1.0e-6,0.691207262693626,884.399372283618,1120.399372283618,236,102,15,2.0,600,MPLE-NB
1.0e-6,1.4995978749387187,402.3431449371469,703.3431449371469,301,102,20,2.0,600,MPLE-NB
0.020983701884972037,2.095960331351094,274.64334083067126,634.6433408306713,360,102,25,2.0,600,MPLE-NB
0.03349047731416416,2.6927948709683847,192.7197855126335,573.7197855126335,381,102,30,2.0,600,MPLE-NB
0.02453528386539003,2.7631522864983484,157.24314208625833,559.2431420862583,402,102,35,2.0,600,MPLE-NB
0.046317422974315084,4.707897712030347,66.33325341908255,497.33325341908255,431,102,40,2.0,600,MPLE-NB
0.02234130481988442,3.726199553558851,77.08983778696995,523.08983778697,446,102,45,2.0,600,MPLE-NB
1.0e-6,2.8667276242318254,91.3498106858375,555.3498106858375,464,102,50,2.0,600,MPLE-NB
1.0e-6,164.39819670014248,296.61750385502785,411.61750385502785,115,103,5,2.0,600,MPLE-NB
0.13076483800430674,1738.0252496984167,202.87288042893755,393.87288042893755,191,103,10,2.0,600,MPLE-NB
0.04041991460158348,227.03684259862942,206.62484652133992,441.6248465213399,235,103,15,2.0,600,MPLE-NB
0.16001173341323044,2010.655050101402,85.88946411409222,415.8894641140922,330,103,20,2.0,600,MPLE-NB
0.19487448275401828,3.259105229754305e8,0.0,363.0,363,103,25,2.0,600,MPLE-NB
0.18813281235319887,2.776597716295793e8,0.0,390.0,390,103,30,2.0,600,MPLE-NB
0.18387496875897655,17.254672953651724,0.0045023625285693925,408.00450236252857,408,103,35,2.0,600,MPLE-NB
0.06832006909647911,3.881994105792803,69.31889738800749,499.3188973880075,430,103,40,2.0,600,MPLE-NB
0.02603250224729402,2.9853440008002785,88.42411678626354,543.4241167862635,455,103,45,2.0,600,MPLE-NB
0.06017647753926276,3.2546713806697225,58.842225761948725,524.8422257619487,466,103,50,2.0,600,MPLE-NB
1.0e-6,1019.997871178203,408.81953374406726,559.8195337440673,151,104,5,2.0,600,MPLE-NB
0.23353015349966852,3073.934724628259,91.20545610285785,377.20545610285785,286,104,10,2.0,600,MPLE-NB
1.0e-6,3.3303325067676934,175.06836257867621,548.0683625786762,373,104,15,2.0,600,MPLE-NB
0.06479220453354208,3.9734327831618885,117.25344503631925,515.2534450363192,398,104,20,2.0,600,MPLE-NB
1.0e-6,2.5376999471458173,164.53699379966247,590.5369937996625,426,104,25,2.0,600,MPLE-NB
1.0e-6,2.8479630143153294,127.33814011756351,563.3381401175635,436,104,30,2.0,600,MPLE-NB
1.0e-6,2.804988085402859,98.06421845112936,553.0642184511294,455,104,35,2.0,600,MPLE-NB
1.0e-6,2.5766238244591073,90.42701600673968,579.4270160067397,489,104,40,2.0,600,MPLE-NB
1.0e-6,2.4327912831784815,81.44323669607729,582.4432366960773,501,104,45,2.0,600,MPLE-NB
