tweet_id	text	author_id	in_reply_to_user_id	mentions	retweeted	replied_to	quoted
1596501972987052032	Long shot but does anyone want two tickets for @poppy at Shepherd’s Bush tomorrow? Can’t go because covid tests are still positive 😑. Tickets are physical so you’d either have to be near Milton Keynes or willing to stop by on the way.	14714289		['245527050']			
1596501973884628993	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	1426688448459591682		['1577761560394665984']	1.596231410502738e+18		
1596501974471835653	"So now bumabalik fr yung tagalog kong nawala nung nag quarantine and idk I’m slowly coming back to the things I used to enjoy and the memories I forgot that now came back bcoz of how nostalgic ALAMAT is. Idk if that makes any sense pero yes HAHAHAHAA

#PasyalPurok2022"	1272343647145492480	1.2723436471454925e+18			1.5965014493575455e+18	
1596501974866067458	"RT @YouAreLobbyLud: We are creating extra Type 1 diabetics!

SLOW 👏 HAND 👏 CLAP 👏 https://t.co/MrriU71XQ6"	1321595994153234434		['1238949674989416449']	1.596413118049325e+18		
1596501975969206272	RT @BradleyCarl256: Ugandans in uganda stopped making sextapes now it's ugandans abroad.. this is now a pandemic😂	1550721364881018880		['1560360860119334914']	1.5963959072177644e+18		
1596501976514273280	"RT @ChirpyChet: Saturday 26th November is #ToriesOut142

Yet another allegation against Dominic Raab &amp; No Integrity Sunak continues to stan…"	458801378		['1494799852571607040']	1.5962926526929592e+18		
1596501977282011136	RT @G_Commish: @lightbender77 @loscharlos 3CLpro inhibitors (Paxlovid, Ivermectin and Tollovid are all 3CLpro inhibitors).  None are approv…	1299842067695165440		['991682558', '1413881703597289477', '1296279134079823872']	1.5964679835342356e+18		
1596501977852424195	RT @carolvorders: 'Lady' Mone broke Lords' code &amp; was seemingly involved in fraud while nurses &amp; doctors slaved all hours to save people in…	873827065384112128		['175420754']	1.5955579152843653e+18		
1596501977931841539	"RT @hugh_mankind: Dr. Mike Yeadon: “I Didn’t Do My Homework” — “I’m Ashamed That I Was Pro-Vaccine” 

“I certainly, when I was in [the phar…"	3119651092		['256057148']	1.596168161136898e+18		
1596501977739001857	Corona Virus As The Friends Intro https://t.co/lp2t8rZt4Z via @YouTube	897358960239443968		['10228272']			
1596501978447765511	RT @Windoctorx: Twitter &amp; Elon Musk should stream scientists from both sides stating their arguments on Covid Vaccines and let THE PEOPLE d…	1406323654158323714		['909879719734251521']	1.596488181473579e+18		
1596501978708054021	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	1491899670565695494		['1577761560394665984']	1.596231410502738e+18		
1596501979097800709	@RepMTG @mtgreenee 65% of Covid deaths were Republicans. That’s because of your misinformation. Quite possibly killing off your voters wasn’t a good strategy it may be another reason why you guys didn’t have your red wave.  Trying to end democracy &amp; using Hitler’s playbook are the main reasons	1266948626560868354	1.3443565767868662e+18	['1344356576786866176', '826065164504006657']		1.5947575284910162e+18	
1596501979853123590	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	305098696		['19638752']	1.596239466779226e+18		
1596501979911507968	Mass protests against Xi Jinping’s zero-Covid policy rock China’s Xinjiang region – Times of India https://t.co/vdvLCduL57	1439999046916075524					
1596501981912252420	"RT @Texas_Made956: 100 mil Chinese now in ""Quarantine camps""
US models Coming soon
For your saftey🥴 https://t.co/udTKpBvJKx"	1169061356		['1444879139371094020']	1.5963464154956431e+18		
1596501982147125248	RT @WritesBright: The government has written off £8.7 billion in PPE that can't be used or was bought at inflated prices – almost exactly t…	26757471		['2737003958']	1.5964935147619656e+18		
1596501982746841088	"RT @DrJohnB2: Vaccine-triggered acute autoimmune myocarditis is now being discussed as a ""novel cardiac disease"":

https://t.co/kHbsKJDgla…"	1217094231031980034		['1400013985202704385']	1.5962239475359703e+18		
1596501983388655617	"RT @NewMillPaul: Did I tell you about the time my son failed his driving test for the second time?

He was really upset, so trying to be a…"	824758511431217153		['1160306562663165962']	1.5958698356233748e+18		
1596501984151932929	RT @PhantomPower14: Tory Baroness Michelle Mone’s family allegedly profits £65m during the pandemic for unusable PPE but @ScotTories bang o…	361519385		['2542032578', '171876607']	1.5964954036747633e+18		
1596501984160645120	"RT @Arwenstar: “As a film maker, do you support mandatory vaccines on film sets?”

“I support mandatory vaccines. Period.”

Never forget th…"	1361377766155853827		['21947445']	1.5962571726395802e+18		
1596501984680345601	RT @Windoctorx: What was the rush to wheel out a vaccine for a virus that carries a 99.7% survival rate in the first place?	889998697013977088		['909879719734251521']	1.5962996648899707e+18		
1596501985154547712	RT @KimDotcom: The #DiedSuddenly documentary creates a panic amongst the propaganda media which has sold the Covid vaccines 24/7. That’s gr…	833105673219092482		['611986351']	1.5961710505467617e+18		
1596501986232668160	RT @JoeBrolly1993: One of these women wrongly claimed £9,000 in benefits. The other lobbied her friend Michael Gove to award a £200m PPE co…	3321522303		['1209336942']	1.5964963895419535e+18		
1596501986257534982	RT @DmodosCutter: Bird flu: UK tests working vaccine should avian influenza mutate to cause mass human infection ⁦⁦@EnemyInAState⁩  https:/…	1500595434099724288		['1243679597729910786', '846454000585244672']	1.596494542517244e+18		
