tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	quoted	replied_to
1596308239255117824	RT @SCOTTeHENSLEY: We developed a new multivalent mRNA vaccine against all known influenza virus subtypes. Our study describing the vaccine…	297265083		1.5961637509602714e+18	['741711336636317697']		
1596308239368749056	"RT @drcole12: People keep dying and the clown circus keeps trying to gaslight you. Alas.
Wake up!"	771791833		1.5963037756054815e+18	['1375490702373646336']		
1596308241197457409	"“Driving green”? No that’s the greenwashing of another 384 new mines and lithium mining emissions of up to 15-22t CO2e/ Li ton just for the mining and initial processing. EVs are a climate and biosphere DISASTER. #BrightGreenLies
https://t.co/t6cwEkc5IB https://t.co/unrN1NHQnF"	2609500814				1.5962648979771515e+18	
1596308241805619200	@ColetteMandin If you WERE 4 years old (as opposed to having the wisdom of a 4 year old) I’d explain that you have nothing to from Covid and the more exposure you have to germs the stronger your immunity system will be, so go live your life and ignore ignoramuses who tell you to wear a mask.	171296836	636649732.0		['636649732']		1.596153334725251e+18
1596308243319783424	"@MichelleObama @StunnedVoter @BarackObama OMFG could the 2 of u b any f'ing cuter?  

Our country is indebted 2 UR reign: THE example of hard work, empathy, &amp; legacy. Where do I begin 2 thank u both (I'm a working Mom &amp; professional casualty of the pandemic). If not for u, I'd not have healthcare or a reminder of real 💛"	1268595950	409486555.0		['409486555', '856131595518005253', '813286']		1.5962338787795927e+18
1596308243512709120	@Jerry_Scott_FL @nathaliejacoby1 I wore mine https://t.co/cBpMGwJ5BE august, kissed daughter hello, next morning she was sick. COVID. She was better in  3 days,I was so sick.I thought I was going to die.The pain in my head and stomach was nothing like I’ve ever experienced.If I get it again,I’m goin to hospital	236170041	365871344.0		['365871344', '1280478731874848769']		1.59625011362159e+18
1596308245521391617	Home from work and convinced my dad to watch Good Night Oppy!	1482169668072886285					
1596308247992045570	@CTVNews That's been debunked. We are currently in a pandemic of the jabbed. Very sad times.	3323464744	203123011.0		['203123011']		1.5962480037650596e+18
1596308249288245248	"RT @macastel3: We are entering soon year 4 of Covid. 

The world is open and living (almost) normal life.

Here in China still stubbornly k…"	1591089239533400064		1.5959061074067046e+18	['14140433']		
1596308250135519232	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1588981572660764672		1.5962870273011876e+18	['806344552718045184']		
1596308250190024706	yself, and you shall wash your hands and brush your      #世界杯外围 #世界杯直播 #世界杯投注 #世界杯买球  https://t.co/ahXLcmsCH7	854716503387721729					
1596308250483310592	RT @hodgetwins: So the vaccinated account for a majority of Covid-19 deaths. So, is it ok to say now that the vaccine was a money grab for…	609281710		1.595557593405358e+18	['18584875']		
1596308251955855362	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1484681649853980673		1.5962870273011876e+18	['806344552718045184']		
1596308253109284864	@wozzopwb @MattHancock @BabatundeComedy @seannwalsh @imacelebrity Like when he dished out millions of pounds to cronies during the pandemic for PPE.	296211879	573000794.0		['573000794', '19825835', '403610338', '39366525', '17310915']		1.5947151723121582e+18
1596308253545484288	So the government know we need a change. Cause it's slavery. Almost the whole Jamaican people work in the wholesale in Jamaica and its still tough for us. Working from 7am to 9pm just to go home and sleep for work the next day and you don't get lunch time. U have to eat and work	216818810	216818810.0				1.5963075393811292e+18
