tweet_id	text	author_id	in_reply_to_user_id	mentions	retweeted	replied_to	quoted
1596532433377452032	"It is totally injustice with students of 2021,it is not their fault that they were covid affected batch. 2022 students are also awarded with grace marks in 1st year &amp; matric.we want full marks for all #countfullmarksforall
@pmc_org
#countfullmarksforall"	1541344984355553280		['1311605876676009984']			
1596532433884655616	RT @GuntherEagleman: It. Was. Never. A. Vaccine.	1589360832630198276		['1355721251180961792']	1.5965189075187794e+18		
1596532434316689410	RT @dufrianord: Miscarriages &amp; Stillbirths After C19 Shots In Vaccine Adverse Event Reporting System VAERS! #Odysee via @OdyseeTeam @TimTru…	1558293035649310721		['1030725698460246018', '1280241715987660801']	1.5965074765216727e+18		
1596532435147276288	RT @UNDPAlbania: 1/2 To cope with the disruption brought on by the #earthquake and COVID, with funding from @UKinAlbania and @DutchMFA UNDP…	50084549		['468501731', '1479426565', '98853413']	1.5965319874600264e+18		
1596532435537526786	RT @NiCoLeEliSei1: “…very,very,very,very safe. They’re safe as any vaccine and may be safer than many…” 🤣🤣 …and now she’s very,very,very,ve…	1439636110465019910		['1498653441840799748']	1.5962507869959373e+18		
1596532436388683777	"RT @JoleneMathh: Oh my god I got home from work and I'm nearly at 600???
A promise is a promise, more to come, but first some fun! https://…"	1485970841582059531		['798123455317061632']	1.5964108400427213e+18		
1596532436170670081	@Snodlander1 @MrPuma2072 @footballsuz1564 @FoxNews Covid was an aerosolized virus, which means that it didn't need to be attached to anything to spread. That is why the areas of highest transmission was in areas of highest mask usage. The masks did nothing.	1518701329677307904	80701260.0	['80701260', '1602081913', '3392855409', '1367531']		1.5964604249666068e+18	
1596532436690673664	RT @HackedOffHugh: « In total, the Government has written off £8.7 billion worth of PPE that is unusable, has passed its expiry date, or wa…	1307342743736385538		['914588454']	1.5962501084331459e+18		
1596532436963295239	RT @PublicPriestley: While this PPE scandal is erupting again I'll tell you a little story and it is absolutely and 100% true. Get yourself…	3822768676		['2845071124']	1.5965026134950257e+18		
1596532437076832261	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	4261452567		['1577761560394665984']	1.596231410502738e+18		
1596532437185855488	RT @nise_yoshimi: yfw you're a Chinese official tasked with resolutely enforcing dynamic zero covid, ensuring social stability, preserving…	1355999648645697537		['859262322870697984']	1.5964628181651415e+18		
1596532438167347206	RT @Co2Review: How to think like an aerosol scientist this holiday season to stay healthy https://t.co/FdXoT4IlG2	560253533		['1529271905580158977']	1.596494402394153e+18		
1596532438263820288	RT @david_r_morgan: If you watch any video today, make it this one. Andrew Tate absolutely nails the Covid scam in 90 seconds. 👇 https://t.…	1543752109732110336		['1108431749820882947']	1.5959077993047654e+18		
1596532438309928960	"@RealJamesWoods At the current state of the former pandemic, yes.  It isn't killing thousands per day, because the current dominant strain is less deadly than previous strains.

Your assessment is accurate TODAY. it doesn't mean it would be accurate back then, or in the future."	1507232317298855955	78523300.0	['78523300']		1.5965153365722767e+18	
1596532439211708417	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	1085969886315188224		['19638752']	1.596239466779226e+18		
1596532439937318917	RT @Windoctorx: What was the rush to wheel out a vaccine for a virus that carries a 99.7% survival rate in the first place?	1347529065218105344		['909879719734251521']	1.5962996648899707e+18		
1596532440147038208	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	503131923		['78523300']	1.5965221787022991e+18		
1596532441031872512	"RT @hibiscuits1: Anatomy of the @MichelleMone #PPEScandal   – by @BylineTimes https://t.co/8zwvNxfNzL 
@UKLabour @CommonsPAC @Conservatives"	1074388687868362752		['69022693', '58432995', '1035418272764715008', '14291684', '986487872', '14281853']	1.5965130821588582e+18		
