tweet_id	text	author_id	in_reply_to_user_id	quoted	replied_to	mentions	retweeted
1596369061860241408	"How to ensure your population keeps voting for you. 

Kick out the people who don’t agree with you.

I hope someone studies this someday. https://t.co/VMqLPNjkys"	2915796488		1.5961965709778248e+18			
1596369062510354433	So not being able to cover their basic costs could impact ability to maintain support. We saw some of this (anecdotal )during the lockdown as 2 million lost their jobs rural income insecurity and hunger increased . So the question can more money be released if @TreasuryRSA ?	1134172010	1134172010.0		1.596367633972183e+18	['1484243208']	
1596369062585462784	RT @MilesSeven6: A Twitter video clip shows on 22nd November, 2022, some people who were trapped in Urumqi, Xinjiang, broke through the roa…	1411864561435611142				['1504955512487436290']	1.5963208092949586e+18
1596369063026253824	@Ojo_Rojo99 @PreparedCitizen @jrichardson2150 @BennySeattle @thevivafrei @JustinTrudeau The unvaccinated help the virus mutate, creating more variants that are resistant to the vaccines which kill more people. The anti-vaxxers/maskers have been dragging their heels on everything, refusing just to do the bare minimum for the vulnerable.	997335202677440512	1.5914686595406234e+18		1.596367821046354e+18	['1591468659540623361', '1586786746628554752', '18338725', '746471521', '96906231', '14260960']	
1596369064321949697	"RT @wsbgnl: New CDC “community levels” are out

Under the pre-Feb 25th guidance, universal indoor masking would be recommended in 74% of co…"	16798619				['1143908639876485120']	1.5962727713945805e+18
1596369064615632899	RT @Liz_Wheeler: Ontario doctors are instructed to medicate you if you don't want to take the COVID vaccine. More here: https://t.co/hBDcKu…	1445033412297900046				['264361128']	1.594814516948177e+18
1596369066981478400	"@Noellenarwhal @LonghairCanuck @Adelheid_AzPf @ESTINDAL @ProbablyNotYes You wanna know one reason that a lot of hospitals got overrun? (also inside info.)

Panic. Everyone was so scared of this thing that at the first sign of any symptoms, they rushed to the ER, where often they were put on ventilators, ignored, developed pneumonia and died of"	242281632	1.0114189185677926e+18		1.5963666178686444e+18	['1011418918567792641', '959046267933376512', '23766550', '1595912766396764160', '1588165765609422851']	
1596369067908161536	RT @afneil: Certainly possible to claim that Brexit not been good for British GDP growth. But to compare with Irish GDP shows economic igno…	784364124				['136004952']	1.5954185167940854e+18
1596369068713336832	RT @FriendsOScience: What Mark Carney has in store for you? https://t.co/2Yt15wZ9oh Digital currency = digital ID = vaxport = personal #car…	1528376891652046850				['1004694289']	1.596364894450094e+18
1596369069456130048	RT @nkaggere: BMRCL says ‘Masks not mandatory in Namma Metro. Passenger can decide whether to wear it or not’. @TOIBengaluru #mask #Bengalu…	3046081308				['55629076', '31058922']	1.5963159019343258e+18
1596369069925871617	@Bario_O @lanrehussain They don't give numerous vaccines in USA,EU,China,Australia and Canada.Aside from region specific and occupational mandated vaccines like Yellow fever,Japanese Encephalitis, Hepatitis,Haemophilus etc, most countries follows WHO recommended vaccines,so herd immunity is out of it.	2211862121	242299055.0		1.5963646145847624e+18	['242299055', '298338238']	
1596369070391058432	@waynemullins Covid 19 looked like a way to reverse a rightward political trend worldwide. That would take a level of conspiracy that is unimaginable but that’s what it looked like.	3372746777	23526758.0		1.59624897405875e+18	['23526758']	
1596369074040492033	RT @versetsfreak: Oldie but Goldie 🤤 Back when covid was still a thing my ATL bae use to come over and we use to fuck down it’s the passion…	1407180187763101700				['1582908079510675458']	1.5963687276032246e+18
1596369073981751296	People alive today may live to see the end of disease. You could be one of them. https://t.co/zsFMchjvEx	1547243088027930624		1.5961637509602714e+18			
