tweet_id	text	author_id	in_reply_to_user_id	quoted	retweeted	mentions	replied_to
1596526827627061253	Even if it could block transmission.. why would it not be a choice? Covid is a cold and always has been. The younger and healthier you are the survivability rate skyrockets and the person gets broad natural immunity. Why should these people take risk to protect others? https://t.co/xjMXWUahTf	767833060662398976		1.5965153365722767e+18			
1596526828843577346	RT @MarshaC59266742: Live by the jab, die by the jab.  Dr. Fuller learned what rhymes with pharma.	1570990081			1.596505486861693e+18	['1062385926826016768']	
1596526829480955905	RT @GuntherEagleman: It. Was. Never. A. Vaccine.	1342548893318303744			1.5965189075187794e+18	['1355721251180961792']	
1596526829891985409	RT @Kimoflondon: @LongCovidHell @LBC @mrjamesob What's more this 👇 part of the Covid Inquiry started the day he went in. Why wasnt he here…	1211051520222908416			1.5964276980538122e+18	['1396379260500205571', '1225382429080391680', '20973388', '152656121']	
1596526830248284161	RT @austinramzy: Lockdown protests reported in Beijing as well	858852369005596672			1.5964354289699717e+18	['45808079']	
1596526830470807553	@RealJamesWoods Hard to believe anyone would get the experimental Geno Therapy shot knowing what we know now. I took my high risk mom to get it early in 2020. I never planned on getting it(didn’t think I needed it and now know I didn’t need it)!  Not a vaccine!!!  Most jabbed are dying of Covid!	1587495703319908359	78523300.0			['78523300']	1.5965221787022991e+18
1596526830668111873	"RT @Lowkey0nline: The family of 5-year old Yusuf Mahmud Nazir were told by his GP that he needed immediate hospital care. 

They ""begged an…"	1021291395317936129			1.5964475468301066e+18	['1024352074048434177']	
1596526830625906693	RT @iamjeffrich: @TRHLofficial @elonmusk @getpaidwrite I contacted Covid while recovering from open heart surgery. My heart doctor was conc…	207079872			1.5965013194641572e+18	['1500837356580098050', '37190937', '44196397', '1260970741174095873']	
1596526831011782661	RT @germanfrancie: Hospitals will never be safe again as long as hospital employees are too stupid to wear a mask. There should have been a…	803022935409774592			1.5965144177722122e+18	['21381510']	
1596526831641001985	RT @BushelsPerAcre: I now understand why the govt can spy on everyone’s phone without permission, freeze anyone’s bank accounts without rec…	1041637654834499584			1.596312418212524e+18	['1468783099160846338']	
1596526831855099904	RT @ChinaUncensored: More Covid protests https://t.co/6zyhZhx23R	1557183165034205184			1.5961151268093993e+18	['833100331']	
1596526831867686913	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	1425939253456949252			1.5965221787022991e+18	['78523300']	
1596526832572325889	@RealJamesWoods Yes because I needed it to retire here in Cambodia and to travel here. I am suspect of all the claims it has all these harmful side-effects just as I was/am suspect that COVID has all the long lasting side-effects that were being claimed.  I have had 0 problems.	851235846909034497	78523300.0			['78523300']	1.5965221787022991e+18
