tweet_id	text	author_id	in_reply_to_user_id	mentions	retweeted	replied_to	quoted
1596519187748356096	"Watch the excerpt from Theekshana Fernando's recent presentation:
""Use of #Teledentistry to Increase Access to #Oralhealth Services During the #COVID-19 Pandemic""
https://t.co/uMNNztcsOX
@AmTeledentAssn 
@CareQuestInst 
@NYSDentalAssn https://t.co/PvwNw7hANI"	1290685520645894144		['960170658473873418', '1359918883470249988', '1392265388']			
1596519190508498950	"RT @AJKayWriter: @gehrig38 I’ve been pretty open that I don’t know anyone who died w/ or from Covid, nor anyone who died post-vaccine.

I h…"	1565499850258522112		['993268289227780096', '14945261']	1.5952013184145367e+18		
1596519190516895744	"RT @COVID19actuary: Our latest #FridayReport COVID update is now available featuring:
- Autumn boosters: nearly 14m now boosted
- effective…"	1052294715943636993		['1243131149955858435']	1.5964256226367078e+18		
1596519190973755397	A year after omicron began its assault on humanity, the ever-morphing coronavirus mutant drove covid-19 case counts higher in many places just as Americans gathered for Thanksgiving. It was a prelude to a wave that experts expect to soon wash over the U.S. https://t.co/JhVTJxMsqC	30012029					
1596519191305240578	"RT @MarioNawfal: Did you know that the US Fed set US bank reserve requirements to ZERO since the pandemic hit? 

And they have no plans to…"	4860402831		['1319287761048723458']	1.5965154749800776e+18		
1596519191728852994	@Keggs719 The only way to avoid Lockdown is to Lockdown. QED.	2756843625	36722806.0	['36722806']		1.5964831049272648e+18	
1596519191774904327	RT @eclipsethis2003: Covid Vaccine https://t.co/P9ZI0afiaT	590462449		['252165928']	1.5965140025401385e+18		
1596519192613818371	RT @LePlonge: @i_nautilus The whole thing was nothing to do with PPE. That was just the vehicle they used to siphon public money into Tory…	335194774		['58519869', '153490014']	1.5964512779903508e+18		
1596519192945393665	RT @brieisbrie: It’s high time for weishennies to realize that China cannot provide a stable environment for WayV to thrive, at least not i…	2325353209		['1568832420878913536']	1.5965171358112154e+18		
1596519193196695552	RT @EricMMatheny: Despite readily available video evidence, I’m shocked that people still deny that they were told: if you get the vaccine,…	1519000067604054019		['2730264319']	1.5962629977896387e+18		
1596519193280622598	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	1487869036490805251		['78523300']	1.5965153365722767e+18		
1596519193762926592	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	228178281		['19638752']	1.596239466779226e+18		
1596519194723758080	RT @Janebon34813396: Vaccines delivered by chemtrails in Australia 😳🤢 https://t.co/iyRv2BqFGr	424084271		['1445114742943764486']	1.5960233713718764e+18		
1596519194837020672	RT @BuzzPatterson: So, China is locking down again from COVID. How much longer do we have to put up with their bs and when, finally, is the…	332852165		['15986949']	1.5963498698781778e+18		
