tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	quoted	replied_to
1596439108892729344	"RT @Texas_Made956: 100 mil Chinese now in ""Quarantine camps""
US models Coming soon
For your saftey🥴 https://t.co/udTKpBvJKx"	1016045137422667777		1.5963464154956431e+18	['1444879139371094020']		
1596439109626925056	Make it make sense. https://t.co/or7jc08Lk7	1595620506677436417				1.59588428128888e+18	
1596439109912113153	"RT @guyverhofstadt: Everyone went through the pandemic &amp; goes through the war in Ukraine. 

Ireland is the best, UK worst performer… I wond…"	21890937		1.5953679300275118e+18	['856010760']		
1596439110440615944	RT @david_r_morgan: If you watch any video today, make it this one. Andrew Tate absolutely nails the Covid scam in 90 seconds. 👇 https://t.…	39255818		1.5959077993047654e+18	['1108431749820882947']		
1596439111228829697	"RT @Pataliputra_Son: [JUSTICE FOR UPSC ASPIRANTS OF 2020, 2021 &amp; 2022]

If 2020 was all about ""stringent lockdowns"" then 2021 was ""deadly &amp;…"	1476206716660322307		1.596407704032985e+18	['1447592359001157635']		
1596439112201908224	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	526799887		1.5962870273011876e+18	['806344552718045184']		
1596439112294273024	"RT @LongCovidHell: A 5yo boy has died of pneumonia due to a lack of resources.

Doctors are concerned about the unsustainable pressure on c…"	1433165355367780352		1.5964257602352046e+18	['1225382429080391680']		
1596439113066250240	"RT @_ahania: A Canadian citizen Akshay Kumar donated 25 crores for COVID relief

An Indian citizen Rana ayyub scammed 1 crores from Indian…"	1566271982593003521		1.5960346549809357e+18	['1040306315342610437']		
1596439115515695104	"RT @NewMillPaul: Did I tell you about the time my son failed his driving test for the second time?

He was really upset, so trying to be a…"	64211462		1.5958698356233748e+18	['1160306562663165962']		
1596439115590995968	Fury at BMJ’s outrageous bid to smear Covid dissenting doctors  https://t.co/Kd3Xwmt6Cg via @theconwom #BMJ #bbcnews #GBNews #TalkTV	19815513			['2350048494']		
1596439115590877185	"Monster mansion prisoner who murdered two family members dies from Covid

https://t.co/rZQgpjx7R4"	765817857510957056					
1596439115847065600	"RT @AbundantLandUse: For those who promote ""immunity debt"", they're de facto antivaxxers."	240162554		1.5963896666009313e+18	['1001226745519915008']		
