tweet_id	text	author_id	in_reply_to_user_id	replied_to	retweeted	mentions	quoted
1596460345220124675	"I missed my mom terribly. I greatly missed her foot rub when I came home from work. 
The reason being is that I used to wear heels over 4 inches high, not sure why I wanted to torture myself so much. 

She was not perfect but she was a good woman. 

Life can change fast."	1343732402141749250	1.3437324021417492e+18	1.5964593346153308e+18			
1596460345723215872	RT @Elaineschofiel9: Hopefully on present Labor figures  Peta Credlin will slink away with her tail between her legs!  To think Dan Andrews…	1728285402			1.5964394937619087e+18	['828344751535509504']	
1596460345748496385	RT @Otto_English: I suppose it is possible that unqualified GB News talking heads have managed in the space of two years, to learn more abo…	1359485343712636929			1.59645940035226e+18	['310746442']	
1596460347036237824	"RT @hugh_mankind: Dr. Mike Yeadon: “I Didn’t Do My Homework” — “I’m Ashamed That I Was Pro-Vaccine” 

“I certainly, when I was in [the phar…"	201570598			1.596168161136898e+18	['256057148']	
1596460347006885888	RT @ReutersWorld: Huge COVID protests erupt in China's Xinjiang after deadly fire https://t.co/QyuHqN20dR https://t.co/XrszOitFt2	1381695455319486464			1.596421086450778e+18	['335455570']	
1596460347564736512	"RT @Tourism_gov_za: “Tourism Recovery Accelerates to Reach 65% of Pre-Pandemic Levels” 
https://t.co/s2E29lX0ic https://t.co/vEl9opwUWi"	144218587			1.5953099005355622e+18	['1298578243']	
1596460350106238976	The lowest level of government does not have the power to declare epidemic areas. Juweihui’s notice is ILLEGAL and was forced to lift the lockdown and let people out!	1595665137284677634	1.5956651372846776e+18	1.596460097315537e+18			
1596460350555426817	RT @MeetJess: While respiratory infections typically surge in the winter months, experts say that this year the season has started much soo…	865784763994341376			1.5954910758918595e+18	['312412918']	
1596460351037779970	RT @jltjavier: Got to steal a few portraits of Belle Mariano and Donny Pangilinan after the premiere of #AnInconvenientLove a few nights ag…	1482255443745714178			1.596456396484391e+18	['39937594']	
1596460351461072897	RT @Vuyolwetu_: Pandemic babies are born with a career and 20yrs experience shame.	155925366			1.5963754528634716e+18	['3364876342']	
1596460353063297024	"RT @david_conn: PPE Medpro: Michelle Mone-linked firm declines to say how it would repay millions if told to do so;

Government paid £122m…"	4877144999			1.5962104121474703e+18	['89236161']	
1596460354674241536	"@jakeshieldsajj There is a lot of controversy over the detection of Graphene by multiple researchers, and it has been openly experimented with as a vaccine adjunct, but ""officially"" it's not in the jabs...

https://t.co/ECT9m5yf53"	1587645926881087491	80233893.0	1.5963714888057897e+18		['80233893']	
1596460355412447232	@ColetteMandin As you've posted such a childish question like a four year old. Here's a better question. What are you so afraid of that you think you need to wear a mask all the time?	4533705615	636649732.0	1.596153334725251e+18		['636649732']	
1596460355978514434	Wonder if this works for ACLs? #BillsMafia https://t.co/0WxIyoDcPe	247135495					1.2381100963344794e+18
1596460356469391360	"RT @WritesBright: The PPE disaster was one of the most galling examples of corruption and waste in British political history. 

Not only di…"	1486033225399123979			1.5958260759212524e+18	['2737003958']	
1596460356490387456	RT @JonathanTurley: ...These companies were fine with Twitter censoring free speech and blocking stories like the Hunter Biden laptop scand…	897446396281970688			1.5962733268756316e+18	['94784682']	
1596460357396344833	RT @Eric_Schmitt: Another tidbit from Fauci depo: In Feb ‘20 he emailed a friend advising her masks were ineffective. Confirmed again on Ma…	1565269871029526528			1.5961731857830707e+18	['101852818']	
1596460357434081280	RT @amma2561: After enough holidays in the lockdown, students have got a long holidays for the next studies	1542232344312127488			1.5964338121454674e+18	['1486982533845766144']	
1596460358029705217	RT @toadmeister: Today’s update on the Daily Sceptic is here. New Fauci emails reveal a lab leak cover-up happening in real time; a shockin…	869295591301537792			1.596402122005762e+18	['18809812']	
1596460357849329664	RT @jltjavier: Got to steal a few portraits of Belle Mariano and Donny Pangilinan after the premiere of #AnInconvenientLove a few nights ag…	1455110426488758272			1.596456396484391e+18	['39937594']	
1596460358394609666	RT @David__Osland: If trade unions were in any way responsible for the waste of hundreds of millions of pounds on defective PPE, you bet th…	116495638			1.5964444234825318e+18	['3407247983']	
1596460358713372677	"RT @LeicesterWorker: ""One story has dominated the news in recent days: PPE Medpro – a firm awarded more than £200 million in personal prote…"	44580409			1.5961540974675313e+18	['90462709']	
1596460358914297856	@discoball2000 Watching the abc coverage Jacinta Allan annoyingly smug about how their lockdown approach was good 🤢 clearly they will not learn	23559336	7.93964025490985e+17	1.5964582033234534e+18		['793964025490984961']	
1596460359225049090	RT @cnnphlife: #AnInconvenientLove  starring @donnypangilinan and @bellemariano02 captures the social isolation and the need for independen…	1407240870315712512			1.5963002004689633e+18	['705603729899130880', '43510227', '4309080438']	
