tweet_id	text	author_id	in_reply_to_user_id	quoted	retweeted	mentions	replied_to
1596494686373322758	And the electorate agreed. https://t.co/ELLzyfqUnb	67874287		1.5958930099497656e+18			
1596494687413874688	RT @neilgibbons: England aren't playing badly. This game is simply the result of global factors, not least the effects of the pandemic and…	1931232600			1.5962430017347502e+18	['28197128']	
1596494687933984771	@kchartsmaster notice how the pandemic started in 2019	1532585521213767681	1.1321855301988352e+18			['1132185530198835200']	1.596494604853207e+18
1596494688231604224	"RT @ByHimILive: @joevankas @ruffydfire This is delusional o, how do you guys make up things and believe the nonsense?
Was twitter banned be…"	537413511			1.5964012414663066e+18	['1132984085679398912', '195732356', '52849126']	
1596494687770415104	"Obesity is becoming more common than before due to unhealthy and sedentary ways of living. It is a slow pandemic that has various health implications.

On the occasion of National Anti-Obesity day, let's pledge to take active steps toward a healthy lifestyle ✨
#antiobesityday https://t.co/ZTUgmqAB6P"	996133029113286656					
1596494688659595264	"RT @Lowkey0nline: The family of 5-year old Yusuf Mahmud Nazir were told by his GP that he needed immediate hospital care. 

They ""begged an…"	226551686			1.5964475468301066e+18	['1024352074048434177']	
1596494689095540737	"RT @AndersonAfDMdEP: Just one example of totalitarianism: 
Redefinition of values!

""(..) I will not allow 'THOSE voices, THOSE special int…"	1484658691446083591			1.5964504342854738e+18	['900669223122472960']	
1596494689829785600	RT @RepThomasMassie: End your autocratic vaccine mandates on front line workers.	705924292949594113			1.5964569439329567e+18	['975200486']	
1596494690714800130	"Watch to the end for…
A perfect Gove Easter 🐣 egg..
Sublime from Burley. https://t.co/nb95KbGSMU"	343274406		1.5957057045762294e+18			
1596494690874191872	RT @kikuchinaru: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the return…	918378397956390912			1.5964166070139617e+18	['244632479']	
1596494691020967936	RT @TaylorLorenz: Paxlovid has *not* been widely available. It’s still extremely difficult to get, nearly impossible  for the millions with…	257467770			1.596076205845123e+18	['208725869']	
