tweet_id	text	author_id	in_reply_to_user_id	replied_to	retweeted	mentions	quoted
1596315383966814208	"""COVID-19 can cause sudden death because the virus has a predilection to attack endothelial cells, which pave the blood vessel highways to all our organs...damaged endothelial cells can lead to blood clots, which can cause strokes and heart attacks."" https://t.co/8QxLcUpX2V"	18053163	18053163.0	1.5929038610897551e+18			
1596315384243970050	"RT @KimDotcom: Why has no ""journalist"" contacted the Embalmers who exposed the unprecedented rubber clots that have never been seen until t…"	369028288			1.59618659822771e+18	['611986351']	
1596315384746889217	"RT @andrewbogut: Shocker.

They couldn’t run a lemonade stand."	1523125076253904896			1.5960823890126152e+18	['1036325418']	
1596315388606042112	"UNREAL New Images Emerge From Chinese 'Zero COVID' Techno-Hell 

https://t.co/4j7K4XjvMT"	24139632					
1596315390342463488	"RT @crimsonartist: Tas gov raises covid risk level to MODERATE

About time! https://t.co/VL8jljDGTB"	1457111560619376640			1.5963144605030523e+18	['54840689']	
1596315390489268224	RT @EricMMatheny: You were told if you got these vaccines you weren’t going to get covid. That the virus stops with the vaccinated. If you…	1383010128572542979			1.5961510243180257e+18	['2730264319']	
1596315390812258304	RT @GillianMcKeith: Just the tip of the iceberg...Death of boy, 14, three weeks after Covid jab of 'significant public concern' - coroner -…	1518809226684076038			1.5951132765555466e+18	['4849786505']	
1596315390942248960	RT @rayconnolly: Just after I went into a coma in ICU with Covid in spring 2020 an Isle of Man couple got a grant from the govt to make PPE…	486546354			1.5958215992189747e+18	['19111511']	
1596315391009357824	"@smc429 Do you really think we believe that’s why you want him out?

Anthony Fauci checks under his bed and his closet each night for Rand Paul and rightly so. Rand’s lifting the Covid rock off the ground and we’re watching the bugs scatter…"	733421440473661440	23554832.0	1.596235647886295e+18		['23554832']	
1596315391865032705	RT @KimDotcom: The #DiedSuddenly documentary creates a panic amongst the propaganda media which has sold the Covid vaccines 24/7. That’s gr…	804309671490310144			1.5961710505467617e+18	['611986351']	
1596315392087326722	"RT @disclosetv: NEW - Protests against China's zero-Covid lockdown in Guangzhou. 

https://t.co/yhVCHjgKS4"	1194910790844706818			1.5960706938208297e+18	['15392486']	
1596315392989093890	RT @PeterHotez: Ready to produce 5 mln IndoVac doses by year-end: Bio Farma - more on the second version of our ⁦@TexasChildrens⁩ ⁦@BCM_Tro…	1467182506239688706			1.5961232339167027e+18	['593289567', '15393700']	
1596315392938373121	RT @Byron_Wan: 📍 Urumqi party boss Yang Fasen (杨发森) — the Municipal Party Secretary 市委书记 — promised to lift lockdown restrictions on low-ri…	2888593734			1.596315194409382e+18	['2888593734']	
1596315393563295744	RT @_jasminwats: @sweizayne “You got Covid” they really wasn’t trying to hear her food opinions	781547587773923328			1.5962816843658035e+18	['901090556851478528', '220414058']	
1596315393689538560	He also once promised to make new and improved ventilators for COVID and delivered a bunch of fucked up CPAP machines instead. https://t.co/54zKZA26r4	3178430708					1.59627093281724e+18
1596315393924423688	RT @DiedSuddenly_: Prominent Virologist Dr. A. Oveta Fuller, who advocated for emergency use authorization of three Covid vaccines, has sud…	1920807991			1.5961453504143729e+18	['1577761560394665984']	
1596315393781428224	"RT @TPostMillennial: FLASHBACK: Trudeau referred to Canadians opposed to his government's Covid-19 policies as members of ""anti-vax mobs"" w…"	1533948077282938880			1.59630243766451e+18	['896731633704947712']	
1596315394473697281	"RT @selinawangtv: 10 people killed, 9 injured in a fire in Xinjiang's capital
Most of Xinjiang has been under lockdown for &gt;100 days 
Video…"	1479559015856316417			1.5961777058502533e+18	['853669477']	
1596315394654048257	@JohnRolandEvan1 I understand completely. I was a Covid grinch last Christmas, but I’ve since recovered. Don’t lose hope.	2821197117	1.5402904203155087e+18	1.596261748520022e+18		['1540290420315508737']	
1596315394981396480	"RT @WallStreetSilv: A new quarantine camp is being built in China's Guangzhou city and designed to detain 87,000 people. 

If authorities s…"	1243906650815303686			1.5958062644869448e+18	['1366565625401909249']	
