tweet_id	text	author_id	in_reply_to_user_id	quoted	mentions	retweeted	replied_to
1596421753550426112	"“In searching for a new enemy to unite us, we came up with the idea that pollution, the threat of global warming, water shortages, famine and the like would fit the bill… The real enemy then, is humanity itself.”

—Sir Alexander King

On the Net Zero Sum mindset @ehret_matthew👇 https://t.co/izeUYN5gDE"	4076865567		1.5951262337420861e+18	['1343063473522167808']		
1596421753949261824	"RT @smc429: Dr. Jerome Adams is ""struggling"" since working for Trump as Surgeon General.
What did he expect would happen when he lied to an…"	3292454324			['23554832']	1.5961628650979533e+18	
1596421754305785856	RT @rayconnolly: Just after I went into a coma in ICU with Covid in spring 2020 an Isle of Man couple got a grant from the govt to make PPE…	4834858912			['19111511']	1.5958215992189747e+18	
1596421754473566208	RT @pocketsizeolix: BOOK ME TODAY! ♥️ Vaccinated, Always TTS &amp; covid tested! Available paid &amp; trade for anything &amp; everything, including an…	1064297184185733122			['1354871980277850112']	1.3958071221939814e+18	
1596421755123675137	"Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the return flight. They can't work in this critical situation. Please make a decision abt new plan and promote them in another countries.

@WayV_official
@SMTOWNGLOBAL"	82069972			['1033994695595065347', '884378714']		
1596421755786203141	"RT @Arwenstar: “As a film maker, do you support mandatory vaccines on film sets?”

“I support mandatory vaccines. Period.”

Never forget th…"	1033703644024242181			['21947445']	1.5962571726395802e+18	
1596421755803140096	@LawsonsLand @RobDJofficial @MattHancock Au contrair , he’s an absolute vile man. He made the rules then broke them to finger some whore he worked with. He decided to send Covid patients back to the retirement houses. And he engaged in massively corrupt ppe contracts giving inflated prices to his mates ..	1567116305827856385	1.472671302490239e+18		['1472671302490238987', '188528508', '19825835']		1.5964046239081513e+18
1596421755891249154	RT @RUHBath: If you’re 50 years or over, have certain health conditions or are pregnant, you should have the flu vaccine and COVID-19 boost…	105591923			['216332427']	1.5960661713373512e+18	
1596421756092547073	RT @KimDotcom: The #DiedSuddenly documentary creates a panic amongst the propaganda media which has sold the Covid vaccines 24/7. That’s gr…	1347973767616745474			['611986351']	1.5961710505467617e+18	
1596421756033859584	RT @Vuyolwetu_: Pandemic babies are born with a career and 20yrs experience shame.	1480584460039069705			['3364876342']	1.5963754528634716e+18	
1596421757337993216	"RT @LouisHenwood: Michael Gove is neck deep in this scandal, I hope this is the end of his inglorious career

I bet this Michelle Mone PPE…"	1174733076657782785			['1010583751460622337']	1.5962914170765353e+18	
1596421757052649472	RT @milinsathylee: Please canceled schedule in China and bring TEN back to Korea before Beijing was 100% lockdown and can't take the return…	3234945912			['326802713']	1.596421012517974e+18	
