tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	quoted	replied_to
1596549186006052866	RT @shesinscrubs: My grandmother was admitted to the oncology unit last week for a gallbladder issue, ended up with COVID 5 days later. Mas…	15290905		1.5961556208807813e+18	['629841305']		
1596549186144575488	RT @David__Osland: Some people are more angry with nurses for going on strike than they are with Michelle Mone for selling nurses defective…	335508986		1.596149201657688e+18	['3407247983']		
1596549186287472640	"RT @dragonfishy: The covid jabs meet the legal definition of a genetically modified organism.

Legal advice obtained by Barrister Julian Gi…"	1521202989821833216		1.5964854014639145e+18	['814967858']		
1596549186182418435	RT @HonestTwiceFan: 4th gen and pandemic stans will slowly realize how every single relevant record in Korea was held by TWICE.	3462792623		1.5965026395835924e+18	['1071075663782699009']		
1596549186853670918	RT @OccupytheFeds: We're thankful this year that Chair Powell and the Fed saved us from COVID-19, low inflation, affordable rents and goods…	1425118279362703369		1.5959386277624095e+18	['1352688354928816129']		
1596549186949980160	Africa is suffering vaccine apartheid in monkeypox war – The Standard https://t.co/DJhlffsR70	3579002535					
1596549188011298817	Gosh🥲 https://t.co/kFZ7K9vMPc	3389786186				1.5964938402521702e+18	
1596549188468477953	RT @thebradfordfile: Fauci gave a deposition under oath this week confirming he was lying through the entire pandemic. So naturally, the me…	3298217143		1.5965374492489564e+18	['3406938525']		
1596549188656906240	RT @RisetteMD: Just remembering one of the saddest moments in my life was when, at the end of a three week stretch working during the Delta…	48717892		1.5958477944677827e+18	['1549164560204038144']		
1596549188786921472	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	28001785		1.596239466779226e+18	['19638752']		
1596549189445427200	RT @BernieRandall8: 'Lady Mone, a Tory peer, referred PPE MedPro to the Cabinet Office in May 2020, five days before it was even registered…	1232723476349407241		1.5964498557438525e+18	['1269967012471717894']		
1596549190775021568	RT @GillianMcKeith: Launch a Public Inquiry into the approval process for covid-19 vaccines - Petitions https://t.co/72ZRxoKobQ	1352765173048733696		1.5965490536130642e+18	['4849786505']		
1596549190863052800	@yotoyosoyo @AlwaysASaintOn1 @AdamKinzinger Perhaps they should call those deaths, covid deaths???	1519157812596666368	30679228.0		['30679228', '1213581374252171264', '18004222']		1.5964022050365235e+18
