tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	replied_to	quoted
1596435998518480896	Still cannot believe the first live show I caught post pandemic is the one singer I never thought I’d ever catch live. Plus went from the airport straight to see #milet_UNZEPP  jetlagged. That made the trip.	9643882					
1596435999118151681	"RT @AUBingwa: The Ag. of the @AfricaCDC, Dr @laktarr001 joins us virtually to deliver his opening remarks to the East African Bingwas.

In…"	832905602		1.596432301147435e+18	['1581074480264351744', '3149176301', '893868306733690881']		
1596435999370117120	"RT @FaktTech: ~Warner May Return As Australia Captain~
https://t.co/gTwDhhpXwv
#News #Information #Business #Travel #Food #Sports #Cricket…"	1591536712408338432		1.594571335811801e+18	['1571532426748506112']		
1596435999508135937	"RT @spicable1: Barber shop owner 'sent £25,000 to ISIS after receiving Covid grants' https://t.co/bBkIG6oQat via @MailOnline

WTF …………."	1592220957896220672		1.596254109258068e+18	['1399062374905221124', '15438913']		
1596435999898275841	"@DawnieBrowning @UnkelKennie @ilovecatparties @fucktrudope @BergssonErik @RobAnna09 Nope, his team are pushing an anti vaccine agenda. You have been retweeting crap planted on Twitter by the Russians.

You not me,dear!"	1508784216171069448	327823484.0		['327823484', '1522822917955985410', '1542525925568512000', '1590008709484355585', '1179849962479390732', '3397712530']	1.5962974830086758e+18	
1596435999948955648	@ColetteMandin Bullies will make fun of them for wearing masks, so they prefer to catch COVID. I just ignore and avoid the bullies, so I wear mine. I wear it automatically.	701133	636649732.0		['636649732']	1.596153334725251e+18	
1596436000045031424	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	536899433		1.596242318792614e+18	['337808606']		
1596436000720363520	"RT @AGJeffLandry: Wow! It was amazing to spend 7 hours with Dr. Fauci. The man who single-handedly wrecked the U.S. economy based upon ""the…"	1159836265		1.5955381688534548e+18	['221491612']		
1596436000783622146	"Please canceled schedule in China and bring TEN back to Korea before Beijing was 100% lockdown and can't take the return flight.

@NCTsmtown 
@WayV_official 
@SMTOWNGLOBAL"	1580187157			['4811011050', '1033994695595065347', '884378714']		
1596436001920000003	RT @realdon58472013: @Fluffypuffin3 Please consider this: FDA rules say a vaccine or medication cannot be put on the 'Fast Track' list IF t…	249704349		1.5963160135904993e+18	['1257144849968410624', '1359180726588047363']		
1596436001916084225	RT @backtolife_2023: Robert F. Kennedy Jr.: Google is a vaccine company https://t.co/HlrQ5qBfcl	2443124505		1.5958352800319816e+18	['1109532876310302721']		
1596436002356215811	"RT @premnsikka: Baroness Mone's £22m from PPE contracts is the latest example of political sleaze.
List is endless - cash for honours, poli…"	1242027433898979328		1.5962041550432133e+18	['2461924214']		
