tweet_id	text	author_id	in_reply_to_user_id	replied_to	retweeted	mentions	quoted
1596460549910548481	With record covid cases, China scrambles to plug an immunity gap https://t.co/ZS6Z2mHegx	198069904					
1596460550007001089	Importantly, in a limited study in 2004, inhaled NO (INO) was demonstrated to be effective against the SARS-CoV in severely ill patients with pneumonia.	1571035355134021633	1.5710353551340216e+18	1.5964605478093496e+18			
1596460552657596416	RT @jltjavier: Got to steal a few portraits of Belle Mariano and Donny Pangilinan after the premiere of #AnInconvenientLove a few nights ag…	1448859092651438080			1.596456396484391e+18	['39937594']	
1596460552968376321	RT @PeterWMurphy1: As a Sydneysider, what do I remember most about Victorian Premier @DanielAndrewsMP? During the Covid pandemic, at the da…	1186605267137388544			1.5958930099497656e+18	['2608740770', '228535666']	
1596460554159329280	A clinical trial at Massachusetts General Hospital under Warren Zapol, MD, has been approved to test the effects of inhaled NO on Covid-19.	1571035355134021633	1.5710353551340216e+18	1.5964605520790036e+18			
1596460554465726464	RT @ChinaUncensored: Stamping out Covid https://t.co/TENtzJw1xM	19257587			1.5957426582655058e+18	['833100331']	
1596460553056423937	"Zeee Media 🎙, [Nov 26, 2022 at 8:27 PM]
This is what happens when trying to enter a public place after the government has issued you with a red code for disobeying their orders. 

Chinese residents report that once your code is red, you must serve time in a Quarantine Camp https://t.co/NSC1eh22Ub"	1089041592067842048					
1596460554671259648	"RT @songpinganq: JUST IN - All 63552 residents of this town in Zhejiang province packed like sardines to take a PCR test.
Authority switche…"	38387762			1.5953317230421975e+18	['1374317368361447434']	
1596460557540155392	RT @LPCO: @POTUS What about the workers fired for opposing your tyrannical vaccine mandates?	1366080758755061761			1.596217971000496e+18	['19790393', '1349149096909668363']	
1596460559406436353	RT @DuPontPPE: As the population grows, so does the risk of infectious disease spilling over from close contact with wildlife. That’s why s…	1432062732346568706			1.5926393332401193e+18	['492576581']	
1596460559515324416	RT @Arron_banks: Take a running jump !	1378779894419763207			1.596266813721301e+18	['3390728889']	
1596460560035741697	RT @jltjavier: Got to steal a few portraits of Belle Mariano and Donny Pangilinan after the premiere of #AnInconvenientLove a few nights ag…	1394649657179983875			1.596456396484391e+18	['39937594']	
1596460560375504899	"RT @i_nautilus: Questions a sane person might ask: ""Why can't money wasted on useless PPE not be refunded? If it's faulty or not fit for us…"	1538439546			1.5964086592731382e+18	['153490014']	
1596460561621024768	RT @David__Osland: If trade unions were in any way responsible for the waste of hundreds of millions of pounds on defective PPE, you bet th…	296435436			1.5964444234825318e+18	['3407247983']	
1596460561856069633	RT @TheThe1776: Birx, Fauci, Gates, CDC, FDA, NIH, Media, Big Pharma, Big Tech, Biden Administration, etc. should be held Accountable for a…	3046967493			1.5962447460493148e+18	['1537291933495615488']	
1596460561759338497	@RepThomasMassie 🤡🤦‍♂️ The new omicron Covid boosters probably aren't very effective at preventing Covid infections and mild illness, but they **will likely** help keep the elderly and other vulnerable groups out of the hospital this winter, experts say.	1470795297890750468	1.4707952978907505e+18	1.5964590537017917e+18		['975200486']	
1596460562569121793	RT @IamBrookJackson: Top Virologist and Member of FDA Advisory Panel Who Voted For COVID Vaccine Emergency Use Authorization Dies Suddenly…	1586101750225932289			1.5964419219075564e+18	['1439405246518906881']	
1596460563105972225	the virus is in the jab people spread the infection by shedding  excepted the fear driven PROPERGANDA lies the MSM are just as guilty as the evil greedy elites of premeditated murder https://t.co/xeVNIl7wM1	717497927036305410					1.5964351920208773e+18
1596460563248316416	RT @LynnRucker8: @ltgrusselhonore @CNN @MSNBC @CBSNews I find having talking points to refute and educate others to be helpful. Velshi nail…	911242297			1.596251643888431e+18	['1030650833187348485', '28817015', '759251', '2836421', '15012486']	
1596460563550601216	@ChirpyChet Just sicking - profiteering off the back of hard-working people who were willing to put their lives at risk to save as many people from the pandemic as possible...	1494276309979213827	1.494799852571607e+18	1.5964557570292163e+18		['1494799852571607040']	
1596460564523651072	"RT @DawnButlerBrent: Is Matt Hancock lying? Watch and let me know what you think.  

A company with ties to the Tories with a valuation of…"	1332983605140795394			1.596130071693099e+18	['114505454']	
1596460564481703937	RT @mdc_martinus: @elonmusk @gunsnrosesgirl3 Take also a look at this:	15538243			1.5964536605860372e+18	['2968463795', '44196397', '1179892477714718721']	
1596460564708196352	RT @RepThomasMassie: End your autocratic vaccine mandates on front line workers.	206569155			1.5964569439329567e+18	['975200486']	
1596460565156990976	Desperate covid long-haulers turn to costly, unproven treatments https://t.co/of6NVdAu04	275190051					
1596460568231174145	@Em_Lickspittle @gwen_m01 @1goodtern 100% they are. There can be no other explanation for their behaviour. They have more than sufficient evidence of the consequences of their actions, yet they aggressively pursue them regardless. In the UK, they're not just culling people through covid, either.	3091523842	1.2442226367560294e+18	1.5964418472113725e+18		['1244222636756029440', '879837144415711232', '960817018193764352']	
1596460568889921537	"RT @PoliBard: Oh dear, Victoria. What have you done? Mr IBAC? Mr Lockdown? Mr Massive Debt?

Tried to warn you......
#VicVotes2022"	1546367764213821440			1.596450188654424e+18	['989620905641885696']	
