tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	replied_to	quoted
1596326157133451265	RT @RayhanAsat: It didn’t take long. The #Chinese gov announced that any individual who shares news about “the Fire in Uyghur #Urumqi city”…	82101395		1.596144761735635e+18	['2211735352']		
1596326157137215489	RT @DrJBhattacharya: Even in communist China, lockdowns are a luxury of the laptop class.	1536102378872532992		1.595957253667844e+18	['1427361863830949908']		
1596326158576275456	"RT @WallStreetSilv: Chinese citizens are revolting against the new COVID lockdown and clash with COVID police ...

🔊sound ...🔥🔥🔥 https://t.…"	1518787694733705216		1.5962834671969485e+18	['1366565625401909249']		
1596326158802776064	RT @Windoctorx: What was the rush to wheel out a vaccine for a virus that carries a 99.7% survival rate in the first place?	1075617371711168512		1.5962996648899707e+18	['909879719734251521']		
1596326159012487171	"RT @jmcrookston: Don't miss this one too!

https://t.co/hVCcdt2nVb"	1010175346707034112		1.5959409204067164e+18	['133444325']		
1596326159364808707	@RealJamesWoods I'm not so sure about that anymore. The amount of people who believed (still believe) all the covid lies is kind of scary.	1099441714077618176	78523300.0		['78523300']	1.5963190589491814e+18	
1596326159901495296	RT @rory_wings4u: Breaking News : china reinstated Covid shutdowns.. brace yourself folks another mask mandate and shutdowns could be on it…	1582529083795283969		1.5959995196063334e+18	['1237820909374717953']		
1596326159947816961	Wash that dirt off your hands  https://t.co/ho6Af4qvMe	3713067432					
1596326160195268611	@POTUS Except for those that you had fired for not taking an experimental vaccine, right emperor?	1516427558010638351	1.3491490969096684e+18		['1349149096909668363']	1.596217228013187e+18	
1596326160886992896	"RT @1goodtern: And... different strains of SARS-CoV-2 will interact with us in different ways too.
But that's probably less of a factor tha…"	1040814744356106240		1.596092656551334e+18	['960817018193764352']		
1596326161327464449	RT @steve_cureton: The thing is with this Mone corruption..someone knew, a few someone's..so who? and they were hoping we wouldn't find out…	1270695830		1.5962781661125673e+18	['2373784386']		
1596326161445179393	@TheTorontoSun Covid is here to stay forever and with that said it will mutate within 2 years into Ebola	1591070134126485507	24700876.0		['24700876']	1.5962494756092027e+18	
1596326161772068864	RT @serpentza: Content warning, this fire that killed residents who were trapped and locked in their homes due to Zero Covid has sparked up…	2395016341		1.596252326192218e+18	['223459075']		
1596326162913198080	RT @1goodtern: People are mystified as to why kids who have been repeatedly infected with SARS-CoV-2 are getting sicker from other infectio…	28374649		1.596024555788587e+18	['960817018193764352']		
1596326164410568704	"RT @BladeoftheS: PPE Medpro was worth £100 when it was given a £200,000,000 contract to purchase PPE.

Nothing at all dodgy about that."	45691745		1.5962324577617265e+18	['1455903807389458436']		
