tweet_id	text	author_id	in_reply_to_user_id	quoted	replied_to	mentions	retweeted
1596486363792429056	I'm not really surprised: the Glorietta branch has been pretty much empty each time I pass by...and the pandemic can't have helped all that much. https://t.co/jSh49iAZoo	5464902		1.5964815755119002e+18			
1596486364744548352	@9NewsMelb What a coincidence, considering the government has brought 4.5m doses of the new Pfizer 'Omnicron' Variant vaccine🤦‍♀️	1463547553681526788	183036128.0		1.596149710557184e+18	['183036128']	
1596486364811653121	After they had tested positive for covid, their relationship got stronger 🥹🥹 love this https://t.co/hQNI7X1mcZ	1362062585269522434		1.5964802279031808e+18			
1596486365382082560	T.rudeau I.s T.oxic (Tit for short) https://t.co/xoJ0czf1vh	1713068696		1.59630243766451e+18			
1596486365629366272	@TiffyXX @Chesschick01 Fifty-eight percent of coronavirus deaths in August were people who were vaccinated or boosted,	1546275588230488069	1.3339152727895613e+18		1.5963691770987438e+18	['1333915272789561347', '36134346']	
1596486366380040196	RT @David__Osland: Some people are more angry with nurses for going on strike than they are with Michelle Mone for selling nurses defective…	985125494646607873				['3407247983']	1.596149201657688e+18
1596486366497759234	Top story: Covid lockdown protests break out in western China after deadly fire | China | The Guardian https://t.co/hQKg9CIUGk, see more https://t.co/XdA82U5Bju	17190115					
1596486367986741249	RT @spectatorindex: BREAKING: China reports over 35,000 new daily coronavirus cases, a record for the country.	77514328				['1626294277']	1.5963771536956703e+18
1596486368016097280	RT @David__Osland: Some people are more angry with nurses for going on strike than they are with Michelle Mone for selling nurses defective…	438092679				['3407247983']	1.596149201657688e+18
1596486368477478912	RT @Y4I4vy0rJdJNU6r: Chinese folks singing the national anthem on a plaza in Xinjiang to express their desperation on the lock down and qua…	1279783434278166534				['1313639488292298760']	1.5961631028566098e+18
1596486368599093248	RT @B_eyecandy21: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the return…	227638706				['3632088553']	1.5964080187780628e+18
1596486368787857409	"RT @HorangiKrong: ☀️ Be The Sun Bulacan - FREEBIES ☀️

Date: Dec. 17, 2022
Time &amp; Location: TBA
Strictly 1:1

✅ RT + Like
(show us the proo…"	1118121447623233536				['1477611148753391621']	1.5964764021778227e+18
1596486369316061185	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	1410954748166086662				['337808606']	1.596242318792614e+18
1596486369396011008	RT @TrueNorthCentre: The Great Barrington Declaration set out to show the world that a significant number of medical doctors and scientists…	1586026217177759748				['3664109892']	1.5963991021699113e+18
1596486369487962112	"RT @PierreKory: Poor woman dies 7 minutes after her booster… while still in the drugstore.  

Article states that the Coroner concluded tha…"	3054567323				['2163723997']	1.5962960706858967e+18
1596486371321208832	@BorisJohnson @circlehealthgrp As a proud British citizen I can speak for everyone when I say you should be back as Prime Minister, the way you handled the COVID situation was simply admirable and you should lead us into the future	1566070372075700225	3131144855.0		1.5964861872959037e+18	['3131144855', '329059117']	
1596486371769737216	Tory peer Michelle Mone reportedly pocketed £29m of public money for unsafe PPE. The Lords must kick her out of Parliament and force her to pay back every penny. Agree? Join me and sign the petition now: https://t.co/MQIl9lOtr7	247708565					
1596486372692475904	RT @drsimonegold: BREAKING: An open letter has been sent from 66 doctors regarding safety concerns about COVID-19 vaccinations in pregnancy…	50421476				['806344552718045184']	1.595637574076244e+18
1596486374676262912	RT @Eric_Schmitt: Another tidbit from Fauci depo: In Feb ‘20 he emailed a friend advising her masks were ineffective. Confirmed again on Ma…	1513175740040323081				['101852818']	1.5961731857830707e+18
1596486375095795716	RT @KimDotcom: The #DiedSuddenly documentary creates a panic amongst the propaganda media which has sold the Covid vaccines 24/7. That’s gr…	1570594072326193155				['611986351']	1.5961710505467617e+18
1596486375011934208	The ear loop mask. Dead giveaway. https://t.co/e4pmMi8VCV	913391463089754112		1.596216988145025e+18			
1596486375599022081	"RT @drraviele: 📌 Don’t lift universal masking at school 
👉 if you don’t want to contract COVID-19❗️
#COVID #Medtwitter @DrMarthaGulati @pur…"	4700114665				['497068803', '429851351']	1.5964563067053302e+18
1596486376081350656	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	1586789689872334856				['1577761560394665984']	1.596231410502738e+18
1596486376324833282	RT @Free_Ross: This is Ross's 10th #Thanksgiving in prison and yet another empty seat at our table. His prison has been on lockdown, so no…	1302683133654040577				['2161821500']	1.595895131114193e+18
1596486376379191296	@1ann1rey @CaptainTruth777 @FoxNews You really think the vaccines are as good as this government is telling you??? SMH…	798511893547782144	2269640107.0		1.5964138951867433e+18	['2269640107', '3623908935', '1367531']	
1596486376501174272	RT @Chesschick01: When was the exact moment you realized COVID was being used to manipulate the population?	1375787463965294592				['36134346']	1.596216988145025e+18
1596486376568279042	RT @ChrissiePearso1: @Longcovidbible @ABrokenBattery @HarryLeeming Not all psychologists, says a psychologist!  Though sadly I agree, too m…	242104229				['1243941297842462720', '1523761487512317954', '904701759058305024', '1239214952151465988']	1.595917521550549e+18
1596486377167650816	@Zack87042364 @Michael80421961 @DerekFreshman @ClownWorld_ as Chinese，I'm sure it happened in Guangdong province in China, because of the over lockdown and zero covid policy. Actually many people in China have been locked up in their home for months, they don’t have methods to make money and need to spend more money on food than usual.	1102014929089921024	1.2844578998598124e+18		1.5963432850305843e+18	['1284457899859812352', '1594823704705474568', '3997648697', '1446932149148344320']	
1596486378011131905	@BorisJohnson @circlehealthgrp I speak for all of England  when I say we need a hard 6 month lockdown, none of this essential work or exercise crap from last time. Masks to be worn at all times, even at home. Strictly enforced. We can then begin a gradual easing but letting folks out a year after booster!	1258892466092212225	3131144855.0		1.5964861872959037e+18	['3131144855', '329059117']	
1596486378564784131	SMEs https://t.co/bLFdDCU8Ky	1023022824330588160		1.5950560006920233e+18			
1596486378950647808	"RT @catrollison: @DrVicFielding The media failed to see the difference between:
“Well this 🦠 sucks”
and
“This lockdown is fucked, get rid o…"	1501672027660242945				['259959417', '139328853']	1.596458341605462e+18
1596486378908532738	RT @MattH_4America: One-way arrows in the grocery stores. Wear a mask to enter a restaurant but take it off once seated. Plexiglass divider…	2234079984				['1430211561491206147']	1.5963328802630124e+18
1596486380137242625	"RT @david_conn: PPE Medpro: Michelle Mone-linked firm declines to say how it would repay millions if told to do so;

Government paid £122m…"	1264873751340101632				['89236161']	1.5962104121474703e+18
1596486381680721920	"RT @zzeed: Throughout covid-mania I was privileged to bump into two (2) Germans residing here in Malaysia.

Their comment on isolation, loc…"	1513479425765310464				['27873994']	1.5964813970566308e+18
1596486383522439168	"RT @danaparish: My friend’s mom —74 years old— has Covid &amp; MDs will not Rx Paxlovid for her because “it’s not that severe (yet).” 

I hones…"	19618543				['89243448']	1.5963733192294564e+18
1596486384432209921	Jerome it is called #KARMA remember when you chose to ignore those of us that contracted #COVID19 in 2020. https://t.co/Zl6GH8lXW9	1338440204005281792		1.5964769242802463e+18			
1596486385476980736	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	1348371604217221121				['337808606']	1.596242318792614e+18
1596486386604945408	@FoxNews I’ve not heard this. I have heard that COVID is mutating so rapidly that reachers and manufacturers can’t keep up. So, instead of a vaccine that targets a specific variant, the next one will be more broad based. As for masking, most effective with the flu.	1364676502625918986	1367531.0		1.596295179870548e+18	['1367531']	
1596486387074752514	"RT @uytimes: (17) Protestors in #Urumqi demanding the lockdown to be lifted after a deadly fire in an apartment complex.
https://t.co/8T0ui…"	1344362899674968064				['1277982133772906504']	1.5962580922404495e+18
1596486387175415814	RT @LetsGoBrando45: This is your brain 🧠…. This is your brain on the vaccine. https://t.co/LiyhLRlYgb	1468666720726437891				['1518644583109910528']	1.5963555287409623e+18
1596486387192238081	RT @eastendjenny: Tory peer Michelle Mone reportedly pocketed £29m of public money for unsafe PPE. The Lords must kick her out of Parliamen…	18511041				['872504542818177026']	1.5964467715927122e+18
