tweet_id	text	author_id	in_reply_to_user_id	replied_to	retweeted	mentions	quoted
1596367633972183042	65% of provincial health budgets are wages so I  concerned of impact of a 7 % wage increase on ability to keep the system going I am appreciative of constraints on workers to keep their households afloat . Most (black) workers support large extended families through remittances	1134172010	1134172010.0	1.5963663176904294e+18			
1596367635167395841	"Hey BIG spender. Burnt toast by the day 

https://t.co/XsQDGkoARj"	1238751328349728768					
1596367635913920514	RT @ali_kyteler: @pwafork People who believe in science understand quarantine &amp; isolation (+ masks &amp; increased hygiene) are effective tools…	818342108			1.596348221273813e+18	['1403268201908097024', '556661091']	
1596367635952074752	@perigrin It's that near the port in Ft Lauderdale? We used to go to FL annually, but haven't been since COVID. Is that a restaurant?	16991114	798335.0	1.5962505808294994e+18		['798335']	
1596367637164228610	"@RhodesHambrick *pretends I haven't taken 1000mg of naproxen a day for the past four days*

On the plus side, my period cramps, and covid fever both seem under control... sorry kidneys... and liver."	1616170687	35749850.0	1.5959708249050563e+18		['35749850']	
1596367637327405057	RT @jasmith_yorku: The look I make when managers tell me that simply asking people to mask will make a difference to all those kids in hosp…	232746931			1.596262046018175e+18	['3298227152']	
1596367638166380545	RT @rayconnolly: Just after I went into a coma in ICU with Covid in spring 2020 an Isle of Man couple got a grant from the govt to make PPE…	2794951337			1.5958215992189747e+18	['19111511']	
1596367638799978496	Pharmalittle: WHO pandemic accord may force pharma to disclose prices; FDA OKs first therapy to delay type 1 diabetes https://t.co/HmuAETt7Al via @statnews	1347715531822940161				['3290364847']	
1596367639114567680	RT @ie_mumbai: A 57-year-old woman from Maharashtra lost Rs 15.22 lakh after she clicked on a ‘work from home’ advertisement link on Facebo…	1520265846597201920			1.587468688189317e+18	['938793362630389760']	
1596367643506012163	RT @NIHDirector: Tune in tonight 11/23 at 8pm ET for the #Sammies2022 television special honoring the Samuel J. Heyman Service to American…	366450544			1.595431432163205e+18	['124237063']	
1596367643619254272	"#Covid#CovidIsNotOver#COVID19
#CovidIsntOver #BringBackMasks
#COVIDIsAirborne

Do masks matter?

""Overall, the lifting of masking requirements was associated with an additional 44.9 Covid-19 cases per 1000 students and staff...

...an additional 11,901 Covid-19 cases...
1/4"	1334370117715693568					
1596367644109967360	"RT @MeetJess: Long COVID could be leading to a wave of erectile dysfunction as the pandemic invades our sex lives

We don't have all the da…"	420527874			1.5963232734402068e+18	['312412918']	
1596367646227804166	"#Covid#CovidIsNotOver
#COVID19 #CovidIsntOver
#BringBackMasks
#COVIDIsAirborne

The effect was more pronounced among staff.

...an additional 81.7 Covid-19 cases per 1000 staff during the 15-week period...

40.4% of the cases among staff in districts that lifted masking...
2/4"	1334370117715693568	1.3343701177156936e+18	1.5963676436192543e+18			
1596367647180046350	RT @BBolander: walgreens vaccine webpage giving me fucking riddles when all i want is a booster https://t.co/TqP6Caqqkh	574046902			1.5962159150788977e+18	['84966500']	
1596367647628984320	"Steps getting into cancel the special circuler issued for state workers in #covid time ,#srilanka. 
Minister @DCRGunawardena says in parliament .
A circuler had issued allowing them to wear casual attire also recently"	585497955				['4170994462']	
1596367647901368321	RT @felicityfawnbbw: POV; you come home from a long day at work and I’m waiting for you like this, what are you doing? https://t.co/pxPKE17…	943277367140716544			1.5483746570189128e+18	['943277367140716544']	
1596367648660795394	RT @MarkChangizi: Hey @twittersupport and @elonmusk, I have been labeled by Twitter as “sensitive content” for 1.5 years because I argued a…	741149984259747843			1.5958103846146048e+18	['49445813', '17874544', '44196397']	
1596367648635265024	RT @VanceGinn: Government failure. Don’t be #China.	17996546			1.5963613930238198e+18	['1675147274']	
1596367649436749824	RT @WalkerBragman: @TaylorLorenz @mxtaliajane Outside of the fantastic Ed Yong, The Atlantic’s pandemic coverage has been absolutely ridicu…	1383197702075215875			1.5963634535011738e+18	['479724576', '208725869', '173774813']	
1596367650237874176	RT @KimDotcom: The #DiedSuddenly documentary creates a panic amongst the propaganda media which has sold the Covid vaccines 24/7. That’s gr…	473720431			1.5961710505467617e+18	['611986351']	
