tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	quoted	replied_to
1596319563662008323	RT @AtlRey: I’m seeing health professional testify openly about 50-60% drops in fertility since the COVID vax, yet the CDC’s website says t…	837365237343010816		1.596167072500912e+18	['1242110566841417731']		
1596319564450910208	The new conservative move 🤣 https://t.co/iUbpVuEXBI	1331775100933206023				1.5963193873590108e+18	
1596319564748447746	RT @david_r_morgan: If you watch any video today, make it this one. Andrew Tate absolutely nails the Covid scam in 90 seconds. 👇 https://t.…	1566637302062915584		1.5959077993047654e+18	['1108431749820882947']		
1596319565050687490	RT @KimDotcom: The #DiedSuddenly documentary creates a panic amongst the propaganda media which has sold the Covid vaccines 24/7. That’s gr…	62991297		1.5961710505467617e+18	['611986351']		
1596319565310722049	RT @Wiznyme1: While other news outlets are reporting this, the BBC, especially BBC Scotland, she is a Scottish Tory after all, seems remark…	68671423		1.5960724028487475e+18	['227133527']		
1596319565277011968	@melthornton5 @mrmarkdolan A vaccine can’t keep@people from catching it but a mask will? Stop with the drama. Covid is not what it was made out to be. It was used to create panic to push mail in voting. Stop worrying about a virus that is no different than the flu.	890221664365137921	2781811203.0		['2781811203', '117088433']		1.5954181631263375e+18
1596319565658861568	RT @BOConnorMP: Victorian Labor &amp; @DanielAndrewsMP have continued to deliver for Victorians. During the pandemic it made the hard decisions…	924860481109557248		1.5962639018760602e+18	['611598902', '228535666']		
1596319565788565505	@TessPlease2010 None. I avoided it like the pandemic. I only did some grocery shopping.	47772820	144253597.0		['144253597']		1.5962700940568248e+18
1596319566048931840	RT @leenvervaeke: Chinese netizens filling WeChat with angry messages condemning deadly fire in Urumqi (rescue possibly delayed by covid me…	2681647628		1.5962059466900767e+18	['259242107']		
1596319566162165763	RT @AtlRey: I’m seeing health professional testify openly about 50-60% drops in fertility since the COVID vax, yet the CDC’s website says t…	1594502788108718083		1.596167072500912e+18	['1242110566841417731']		
1596319567416274944	RT @awgaffney: We slashed child poverty **during** a pandemic and economic downturn — and could do it again now.  An absolute travesty that…	31897231		1.5962518245242552e+18	['464076088']		
1596319568959791104	"RT @DrAseemMalhotra: Huge demand for this lecture after over a thousand attended it live. 

‘Has Big Pharma Hijacked Evidence Based Medicin…"	1131501819350224896		1.5955157218737316e+18	['472777204']		
1596319569207255041	Pro #Vaccine are basically poster children for keeping the shittiest caliber people alive.	1506871702046846976					
1596319569656045568	@SecretaryPete vaccine even if it did work doesn’t become effective immediately 🤡 Go fix the transportation problems! Are you breastfeeding your baby or your husband?	1508969949984788482	1.3569585476035133e+18		['1356958547603513346']		1.5954992710250045e+18
1596319570037727232	RT @TheConWom: No life, no future and no sympathy – desperate plight of a vaccine injured teacher https://t.co/vCTkJPHaow	1446894659179933696		1.5960662426741637e+18	['2350048494']		
1596319570528063488	@paulcrossin @Lynette18041128 @Billy49574790 @Leo_Puglisi6 If Dan became a dictator then why are we having an election? That’s not what dictators do. But they do intimidate voters. And the only time I saw any violence by the police during lockdown was when people weren’t doing what they were asked to.	274316915	495518125.0		['495518125', '1433667178671194112', '1481222705634770946', '1241591213578317825']		1.5963155821224468e+18
1596319572042186754	"RT @113_MBear: Poor, sweet, 1-yr old puppy MULAN 😢🙏🏻
She didn’t deserve to die like this. 💔🌈"	939208429394051072		1.596317588229075e+18	['704519521592287233']		
1596319572969525249	RT @SCOTTeHENSLEY: We developed a new multivalent mRNA vaccine against all known influenza virus subtypes. Our study describing the vaccine…	15416702		1.5961637509602714e+18	['741711336636317697']		
1596319573170868224	RT @Steinwill1: a little drawing for @WayfinderWolf of his archer wolf, who doesn't wear a mask but he can't stop me adding one for cool fa…	741776091069579264		1.5952091405316137e+18	['1189644360482250753', '1086005219907952641']		
1596319573565132800	RT @govt_corrupt: #BREAKING: Justin Trudeau lies under oath by saying he never attacked unvaccinated Canadians over Covid mandates or took…	1485085293539516416		1.596224436213932e+18	['1480605339963863046']		
1596319575142203393	RT @Windoctorx: This doesn't make sense to me. If Bill Gates thinks that the world is already overpopulated, then why does he want you to t…	1586837173311094787		1.59588428128888e+18	['909879719734251521']		
1596319575297380353	"RT @BilsonhBilson: ⚡️Twitter is tweaking with tremendous support for Dan Andrews in the Victorian Election!
 It’s heart warming to see all…"	828344751535509504		1.596047351063642e+18	['1052232914']		
1596319575502901249	"RT @Roman_Baber: Don't blame Covid  for your or your loved ones':

- late diagnosis 
- surgery canceled 
- depression 
- child's regression…"	1457879340054728707		1.5961271763231293e+18	['3064984647']		
1596319575796482049	RT @VeronikaSimms: @nycexpatmom Remember when they attacked anti lockdown protests, because not doing what the government says is pretty fa…	1515920684953657350		1.5963191508505846e+18	['1397976077293719558', '16163627']		
1596319576521904129	RT @david_r_morgan: If you watch any video today, make it this one. Andrew Tate absolutely nails the Covid scam in 90 seconds. 👇 https://t.…	826350087756476416		1.5959077993047654e+18	['1108431749820882947']		
1596319576459218945	RT @black__dubIiner: if your parents didn’t vaccinate you as a baby who was born during the “vaccines cause autism” media frenzy, it’s neve…	1040128096962265089		1.5961385313022935e+18	['823384899449212933']		
1596319577298071552	RT @songpinganq: BREAKING: Police in China's Urumqi city firing live rounds at the COVID protesters now! https://t.co/gwb8eyOAc5	1236973841907245056		1.5962573958143222e+18	['1374317368361447434']		
1596319577407131648	@ESL_fairy I’ve seen lots of students get secondary infections from flus and colds and require antibiotics. Especially if there’s a fever, go back to your doctor and check. It would be awful to mess, pneumonia, or bronchitis.	1430413106384195585	7.417696369501184e+17		['741769636950118401']		1.5962823703568753e+18
1596319579953057793	"RT @Protect_BC: WHO should have acknowledged aerosol transmission of #SARSCoV2 much earlier.
https://t.co/5sVc14vlwY"	1242194406720954368		1.596318927319335e+18	['1432413874548994052']		
1596319580829392897	RT @TheRickyDavila: What I find fascinating about Hunter Biden is that slumlord Jared Kushner was paid $2B for selling them intel whilst al…	3376627582		1.596239080152408e+18	['341190477']		
1596319580968083456	To the people on the tram I just have a runny nose it’s not covid I’m sorry for sniffling	1214720427462782976					
1596319580997423109	"RT @songpinganq: JUST IN - People in China's Chongqing city's brutal lockdown are singing:

'' We want freedom!...'' https://t.co/q6tX0xYc5s"	706476264		1.5961754189308682e+18	['1374317368361447434']		
1596319581400092672	"RT @biancoresearch: Has Tim Cook commented on this?

Because this is devastating as it makes Apple complicit in a massive human rights abus…"	1556004409431187459		1.596155610646532e+18	['188369814']		
1596319581550759936	@ThanksCancer The nose hair was wild. It was during Covid and the mask made my nose run even more until it would bleed.	14118957	9.55915020054954e+17		['955915020054953989']		1.5962998186446848e+18
1596319581936635904	@AlexGaggio @dancingwcoyote @maosbot there have been, as far as I know, zero COVID related professional sports retirements in the United States. And sure, that’s a group in great shape, but you’d expect at least a handful if even mild COVID caused every disease on earth	1464418055103332353	8.791752832361062e+17		['879175283236106241', '1267491765595959296', '2601869406']		1.596319350528807e+18
1596319582410903552	@shericost @PatriciaSea Hey wake up, flu shots are ALWAYS for the previous years flu strain! Boosters for covid are for the previous strain too!	1519434677852979201	408580197.0		['408580197', '184041822']		1.5962998754816328e+18
1596319583308513281	RT @joimonki: @mtgreenee I know two people in our district died from Covid because they trusted you and believed the misinformation you spr…	831721454211330048		1.5952166751330632e+18	['824877094236680192', '826065164504006657']		
1596319583568547841	RT @NatMasKO: Chris is quite literally NAILING everything he's singing. Come on guys. Get in here!	300558463		1.5963179859707412e+18	['19647687']		
1596319583744532481	@LayahHeilpern Because my Grand Daughter had a bad reaction to the hastily put together H1N1 vaccine. And the doctors and hospital were rude and sketchy and would not admit it was the vaccine that caused horrible seizures a half hour after vaccine, seizures lasted 4 months.	1511045400446308363	455937214.0		['455937214']		1.5961360820680827e+18
1596319583195271168	Another Day - Another Lockdown - I wish us all happiness from #Beijing - @deslatham @mfanafu43463007 @Celo_nyawose @FaneleMbuyazi8 @stephen_kirker @henrysharkie @_Hadebe_101 @SiyaSMbatha1 @grannymurfles @RoryPetzer https://t.co/5aGbUHS8sa	368978292			['25059575', '825427776', '1559169820662300674', '1337299915', '181935843', '2190814300', '1537342562339520513', '1096033205310894088', '618058898', '45325353']		
1596319584302567424	RT @EpochTimes: Dr. #AnthonyFauci, who publicly backed #Lockdowns during the #COVID19 pandemic, defended his position during a deposition o…	819734722032988160		1.5963178189574062e+18	['29097819']		
1596319584247750656	"RT @DrEliDavid: .@elonmusk, what about reinstating scientists?

🔹@rwmalonemd: co-inventor of mRNA vaccine technology
🔹@P_McCulloughMD: the…"	17096066		1.5952049593727263e+18	['801203059359678464', '44196397', '39844876', '1465347964252180493']		
1596319584713310208	@POTUS Except many will be brought to trial for giving people the vaccine!	1170081844919984130	1.3491490969096684e+18		['1349149096909668363']		1.596217228013187e+18
1596319584721985536	RT @DrJacobsRad: I've come to the realization that not even the unyielding reality of ebbing COVID cases will quiet the voices of committed…	44566358		1.5959982518573466e+18	['757300766478663680']		
1596319585313357825	@SkyNewsAust Any Victorian who votes for this lockdown lover and his rubber bullet toting goons obviously has no interest in freedom of expression or movement. Unfortunately many of those who would have voted against him have left the state.	1431217895522979846	16834659.0		['16834659']		1.5962573437626368e+18
1596319585426632704	"@hodgetwins Denied several vax options for my 12 y/o daughter at her sports physical.

-no COVID
-no FLU
-no HPV
-no tetanus (for now)

We'll be known as the purebloods &amp; free thinkers in these next few years, once additional water fall type health issues start surfacing."	1433479406022893584	18584875.0		['18584875']		1.5963183104417915e+18
