tweet_id	text	author_id	in_reply_to_user_id	quoted	mentions	retweeted	replied_to
1596423758977302531	"7/ So now I'm being accused of not accepting that pregnant women are more vulnerable to covid.

I do accept that.

Steve has provided several links to 2022 studies/reports."	2240494273	2240494273.0				1.5964234005656617e+18
1596423759124111361	"RT @Tom___Scott: Like most crime syndicates, the Conservative Party operates on a very simple business model.
#ToryCorruption #ToryCostOfGr…"	921066749411328004			['2846809907']	1.5960921527102546e+18	
1596423758826602496	@LayahHeilpern Because I got COVID from a vaccinated person in 2021. Which made me wonder, why the vaccine wasn’t working like they said it would in preventing COVID. At that point after surviving the disease, I realized I had natural immunity. So no point in getting it then. Common sense. https://t.co/kkjL3upRvl	1268326918631424008	455937214.0		['455937214']		1.5961360820680827e+18
1596423759690600448	RT @SABCNews: Breaking News: As of today, a cumulative total of 381 798 confirmed COVID-19 cases in South Africa have been recorded with 8…	245291321			['25088746']	1.2856766489904742e+18	
1596423760193916928	"RT @MarcTennant: Approximately HALF of all COVID deaths this week were in Aged Care in Australia.  What on earth are we doing!!!  
My immed…"	787538212436586496			['2180874848']	1.59627217217502e+18	
1596423760269434882	@bigsoprano666 @crystalcpastor @scottbuc @DanielAndrewsMP And under a liberal government throughout the pandemic all Matthew guy said was to ease the lockdown early, don’t mandate masks, open up schools early. You reckon less people would of died then?	1500449158523924484	1.475455010024538e+18		['1475455010024538114', '865847354', '1479391417', '228535666']		1.596405442951123e+18
1596423761821323264	"RT @akahiguma: Press conference of bereaved families who lost their spouses to vaccines.

Subtitles by Samurai https://t.co/fNgbfAGvFH"	74403434			['151730854']	1.5963667209433334e+18	
1596423764459552768	RT @toujeongsbelle: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the retu…	230374465			['2325353209']	1.596407491126268e+18	
1596423764362813442	RT @ULM_MAIN_UK: I don't agree with what trump said about the Covid jabs but just listen from 3:40 this shit is powerful and true	405186224			['828690590036529152']	1.5963302002915082e+18	
1596423764438560768	RT @HackedOffHugh: « In total, the Government has written off £8.7 billion worth of PPE that is unusable, has passed its expiry date, or wa…	838678200221847552			['914588454']	1.5962501084331459e+18	
1596423764719587329	"RT @1goodtern: Why does SARS-CoV-2 damage appear in such different ways in different people?
You have probably all known the answer to that…"	295111876			['960817018193764352']	1.5960925759368274e+18	
1596423767240355840	"@CMO_England You are a drug pushing scumbag .
Peddling a vaccine that is causing deaths and serious reactions in young people for something that ONLY affect the old and vulnerable. 
Explain why excess deaths are massively above the covid peak in the countries with the highest vaccine uptake"	1214482730865569797	1.1786224438140846e+18		['1178622443814084608']		1.5961197690020045e+18
1596423769534627840	RT @oceanvibes77: Over 23k Children ‘Died Suddenly’ across Europe following EMA approval of the COVID Vaccine – The Expose https://t.co/GIu…	1398520712889962504			['366248579']	1.5963168716152873e+18	
1596423769496567808	"@reacharoundu @ddemetrelibdems WHAT????? this is the definition of VAERS: https://t.co/eNuowKYgXY
› about.html
Established in 1990, the Vaccine Adverse Event Reporting System (VAERS) is a national early warning system to detect possible safety problems in U.S.-licensed vaccines."	1477272162025226240	1.4295880823790305e+18		['1429588082379030532', '1448092358743138310']		1.595028293324923e+18
1596423769828253696	RT @Buckaro_Banzai: You will own nothing and be happy..	1468810363311300609			['1427354785594822678']	1.5963486179413197e+18	
1596423771954765824	RT @Doctor_I_am_The: It looks like our vaccine data was just accepted for publication. Will post when available for people to read.	811146985956900864			['1178805312679071745']	1.5961772871451935e+18	
1596423772541800450	RT @CharlesTannock: An utter scandal which is being swept under the carpet it seems	1243907615047979012			['914281548']	1.5962645831231447e+18	
1596423772466479106	"@johns00000 @ElspethMacpher7 clown world
moratorium on all immigration until every foreign criminal is identified detained and deported back to their continent of origin. The pandemic proves we have to consolidate and develop our own nation and people and not someone else's"	25252217	8.438258033350124e+17		['843825803335012352', '906102418248749058']		1.596384035072344e+18
1596423774228054019	"RT @Sushxrabbit: Now Where is his Game app &amp; printing scanner??
And where is COVID testing app ??

Where is his AI mobile based application…"	1343740953580847104			['1342863311327649792']	1.5963903481627607e+18	
1596423774622322689	"RT @Jasperlope: @1goodtern Congratulations, you've now done more critical thinking about COVID than most public-health doctors.

Somebody s…"	295111876			['805304715428757504', '960817018193764352']	1.5962332459765924e+18	
1596423774697848834	RT @Doctor_I_am_The: It looks like our vaccine data was just accepted for publication. Will post when available for people to read.	744442597725331456			['1178805312679071745']	1.5961772871451935e+18	
1596423776429809664	"RT @WritesBright: 🚨 AND ANOTHER 🚨

💵 £5 million+ of contracts for gloves
🟦 To a hotel carpeting firm
🟦 With net assets of £20k

https://t.c…"	25113881			['2737003958']	1.3199431139437158e+18	
1596423776732082181	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1364089482937532420			['806344552718045184']	1.5962870273011876e+18	
1596423777105186827	RT @CharlesTannock: An utter scandal which is being swept under the carpet it seems	872158753008877569			['914281548']	1.5962645831231447e+18	
1596423779839787011	RT @RobertKennedyJr: After analyzing more than 7 years of Massachusetts death certificates, independent investigator John Beaudoin, Sr., un…	1519296475670454272			['337808606']	1.595173745165013e+18	
1596423780662140930	RT @spectatorindex: BREAKING: China reports over 35,000 new daily coronavirus cases, a record for the country.	1402090831			['1626294277']	1.5963771536956703e+18	
1596423780678639617	@CommissionerTsa Ahh see this is where the little bags from the Covid test kits come in handy…	826189943387074562	1.4607247098474455e+18		['1460724709847445507']		1.5964064340609843e+18
1596423781010243584	Don’t believe all latest Covid news out of China. They’re hoping the West will go back into deep lockdowns. However it’s most likely too late. The Fix may be in for truthism &amp; common sense. Let’s hope Washington sees the light	1595607836842610689					
1596423781136105472	"RT @zhao_dashuai: Here's my take on the tragic fire in Urumqi Xinjiang, China
How did it happened, why did happen...🧵

Before this fire, th…"	1610925913			['999061779870175232']	1.596398778357252e+18	
1596423783329431553	"RT @WallStreetSilv: BREAKING: China's Guangzhou city is building not only one, but dozens of quarantine camps now. 

The first one in the T…"	949314001			['1366565625401909249']	1.5960359592497725e+18	
1596423783401033728	"Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the return flight. They can't work in this critical situation. Please make a decision abt new plan and promote them in another countries.

@WayV_official @SMTOWNGLOBAL"	558411042			['1033994695595065347', '884378714']		
1596423784172777474	RT @DoctorLockwood: How scary is this?	14200145			['1126588658520285184']	1.596421714665042e+18	
1596423785321832449	RT @timolarch: I'm probably too much of an empath? UK Gov't was under massive pressure to try and deal with an unprecedented global pandemi…	1036656913675628545			['825717050538618880']	1.5964016754091868e+18	
1596423785435271170	RT @19keys_: Imagine that ? Vaccinated people make up majority of covid deaths.. #19keys https://t.co/TNVyNUVPSy	97607574			['95606513']	1.5958007905134674e+18	
1596423787217838085	"RT @globetrttr: PN itself it's not a party before. Ia develop selepas langkah sheraton. 

Bukan parti yang anda pilih. Parti rampasan kuasa…"	1112042703695413248			['2902499011']	1.5936601975492813e+18	
1596423787641462784	RT @twomorethan: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the return…	774800397781262336			['857199793856159745']	1.59642000721041e+18	
1596423787532406785	Doesn’t it seem strange to having to fight so hard to justify preserving health &amp; lives? https://t.co/h8nN4HVVZY	61953062		1.5964197355663073e+18			
1596423789390495744	RT @DanMacPhail: A reminder that Michelle Mone is able to make the laws that apply to #Scotland #ScottishDemocracy	2857046853			['86375262']	1.596061185396605e+18	
1596423789990084608	RT @PickardJE: - the @ft today asked both Tory peer Baroness Michelle Mone and her billionaire husband Douglas Barrowman whether any UK tax…	333983412			['69080476', '18949452']	1.5962523413840118e+18	
1596423790069968899	RT @steve_cureton: The thing is with this Mone corruption..someone knew, a few someone's..so who? and they were hoping we wouldn't find out…	3384189165			['2373784386']	1.5962781661125673e+18	
1596423790124478464	RT @sonali210g: My 3 gens flourished under Congress rule.... jobs,education,safety,social and financial peace,development of technology and…	205213267			['1292780086421123072']	1.5177466360630845e+18	
1596423791126941697	@EricMMatheny Did they die *with* Covid or *from* Covid?	267845152	2730264319.0		['2730264319']		1.5961510243180257e+18
1596423791353421825	RT @JayneZirkle: Residents were locked in their homes due to the CCP’s Zero-Covid policy	1343671573472014336			['1073773247743836161']	1.5964236021231985e+18	
1596423792137760768	"RT @LGalloway77: Good morning everyone 😃
Our country is in crisis.
Our people, workers, children, services, health care, and communities br…"	4838140174			['2956836471']	1.5963946460996116e+18	
1596423792397586439	RT @missKaralinda: “The mRNA vaccination program, with calls for frequent boosters as vaccine efficacy rapidly wanes, suggests a mechanisti…	1544243694903123968			['1586203434612535296']	1.5961766107884503e+18	
1596423793433808897	RT @black__dubIiner: if your parents didn’t vaccinate you as a baby who was born during the “vaccines cause autism” media frenzy, it’s neve…	807803356047515650			['823384899449212933']	1.5961385313022935e+18	
1596423794142633986	RT @Oi94_: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the return flight…	1452522485727989761			['1397313373']	1.5964065779297935e+18	
1596423794255888384	RT @burrosavic: I have spent time researching Clause 117 of the Australian Constitution and am seeking legal representatives to prosecute a…	1527583209524891648			['1310125270301515776']	1.5964234535060111e+18	
1596423795157262336	RT @LegoSilly: @MarshaBlackburn The western world has to stop thinking from a civilized world’s perspective about the #CCPChina : the zero-…	839767210822246400			['1309014827470331909', '278145569']	1.5963300219367178e+18	
1596423795773886464	RT @rayconnolly: Just after I went into a coma in ICU with Covid in spring 2020 an Isle of Man couple got a grant from the govt to make PPE…	4386357268			['19111511']	1.5958215992189747e+18	
1596423797384835073	RT @PickardJE: - the @ft today asked both Tory peer Baroness Michelle Mone and her billionaire husband Douglas Barrowman whether any UK tax…	1478149944			['69080476', '18949452']	1.5962523413840118e+18	
1596423798626058240	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	1649321744			['19638752']	1.596239466779226e+18	
1596423799255183361	@WADeptHealth Never wear a mask in front Of your baby. Your face is far too important	1273801897879785472	59545968.0		['59545968']		1.5961884750403666e+18
1596423799796219904	RT @Eric_Schmitt: Another tidbit from Fauci depo: In Feb ‘20 he emailed a friend advising her masks were ineffective. Confirmed again on Ma…	762785815			['101852818']	1.5961731857830707e+18	
1596423802128326656	"@rgbeaumont @Dominiquetaegon @BBC I’m not spreading any lies you are. You show me one bit of evidence the SARS-COV2 covid 19 strain has been isolated. Governments have been sued including Canadian govt NOT ONE could Produce this in court. Get educated pal cause you’ve no idea have you! 
https://t.co/ixfMGXUAPg"	1309843291253465088	19707552.0		['19707552', '2467942377', '19701628']		1.596260195289731e+18
1596423802820636673	"Xi'nnie the pooh and his concubine!! 
China-Pakistan secretly developing virus deadlier than Covid, reports claim https://t.co/53eK8Tu0v6"	37928303					
1596423803923726336	"RT @Arwenstar: “As a film maker, do you support mandatory vaccines on film sets?”

“I support mandatory vaccines. Period.”

Never forget th…"	1426263757014114307			['21947445']	1.5962571726395802e+18	
1596423803978264576	RT @juistheju: Please canceled schedule in China and bring TEN back to Korea before Beijing was 100% lockdown and can't take the return fli…	987045043440463872			['4743145646']	1.5964192615847936e+18	
1596423806499065857	Babies are not transphobic ffs https://t.co/Dxny39rWuo	1501672124779581441		1.5961884750403666e+18			
1596423806863958016	"RT @CounsellingSam: We aren't a nation of strikers.
We are a nation of hard workers.
The Royal College of Nurses have no choice.
Many of th…"	2197894170			['1291302591184461824']	1.5964236054660751e+18	
1596423807350153216	RT @chantz_y: For the folks who don't care about the needs of the immunocompromised because that doesn't include them, I have some bad news…	2367613675			['18178850']	1.596347060969943e+18	
1596423807732158464	RT @DrIanWeissman: Calling #measles an imminent threat in every region of the world, the two public health bodies said in a report that alm…	992327565929955329			['3047925973']	1.5963513468397937e+18	
1596423807757066242	RT @RachelSmethers: LEAKED: The Conservative politicians who referred companies to the PPE 'VIP lane'. No wonder they wanted to keep this c…	556164666			['3077557533']	1.5959224802454774e+18	
1596423809305018369	"RT @Arwenstar: “As a film maker, do you support mandatory vaccines on film sets?”

“I support mandatory vaccines. Period.”

Never forget th…"	571849075			['21947445']	1.5962571726395802e+18	
1596423810429116417	RT @HackedOffHugh: « In total, the Government has written off £8.7 billion worth of PPE that is unusable, has passed its expiry date, or wa…	263610732			['914588454']	1.5962501084331459e+18	
1596423810529607680	Petition: Launch a Public Inquiry into the approval process for covid-19 vaccines https://t.co/EBhdKATZ5x	2418464229					
