tweet_id	text	author_id	in_reply_to_user_id	quoted	mentions	retweeted	replied_to
1596310997622743040	RT @winecat: @hotrocks1977 @POTUS I think the families of the people who died with Covid because the corrupt disgraced twice impeached form…	2437748545			['15021990', '1508177838700171279', '1349149096909668363']	1.59627084039125e+18	
1596310998130262016	"RT @TPostMillennial: FLASHBACK: Trudeau referred to Canadians opposed to his government's Covid-19 policies as members of ""anti-vax mobs"" w…"	1157374064542924800			['896731633704947712']	1.59630243766451e+18	
1596310998792683520	RT @TaniaHop3: Moon is having a hard time breathing, probably from catching PNEUMONIA at the virus 🦠 infested cesspool known as @NYCACC 🤬.…	1927578174			['421870371', '153802121']	1.5956153911489618e+18	
1596310999430299653	RT @Windoctorx: What was the rush to wheel out a vaccine for a virus that carries a 99.7% survival rate in the first place?	1486882991162941449			['909879719734251521']	1.5962996648899707e+18	
1596311000080605184	RT @Eric_Schmitt: Another tidbit from Fauci depo: In Feb ‘20 he emailed a friend advising her masks were ineffective. Confirmed again on Ma…	3392058149			['101852818']	1.5961731857830707e+18	
1596311001087217666	RT @sexytori17: We're nearly 3 years into this pandemic, supposedly 70% of the population is jabbed , most everyone has caught covid regard…	1386302171352862729			['1257572576869576704']	1.596038246554751e+18	
1596311001712005122	"RT @WallStreetSilv: A new quarantine camp is being built in China's Guangzhou city and designed to detain 87,000 people. 

If authorities s…"	62633758			['1366565625401909249']	1.5958062644869448e+18	
1596311001523027969	RT @PachelbelCannon: #CCP treating ppl like #COVID19 but exterminating with bullets.  This is called ZERO COVID POLICY! #AmazingChina #Lock…	1241544672205389825			['45250961']	1.596310846061568e+18	
1596311002383278080	@philippilk This looks more like covid caused a big deficit and they're coming out of it. But sure, see what you wanna see 👍	1259482968948535302	1.4222449838564106e+18		['1422244983856410628']		1.596180364544082e+18
1596311002521690116	"RT @MsPinkest1968: Vaccine Injured Orthopedic Surgeon Dr Joel Wallskog shares the stories the media won't let you hear 👇

""I am just one of…"	1151608474377293825			['717513499849654273']	1.5962467191166935e+18	
1596311003691905024	"RT @GeoffField: Like tens of thousands of others, I’ve tested positive for Covid after managing to avoid it for almost three years. 
I shou…"	3004590187			['23557191']	1.5962976348008735e+18	
1596311004681752576	RT @Sandyboots2020: Immunologist and one of the most accurate voices in the pandemic @fitterhappieraj has been warning that COVID-19 could…	1243221104560345090			['1309417499398746112', '88589013']	1.5962085150977024e+18	
1596311004765372416	had to miss my 10-yr hs reunion because of Covid which is unfortunate bc my 20th I probably won’t have any hair left	1115248548					
1596311004970983426	"RT @morethanmySLE: If you are still wearing a mask to protect yourself &amp; others from Covid, please reply with 😷

😷😷😷😷😷😷😷😷"	180392529			['812361923304034304']	1.5962829343525765e+18	
1596311005352833024	RT @BobGeor27574923: https://t.co/MdN7tmlK2H Why are the public paid police NOT investigating every MP involved in this disgraceful scam? W…	1202650493991997440			['1173575388905316353']	1.5961842615054787e+18	
1596311006275579904	RT @claraweiss_wsws: A New York City paramedic has provided testimony on the criminal mismanagement of the pandemic in #NYC and its impact…	1020053304280342528			['899340282436747267']	1.5962579921688576e+18	
1596311006510460934	"RT @olga_basso: Trying to keep straight the official information about children &amp; COVID

1. Children don’t get or transmit COVID
2. If they…"	19440711			['1431030214998564864']	1.5892586728067154e+18	
1596311006732775425	RT @BOConnorMP: Victorian Labor &amp; @DanielAndrewsMP have continued to deliver for Victorians. During the pandemic it made the hard decisions…	3735825433			['611598902', '228535666']	1.5962639018760602e+18	
1596311006807851009	RT @WFKARS: I’ve been called a child abuser because I’ve advocated for vaccines and, at one point, mask mandates in schools. I’ve been call…	4937061			['590120366']	1.5962141035082752e+18	
1596311006644404224	RT @chouchane21: Reminder for all the hypocrites calling out Russia but staying silent when it comes to Azerbaijan’s war crimes! #SanctionA…	849458395623165953			['1314238881022308361']	1.5954140802060206e+18	
1596311007705858049	@LayahHeilpern 98.9% survival rate.  Plus, I saw researched before Covid ever hit American	1519082001004998656	455937214.0		['455937214']		1.5961360820680827e+18
1596311007995256832	It gets kinda lonely working from home din pala after almost two years. Do i resign na char	1032008905					
1596311008485965824	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	1844433830			['337808606']	1.596242318792614e+18	
1596311009354207232	RT @Reuters: Foxconn's flagship iPhone plant in China is set to see its shipments in November further reduced, as the factory grapples with…	2710528980			['1652541']	1.596224703131263e+18	
1596311009144492033	"was gonna start a bit earlier, but I think I'm a bit sick. the bright side is at home test and clinic rapid test so far says it's not COVID at least despite the possible exposure I had. But, here I go trying

https://t.co/xPvJXjmVW4"	837697754927333376					
1596311009639088128	"@LayahHeilpern I learned that fetal cells were used in the research, production and testing of these ""vaccines"". That was it for me. I couldn't morally agree to benefit from aborted fetal cells."	1586360397119991810	455937214.0		['455937214']		1.5961360820680827e+18
1596311010616426496	RT @BarbLarochelle: On Global news just now they mentioned the rising flu cases and 6 more deaths from influenza, but NO MENTION that 40 pe…	793157069947797504			['65566588']	1.5959315829506826e+18	
1596311011161612288	"RT @DrJudyAMikovits: I rest my case; all we can have is #compassion.

#TruthSocial #truth #StoptheShots #health #FDA 

https://t.co/pQUwe2H…"	970043442586730496			['1251638956359385089']	1.5962108801059594e+18	
1596311011291959296	"RT @JamesBradleyCA: Joe Biden:

Shutdown the Keystone Pipeline which decreased our oil supply.

Opened the border to invasion during a “pan…"	110745544			['1112724144427139072']	1.5961699164527002e+18	
1596311013779181569	RT @vgclements1: Dr. Bryan Ardis on The Stew Peters Show. All Vaccines Will Use mRNA Technology! The plan is to destroy natural immunity; l…	2925635831			['747854342334480385']	1.587214431326507e+18	
1596311014068330496	"RT @MaximeBernier: #FlashbackFriday

On April 15, 2021, I held a press conference in Ottawa with other members of the End the lockdown Cauc…"	1522382948384878592			['2791988124']	1.5961676325032878e+18	
1596311014332518405	RT @ChinaUncensored: More Covid protests https://t.co/6zyhZhx23R	1224143347033366532			['833100331']	1.5961151268093993e+18	
1596311014621863936	RT @Doctor_Eric_B: If they wanted to see if these clots were vaccine induced there is literature which they could have referenced and compa…	110263832			['1433915217818357766']	1.5959140838737428e+18	
1596311015398019072	RT @David__Osland: Some people are more angry with nurses for going on strike than they are with Michelle Mone for selling nurses defective…	1203433843354681346			['3407247983']	1.596149201657688e+18	
1596311015150469121	RT @snorman1776: @Leftylockdowns1 Weird	1402761447822725121			['215808768', '1302455125739556869']	1.596288022429008e+18	
1596311015507243009	RT @BernieSpofforth: CHINA - 100 million people now back in lockdown, QR codes turned red by the State to prevent any movement, unless it’s…	1484043563810062343			['755135678422327296']	1.5960426335535186e+18	
1596311015582748672	RT @jenniferzeng97: Nov 23, a fire broke out in Urumqi's Jixiang Yuan district. Because of the #covid #lockdown, fire truck couldn’t get cl…	1495584018477236224			['2313027666']	1.5962585680757678e+18	
1596311015594958849	RT @Eric_Schmitt: Another tidbit from Fauci depo: In Feb ‘20 he emailed a friend advising her masks were ineffective. Confirmed again on Ma…	958138992150630401			['101852818']	1.5961731857830707e+18	
1596311015980933125	RT @RisetteMD: Just remembering one of the saddest moments in my life was when, at the end of a three week stretch working during the Delta…	1346087311583404033			['1549164560204038144']	1.5958477944677827e+18	
1596311016614555648	RT @DrRHoneyman: My young child got everybody in class to wear a mask after making a simple poster explaining the benefits to us all, after…	2411313362			['1296524477770207232']	1.595937666134311e+18	
1596311016698040320	RT @logansmith86: @AP “Experts” also claimed Covid vaccines prevent transmission…	162171439			['122497255', '51241574']	1.596310232044634e+18	
1596311016690057217	RT @Chesschick01: When was the exact moment you realized COVID was being used to manipulate the population?	114840005			['36134346']	1.596216988145025e+18	
1596311017960652804	"RT @MickWest: ""The makers of Died Suddenly don’t want you to think; they want you to feel. For all of the anti-vaccination movement’s admon…"	28578877			['15533969']	1.5962125400649073e+18	
1596311017956728832	@KevinSvenson_ @MartiniGuyYT Vaccines for one	185796298	3407824378.0		['3407824378', '782946231551131648']		1.5962220270855373e+18
1596311018044784641	@ccatherineharv1 @mottomeneki @jengleruk @han_francis @drsimonegold No they didn’t ALL vaccines are not a cure. All vaccines were made to lessen the severity of the virus. It’s literally I’m history books.	1323493426411786240	1.3972253234612306e+18		['1397225323461230597', '1586399926396882947', '19684606', '1123431740809318400', '806344552718045184']		1.596204203529339e+18
