tweet_id	text	author_id	in_reply_to_user_id	quoted	retweeted	mentions	replied_to
1596328251454287874	The WHO bemoaning the lack of measles vaccination which led to many unnecessary deaths. Did they not consider unintended consequences from lockdowns and restrictions? This is a demographic was almost zero risk from severe covid who were the ones to lose out the most https://t.co/Rik30iC3ht	1268395772833218560		1.5961142035506463e+18			
1596328251735306240	"RT @knugent4118: Listen to this drama queen lawyer from the EA inquiry telling us how hard the covidiots had it throughout this Pandemic 
L…"	38236909			1.5962237357023805e+18	['235717819']	
1596328252850982914	"RT @jenniferzeng97: Anti-lockdown protests also broke out in #Beijing ( Tuofangying area) #CCPChina tonight. 
#ZeroCovid #Covid #Covid19 ht…"	128586397			1.596321521781203e+18	['2313027666']	
1596328252947058688	@KittyPo80176717 bill gates does NOT wear mask , earned billion of dollar for selling Gene Therapy Technology based mRNA vaccines ( killing 2 birds with 1 stone). https://t.co/MytmdJvYFO	2455899126	1.206451618796802e+18			['1206451618796802048']	1.5963269927264584e+18
1596328253777711111	RT @P_HerbMichaels: With everything that has happened over the last couple of years, are you concerned about vaccines or about the ones you…	1443218100824985600			1.5962757650874573e+18	['1555632854826098688']	
1596328254251495425	RT @BBolander: walgreens vaccine webpage giving me fucking riddles when all i want is a booster https://t.co/TqP6Caqqkh	2868565051			1.5962159150788977e+18	['84966500']	
1596328254486740994	"RT @ElonBookof: @GeorgeTakei Sulu, if all you are worried about is who Trump eats with, you have lost the plot. 

People are dying after ta…"	1518726976131014658			1.5963281652569743e+18	['1518726976131014658', '237845487']	
1596328255321432064	RT @adelaidians: IF YOU GET ANY COVID SYMPTONS get a pcr test, whatever it takes.. IF YOU GET LONG COVID, this is your ONLY evidence! #COVI…	17483196			1.596276467792388e+18	['25797762']	
1596328256101240832	"@RileysFarm1776 @silverhillgold @StreamRiftCom @klucy239 @Secahtah You don't seem aware that COVID myocarditis is fulminant in a quarter of cases and requires ICU care in about half of cases. In contrast, vaccine myocarditis is almost never fulminant and requires ICU care in 2% of cases. Hence, why vaccine myocarditis is ""relatively mild."""	1429261284466323464	1.519133796062294e+18			['1519133796062294017', '748316476931661824', '1590124927369170945', '1968806107', '41517501']	1.59632703565978e+18
1596328256055439361	Please wash your hands🫳 https://t.co/reP2HG9Ml7	1583451106746961920					
1596328260274688001	no way i caught covid.. i have college exams to take like 😭	1167850726200139779					
1596328260820140032	@mattmurphylol69 @davidgokhshtein @elonmusk @stillgray Incitement to violence will get accounts suspended! Now if talking about Covid, vaccines, or making a mistake in pronouns is what you consider hate speech, it's another matter. Personally, I am very happy with the new rules. No violence and open exchange of ideas!✌️	82467998	1.3530659668008346e+18			['1353065966800834567', '170049408', '44196397', '16106584']	1.5963239652990403e+18
1596328261612670980	@shallit43 @MartinKulldorff If masks / vaccines / herd immunity worked as advertised, we would have not seen so many highly vaccinated countries with the strictest mask mandates experiencing record infections last winter.	1588362350419116040	63827798.0			['63827798', '2521469449']	1.5962378529579827e+18
1596328262430433280	RT @HoodHealer: More and more information will be released as we move into the new year about vaccine injuries and death associated with it…	3237151460			1.5955767726736916e+18	['1093254034214080512']	
1596328262401073152	"Coronavirus Update:
☣️️ Total cases: 645,602,130 (+59,889) ☣️️
⚠️ Current cases: 14,671,241 (-28,360) ⚠️
⚰️ Deaths: 6,635,134 (+76) ⚰️
🏥 Recovered: 624,295,755 (+88,173) 🏥

Updated every 2 hours
#Coronavirus #COVID19 #COVIDー19
Source: https://t.co/nFY1m01jUg"	1094950711832518657					
1596328262728581120	"#IEWorld | #China reported 35,183 new Covid-19 infections on Nov. 25, of which 3,474 were symptomatic and 31,709 were asymptomatic, setting a new high for the third consecutive day.

https://t.co/uPWtUV9HaX"	38647512					
1596328264875679744	RT @TheRickyDavila: What I find fascinating about Hunter Biden is that slumlord Jared Kushner was paid $2B for selling them intel whilst al…	1252588664569442306			1.596239080152408e+18	['341190477']	
1596328265714896896	"RT @hugh_mankind: Dr. Mike Yeadon: “I Didn’t Do My Homework” — “I’m Ashamed That I Was Pro-Vaccine” 

“I certainly, when I was in [the phar…"	44474647			1.596168161136898e+18	['256057148']	
1596328266725576704	RT @wsbgnl: Good discussion with a long-time Walmart worker who emphasizes the ongoing difficulties related to covid including inadequate p…	388602710			1.59630669869602e+18	['1143908639876485120']	
1596328266876452870	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	302738243			1.596242318792614e+18	['337808606']	
1596328267866308608	RT @AnTheFacts: 🔥Jean Mondoro: This Thanksgiving, Americans were able to celebrate pro-life victories together,reflect on challenges ahead…	4769536303			1.5962662298656154e+18	['1394656148884701185']	
1596328268546052096	"@treefrogvenom SAY NO TO COVID-19 VACCINES
Get your covid-19 Digital QR certificate  or PAPER CARD without taking the vaccine. Send a dm to get your QR Scan Covid-19 Passports without taking the vaccine.

Click the link below
https://t.co/VbbOd5Mbav"	1394519048	1.5523173035045233e+18			['1552317303504523264']	1.5963042563444122e+18
1596328269019680768	"RT @BladeoftheS: PPE Medpro was worth £100 when it was given a £200,000,000 contract to purchase PPE.

Nothing at all dodgy about that."	1269990486875541504			1.5962324577617265e+18	['1455903807389458436']	
1596328270240571392	@Newer_Deal @ylesine34440870 @aSinister @fischerfischy @rln_nelson @All_Knowing_Bio @shicks_sam @GlennCarr6 @jimdtweet @mugger124 @Moderna5G_666 @Narvuntien @Veritatem2021 @variegated2 @cmcateer3 @automatrix66_KC @AntifaRaising @organicdot @wlbeeton @Glonvec_PR @robhon_ @pauladamsalber1 @ChrisBBacon3 @priscian @MikeDel21893959 @0Sundance @CarrudoDon @Matt_Clough @ponycar06 @Kenneth72712993 @MedBennett @BubbasRanch @Jagster20548365 @WayneAllanH @NewNormality20 @Michael_D_Crow @Grimasaur @freddie07068768 @njbtweet @aaa21usa @RandolphDoGood1 @josephenicholas @CrispyCX @RealMikeDelta1 @SumErgoMonstro @BradSchrag @SZOMB @NoelTurner194 @keithamccluskey @Skrued1 Most of his spending came from covid. Yes he spent a lot before the lockdowns but by year it was less than Obama until the lockdowns. Biden, per year, is outspending both trump ant Obama. Difference, under Trump incomes went up while costs remained low.	1453033769544339461	4152365195.0			['4152365195', '1355514622665773062', '2855137220', '1044923978', '2447465246', '1571616845396078594', '2922360215', '1260395682', '1128099459353571328', '1149427030536151040', '17079503', '2402393749', '1183503749660205056', '2684403792', '315959118', '4016666355', '1117510505399296000', '560555551', '861198402', '231597564', '3313813825', '3063921782', '990394707900432384', '63712482', '1127312829546156032', '425116151', '441400567', '232873335', '844219870317232128', '1089405460929806336', '381809023', '829701154259030021', '957835799084412928', '969296197037965312', '103532016', '822515689122447360', '3158851104', '1392601380985135107', '205549245', '2374749650', '1096413335803883520', '22415307', '2401556666', '1329132850608828421', '36689123', '225118291', '228590369', '4363091597', '408941058', '1211834540123021312']	1.5963254886998016e+18
1596328271037300739	RT @seanforfreedom: If I don’t get vaccinated I’m 100% protected against vaccine side effects and 99.8% protected against Covid, that’s a g…	4188011921			1.5963234837214413e+18	['1356006715477651458']	
1596328273491144704	"RT @Arwenstar: “As a film maker, do you support mandatory vaccines on film sets?”

“I support mandatory vaccines. Period.”

Never forget th…"	1265314998			1.5962571726395802e+18	['21947445']	
1596328275516698625	"RT @ShannenJPEG: The Chinese govt is locking up millions

If your social credit score falls beneath a certain level  the Chinese govt cuts…"	32829046			1.596096977049383e+18	['1412640581344382981']	
1596328276834029568	"RT @AGJeffLandry: Wow! It was amazing to spend 7 hours with Dr. Fauci. The man who single-handedly wrecked the U.S. economy based upon ""the…"	601136502			1.5955381688534548e+18	['221491612']	
1596328277484109824	RT @Sgtnewsnetwork: Dr. Mike Yeadon: “I’m Ashamed That I Was Pro-Vaccine” ...“I Didn’t Do My Homework”... https://t.co/HmClrv4MQm	1242282490154213379			1.5956394756018995e+18	['1445000873726332941']	
1596328277865791489	RT @KDuffChicago: @InternetHippo I honestly think a huge part of the conservative response to COVID was just protecting extreme selfishness…	400256197			1.5962417415393403e+18	['477861942', '19638752']	
1596328278515601409	RT @WashburneAlex: From 1977 influenza pandemic, it took ~40 years before a laboratory origin was widely accepted, despite being clear by 1…	16458715			1.5962172445684163e+18	['1481707872970960896']	
1596328278494699520	RT @Windoctorx: This doesn't make sense to me. If Bill Gates thinks that the world is already overpopulated, then why does he want you to t…	1370146924389662724			1.59588428128888e+18	['909879719734251521']	
1596328278700064769	RT @awgaffney: We slashed child poverty **during** a pandemic and economic downturn — and could do it again now.  An absolute travesty that…	2888689414			1.5962518245242552e+18	['464076088']	
1596328280898310145	RT @ChristinaPushaw: Fauci, and most of the US “public health expert” class, thought China did Covid lockdowns right and should be a model…	1518869090500239360			1.5962872689392394e+18	['31667539']	
1596328280957014018	RT @badkitty731: If his and Gates's eugenics has isolated a gene for low intelligence then maybe...but I doubt the stupid recognise sarcasm…	259975018			1.596097222244176e+18	['3623602216']	
1596328281787158530	Good ways of supporting our construction and tourism industry during crisis years thank you covid https://t.co/RdM8y6bseM	1555203052331745281		1.5960601631230648e+18			
1596328282408255491	RT @BillyM2k: i miss using covid as an excuse to not do social events	2350982514			1.595474441592447e+18	['30699048']	
1596328282810896384	"@LayahHeilpern @cathisamazing Not enough safety efficacy done....all about the money! Now they are finding that at least 60% of "" COVID DEATHS"" are of the vaxxed!"	542654299	455937214.0			['455937214', '25297026']	1.5961360820680827e+18
1596328282953510913	Is it the covid kickin again or what 🤕 https://t.co/JlLYQhVTcR	816473936670048256		1.5960955237985362e+18			
1596328284501200896	"RT @Roman_Baber: Don't blame Covid  for your or your loved ones':

- late diagnosis 
- surgery canceled 
- depression 
- child's regression…"	1547943063720341506			1.5961271763231293e+18	['3064984647']	
1596328284857413632	Lawyer who saw combat fights for soldiers over vax policy - https://t.co/ubshNuRgzk https://t.co/s84ObPeYJf	2263235551					
1596328285512032256	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	43265919			1.5962870273011876e+18	['806344552718045184']	
1596328285654290432	RT @WritesBright: Firms that were awarded £400 million in COVID contracts have gone on to donate £615,000 back to the Conservative Party, e…	236642461			1.5959058909216195e+18	['2737003958']	
1596328286279569409	RT @Josh_Young_1: Communism	704069328820445184			1.5963213230261084e+18	['28626088']	
1596328286669242368	@karin_bernstein @dbongino Big pharma take the vaccine or lose your job yeah ok dumbass	1521499312391348230	1.5001661765545533e+18			['1500166176554553348', '232901331']	1.596131673590362e+18
1596328286879383552	@moonchic @beantowndancer @TristanVeness @1goodtern or maybe a vaccine ? 😂	1532142466614407170	5756902.0			['5756902', '2763817956', '1187687589597212674', '960817018193764352']	1.596217200830206e+18
1596328287428841473	@SecretaryPete Covid is over and vaccines never worked	1571147396737892358	1.3569585476035133e+18			['1356958547603513346']	1.5954992710250045e+18
1596328288007651328	RT @ThatEricAlper: On this day in 1991, Freddie Mercury of Queen died of AIDS-related bronchial pneumonia in Kensington, London, England, a…	22229462			1.5959001650300396e+18	['22018221']	
