tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	replied_to	quoted
1596514177333415936	"RT @TPBlue4: @RonnyJacksonTX As evidenced by the fact that more conservatives died of covid. 

Think your red trickle had something to do w…"	763498399068925952		1.595395602804011e+18	['1418535365887987712', '1201953403099893760']		
1596514177337606144	@theJonathanEpps @mrunsubtleNinja Younger generations clutch their pearls at Covid but “bb only” 🤷🏻‍♂️	279180607	1.4527928205327524e+18		['1452792820532752389', '3181995721']	1.596481765094617e+18	
1596514177400856578	"RT @JanJekielek: ""There's a big spike in vaccination in April. And there's a big spike in deaths in September.""
 
Steve Kirsch argues there…"	2317852146		1.595893348035752e+18	['15719232']		
1596514178025545728	"RT @richardursomd: Likely the dumbest paper of all time. 

They’re saying, that thinking a vaccine may harm you has caused all the deaths s…"	1118946169210667010		1.5963557666589286e+18	['823255657902129153']		
1596514178038394880	@BrianBtinternet Mate I was off work 3 days.  Went back Friday.   It wasn't covid allegedly, but I did 3 lateral flows through the day to be sure	1329842186079375360	1522945040.0		['1522945040']	1.5964644190469366e+18	
1596514178403106820	"New Remote Job 🏆👇🏻

 Social Media Strategist #Remote https://t.co/aQIRclIt9u #remotejobs #remoteworking #workfromhome #homejobs #remotejob"	1447534535911124994					
1596514177585029121	"@Sathbaro @LJBarre @BBCNews There aren't any experimental drugs.

All C19 vaccines have passed all trials and protocols. 

The ChAdOx1 vector has been in use for almost a decade. 

It's a pandemic.  Look at what happened in 1918.....excess deaths.

Nothing to do with any vaccines 

ONS https://t.co/K1F8kxD9KN"	1215013572276899840	1.5683223294862705e+18		['1568322329486270466', '491610678', '612473']	1.5962810514665923e+18	
1596514179225210881	RT @bookis714: I'll say it again. BILL GATES IS NOT A VACCINE SCIENTIST/EXPERT! https://t.co/tBf9ZFEb4e	1588514354097446915		1.5964318987287962e+18	['1283943679426625536']		
1596514180802424833	"RT @Eric_Schmitt: In the Fauci depo this week the court reporter sneezed. Fauci wanted her to wear a mask

This is the mentality in Nov 202…"	1048731400533368838		1.596193593785475e+18	['101852818']		
1596514182283038721	RT @JedediahBila: Never forget the monsters who wanted you fired for making your own health decisions. Evil disguised as charming is still…	1510759704447762435		1.5965090632269373e+18	['60680268']		
1596514183385948162	RT @Lula_n_roo: Noone expected a pandemic. The government had it thrown at their face. We did better than other countries around the world.…	1433562454873690113		1.5962769069741507e+18	['1516174445823639676']		
1596514183520350209	RT @MRobertsQLD: Here comes the truth …	2320639320		1.5961221196534047e+18	['762470063261704192']		
1596514184040259585	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	1461012144300957697		1.596242318792614e+18	['337808606']		
1596514184300216320	"RT @johnrackham82: COVID was a scam to transfer wealth from you to the WEF and its partners. 

Once you understand that, you know a lot."	829397683869773824		1.5965050554607493e+18	['1552067520575799298']		
1596514184736681985	"RT @KarenCawthorne1: Do you see it it yet?
Just when we thought we've heard all kinds of nonsense around Vaccine injuries...  
Now the ""exp…"	1536143712		1.595746455985455e+18	['1420370685889814528']		
1596514186523299841	RT @torydemolition: When they say there’s no money for our NHS… never forget they found £37 billion for Dido Harding who’s husband wants to…	253103558		1.5959211358325391e+18	['1358074263052439554']		
1596514185969815552	Coming our way~~just say NO!💪🤬🇺🇸 https://t.co/VZVr9w9gdi	1326248450988576771					1.5953317230421975e+18
1596514186817048576	RT @JaroGiesbrecht: Prime Minister @JustinTrudeau today dismissed claims that police in Ottawa were on the verge of executing a plan to cle…	1310798090236882944		1.5963333742345708e+18	['807787995940036608', '14260960']		
