tweet_id	text	author_id	in_reply_to_user_id	quoted	mentions	retweeted	replied_to
1596461583366082560	RT @CharlesTannock: An utter scandal which is being swept under the carpet it seems	341454994			['914281548']	1.5962645831231447e+18	
1596461583684685824	come home from work, drop your bags on the floor, and play an hour of Final Fantasy XIV	1017101026594361345					
1596461583852793856	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1519329475422531585			['806344552718045184']	1.5962870273011876e+18	
1596461584431607813	"@KillaLogeFTW @deathcasterX @DuckDuckGo @brave Agree. But need more.  Brax Teaches how to de big tech and reclaim privacy.

Google now sells your data to pharma and vaccine companies.

DDG Censor like google. And only partial privacy.

He also makes a Brax2 de-googled  privacy android. Or go Linux. 

https://t.co/1T2kPcTNBv"	1524892221400436736	551612475.0		['551612475', '124080089', '14504859', '257245904']		1.5958660152835154e+18
1596461584976867328	@JoeJitsu2022 @NickYafai @JosieBi62278609 @beverleyturner That’s a lot of nonsense for one comment and a feeble attempt at dumbing down a global pandemic with millions of deaths and tens of millions with long term effects	1405592435808518145	1.5301705091571835e+18		['1530170509157183490', '915722545', '1440038283417776138', '62469990']		1.59645303018197e+18
1596461586859925504	@jordanbpeterson Isolation and mass short acting vaccination are not the solution for long term natural herd immunity to disease.	1588219083132215299	95092020.0		['95092020']		1.5963887141496054e+18
1596461587225014274	RT @StellaMelbs: Labor and Dan Andrews clearly being rewarded and thanked tonight for their handling of CoVid. Absolutely no surprise, unle…	58974496			['553097596']	1.596461347776389e+18	
1596461587514429441	"RT @danaparish: My friend’s mom —74 years old— has Covid &amp; MDs will not Rx Paxlovid for her because “it’s not that severe (yet).” 

I hones…"	1456383359370907649			['89243448']	1.5963733192294564e+18	
1596461588432957440	RT @patcondell: This is what a digital ID leads to. This is what Klaus Schwab, Bill Gates, George Soros and the globalist World Economic Fo…	1520038466381393924			['22657914']	1.596454574990463e+18	
1596461588864991232	RT @JonesHowdareyou: Disappointing to hear Ben Knight on ABC warking on about how Daniel Andrews is hated b/c of how he handled the pandemi…	304375321			['198296897']	1.596394333175173e+18	
1596461588852379648	RT @dannymcginlay: If Andrews calls a lockdown during his acceptance speech I will have nothing but respect for his comedic timing…. #VicVo…	1341941333955473408			['88762252']	1.596436390518362e+18	
1596461589267451906	"RT @jneill: @DrAseemMalhotra Aseem, I will make sure the @covidinquiryuk hears evidence such as this:
https://t.co/f7ygp7JqzA"	1202568024659841024			['19019465', '472777204', '1462771332412854276']	1.5961715817302262e+18	
1596461589896593408	RT @drclairetaylor: @thephysicsgirl That nearly everyone I see with long Covid has no past medical history. No underlying conditions. Usual…	1299432666236846087			['1513942742715584520', '529126022']	1.596455021503484e+18	
1596461591230386177	RT @songpinganq: People in many parts of Beijing taking to the streets and tearing down the lockdown barricades &amp; saying ''NO'' to Xi Jinpi…	1134549342138916865			['1374317368361447434']	1.596429844518441e+18	
1596461592090185734	RT @joannekarma: @LBC @mrjamesob #ImACelebrity #ImACeleb needs to hear this. Hancock's actions during the #COVID19 #pandemic will not be fo…	3091523842			['232144061', '20973388', '152656121']	1.5962867534171873e+18	
1596461592321077248	RT @IamBrookJackson: Top Virologist and Member of FDA Advisory Panel Who Voted For COVID Vaccine Emergency Use Authorization Dies Suddenly…	1517085559574913024			['1439405246518906881']	1.5964419219075564e+18	
1596461593390260224	RT @songpinganq: BREAKING: People in Beijing taking to the streets and chanting: ''Say no to COVID test, yes to freedom!...'' https://t.co/…	349660067			['1374317368361447434']	1.5964290397487432e+18	
1596461593604214784	RT @UnSubtleDesi: Barkha Dutt has the uncanny habit of capitalising on dead bodies. She had done exactly that during COVID as well. At that…	2511424604			['17741799']	1.5964033070563328e+18	
1596461593478717445	RT @jltjavier: Got to steal a few portraits of Belle Mariano and Donny Pangilinan after the premiere of #AnInconvenientLove a few nights ag…	1579777985665564673			['39937594']	1.596456396484391e+18	
1596461593810079745	RT @GillianMcKeith: Tory peer Michelle Mone and husband 'made millions' from PPE firm https://t.co/imjB5BwwEx via @MailOnline	2173874253			['4849786505', '15438913']	1.5964501189741568e+18	
1596461594082676738	RT @DrVicFielding: How many elections do Labor have to win during the pandemic to prove to media that the public were broadly supportive of…	412891380			['139328853']	1.596456263780819e+18	
1596461595299024896	@TheRealKeean Didn’t he take his family on a vacation during his own lockdown?	1349006463721762817	961134787.0		['961134787']		1.5962304245559747e+18
1596461597920313344	RT @ojblanchard1: The failure of covid zero.  Likely to have major implications for China and the rest of the world. https://t.co/EhTn774i9A	17614849			['4216847717']	1.5961830676429824e+18	
1596461598100836354	"RT @ACSCentSci: #ICYMI
Therapeutic monoclonal antibody for heroin abuse/overdose by @LabJanda shows vaccines have been mistargeting heroin’…"	1592026538350120961			['2180867466', '1285741783113056256']	1.5961267962854769e+18	
1596461600155652097	I’ve seen similar in person. The young man maybe 20 at best. They had to haul him off. Disgusting, especially when you’re getting “medicine”. Do that shit in a doctor’s office. https://t.co/iITY9EKTlC	1476964757399760899		1.5962960706858967e+18			
1596461600692924417	RT @chennaipride: Lest people think gender-based violence is only about cis-women, here are some articles about GBV in the context of queer…	1508662802268844032			['48900049']	1.5964524050463007e+18	
1596461600927813633	"@pukalojtric @PerKlausen5 ? from the person herself ?
https://t.co/rFDa0qcstz 
https://t.co/yypca74p9z
https://t.co/bfoM2YXLja"	744279393342791680	1.2536204827353006e+18		['1253620482735300609', '1129108135426371584']		1.5964601421318758e+18
1596461602043318273	RT @PickardJE: - the @ft today asked both Tory peer Baroness Michelle Mone and her billionaire husband Douglas Barrowman whether any UK tax…	867111419329863680			['69080476', '18949452']	1.5962523413840118e+18	
1596461602038898689	RT @RonnyJacksonTX: Which CRIME OF THE CENTURY should we investigate first?? Afghanistan, Hunter Biden, COVID Origins, Border Crisis, DOJ C…	1590198983909167112			['1201953403099893760']	1.5954747826523587e+18	
1596461603326943232	RT @jltjavier: Got to steal a few portraits of Belle Mariano and Donny Pangilinan after the premiere of #AnInconvenientLove a few nights ag…	1247848891191398402			['39937594']	1.596456396484391e+18	
1596461604027387904	RT @TheRealKeean: Canada's most recent COVID update shows that 80% of Canadians have yet to receive a COVID vaccine in the last six months.…	1500411324664266752			['961134787']	1.596286679387865e+18	
1596461605260521472	RT @maskupmama: My daughter attended a group violin class today. All children were masked &amp; of course, Miss 6 was safe in her #flomask with…	1244104702788165635			['1083392236908204032']	1.596419528325763e+18	
1596461605537161222	RT @myrabatchelder: Ignoring the serious cardiovascular &amp; blood clotting impacts of #COVID is going to cause so much damage to so many peop…	19093612			['87358629']	1.5963687726294016e+18	
1596461606304628736	RT @LauraMiers: To recap, Covid has been QUIETLY maiming &amp; killing our elderly, children, and the most vulnerable among us this whole time,…	1651098120			['170280910']	1.5962319541896847e+18	
1596461606694637568	"RT @TheLastPersont2: .
Frankly Tory peer Baroness Michelle Mone should pay back to the NHS the £29M she and her children made from Medpro -…"	1136357950220578816			['952506773491060738']	1.595930393680941e+18	
1596461606598508546	RT @jltjavier: Got to steal a few portraits of Belle Mariano and Donny Pangilinan after the premiere of #AnInconvenientLove a few nights ag…	1369525808042184705			['39937594']	1.596456396484391e+18	
1596461607399608324	"D.C.-based English class for immigrants goes global during pandemic https://t.co/kBsRkN9KY9 #BREAKINGNEWS #papabrain #first #music #culture #politics #dmv

Google Papa Brain for the latest"	79352723					
1596461607672238080	"RT @OldYesButWise: My wife still coughing and sneezing with a ""cold"" that's lasted over a week now. RATs still neg, so may not be c19? We'v…"	1129161426830888960			['1411940738342981637']	1.596439535394906e+18	
1596461607726391296	RT @Xx17965797N: Official UK document from the Ministry of Health reveals Convid never existed. This now being the case means the masks, lo…	1066653482881609728			['1552407495255199745']	1.5964351920208773e+18	
1596461607672254464	"RT @IamBrookJackson: Dr. Malone: Ron Johnson’s COVID-19 Hearings Will Decimate COVID-19 Lies And Manipulation 
https://t.co/1EVlhQUDm9"	1443801237317558272			['1439405246518906881']	1.596387504554668e+18	
1596461607802241025	RT @Chesschick01: When was the exact moment you realized COVID was being used to manipulate the population?	1478035555925446656			['36134346']	1.596216988145025e+18	
1596461609043759104	"#REVIEW @GIVEAWAY - SNAP: PANDEMIC GAMES by @MicheleDrier ""intriguing &amp; engaging"" #Romance #Paranormal #KandeskyVampires #NewRelease
 https://t.co/TjoLUXa4WD"	464745731			['14180065', '309958863']		
1596461609572249600	RT @Cpass12David: The Guardian: “Minister’s (Michael Gove) insistence he referred all offers to civil service channels appears at odds with…	167777293			['750342769277825024']	1.595888699597783e+18	
1596461610159284231	RT @carolvorders: 'Lady' Mone broke Lords' code &amp; was seemingly involved in fraud while nurses &amp; doctors slaved all hours to save people in…	22802350			['175420754']	1.5955579152843653e+18	
1596461610599878656	"RT @R0Poem: Thanks for all the kind words.. here’s a link to the full video …
Its a cover of Start a War by The Pale Fountains and the film…"	2422035280			['1532010299934613511']	1.5959360313118597e+18	
1596461612176662528	Super parent 👏🏿 https://t.co/pi9SdYpnfm	167118580		1.5958698356233748e+18			
1596461612524773383	RT @evenor23: There would be screams of despotic corruption if this happened in an African country, yet this gov’ment presided over an ille…	1684030872			['2556716761']	1.596115278127145e+18	
1596461613720428546	@SCOTTeHENSLEY @ScienceMagazine Does it last only for 4 - 6 mo, as all the RNA COVID 19 vaccine do?	1219811777183088641	7.417113366363177e+17		['741711336636317697', '32372834']		1.5961637509602714e+18
1596461614236327936	@itvnews Nurses or MPs getting backhanders from PPE	1585945006849855491	21866939.0		['21866939']		1.5964601146216653e+18
1596461614378930176	ive been cutting my own hair since the pandemic	1143892626241806336					
1596461614533746688	RT @HackedOffHugh: « In total, the Government has written off £8.7 billion worth of PPE that is unusable, has passed its expiry date, or wa…	895604022220005377			['914588454']	1.5962501084331459e+18	
1596461615683084294	"RT @GBNEWS: Covid lockdown was ‘COMPLETE FAILURE of government’ and ‘radical experiment’ says Lord Sumption

https://t.co/VXWn4uk7TL"	369943404			['1339166129110065152']	1.5962011118070333e+18	
1596461616836407296	RT @respect65: Be it covid, be it climate-change, be it Ukraine, don't get your information from mainstream media. Their aim is to manipula…	1554263126748434432			['221710101']	1.5960810473637806e+18	
1596461616966471683	"RT @GeoffField: The article goes on "" The people still on the frontline nearly three years later, the people we
were loudly hailing as hero…"	345721109			['23557191']	1.5964072579187548e+18	
1596461617192935424	RT @melindiscott: Top, top Dadding here	1434108567154475010			['185602445']	1.5964291141600788e+18	
1596461617650147328	RT @TheJikky: If you're interested in the molecular biology relating to SARS-Cov-2 and the Covid vaccines without the politics, you should…	1436135131345928229			['1587714804004794368']	1.5963085531194614e+18	
1596461618048929794	"RT @Lowkey0nline: The family of 5-year old Yusuf Mahmud Nazir were told by his GP that he needed immediate hospital care. 

They ""begged an…"	1492782699458797569			['1024352074048434177']	1.5964475468301066e+18	
1596461620829761536	"RT @KieronMoyles: Just a reminder about Matt Hancock.
He wasted millions giving PPE contracts to Michele Mone &amp; his pub landlord.
He sent s…"	1496408061094805506			['124461963']	1.5962593752319508e+18	
1596461624436871174	"@RepThomasMassie @DrJohnB2 was suspended from Twatter because he showed studies of the Covid vaccine adverse reactions...he is a good follow.  TY @elonmusk

https://t.co/0kFj1XwQ1C"	2187832885	975200486.0	1.5962210352081388e+18	['975200486', '1400013985202704385', '44196397']		1.5964569439329567e+18
1596461628928974848	"RT @MeetJess: COVID-19 diagnosis raises risk of heart attack, stroke 

« In the week after a COVID-19 diagnosis, the risk of a first heart…"	123598668			['312412918']	1.5962936263168287e+18	
1596461629058985985	RT @shmuelcshapira: More vaccinated people are dying of COVID than unvaccinated people, according to a recent report from Public Health Eng…	911339975253352448			['1482660566112124931']	1.5961675764588872e+18	
1596461631017713666	Yeah - my wife. https://t.co/Q7yJGoqcLr	2735556653		1.5963794220467978e+18			
1596461631172935680	RT @cnnphlife: #AnInconvenientLove  starring @donnypangilinan and @bellemariano02 captures the social isolation and the need for independen…	1332132488169345025			['705603729899130880', '43510227', '4309080438']	1.5963002004689633e+18	
1596461631713996803	"RT @wingkyp: @elonmusk please reactivate @tedhilbert. 
I know you did not took the vaccine. Ted here is also fighting for it."	1422507396698546177			['205558958', '44196397', '1374016322716065794']	1.5964311665374904e+18	
1596461632372109313	RT @henrywilson879: I thought during the Pandemic the government and local authorities had to house homeless people what has happened since…	348959501			['2805535055']	1.5964279128357356e+18	
1596461633563303936	RT @TheRealKeean: Canada's most recent COVID update shows that 80% of Canadians have yet to receive a COVID vaccine in the last six months.…	1553551165308092418			['961134787']	1.596286679387865e+18	
1596461633702100992	RT @GeorgeBludger: Hey Cookers, we rigged the election! Through the vaccine chips we injected everyone with we remote controlled their vote…	4725383142			['317532503']	1.5964388475664015e+18	
1596461633915813889	RT @eyejosh: @JulianE95250219 @jeanid123 The BBC won’t mention this scandal because No 10 instructs the BBC - and No 10 knows that stealing…	268012379			['59305661', '1471933769049378827', '396011927']	1.5963150360995635e+18	
1596461634393882625	"RT @egsparis: Brave Chinese people, add oil! 
Angry people are stronger than any government. #XiJingping can be defeated, and #CCP as well."	108768774			['43533248']	1.596461120046469e+18	
1596461635509833731	@think_fungus @GregDore2 You can shout NO and list a bunch of differences but that doesn't mean there aren't similarities. Smarter people than me who've studied HIV and SARS-COV-2 use the word 'similarities'. I didn't pluck the word out of my arse.	1448495112049152001	1.5790645052036628e+18		['1579064505203662849', '922210887506657280']		1.596444756476928e+18
1596461635694170112	RT @BladeoftheS: Useless PPE is still being stored at a cost of £700,000 a day because the Contracts are with wealthy Tory donors and free…	960584323			['1455903807389458436']	1.596424369001169e+18	
1596461635413348352	"Covid put the world  🌎 
Into the biggest recession since  world war 11.
Poorer countries around  the world 🌎  have no fuel  electricity grain they recon 
If we have  a bad winter 
European countries. Could have  twice the amount of deaths  than Covid-19

https://t.co/DwSqTuMDev"	1266307739938144257					
1596461636516253696	@ReverendWarnock You think you are so great throwing prop out of their homes during the pandemic for owing 25$rent and you are a fake preacher your church are stupid for believing anything you say	1531707138636230656	1.221242033530196e+18		['1221242033530195970']		1.596238635115942e+18
1596461636734550019	RT @27Littlekoy: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the return…	753612956173164544			['1404049190531993605']	1.5964180503662633e+18	
1596461637728452609	"RT @KieronMoyles: Just a reminder about Matt Hancock.
He wasted millions giving PPE contracts to Michele Mone &amp; his pub landlord.
He sent s…"	1292362464			['124461963']	1.5962593752319508e+18	
1596461638466797569	Now time to remember the importance of peoples health an wellbeing thanks @DanielAndrewsMP @VictorianLabor @JacintaAllanMP you have dropped the ball in the last year. We need action on covid. There is no support	1279500036900941824			['228535666', '147851593', '172285969']		
1596461638613602305	"RT @MommyIssuesCF: You work all day hiding your real self from them...

Then come home &amp; let me control the beta you hide inside to give yo…"	1030275900800163840			['1410513238471499781']	1.5964601364991427e+18	
1596461638848512007	"RT @MyBoxerLuvMac1: 💔Picante💔
#NYCACC #157114 4h
▪️To Be Killed: 11/29💉
▪️Pneumonia
▪️Can be killed anytime if cond worsens!
Sweet girl's 💔…"	1615411190			['1214648962491269125']	1.5962329779308544e+18	
1596461639708348416	RT @david_r_morgan: If you watch any video today, make it this one. Andrew Tate absolutely nails the Covid scam in 90 seconds. 👇 https://t.…	1301443184862605314			['1108431749820882947']	1.5959077993047654e+18	
