tweet_id	text	author_id	in_reply_to_user_id	quoted	retweeted	mentions	replied_to
1596520398719717376	Excellent point that I rarely reflect on - I've become so used to the deadening silence of both public health leaders and political leaders on the horrifying human rights abuses in China. Is there no line that China can cross that will result in reproach? https://t.co/89sBaGevyN	14974958		1.5961187250816328e+18			
1596520399487242240	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	1186015670607196160			1.5965153365722767e+18	['78523300']	
1596520399864479745	RT @USAP09: Tory peer Michelle Mone reportedly pocketed £29m of public money for unsafe PPE. The Lords must kick her out of Parliament and…	4180805350			1.596428322409517e+18	['69330540']	
1596520399885332481	If you’re not willing to wear a mask, you don’t get to complain about the medicine shortage.	32316127					
1596520399935782914	And people scoff at me for not trusting the medical establishment . . . https://t.co/DtuzJ2cpMc	25000130		1.5961884750403666e+18			
1596520400174841858	"RT @TheLastPersont2: .
Frankly Tory peer Baroness Michelle Mone should pay back to the NHS the £29M she and her children made from Medpro -…"	362383318			1.595930393680941e+18	['952506773491060738']	
1596520400300969984	"RT @TheInsiderPaper: Vaccinated people now make majority of Covid deaths – WaPo analysis
https://t.co/wdN29A5qVp"	1485501444			1.5960208647845192e+18	['1247223374717296647']	
1596520400393232384	"RT @pbhushan1: Read: Why I am a Vaccine skeptic: 
""Can the views of all these credible doctors&amp; medical scientists questioning the use of t…"	1596154548334211073			1.409880330375422e+18	['2284802828']	
1596520400745373698	@RealJamesWoods I’ll take it to the next level James. It doesn’t prevent the virus, you can still carry the virus and now you are more likely to die if you got it. So this injection bares no resemblance to any definition of a vaccine. They should stop calling it that. And stop offering it.	1594010370603159553	78523300.0			['78523300']	1.5965153365722767e+18
1596520401039151104	"@DiedSuddenly_ they spent and lost billions on these vaccines
they need an excuse any excuse to keep their brainwashed base in check"	1526599712953884672	1.577761560394666e+18			['1577761560394665984']	1.596231410502738e+18
1596520401076625408	UKHSA take this to the extreme https://t.co/VF33JNroZ2	1351635026383937543		1.5963526577695007e+18			
1596520401936457732	"Busch said the decision to go with the single train came after the event was skipped during the pandemic, and in an effort to help concentrate all its resources on a single point for everyone to rally around.

https://t.co/RLRj5Hrjik"	196296745					
1596520402251317248	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	1479022168474271744			1.5965153365722767e+18	['78523300']	
1596520402074816515	Good interview where @trishgreenhalgh explains how the reluctance of EBM to look beyond RCT evidence significantly delayed our acceptance that Covid-19 is airborne. Her work on this culminated in the paper titled “Adapt or Die” https://t.co/8r2IzOjO9l. https://t.co/QtIYE16KeM	1447403276				['462021312']	
1596520401915547650	Rare protests broke out in China's Xinjiang region opposing prolonged COVID-19 lockdowns, according to footage seen on social media https://t.co/OP4Szpa3Yy https://t.co/w0JOy4rpQH	15954704					
