tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	quoted	replied_to
1596555674854596609	RT @torydemolition: When they say there’s no money for our NHS… never forget they found £37 billion for Dido Harding who’s husband wants to…	3689478497		1.5959211358325391e+18	['1358074263052439554']		
1596555675693305858	"RT @dailystar: Camel flu pandemic fears as deadly illness kills one in every three infected 

https://t.co/t35MO3zrpM https://t.co/IDjRa2TZ…"	1235094560293998593		1.1806010756125655e+18	['20442930']		
1596555675705872384	Then I guess the Pharma CEO that got caught with a fake vaccine passport would be first on the list to  be institutionalized:)  #WakeUpAmerica https://t.co/WafYsRC79g	21768429				1.596536583976784e+18	
1596555676230488064	RT @Janebon34813396: Vaccines delivered by chemtrails in Australia 😳🤢 https://t.co/iyRv2BqFGr	187372388		1.5960233713718764e+18	['1445114742943764486']		
1596555676951650306	"RT @Arwenstar: “As a film maker, do you support mandatory vaccines on film sets?”

“I support mandatory vaccines. Period.”

Never forget th…"	783368042612948993		1.5962571726395802e+18	['21947445']		
1596555674783293441	"“In the first five months of 2021, you see an increase of 25% in the emergency calls for cardiac arrest &amp; heart attacks among young individuals between the ages of 16 - 39
This is compared to 2019 &amp; 2020 at the time of the pandemic and then the time of vaccines” ~ Dr Retsev Levi https://t.co/vIIQnCFvF6"	1594474042203021312					
1596555677689733122	RT @agent_of_change: Worth noting that Xinjiang, with a population of 26 million, has suffered a total of just 3 Covid-related deaths. This…	1559202419434725382		1.596515057634009e+18	['36912627']		
1596555678294081536	RT @HonestTwiceFan: 4th gen and pandemic stans will slowly realize how every single relevant record in Korea was held by TWICE.	1379401090559434754		1.5965026395835924e+18	['1071075663782699009']		
1596555679451447297	RT @torydemolition: When they say there’s no money for our NHS… never forget they found £37 billion for Dido Harding who’s husband wants to…	1253427050255249408		1.5959211358325391e+18	['1358074263052439554']		
1596555679686594560	RT @wildplumbay: @SheilaGunnReid Hard for you to believe, but all Canadians were hit hard and hurting from the pandemic. The vast majority…	3433630683		1.596467926466728e+18	['360308605', '550250082']		
1596555679783063553	RT @thevivafrei: Go to hell, Pete.	1126044308363071489		1.5962907409041572e+18	['96906231']		
1596555680277999618	RT @Windoctorx: What was the rush to wheel out a vaccine for a virus that carries a 99.7% survival rate in the first place?	839746927		1.5962996648899707e+18	['909879719734251521']		
1596555680504500225	RT @baroque_bitch: since this is on my mind – you don’t need to have a health condition to “justify” avoiding COVID. maintaining your healt…	1374612594246496256		1.5962439314861302e+18	['950269548766179328']		
1596555680625852426	"RT @doug_maga: May this bring #XiJingping
And the #CCP down!!!
Huge Protests Erupt in China’s Xinjiang Over Strict Zero-COVID Curbs https:/…"	1430366996856717313		1.5965518690439946e+18	['4867653783']		
1596555681716670464	"RT @WallStreetSilv: Another massive quarantine camp is being built in China’s Guangzhou city, which can detain 70,000 people.

The Chinese…"	1462894712600203265		1.5965287233352212e+18	['1366565625401909249']		
1596555682349985794	@kelmerica78 I unwillingly am vaxed. I have not had Covid either as far as I know. I don’t believe one is affected by the other either.	1511131212714164225	2812234960.0		['2812234960']		1.5961544001371628e+18
1596555682303856640	"@seeige @joemorin73 @Highsidedriller @mark_slapinski Calling me babe makes you a misoganist by Liberals hurt feelings definition you know... He said ""the unvaccinated""  and a small group are  racist and misogynists. What does racism or misogony have to do with vaccine hesitancy in the first place. It was a slap. And you know it"	297178228	116959104.0		['116959104', '163856127', '186494506', '1518680588756131841']		1.5965417927906673e+18
1596555682517602304	He's not? he's like all the rest, lieing careless piece of shit https://t.co/RxzAYi1fHB	2209456851				1.5962593752319508e+18	
1596555682756845569	"Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the return flight. They can't work in this critical situation. Please make a decision abt new plan and promote them in another countries.
@WayV_official @SMTOWNGLOBAL"	1475813599700414465			['1033994695595065347', '884378714']		
1596555683264368640	"@GeorgeHampton25 @CPHO_Canada Like a bad case of herpes, getting rid of liberal commie scum is next to impossible. They borrow $600 billion then give raises to the corrupt officials they appoint. They planned everything in advance of covid. JUST AS WE SENT VIRUSES TO WUHAN

https://t.co/S2Fehgm4Op"	1519066468633047040	1.5197959480456192e+18		['1519795948045619201', '2314087860']		1.5965504924356772e+18
1596555683377610753	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	100053360		1.5965221787022991e+18	['78523300']		
1596555685428596736	RT @PeacockFlu: Over the past few months something interesting has happened with the evolution of SARS-CoV-2 - rather than discrete clonal(…	1169250367508496385		1.5964926725538693e+18	['441328915']		
1596555686233587712	RT @TRyanGregory: What might happen next with SARS-CoV-2 variant evolution? Time for another one of those Gregorian threads...🧵	38529570		1.5965418734471455e+18	['151257881']		
1596555686208585731	RT @MarshaBlackburn: Communist China's failed zero-COVID policy has resulted in record infections, destroyed livelihoods, and created a men…	1594153521661763584		1.5962906386049475e+18	['278145569']		
1596555685931556865	RT @smartysue: The government has written off £8.7 billion in PPE that can't be used or was bought at inflated prices – almost exactly the…	1235173619527045120		1.5965097266570977e+18	['2401587176']		
1596555685860413443	Pov : you come home from a long day at work &lt;3 https://t.co/skSsKaHK56	1494728375788879883					
1596555687135674369	RT @prof_freedom: Thanks to @elonmusk, some great Covid accounts &amp; scientists will soon be making their Twitter comeback. Here's a list of…	3909546753		1.596502738170364e+18	['1252542024299012097', '44196397']		
1596555687529943040	RT @BNOFeed: Streets in Beijing nearly deserted as most of the city remains on coronavirus lockdown https://t.co/7Pdu0odgPn	27194132		1.5965550844389827e+18	['2985479932']		
1596555687978766337	RT @IuliiaMendel: What a story. How Kherson doctors were surviving russian occupation. This is actually the hospital where my mom uses to w…	107579502		1.5965135504403046e+18	['1424639970']		
1596555687693279236	"@EarlGreyTea_pls @HaleyLamm You wouldn't get it, I'm in America.
https://t.co/SzfC3D00UZ"	1136265425027772417	382453035.0		['382453035', '293800001']	1.5965515752161976e+18	1.596553971421823e+18
1596555689006354433	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	1490159288223948804		1.5965153365722767e+18	['78523300']		
1596555689677230080	Elvis is back! 3 years in a bag and he looks good! He survived lockdown and now he's back! For those who know yep you know. If not I'll explain some day.... He's seen many musicians play too! https://t.co/rhN8zK7E8O	131855618					
1596555690579234817	This thread is incediary - Tories gave a ton of money to their mates to supply PCs to underpriv'd kids during lockdown - were not interested in people trying to do it not-for-profit - I wonder why - A MUST READ https://t.co/jhqNcxfYYv	339847778				1.5965026134950257e+18	
1596555690772148226	"RT @HorangiKrong: ☀️ Be The Sun Bulacan - FREEBIES ☀️

Date: Dec. 17, 2022
Time &amp; Location: TBA
Strictly 1:1

✅ RT + Like
(show us the proo…"	1463518237841244172		1.5964764021778227e+18	['1477611148753391621']		
1596555690835050496	RT @justin_hart: Your must-read thread today.	3684758676		1.5965460756067574e+18	['8349572']		
1596555691317395460	RT @nypost: You dirty rats! Researchers find COVID-19 in NYC sewer rodents https://t.co/E0hzRkZ9eb https://t.co/VGXsQy0yDm	362074693		1.5965545445148344e+18	['17469289']		
1596555691925409795	"RT @doug_maga: May this bring #XiJingping
And the #CCP down!!!
Huge Protests Erupt in China’s Xinjiang Over Strict Zero-COVID Curbs https:/…"	4027626437		1.5965518690439946e+18	['4867653783']		
1596555692231753728	@ajaxlife How do you  deal with boredom in this quarantine?	1543389278989737984	18972285.0		['18972285']		1.594754454741713e+18
1596555692793810944	@Missyapolis @edwardsjacob711 @rissagae @RealJamesWoods The government and media said otherwise. “My vaccine won’t work if you don’t have it. You can’t get or spread it if you’re vaccinated. You’re a hero if you’re vaccinated. Jesus said love your neighbor and you can only do that if you get the vaccine”	1595285610750541825	16642084.0		['16642084', '1583278618926583812', '898294186792931328', '78523300']		1.5965435738513613e+18
1596555693238140928	RT @ChildrensHD: The death last year of a 14-yr-old Irish teen 3 weeks after he received Pfizer’s COVID-19 vaccine has sparked a “considera…	1231930030676115456		1.596338452890497e+18	['782018153207431168']		
1596555694274117632	RT @TRyanGregory: Another possibility is that non-Omicron variants are circulating and evolving in a non-human reservoir species. The ACE2…	1473728337424048138		1.596550715069141e+18	['151257881']		
1596555694324711424	@realGaryLD @POTUS Like my business. Wasn’t worth the stress of dealing with state a federal regulations on procedures during pandemic and even more today. Shortage of private nursing homes in oregon now.	1465476831038283778	1.5410396188748104e+18		['1541039618874810369', '1349149096909668363']		1.5965502023995228e+18
1596555695406489600	Someone lost the whole toolbox 😣 https://t.co/k1cvj5X35O	1234555169645498368				1.5965498255325266e+18	
1596555695666913280	@sugarcookie246 @RealJamesWoods I'm really sorry to hear that, I hope vaccine injuries get taken more seriously moving forward and we can find a way to undo the damage.	2899695812	1932040447.0		['1932040447', '78523300']		1.5965549633036943e+18
1596555696023261184	"RT @NHS100K: The people of Canada need a mass noncompliance . Stand up and say no! 

We stood up with many other organisations and won! You…"	1443598829547188229		1.5964976001231299e+18	['1459313064872976384']		
1596555696014753794	Tory peer Michelle Mone reportedly pocketed £29m of public money for unsafe PPE. The Lords must kick her out of Parliament and force her to pay back every penny. Agree? Join me and sign the petition now: https://t.co/WAFMOsNIku	1479868862598365191					
1596555696610643970	@WallStreetSilv They are going full Nazi under guise of covid.	792029068916985856	1.3665656254019092e+18		['1366565625401909249']		1.5965287233352212e+18
1596555696673533953	"RT @songpinganq: Help!

Chinese government is simultaneously building hundreds quarantine camps now. This new one is designed to detain 48,…"	1590678935951609856		1.5960601631230648e+18	['1374317368361447434']		
1596555696971169792	"RT @daneicole: so i got home from working the night shift and doodled this one without getting even a wink of sleep...yeah
#FE3H #edeleth h…"	1175357131031306241		1.5964738541715292e+18	['604391330']		
1596555697092759553	RT @LegendaryEnergy: Ben Shapiro vs. Louis Farrakhan on the Covid vaccine (when it actually mattered) https://t.co/6mWoTxAwgC	839671512978309120		1.5893904101952922e+18	['226194552']		
1596555697592102913	RT @thebradfordfile: Fauci gave a deposition under oath this week confirming he was lying through the entire pandemic. So naturally, the me…	1534963758828769310		1.5965374492489564e+18	['3406938525']		
1596555697734705153	"Only shame is preCISION being so good we still have some way to go yet in finishing the dose response curve to find the point at which the higher dose starts to flatten off in terms of Dox able to be sniped by FAP or excess Dox leaking out of the TME into healthy tissue

#AVCT"	1255912180882591747	1.2559121808825917e+18				1.5965517428499743e+18
1596555698535600129	RT @kelvmackenzie: Italians refusing a job offer are to lose their benefits of £730 a month. Make yourself popular Rishi and do it here. Ou…	844707221737017346		1.5955141070500536e+18	['3037892906']		
1596555698837807104	@waynemullins Covid was a citizen compliance trial balloon. A lot of the US failed the test miserably (too compliant).	469625777	23526758.0		['23526758']		1.59624897405875e+18
1596555698657267714	"@ColetteMandin I'm not going to say they don't help at all and have no issue wearing one when its preferred but I wouldn't want to wear it all day working or in school.
When Fauci was saying masks didn't work, I wore a mask on a cruise in areas of crowds, but I also wore glasses and gloves."	391373185	636649732.0		['636649732']		1.596153334725251e+18
1596555698955251714	RT @TheRealKeean: Canada's most recent COVID update shows that 80% of Canadians have yet to receive a COVID vaccine in the last six months.…	1570926741191032834		1.596286679387865e+18	['961134787']		
1596555700683276288	"RT @leelasik: I have proof that Dr. Fauci COVERED UP the BIGGEST MEDICAL MISTAKE IN HISTORY.

The COVID antibody has no path into the lung.…"	1519339823886217216		1.5806626284346614e+18	['3236732524']		
1596555701165228033	RT @thebradfordfile: Fauci gave a deposition under oath this week confirming he was lying through the entire pandemic. So naturally, the me…	824848111159824384		1.5965374492489564e+18	['3406938525']		
1596555700691300352	"Global News: A Global Passport for Vaccines and Carbon Tracking
They're Coming...
rwmalonemd @ substack
Please share
https://t.co/xjqMmynvpj https://t.co/WbaNvCApnX"	1055762132					
1596555701257928706	RT @Liz_Wheeler: When the smallpox vaccine was mandated, police pounded on people’s doors at 3am, forced them outside, handcuffed them, and…	1243906650815303686		1.5965538116400701e+18	['264361128']		
1596555702356807680	RT @Liz_Wheeler: When the smallpox vaccine was mandated, police pounded on people’s doors at 3am, forced them outside, handcuffed them, and…	69604327		1.5965538116400701e+18	['264361128']		
1596555702860152832	@LeesWarhorse Military recruits are lined up and injected with countless vaccines. Air guns are used to speed up the process. Are we saying only the covid vaccine is harmful and objectionable?  Does not make sense.	2610113936	8.468592479336325e+17		['846859247933632517']		1.5963183039996273e+18
1596555703422160896	RT @EthicalSkeptic: Well, it seems that Our World in Data, is using trumped up Covid numbers. Below is mortality compared betwn CDC/NIH &amp; O…	1218629095657017347		1.5965537536158925e+18	['2704681687']		
1596555703434768385	Judge FORCES CDC To Release COVID Vaccine Injury Data https://t.co/ipH5uAJS4E via @YouTube	1519356332968755201			['10228272']		
1596555703778516993	"RT @STUP1DC4PT0RBF: How to properly wait for Dad to get home from work. 
#nsfwtwt 
https://t.co/f9rL9QFGNe"	1248516969432842241		1.5962460587238605e+18	['1540751388212355072']		
1596555705443528704	"RT @Arwenstar: “As a film maker, do you support mandatory vaccines on film sets?”

“I support mandatory vaccines. Period.”

Never forget th…"	101853130		1.5962571726395802e+18	['21947445']		
1596555705892638720	@NattyD13 @JohnCohenAD Didn't even bother going further back, but there's a 135th and 137th in there pre-covid	28227250	62932551.0		['62932551', '44978124']		1.5965545362815713e+18
1596555705875501056	@TheRealKeean JT has manipulated Justice his whole life. Justin admitted that Daddy dearest cleaned up his youth record,his sexual relationship with a minor student payoff, SNC-Lavalin,WE profiteering,WEF corruption,Covid&amp;vaccine patents&amp;now the freedom rally. JT is above the law.	1090717347567058944	961134787.0		['961134787']		1.5950991517502956e+18
1596555705867153408	"ROMANIA WEEKLY NEW COVID CASES/DEATHS
09/30 – 8,007 / +54
10/07 – +6,045 / +50
10/14 – +4,538 / +42
10/21 – +3,606 / +47
10/28 – +3,082 / +18
11/04 – +2,852 / +27
11/11 – +2,663 / +25
11/18 – +2,394 / +19
11/25 – +705 / +3"	1294000241016860673					
1596555706659790848	remember when i woke up from a nap only to discover that BTS has bamboozled all of you into watching butter melt on youtube for an hour lolol man, the pandemic has been WILD	1428919260059865092					
1596555706882088960	RT @thebradfordfile: Fauci gave a deposition under oath this week confirming he was lying through the entire pandemic. So naturally, the me…	3006690178		1.5965374492489564e+18	['3406938525']		
1596555708656676864	"RT @LarsenDisney: 58% of coronavirus deaths in USA in August were people who were vaccinated or boosted- A percentage that rose all year.
T…"	1116254714444812288		1.5964517885337764e+18	['1407325605809606669']		
1596555709201534976	RT @OliviaTroye: @MikeSington @sandibachom It's not the Trump effect. It's the fact that when it mattered, Jerome Adams remained silent, es…	621113677		1.5965177881806807e+18	['2329492448', '2234760798', '17027632']		
1596555709235302402	&amp; if you think I’m “the problem/cause of the ongoing pandemic” hear this: I have masked with an N95 since March 2020. I never stopped. I am also on permanent personal lockdown/quarantine. If I can live like this to protect myself and others, you can be a bit more open minded.	2941723599	2941723599.0				1.5965541450493174e+18
1596555710468620289	RT @bluedemine: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the return f…	1285374516		1.5964120944335913e+18	['1393708561']		
1596555710430601216	RT @DonWurkin: Government Awards £122 Million PPE Contract to One-Month-Old Firm https://t.co/EgO7weazSr	3226537191		1.5963107390730895e+18	['2305663328']		
1596555711160676353	@nypost Use all those rats to do research on the vaccines that is long overdue	1586379531245559811	17469289.0		['17469289']		1.5965545445148344e+18
1596555711487836160	"@CaptShtTlkr @thebradfordfile Are you saying Fauci told citizens not to wear a mask because he wanted the medical community to have access?
If PPE was in such short supply, why did so many medical employees have extra PPE to use during tiktok videos?"	1291034829589544962	7.605250341883986e+17		['760525034188398593', '3406938525']		1.5965520554682245e+18
1596555713354076161	"RT @NewMillPaul: Did I tell you about the time my son failed his driving test for the second time?

He was really upset, so trying to be a…"	484752421		1.5958698356233748e+18	['1160306562663165962']		
1596555714050547714	RT @michaelpbreton: I now understand that BILL 36 in BC Canada has passed. This will make COVID-19 Vaccinations MANDATORY permanently, for…	1231566265199874054		1.5961965709778248e+18	['2382229472']		
1596555714578862083	@RBJ0411 @DiamondandSilk Plus, I did get Covid last January, of 2021. I was pretty darn sick for two weeks, and then I got better slowly. I was vaxed in January 2020. I was a teacher, and it was highly recommended that we get it, however, we didn’t have to if we were willing to be tested every week.	1593953204965965825	1.5939532049659658e+18		['1461004994161770497', '2908170952']		1.596555123324588e+18
1596555715103330304	RT @elizavetaka: I would like to ask you to RT this. It’s something which just happened to my 41yo friend back in LA. Healthy, dynamic pers…	246657960		1.596387310920405e+18	['16060054']		
1596555715652747264	RT @joe_warmington: Still would love to see your opinion on her getting PM @JustinTrudeau to say under oath he didn’t call unvaccinated nam…	1431027455859511301		1.596510016626131e+18	['168470806', '14260960']		
1596555716466446336	How about a pneumonia vaccine for $1,550? That did not include the administrative fee or the office visit. https://t.co/5ShpE9AuXS	839366113				1.5962410078884454e+18	
1596555717598748675	RT @popbythv: th has been always polite/greets everyone and kmedia praises him for that☝ so 1 time he couldn't pose for the cameras bc he w…	1325813924885917696		1.5965221065308488e+18	['1516244095731126277']		
1596555718009782275	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	1414508630		1.5965153365722767e+18	['78523300']		
1596555718362288135	"new covid symptom:
the only thing i want to eat is a whopper"	15136175					
1596555718781538304	RT @michaelpbreton: I now understand that BILL 36 in BC Canada has passed. This will make COVID-19 Vaccinations MANDATORY permanently, for…	1448010296132517890		1.5961965709778248e+18	['2382229472']		
1596555718802415618	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	1229027594538029058		1.5965153365722767e+18	['78523300']		
1596555719087718400	@GovKathyHochul 75% safe closed for good thanks pandemic crippled small business	564972240	2977083957.0		['2977083957']		1.5965202409339986e+18
1596555719184097280	RT @Justice_forum: Previously sentenced to 10yrs in 2015 for raping an 18-yr-old girl, this immigrant barber shop owner is currently facing…	14324310		1.5962756892964004e+18	['491530957']		
1596555719259594752	RT @WashburneAlex: From 1977 influenza pandemic, it took ~40 years before a laboratory origin was widely accepted, despite being clear by 1…	2159014810		1.5962172445684163e+18	['1481707872970960896']		
1596555720165507073	".@CDCDirector .@CDCgov .@US_FDA 

The vaccines are safe and effective🤣🤣🤣

https://t.co/MgCJiMogou"	1354863512007430146			['426909329', '146569971', '208120290']		
1596555720337641473	RT @jordanbpeterson: Can't the pharmaceutical companies do their own goddamn advertising?	111477678		1.5964838459933778e+18	['95092020']		
1596555720602054657	When you follow your fathers footsteps it will not be a day too soon you genocidal maniac https://t.co/jz3sZ3n9Vy	1238125444022644742				1.5961197690020045e+18	
1596555720677556225	"RT @WallStreetSilv: Another massive quarantine camp is being built in China’s Guangzhou city, which can detain 70,000 people.

The Chinese…"	1113473091647225856		1.5965287233352212e+18	['1366565625401909249']		
1596555721038245888	RT @Xx17965797N: Official UK document from the Ministry of Health reveals Convid never existed. This now being the case means the masks, lo…	622298211		1.5964351920208773e+18	['1552407495255199745']		
