tweet_id	text	author_id	in_reply_to_user_id	replied_to	retweeted	mentions	quoted
1596399279555235841	my parents went to italy this summer but i had to do summer classes to graduate on time so i could not. and they got covid on the plane so like. bullet dodged ig but still wish that were me	1028132920219787264	1.0281329202197873e+18	1.59639907523849e+18			
1596399281786609664	RT @InaneDragon: For anyone who treats this as a warning sign against vaccination, or a sign that vaccination doesn't work for COVID-19...…	1483567276116770816			1.5963948919652352e+18	['724352306125398016']	
1596399285024608256	"@cbseindia29 Dear CBSE please conduct 2023 board exams in the month of March instead of february because it would be too early as board exams before covid era were conducted in the month of March too. 
#postponeboardexam2023 #conductexaminmarch"	1568682025426767874	9.61555475186688e+17			['961555475186688000']	
1596399286723686401	RT @Rwhore2: From the men’s view. #sissyfag #faggot lockdown sex. Love getting fucked under desk while in a meeting. https://t.co/sBmg85bZy9	1219435245499342848			1.4671489641095127e+18	['1085651974433865728']	
1596399287717756928	RT @DarylTractor: Saw Jeff Kennett talking shit on Ch 7 about how disgusted people are re Andrews’ pandemic management. @SharnelleVella rai…	1111192171229511680			1.596396746372186e+18	['1316957121066409985', '47203727']	
1596399288447569922	RT @missKaralinda: Lockdown-induced carnage in poor countries includes: HIV and tuberculosis rates increasing dramatically due to supply ch…	137626800			1.5954944155852677e+18	['1586203434612535296']	
1596399289453846528	RT @Michael_Yon: Under this evil, fake ‘administration,’ more will die from disease, poverty, fake vaccines, and drugs.  Like your son, the…	1018440351135092736			1.596377556315689e+18	['56443453']	
1596399290464800769	My friend nearly died twice in the last few days and is now on oxygen for the rest of his days, thanks to having just one jab from the fake vaccine	1280433459492786176					
1596399291618172931	RT @DrJBhattacharya: If major scientific bodies continue to embrace censorship of public discussion of scientific issues, public trust of s…	107276409			1.5963752837662925e+18	['1427361863830949908']	
1596399291928809474	@JimmyRob78 @Wildantlers Lockdown seems to be a defining issue	117014311	186209081.0	1.5963962595728466e+18		['186209081', '2904290612']	
1596399292717334528	"@bobbyjoedestin @0bj3ctivity @houseoflight_ @jakeshieldsajj You have a screw loose vaccine manufacturers never claimed it would stop you getting or catching #Covid and inferring BS like that will get you blocked.
This is just #antivaxxers propaganda making false claims because you have nothing else, no real science to support your beliefs"	1296548400	1.3538847711187067e+18	1.5963977602151547e+18		['1353884771118706689', '1088843697536548871', '185872208', '80233893']	
1596399292713164802	@thevivafrei @JustinTrudeau Agree and it is sad to see. I think it really took the fight out of Canadian's when Trudeau froze their accounts and stole their livings. A prime example of what will happen with the digital currency and vaccine passports that are coming. America is not far behind.	1566143637440036864	96906231.0	1.5963258348808643e+18		['96906231', '14260960']	
1596399293358903296	SEO Split Test Result: Removing COVID Advisory Notes (Too Soon?) https://t.co/nBXXoQ2OsH	1381016999237672960					
1596399294642212864	RT @RobertKennedyJr: Nike and Washington State University are two of the latest employers to face lawsuits from employees who lost their jo…	1396791017290964992			1.59483165293688e+18	['337808606']	
1596399295649153024	"RT @JetRose7777: @DaleEnright2 @trendygirljocey @PierreKory Over 90 Canadian Doctors have suddenly died in the past 2 years.
It wasn't covi…"	868220326219579392			1.5963887735874847e+18	['1539443329225531392', '1465908645758222337', '1231266112836395008', '2163723997']	
1596399295782977536	RT @haechanprints: haechan in quarantine when they had a meeting for the tds2.. https://t.co/hWphhBRZPo	1454047853043617795			1.5961301468758917e+18	['1385532826762706947']	
1596399295972143106	RT @AbduwelA: One of kids who was died in the fire calling “dada, what am I going to do “. The fire in Urumchi killed ten Uyghurs, three of…	1415866294780395522			1.5961186883688284e+18	['1076925599074172928']	
1596399295900528645	@liszee @1goodtern They vaccinated or just had Covid?	1518748491639443456	24260706.0	1.5961898202333184e+18		['24260706', '960817018193764352']	
1596399296378986496	RT @KimDotcom: The #DiedSuddenly documentary creates a panic amongst the propaganda media which has sold the Covid vaccines 24/7. That’s gr…	1554494649741545472			1.5961710505467617e+18	['611986351']	
1596399297398198272	RT @spectatorindex: BREAKING: China reports over 35,000 new daily coronavirus cases, a record for the country.	1397756765677129739			1.5963771536956703e+18	['1626294277']	
1596399297951662080	"RT @WritesBright: The PPE disaster was one of the most galling examples of corruption and waste in British political history. 

Not only di…"	83674382			1.5958260759212524e+18	['2737003958']	
1596399298530394113	RT @XXXBadDad: My deep desire to wear a mask like this when I abuse boys 😈	1344552635521765378			1.5960898595668132e+18	['1373804401681309697']	
1596399299432251392	RT @BradleyCarl256: Ugandans in uganda stopped making sextapes now it's ugandans abroad.. this is now a pandemic😂	1489683006059069441			1.5963959072177644e+18	['1560360860119334914']	
1596399299415285760	RT @TheRickyDavila: What I find fascinating about Hunter Biden is that slumlord Jared Kushner was paid $2B for selling them intel whilst al…	1366580389825961984			1.596239080152408e+18	['341190477']	
1596399299675713537	RT @LauraMiers: Media is acknowledging SARS-CoV-2 immunological harm while simultaneously pretending they didn’t spend the last 2 years swe…	1725653964			1.5962515455611412e+18	['170280910']	
1596399301085007872	"@jsolomonReports @DrJBhattacharya A group of board Certified doctors are now out and available to help  families with Certificates/Cards/Passports/QR codes and Exemption Certificates to support the stand for freedom without taking the vaccine shots. 
https://t.co/O5u2OkmgL0"	1594931735334191106	523248016.0	1.5963563875415818e+18		['523248016', '1427361863830949908']	
1596399301671804928	RT @galexybrane: Vaccinated people now make up 58% of US covid deaths. There is no possible medical justification for mandating a product d…	459018431			1.5955051984656343e+18	['1298297432925548544']	
1596399302796054528	RT @haveigotnews: As I’m a Celeb! Is rocked by a Covid outbreak, Matt Hancock says he knows someone who can source PPE for just 29 million…	458801378			1.596112656355795e+18	['125370749']	
1596399302808457217	RT @nkaggere: BMRCL says ‘Masks not mandatory in Namma Metro. Passenger can decide whether to wear it or not’. @TOIBengaluru #mask #Bengalu…	2835499934			1.5963159019343258e+18	['55629076', '31058922']	
1596399303047536640	Sir , kindly recover for  learning loss of students. https://t.co/KWGJEHqo2E	1393122520992083970					1.5963913006009303e+18
1596399303580217345	RT @marclamonthill: My store WAS burglarized during the pandemic. The police caught the 2 brothers who did it. They asked me to press charg…	1232706212			1.5954760049187717e+18	['20068679']	
1596399303693840386	RT @EddyJokovich: Lockdowns ended in Melbourne and Sydney at the same time in October 2021 – over a year ago – and Sydney had more lockdown…	1038970825699774465			1.5963218756130857e+18	['29420301']	
1596399303747960833	RT @haechanprints: haechan in quarantine when they had a meeting for the tds2.. https://t.co/hWphhBRZPo	1492383740319842304			1.5961301468758917e+18	['1385532826762706947']	
1596399303907737600	"RT @MHaffizJ: Kutuk itu mudah

While mega PPV has its shortcoming in terms of ventilation, but it maximise the efficiency of allocating hum…"	285908413			1.5963783275346452e+18	['99091086']	
1596399304956313601	"RT @YouAreLobbyLud: The problem is that knowledge is not the key to action.

DON'T LOOK UP"	343096504			1.5963684188605071e+18	['1238949674989416449']	
1596399305417449473	RT @stephenctimms: Rents are surging at the moment, yet the Government has not uprated local housing allowance since the start of the pande…	2286425982			1.5959166246740541e+18	['102107018']	
1596399306352664576	RT @MasalaBai: Closing this thread. A young celebrity dear to my heart, who's forbidden me from disclosing their name, stepped in out of th…	2396397536			1.5963949777512243e+18	['372346211']	
1596399306583715841	RT @govt_corrupt: #BREAKING: Justin Trudeau lies under oath by saying he never attacked unvaccinated Canadians over Covid mandates or took…	1922785712			1.596224436213932e+18	['1480605339963863046']	
1596399309175390208	"RT @STUP1DC4PT0RBF: How to properly wait for Dad to get home from work. 
#nsfwtwt 
https://t.co/f9rL9QFGNe"	1591890073619931146			1.5962460587238605e+18	['1540751388212355072']	
