tweet_id	text	author_id	in_reply_to_user_id	mentions	retweeted	replied_to	quoted
1596527892157976576	"The @MPRnews #COVIDinMN key data page is updated with the latest wastewater data courtesy of @MetCouncilNews &amp; @umngenomics: 

The total viral RNA load entering the Metro Plant increased by 24% in the week ending 11/21 compared to a week earlier

More: https://t.co/XKJ7lTPskL https://t.co/D8kcEmjymF"	880543038644383749		['15965292', '147648698', '765642409657065472']			
1596527893945155584	"RT @jakeshieldsajj: If you are a grown man who was terrified of Covid you are a coward 

Work on Strengthening your mind and body so you wo…"	81245926		['80233893']	1.596421674705961e+18		
1596527895153086464	@PublicPriestley Well Done Sir.  i don't know how long we will have to wait for the Covid inquiry but i hope when it does come out it will be a damning indictment of this govt's corruption, incompetence, mismanagement and lies.  I hope Johnson and Hancock are singled out especially.	194608722	2845071124.0	['2845071124']		1.5965128668315648e+18	
1596527894792376321	Health workers are naive to believe @JaneRuth_Aceng will make sure they're paid on time. She keeps on promising but never deliver #RuthAcengResignNow https://t.co/BD7D0nGaKj	937263747403567105		['4567685369']			
1596527897266618369	RT @GuntherEagleman: It. Was. Never. A. Vaccine.	1467470121362857986		['1355721251180961792']	1.5965189075187794e+18		
1596527896901742592	Where will Zero Covid strategy in China goes? Which planet is China in? I’m so sorry for Chinese people who are suffering endless lockdown. Protests erupt in Xinjiang and Beijing after deadly fire https://t.co/J100OzQC9j	1049544638552367104					
1596527897271242752	@RepPressley All winners of Diversity Visa 2020-2021, affected by the pandemic and the inoperability of the KCC and the Embassy, respond and protest!!! Do not be silent!!! Our dreams are shattered, our lives are broken, the US government needs to help us, we are legal immigrants!!!!	827074931745816576	1.0805842295101727e+18	['1080584229510172678']		1.596186967984681e+18	
1596527896990220290	@as_serpent Maybe you didn’t lose anyone, but lost many to Covid so your reply reflects more on you than me. https://t.co/EN76N7C6IX	432581416	1.4755249457991762e+18	['1475524945799176196']		1.5965239856043827e+18	
1596527898105896960	"RT @selinawangtv: 10 people killed, 9 injured in a fire in Xinjiang's capital
Most of Xinjiang has been under lockdown for &gt;100 days 
Video…"	768810535		['853669477']	1.5961777058502533e+18		
1596527897992654854	RT @BenCarlisleLaw: I just had my first hearing before a workers’ compensation judge on a claim for an employer-mandated vaccine injury. Th…	906526726691291136		['1412859295969038336']	1.5885626638562755e+18		
1596527898466582533	RT @19keys_: Imagine that ? Vaccinated people make up majority of covid deaths.. #19keys https://t.co/TNVyNUVPSy	701593957277413377		['95606513']	1.5958007905134674e+18		
1596527898747621378	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	1506749446561878023		['337808606']	1.596242318792614e+18		
1596527899154460678	"RT @3spiritz: Genocide or depopulation ?
#VaccineDeath #VaccineSideEffects #COVID19 #VACCINE #DiedSuddenly"	1519050138093703169		['2478116281']	1.5965236641405379e+18		
1596527899477434369	"@LordButters22 @Badams820 @Rjocore1 @MistressRedWasp @missled2u @kraegkust @_Kel_Varnsen_ @Vickie627 @Mav_rick_Morty @__TeekeeMon @MucusMucous @DigiMalice @43Cyoa @asjah8 @PaulStetson13 @skeeduu @PeterBartholo14 @NotADeer1 @Trumpster20 @WidowedJoo @VinceGottalotta @jkoff609 @1717mule @randyethornton @MrChingonE @ziggystardogs @WorkersUtopia @Michell55854118 @LokeyMJB @Ihonestlydont19 @Pis0Mojado @Krispi_Largo @SapienWoman @scdlcaramia @ahrehead @JeffreySHarper1 @ziggywilde @mathmomma24 @jdd2169 @_CapitalOffense @Aimhighffw @therrienv @Fletchgetz @BentDepraved @QStormChaser @YungDiablo222 @DickChibbles556 @mmEyeNewMe @neal_cowboy Dopey's travel ban is what gave us COVID!
10 days for 1000's to return home from EU. 
They brought luggage, kids and COVID to eastern seaboard!"	1140631935481520129	1.213990768437678e+18	['1213990768437678080', '980570404220751872', '1566823042361315328', '293613057', '3006898359', '1037850178252730368', '732768811', '189042188', '1570623354008178691', '1434963302522699787', '1414272755491475462', '1024016143256879105', '1359091089899204612', '27301272', '1100217483284361216', '3091790325', '1491916615784574977', '1537125680512651264', '826205716620808192', '1570496762414075905', '2904460977', '1565550450757312513', '1537226312338874370', '2152086734', '1272722200982929409', '1519383619956973568', '1226137270035603456', '1476668050753536017', '1585311064614387716', '1318146016420392961', '1586464459341504512', '1347956035873632257', '25446680', '466059488', '1094403257093414912', '1344819393218244609', '1435289363349270534', '18109424', '569602872', '1494360865298124809', '1037090403554656256', '424696854', '1542935742523101191', '1388947723479654407', '1485393950169083906', '1451193645021818900', '1546147214757486597', '1480352809644019712', '1031435698945978368']		1.5965274672500326e+18	
1596527899913646080	"RT @AndersonAfDMdEP: Just one example of totalitarianism: 
Redefinition of values!

""(..) I will not allow 'THOSE voices, THOSE special int…"	1487901437074067457		['900669223122472960']	1.5964504342854738e+18		
1596527900286648320	Ahhhh….. the ratio….. it’s a lovely sight…. Check out the comments https://t.co/GQbE6XkjVg	1236086143529205761					1.596232279562625e+18
1596527900731506688	RT @rayconnolly: Just after I went into a coma in ICU with Covid in spring 2020 an Isle of Man couple got a grant from the govt to make PPE…	3427661555		['19111511']	1.5958215992189747e+18		
1596527900878159872	RT @DrRHoneyman: My young child got everybody in class to wear a mask after making a simple poster explaining the benefits to us all, after…	813829018898329601		['1296524477770207232']	1.595937666134311e+18		
1596527901234827265	RT @Iancoll94354676: PPE is a huge scandal waiting to happen. Jenrick announced the imminent arrival of PPE from Turkey on live TV before i…	398080251		['902620050636595203']	1.5964961273685197e+18		
1596527901335511041	RT @rayconnolly: Just after I went into a coma in ICU with Covid in spring 2020 an Isle of Man couple got a grant from the govt to make PPE…	2460004712		['19111511']	1.5958215992189747e+18		
1596527901851418626	RT @AngelaRayner: The revelations about Tory peer Michelle Mone highlight a wider scandal - the illegal 'VIP Lane' and a £9bn write-off of…	142986425		['222748037']	1.5958168438429164e+18		
1596527902647951360	@RealJamesWoods got the first two jabs + two boosters + flur jab, still I also got covid with mild symptoms lasting 3 days. All covid jabs were mandatory.	427580895	78523300.0	['78523300']		1.5965221787022991e+18	
1596527902790930433	RT @thevivafrei: Virologist Dr. A Oveta Fuller, who was “instrumental in the emergency authorization of the COVID-19 vaccine” dies after “b…	131744337		['96906231']	1.5965126998607913e+18		
1596527903315034112	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	824419134		['78523300']	1.5965221787022991e+18		
1596527903386263552	RT @Ore_akiinde: It’s so insane how everyone has adjusted to this pandemic of kidnappings currently happening in Nigeria, every new day, so…	291052531		['729374311878922240']	1.5963776213775196e+18		
1596527903730454529	RT @ezralevant: Flashback: Trudeau's lockdown.	1107270991		['20878297']	1.5962270682449306e+18		
1596527906272194561	RT @Co2Review: How to think like an aerosol scientist this holiday season to stay healthy https://t.co/FdXoT4IlG2	18881147		['1529271905580158977']	1.596494402394153e+18		
1596527906163163138	@RealJamesWoods Will Share  I cannot answer because I don't take experimental drugs. &amp; CDC said the trials for Covid 19 end in 2023...Which Proves all those vaxed are part of the trial. Are they keeping tabs on the deaths? The Myocarditis cases? The young kids dropping dead left &amp; right? Cont:	1391497466160328704	78523300.0	['78523300']		1.5965221787022991e+18	
1596527906322538496	RT @RepThomasMassie: End your autocratic vaccine mandates on front line workers.	725914220894679040		['975200486']	1.5964569439329567e+18		
1596527906771341313	"@SteveDeaceShow I didn't get it because it seemed odd to me that it was being pushed so hard so fast. But what turned me was when Kamala Harris called it ""Trump's Vaccine"". Once they made it a partisan issue I knew something was up."	325351133	177564016.0	['177564016']		1.5964938273340785e+18	
1596527908851355650	RT @WritesBright: The government has written off £8.7 billion in PPE that can't be used or was bought at inflated prices – almost exactly t…	167495769		['2737003958']	1.5964935147619656e+18		
1596527909006561280	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	1518983465219227648		['78523300']	1.5965153365722767e+18		
1596527909505994754	RT @JonathanTurley: ...If China or Iran claimed that any trucks in a protest would justify mass crackdowns, the media would be outraged. Ho…	1594084676066492417		['94784682']	1.59651059968469e+18		
1596527909975445504	@jebidiah_o That’s because they’re back on covid now lol.	1096371034129760259	1.332317623762096e+18	['1332317623762096129']		1.5965258287956992e+18	
1596527910541737984	RT @__philipn__: Controlled for own possible positivity by testing myself yesterday (neg) &amp; today (neg) on Lucira. Cat currently has no obv…	58203095		['1378936350']	1.5964164340572774e+18		
1596527910793404416	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	1586149845823361026		['337808606']	1.596242318792614e+18		
1596527910911119361	"@KharmageddonS @HannseMalNeMark @cjmaddison I was a marathon runner with killer biceps – long Covid has stopped me in my tracks
https://t.co/VPXdpOut9A"	1367842325444104197	1.3678423254441042e+18	['1365745146533306368', '1126110549480288257', '334470578']		1.596527636251308e+18	
1596527911657693185	RT @SCOTTeHENSLEY: We developed a new multivalent mRNA vaccine against all known influenza virus subtypes. Our study describing the vaccine…	521667270		['741711336636317697']	1.5961637509602714e+18		
1596527911678660609	"@BrokenEg0 I take melatonin 10mg nightly, and both my ""COVID"" bouts were mild."	1022170477840818176	7.973519057563853e+17	['797351905756385280']		1.5965195566041252e+18	
1596527912685277188	"RT @am1874northwich: Merriman says ""we don't have"" the money.
Ask him about the money syphoned off for crony &amp; defective PPE contracts, or…"	1093831000487088135		['86504013']	1.596495347215663e+18		
1596527912953516038	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	1497246389889376297		['78523300']	1.5965221787022991e+18		
1596527913356079104	RT @gavi: In March, the total number of diarrhoea patients at the Dhaka hospital in Bangladesh leapt to 30,372, from 10,552 the previous mo…	15089566		['97219875']	1.5965266955190682e+18		
1596527913519775749	"RT @mattwridley: Top virologists betrayed science with their #OriginOfCovid cover-up.

My latest article: https://t.co/hKDpggWmnf"	967855204929589249		['51837775']	1.596260895013081e+18		
1596527913926791168	@SootRhianna @LVJYupdating at the very least if someone who is sick is going to a gig, wear a mask, stay clean and try to keep your distance! i get not wanting to miss out, but if someone is more sick than just a cold they should absolutely stay home	1178001752802648065	9.43924119434879e+17	['943924119434878977', '1552180586399223808']		1.5964119167919227e+18	
1596527914069233666	"RT @DrAseemMalhotra: Coroner concludes death of 14 year old boy 3 weeks after Pfizer covid jab of ‘significant public concern’

The evidenc…"	770554585039659008		['472777204']	1.5950249726903665e+18		
1596527914602094597	RT @respect65: Please Listen to Dr Mike Yeadon 👇	1480443899588063235		['221710101']	1.5965081942094275e+18		
1596527915310669828	RT @DrJohnB2: So, having pushed the vaccines on thousands of pregnant and breastfeeding women, the UK authorities suddenly decide the Pfize…	1482435319077261317		['1400013985202704385']	1.596215121868628e+18		
1596527915340271616	Pay attention to this ! https://t.co/ZLeF3WOKcV	4184480599					1.5959077993047654e+18
1596527915780681731	RT @MaxineVVaters: You can't walk down the street in my district without stepping on a pile of used COVID vaccines. CA-43 is leading the fi…	1586002387579314176		['77012250']	1.5961983908320256e+18		
1596527916292407297	RT @PhumlaniMMajozi: The saddest thing is that the policymakers who mismanaged COVID, supported by many corporate CEOs, won’t pay a price f…	973010646043422720		['325450455']	1.5965169501965107e+18		
1596527916569198593	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	3885367993		['78523300']	1.5965221787022991e+18		
1596527917177118721	RT @BookerSparticus: Fauci was deposed. He couldn't remember much, but emails confirm he and others knew the Wuhan Lab was the origin. Let'…	1519397036285693954		['1046102582643642373']	1.596491302472147e+18		
1596527917881761792	RT @Suzy2313922857: @ACTBrigitte The 6 time bankruptcy king? Most of his competent people quit and the rest can't get a job now. You can re…	1334500834214899714		['1261047412266881024', '722528529716383744']	1.5964152295288873e+18		
1596527917940588545	COVID-19 DOESN'T EXIST!!! https://t.co/pP8y1aY4Zv	396575426					1.5964918984825283e+18
1596527918079168513	"Wana-Azimio thought you needed Mbilia Bel when you were hungry and suffering post-COVID economic effects. 

When I remember the grandness of those campaigns weuh! 

And now they think the four saboteurs are guilty of anything except divergent views. 

Awouro!"	1492569508254564356					
1596527918808809484	RT @Sgtnewsnetwork: Ice cube telling how he turned down a $9m movie part because they wanted him to take the Vaccine, goes on to call it th…	1593376336374075394		['1445000873726332941']	1.5952664549658624e+18		
1596527918381150209	@Jimi1ngram4 @The_real_2melo @casspernyovest Literally owns 15+ hotels even one in new York 😂🙏 runs his own 10+ brands and donated more than what jordan is during covid	1379661459102167042	1.4787861102012867e+18	['1478786110201286663', '1572485212617035779', '183253150']		1.596513141223039e+18	
1596527919496658947	@doom37455413 @provaxtexan @ZeetubesII @ogilville1 @ConsequentialBr @Frenchg11623069 @pawley_robert @scottstocker4 @Pouldeau61 @JimeeLiberty @1911NicoACP @WendyOrent @JonathanHannah @Sasquatch4eva @SariellaForever @RickeyH64219156 @IanB_67 @tomsirolimus @TonyBaduy @Kathmarval @IdunsDaughter @richykirsh @RadioColor @swedishchf @MaureenStroud @Monstercoyliar @AspAlaAsnAsnTyr @KellyGoodmanPhD @mcfunny @doritmi @Jaytee116James @JKelleyK @jtmayes3 @kevinoler @reacharoundu @SkepticalMutant @AndrewLazarus4 @barryjohnreid21 @ShockTraumaRN @Cherylmm21 @kevinault @AngryFleas @Nockit1 @krebiozen @jarbot15 @JimBeam102 @Thskicksarefire @Alex_on_A14 @ShadowDroid616 @TheDrJon Inflation, forced vax, got nurses/dr  fired in a pandemic, threatened national security by vaxing all our military, emptied our oil reserves and sold them to China…a company that Hunter is invested in and I’m pretty sure he hates puppies.	1230600375675301889	1.0582793315945226e+18	['1058279331594522625', '16356624', '1587385184336240640', '1032491570', '1267037028136349696', '1349741441304698880', '1356357879398236161', '1076256681334632448', '1547764470159577088', '1383707960812064773', '1526957418835484680', '1581466506', '498877959', '851629158', '1329699641051541505', '1576913670386634752', '1502580650028990465', '1267571824742850560', '253779553', '560801247', '44859857', '133425123', '2257244914', '197256293', '606147583', '623732328', '993910268701765632', '1354955778189385728', '26307708', '54886540', '1455874738258014216', '1554884876955942912', '2475753157', '239354398', '1429588082379030532', '992581118569332736', '797942807222697988', '985212325971070976', '1518930570163765248', '1518907943210696711', '34967252', '1246805790775816194', '1230858194181918720', '100573645', '1352771896262029314', '1555149610825371649', '1427784063600021506', '22395793', '1485985257631326209', '1279261292197445633']		1.5965137898429604e+18	
1596527919912079360	@MrChrisJustice @RealJamesWoods No, she died from Covid 19 very early in the pandemic when we didn’t know what was going to happen.	3240112374	1212648860.0	['1212648860', '78523300']		1.5965243783884022e+18	
1596527919941255169	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	122216946		['78523300']	1.5965153365722767e+18		
1596527919051907073	"So nice to finally have the full album of #KitchenDisco by @SophieEB 
Loved watching the discos during lockdown. https://t.co/1W2aCXtyeL"	1361993323192451073		['21670881']			
1596527921056784384	@bigkehoesy Good beer! Beats the crap out of Corona which is the “Cheap” beer in Mexico. The other really good one is “Dos Equis XX” which also comes in an Amber! 👍🏻😎🍻	291403181	833846466.0	['833846466']		1.596522787078013e+18	
1596527921488924673	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	1464359487767289862		['19638752']	1.596239466779226e+18		
1596527921719451648	"RT @What46HasDone: THREAD: 100+ major accomplishments of President Biden and Democrats:

1. Created 10.3 million jobs in 21 months
2. Passe…"	1320503314753056770		['1352292443652124674']	1.5894298152997028e+18		
1596527922021601285	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	1594377906326757376		['78523300']	1.5965221787022991e+18		
1596527922105516037	@SpikeStang @CNN The second round of covid was milder for most people.	1594510747370983426	1.4730266341607834e+18	['1473026634160783365', '759251']		1.5961849846076744e+18	
1596527922952675329	"RT @DrJBhattacharya: ""Emily Jo was never warned of the myocarditis risk or informed about the risk-benefit profile. “When I took Aiden to g…"	1495499899646918658		['1427361863830949908']	1.596200183297024e+18		
1596527923028451329	@MIkeYerian2 Thanks for this reference. I remember hearing about some unsupported claims about some COVID vaccines causing female infertility, but hadn’t associated them with any specific researcher. I’ll listen to the post you supplied eventually, but spent some time reading this: 1/2	831665762737627136	1.5945552549048484e+18	['1594555254904848386']		1.5945967845164974e+18	
1596527923615662080	"RT @MarcLobliner: Vaccine side effects are not from fear mongering and “misinformation”

It’s from the vaccine, you dopes."	4273204514		['328801479']	1.5965272652060467e+18		
1596527924118634496	RT @Not_the_Bee: Louisiana AG slams Fauci for not answering questions during deposition about his handling of Covid-19 https://t.co/Lf21ti9…	1090104583656034304		['1299007622968901637']	1.596224705228247e+18		
1596527924479668225	Tory peer Michelle Mone reportedly pocketed £29m of public money for unsafe PPE. The Lords must kick her out of Parliament and force her to pay back every penny. Agree? Join me and sign the petition now: https://t.co/EVBeu9PbvX	1381306048250806272					
1596527924378992640	RT @_Janey_J: ‘In early 2020 after the lockdown, people were being admitted to hospital and dying in large numbers - I think they were bein…	1497458617850626051		['1538833303863713796']	1.5964949489245512e+18		
1596527925150781440	RT @joeolivermd: If I were a hospital wondering whether calling covid airborne - in words or by promotion of N95 use - would render my inst…	2397276883		['1089917743275667457']	1.596380145442513e+18		
1596527925297397760	@TonyBlonie @TheTownie88 @DiamondandSilk What I’m trying to tell you that a lot of deaths in hospitals were due to Remdisivir protocol treatment and ventilators. Remdisivir causes kidney failure and other problems. Your tv won’t tell you that. Coming from them, it’s all Covid deaths. No one died from Covid at home.	2760653033	8.077008332530975e+17	['807700833253097472', '3805627427', '2908170952']		1.596393789438169e+18	
1596527925712801792	"RT @rahima_farah: Shocked to hear more people died of #hypertension than of #Covid_19 in 2020.
Today we delivered over 176 blood pressure c…"	2164886365		['849738376756514816']	1.5961911919678833e+18		
1596527925825765377	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	1348746947507716105		['78523300']	1.5965221787022991e+18		
1596527928275537923	RT @SundayMailZim: EU regulator warns of Covid-19 rise in “cold winter,” urges revaccination efforts  https://t.co/rAvrPyV1Nu	1432383553		['1169072996']	1.596080996684034e+18		
1596527928615239681	"RT @WallStreetSilv: A new quarantine camp is being built in China's Guangzhou city and designed to detain 87,000 people. 

If authorities s…"	42066140		['1366565625401909249']	1.5958062644869448e+18		
1596527928505819139	@PrasadWakchaure There could be an angle of vaccine efficiency but there has been many deaths all around the world despite better vaccines. As per a study if china stops it’s 0 Covid policy it could lead to the death of 620k people. Which they can’t afford with the the demography problems.	1318828161451261952	1.318828161451262e+18	['359407464']		1.596526976118182e+18	
1596527928749469702	@officialjandor @Sanwoolu when did u start putting foods on tables of dis traders? pay their rents &amp;meet all their financial needs.Pandemic supports dat ur govt were to give citizens were being distributed at politicians birthday parties,dat’s how boldened thieves u guys are. U lack morals	2245015845	330843453.0	['330843453', '242514795']		1.5964575748279788e+18	
1596527929433161728	RT @ThiaBallerina: If they were able to provide “free” vaccines, they can provide free insulin, free inhalers, free eye glasses, free heari…	140545244		['4874513699']	1.596517281190015e+18		
1596527929747705858	"#Bookmark under 🇬🇧Nurses worked during  Lockdown &amp; Pay is starts at £27,000 = Many rely on food banks = 
40,000 nurses left @NHSuk this year = Nurses didn't cause &gt;7.1 #HospitalQueue = Privatisation robbing NHS; 

Rebuild the NHS: pay nurses, fund the NHS, end privatisation. https://t.co/GdF6jhFXAD"	158122696		['10215212']			1.5964818151910031e+18
1596527931014385664	"RT @david_r_morgan: What I'd do on my first day as Prime Minister.

1. Declare the WEF a terrorist organisation
2. Repeal amnesty for vacci…"	1518943405484777473		['1108431749820882947']	1.596326117668946e+18		
1596527931215740928	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	798205411107160064		['78523300']	1.5965221787022991e+18		
1596527931102318592	RT @Maks_NAFO_FELLA: US has created a variant of coronavirus that causes 80% death of animals - Russian Defense Ministry 😁	1085291572588097540		['1190347566757695488']	1.5964792864580936e+18		
1596527931601588225	@nick_todays @Anika_Hun In lockdown times I used to play with my nieces	1550414239965257728	1.286901942468264e+18	['1286901942468263936', '1513681104238256128']		1.5965274560807895e+18	
