tweet_id	text	author_id	in_reply_to_user_id	quoted	replied_to	mentions	retweeted
1596506677838196736	Eventually, this will come to the USA.   IMO, health “enemies” as well as spiritual will be “quarantined “ https://t.co/sg9ar9p9C1	1047897144		1.5950653150037033e+18			
1596506679075643394	@valwills8312 @drsimonegold Fauci killed more gay men in the early 90’s than anyone by denying them life saving drugs because he was pushing the AZT vaccine.  Watch the movie Dallas Buyers Club	1519811858475241479	7.009748075344773e+17		1.596299175494574e+18	['700974807534477312', '806344552718045184']	
1596506679079747585	@Boringmom78 @ClownWorld_ It lives in the air for several hours because it is aerosol, which easily get around masks.  A respirator is your only chance if you want to delay the inevitable hoping for some zero COVID world	19911380	1.497907896662823e+18		1.5964648581150556e+18	['1497907896662822912', '1446932149148344320']	
1596506679503454209	RT @HackedOffHugh: « In total, the Government has written off £8.7 billion worth of PPE that is unusable, has passed its expiry date, or wa…	215217791				['914588454']	1.5962501084331459e+18
1596506679935631361	@skeindubh1 @DEskowich @JBG_1979 @patdubois In my sixties and just fine, thanks. Same with my polio and measles vaccines (you know about polio, right?) Same with yellow fever and dengue vaccines required for entry to various nations I’ve had the privilege of visiting.	1000240166022340608	1.3891181551681004e+18		1.5963739375580938e+18	['1389118155168100358', '1490587374736318466', '1346098268992909319', '22971264']	
1596506680078241796	RT @CollinsEdmunds: @Poppyjuice Well said! Not to mention those working in ICU’s with patients prone for Covid, my recently qualified frien…	2424224886				['393942843', '20079729']	1.5962639487725978e+18
1596506680535420929	@ABC Pretty sure single people weren’t having as much sex due to Covid, and married people aren’t having sex anyway. Everybody was just trying to live.	849372590573539328	28785486.0		1.596429150667133e+18	['28785486']	
1596506680497688578	Yeah, pharma is worth like $1.5 trillion but the mf White House twitter acc has to advertise for them? https://t.co/UXAVNn7scs	895344615628451840		1.596232279562625e+18			
1596506681227509760	RT @MaskOffmn: It’s our last event of 2022! You’re invited to a special panel discussion brought to you by Mask Off MN &amp; the Vaccine Safety…	1004552238008885250				['1360423413916069889']	1.59642300933768e+18
1596506681210437634	RT @david_r_morgan: If you watch any video today, make it this one. Andrew Tate absolutely nails the Covid scam in 90 seconds. 👇 https://t.…	1439238332077297671				['1108431749820882947']	1.5959077993047654e+18
1596506681516728321	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	1651215006				['19638752']	1.596239466779226e+18
1596506682158243840	RT @EricMMatheny: How can you listen to this and hear anything other than, “You’re not going to get COVID if you have these vaccinations?”…	30504627				['2730264319']	1.596494930171818e+18
1596506682808733696	@CarolineLosneck Thank you. Battling Covid for the first time. Been alone for about a week now. Starting to get a bit punchy.	32874339	997801316.0		1.596502534382039e+18	['997801316']	
1596506682862936072	"RT @PeterSweden7: It isn't enough to merely get rid of the discrimination.

We must have reinstate everyone with pay who lost their jobs be…"	1388941015957053448				['707231479047315456']	1.5961708611988357e+18
1596506684184498176	RT @AKSHAYJ07468728: #jeemainsinapril NTA if you want to take jee main exam acc to pre covid scenario then notificat also come acc to pre c…	1508112513371873281				['1582360195040059392']	1.5965035472309453e+18
1596506683135639554	😂 Yup the Lunatics🙃 for the Past 2 years is NOT yet done with you. Lets Not forget the Media, like @News24 for example - they reported More on the Madness of #COVID19 than the Utter Destruction of South Africa caused by the ANC! They telling you what to expect in 2023 😉 https://t.co/vb8ezzQKAP	1540317952804798464				['14697575']	
1596506685194964992	"RT @DrJBhattacharya: ""Emily Jo was never warned of the myocarditis risk or informed about the risk-benefit profile. “When I took Aiden to g…"	535904416				['1427361863830949908']	1.596200183297024e+18
1596506685329510404	"RT @drclairetaylor: 22/ Covid is not a respiratory disorder, it is a disease of the blood vessels. 
We have 60,000 miles of blood vessels i…"	1477739540471287809				['1513942742715584520']	1.595244408102097e+18
1596506686117773316	@leoniedelt We need well-fitting N95 masks for our cats! Why won't the government act?!	1421050551928770560	25108214.0		1.596506300048937e+18	['25108214']	
1596506686155431936	So was Covid. https://t.co/LJrEQNldzf	1087871432820969474		1.5962576366551777e+18			
1596506686545616899	@RepThomasMassie And a good thing they did because it saved a lot of lives of those intelligent enough to take the vaccine.	2718214236	975200486.0		1.5961177654167142e+18	['975200486']	
1596506686335995904	"Sort out your work from home with the perfect headphones..

For Zoom and Teams Calls : https://t.co/PEMYd55GPT

#headphones #music #earphones #bluetooth #headphone #100daysofcode #audio #headset #wirelessheadphones #airpods #wireless #earbuds #audiophile #earphone #bluetoothhe… https://t.co/2QWDwNEjuw"	1343896171652124672					
1596506686977892352	"RT @KieronMoyles: Just a reminder about Matt Hancock.
He wasted millions giving PPE contracts to Michele Mone &amp; his pub landlord.
He sent s…"	66342523				['124461963']	1.5962593752319508e+18
1596506687258513408	"RT @DrJohnB2: Vaccine-triggered acute autoimmune myocarditis is now being discussed as a ""novel cardiac disease"":

https://t.co/kHbsKJDgla…"	997131140891787264				['1400013985202704385']	1.5962239475359703e+18
1596506687065968644	He should have been deregistered and struck off. Seriously his covid advice was deadly. https://t.co/r9hH9iavbd	904283597988782082		1.5964769242802463e+18			
1596506687581851648	RT @KimDotcom: The #DiedSuddenly documentary creates a panic amongst the propaganda media which has sold the Covid vaccines 24/7. That’s gr…	356560894				['611986351']	1.5961710505467617e+18
1596506687510220800	Another Twitter expert https://t.co/i5qpD3QEiU	1455770313883455488		1.5954992710250045e+18			
1596506687707701250	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	14235214				['19638752']	1.596239466779226e+18
1596506688194228230	RT @PublicPriestley: While this PPE scandal is erupting again I'll tell you a little story and it is absolutely and 100% true. Get yourself…	319023631				['2845071124']	1.5965026134950257e+18
1596506688533958656	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	790903652009414656				['19638752']	1.596239466779226e+18
1596506689217650688	RT @Chesschick01: When was the exact moment you realized COVID was being used to manipulate the population?	1418567403810836481				['36134346']	1.596216988145025e+18
