tweet_id	text	author_id	in_reply_to_user_id	mentions	retweeted	replied_to	quoted
1596425739582439426	"Please canceled schedule in China and bring TEN back to Korea before Beijing was 100% lockdown and can't take the return flight.
@NCTsmtown 
@WayV_official 
@SMTOWNGLOBAL"	166131575		['4811011050', '1033994695595065347', '884378714']			
1596425741343682560	"Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the return flight. They can't work in this critical situation. Please make a decision abt new plan and promote them in another countries.

@WayV_official @SMTOWNGLOBAL"	817247810676367362		['1033994695595065347', '884378714']			
1596425741905829888	"RT @hugh_mankind: Dr. Mike Yeadon: “I Didn’t Do My Homework” — “I’m Ashamed That I Was Pro-Vaccine” 

“I certainly, when I was in [the phar…"	719114091462266880		['256057148']	1.596168161136898e+18		
1596425742023151616	RT @BBCNewsAsia: China Xinjiang: Urumqi rocked by Covid lockdown protests after deadly fire https://t.co/AxEaBM8RjN	1454858356330541059		['1642135962']	1.5964227099737498e+18		
1596425742765772800	@RockyWasYer @junglegerbil @jazzaoxon @IanTodd85332631 @FairJustEqual @michaelgove You tell us how many companies that supplied sub-standard or unusable PPE has money so far been retrieved from.	1163468033588957184	9.84430852363948e+17	['984430852363948034', '865717371775930368', '14496536', '1428435563821084681', '877800752458104832', '748453510048518145']		1.5964221163203707e+18	
1596425743092817923	RT @paullewismoney: Tick tock - £770,000 a day is spent by Government storing unused and often useless PPE that’s over £250m a year https:/…	324017840		['221338206']	1.5964131787660452e+18		
1596425744133103617	RT @ckarr2: Pneumonia isn't a silent killer nor an inevitable death sentence. But it demands serious medical intervention &amp; when there's a…	1445327041713291265		['17792787']	1.5963390640258826e+18		
1596425744313376768	RT @Marion94862795: Tories run for the hills rather than face Labour over Michelle Mone and PPE https://t.co/EvaGGk3zns	1527033230213406720		['1029476204095725568']	1.5959416792734925e+18		
1596425744447684609	"RT @Kit_Yates_Maths: Worth keeping an eye on the Zoe symptom tracker over the next few days.

It's probably the leading indicator of trends…"	15045306		['412548718']	1.5964157113410765e+18		
1596425745496039424	RT @JennyTa22393082: Yep it’s time to leave victoria, another rigged election	1424555255547654148		['1517306589748903937']	1.5964255217802527e+18		
1596425745806622721	@vonnie700 There are treatments for covid and children really don’t die from covid. Get some sleep.	1926292050	405189833.0	['405189833']		1.5963544862886707e+18	
1596425745974583296	RT @_thesunflower01: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the ret…	1504494612823801859		['1463511215964053516']	1.5964086356761395e+18		
1596425746003525633	RT @NadjaMedia: From Virginia Woolf's writing to #Covid19, we look at 10 times women's unpaid care work has been recognised in history http…	782218945466101760		['4846921665']	1.5957933669099643e+18		
1596425746406596610	RT @MacnamaraKate: Budget 2022: How $2 billion of emergency Covid funds were redirected, via @nzherald https://t.co/yYViZ6HSg0	281648251		['1134188819803017216', '14765253']	1.596253756307669e+18		
1596425746683133954	RT @Beck_Sall: Cardiologist calls for an end to mNRA booster shots - as teen, 18, tells how her reaction to the jab saw her miss her Year 1…	104838776		['57666598']	1.5964054328593162e+18		
1596425747014602756	"RT @statsjamie: Steve Barclay the Health Secretary was on with Laura Kuensberg on the BBC this morning.

❌ Not a single question on the hal…"	1519296475670454272		['101447362']	1.5942691056993157e+18		
1596425748038156288	RT @PickardJE: - the @ft today asked both Tory peer Baroness Michelle Mone and her billionaire husband Douglas Barrowman whether any UK tax…	1303061922552655872		['69080476', '18949452']	1.5962523413840118e+18		
1596425748256288768	RT @thevivafrei: Go to hell, Pete.	2301990517		['96906231']	1.5962907409041572e+18		
1596425748730023936	RT @CroydonConst: “It is deeply disturbing that there should be such a blatant push to silence legitimate scientific debate and to seek to…	1415013330813689858		['992420622214008832']	1.596425322211287e+18		
1596425749254504448	i went almost 3 years without getting covid https://t.co/Pm5tkdOtB1	1368619099782328320	1.3686190997823283e+18			1.5964255392539484e+18	
1596425749980155909	RT @EckerleIsabella: Findings like this are exactly the reason why I have always argued that children too deserve protection from a new vir…	859476425107275778		['2715046843']	1.5957445539984712e+18		
1596425751196495872	A great cover version! And perfect film to match. 👏👏 https://t.co/nP3kaQhbxb	857767050					1.5959360313118597e+18
1596425751439761409	@bigsoprano666 @crystalcpastor @scottbuc @DanielAndrewsMP I don't understand this argument. If there was no lockdown, no masks, and he let covid go rampart like you guys wanted, thousands more would have died. What exactly is it you people want?	872374166657302528	1.475455010024538e+18	['1475455010024538114', '865847354', '1479391417', '228535666']		1.596405442951123e+18	
1596425751951466498	"RT @songpinganq: Help!

Chinese government is simultaneously building hundreds quarantine camps now. This new one is designed to detain 48,…"	78572595		['1374317368361447434']	1.5960601631230648e+18		
1596425752823894016	"RT @CounsellingSam: We aren't a nation of strikers.
We are a nation of hard workers.
The Royal College of Nurses have no choice.
Many of th…"	1553299085179879430		['1291302591184461824']	1.5964236054660751e+18		
1596425753222078464	RT @Basmallah87: War, famine, strvation, blackaid, siege, corona, and death couldn't stop my people in Yemen from continue their life. Alth…	2150990551		['1338500760292773891']	1.595892368435282e+18		
1596425754862125057	"RT @TheLastPersont2: .
Tory peer Michelle Mone denied involvement in PPE company MedPro, awarded £203m of ""VIP"" contracts after she asked M…"	1086397159480676352		['952506773491060738']	1.595567962249126e+18		
1596425755294146562	RT @CharlesTannock: An utter scandal which is being swept under the carpet it seems	1017371983460347905		['914281548']	1.5962645831231447e+18		
1596425755675996161	@Councillorsuzie No it isn’t. £29 million gifted to Tory grifter Michelle Mone is unaffordable. Get that back, plus the other £ billions used to procure useless VIP lane PPE then use that to pay the nurses the salaries that their dedication and hard work deserves.	144613303	275455326.0	['275455326']		1.5960371071049564e+18	
1596425755625680896	Enough with these lies and misinformation. 8 years and a pandemic later, these people still chose to remain as pathological liars. color me surprised	1135049212020658176					
