tweet_id	text	author_id	in_reply_to_user_id	quoted	replied_to	mentions	retweeted
1596549828074520577	"@Dominiquetaegon Sunak gerrymandered in to No10 to complete agenda Boris started ...

Great Reset/4IR CBDC Digital/UN2030 Net Zero
https://t.co/Xtd3H9d7RS"	1512412970898411523	2467942377.0	1.5177568660587233e+18	1.5965438426517094e+18	['2467942377']	
1596549829140033542	RT @JamieSale: Hundreds of Federal Employees Launch Legal Challenge Against Government’s COVID-19 Vaccine Mandate https://t.co/CXDZ6jSRBm	730667528				['195717987']	1.5963350440079565e+18
1596549829270069248	RT @UnSubtleDesi: Barkha Dutt has the uncanny habit of capitalising on dead bodies. She had done exactly that during COVID as well. At that…	1546734980				['17741799']	1.5964033070563328e+18
1596549830477611008	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	579118435				['78523300']	1.5965153365722767e+18
1596549831140548608	RT @venetianblonde: For God's sake, another puppy died at the @NYCACC of pneumonia. The NYC ACC has excellent emergency vet partners. Get t…	494828360				['33203037', '153802121']	1.5963294929515028e+18
1596549831883116545	RT @GillianMcKeith: Launch a Public Inquiry into the approval process for covid-19 vaccines - Petitions https://t.co/72ZRxoKobQ	107218201				['4849786505']	1.5965490536130642e+18
1596549832394821633	RT @LexiAlex: Every major anti-vaccine account has been reinstated &amp; because our governments refuse to acknowledge Covid can cause sudden d…	992399150833483779				['33057171']	1.596526527851602e+18
1596549832680017921	RT @Co2Review: How to think like an aerosol scientist this holiday season to stay healthy https://t.co/FdXoT4IlG2	192783982				['1529271905580158977']	1.596494402394153e+18
1596549832671662081	"RT @RealJamesWoods: “Chestfeed” 

This is from an actual Department of Health. #Madness"	402786147				['78523300']	1.5965166241938145e+18
1596549833359515648	RT @washingtonpost: A coronavirus outbreak on the verge of being China’s biggest of the pandemic has exposed a critical flaw in Beijing’s “…	1599976170				['2467791']	1.5965488592865444e+18
1596549833514704896	RT @10velyELF: For whoever still say wayv is china based so they should be promote there,let them famous bla bla bla read this thread and t…	895207246535077888				['1492302677392654338']	1.5965447708509716e+18
1596549835204997120	RT @ezralevant: Flashback: Trudeau's lockdown.	1511245415986999297				['20878297']	1.5962270682449306e+18
1596549835632566279	RT @JESUSFALFONSO45: @PerKlausen5 INJECT THE VACCINE ON BILL GATES !!!	1586028486401089538				['1586028486401089538', '1129108135426371584']	1.5965395326647706e+18
1596549835892871168	RT @EricMMatheny: Despite readily available video evidence, I’m shocked that people still deny that they were told: if you get the vaccine,…	907369759				['2730264319']	1.5962629977896387e+18
