tweet_id	text	author_id	in_reply_to_user_id	quoted	replied_to	mentions	retweeted
1596444318587555842	"This kind of thing is heading our way, you better believe it.  Once digital ID and Central Bank Digital Currency are introduced, this is the level of control they'll have over us all.
#BBCBreakfast https://t.co/60veGKTdPx"	1513544109608390657		1.5953317230421975e+18			
1596444319095074816	"@RawStory @Sabrina56389530 Just remember

When Trump says he knows nothing on a subject, he knows everything (example Stormy Daniels payment)

When Trump says he knows everything on a subject, he knows nothing (example Covid)"	16628545	16041234.0		1.5962089944811889e+18	['16041234', '2317546268']	
1596444319975895041	RT @gem_abbott: Neil O’Brien was factually inaccurate - repeatedly - about the use of the VIP lane for PPE procurement in the Commons today…	1673532043				['83362030']	1.5958948594868716e+18
1596444319761649665	i1 . trying to shield and hide his face. He looked like he was #全国约炮 #萝莉 #裸聊 #反差 #色情 #夜店 #骚逼 #调教  https://t.co/lVRxQx4pqT	1574199893916278790					
1596444321137717248	RT @manyapan: Do You Hear the People Sing, one of the most recognizable songs of Les Miserables musical is once again surfacing on Chinese…	1257684539461087233				['31029819']	1.5962205863419986e+18
1596444321183862784	RT @HackedOffHugh: « In total, the Government has written off £8.7 billion worth of PPE that is unusable, has passed its expiry date, or wa…	1033781473910960128				['914588454']	1.5962501084331459e+18
1596444321376796673	RT @cillafallis: U.S. Congress isn’t mandated to take Covid 19 bio weapon and you can now get both flu and Covid 19 bioweapon AT THE SAME T…	1149691922480414720				['766426284700364800']	1.5964392911267512e+18
1596444322320482305	"@hullseahawks @BisonHockey Did they have a brain freeze.
What’s the difference between a sink and a bison?
You can’t wash your hands in a bison"	1455974735796477965	1.512580834364203e+18		1.5964238066203443e+18	['1512580834364203017', '66800526']	
1596444324040151040	RT @CanadaFreedom18: No one has spread more covid disinformation than Trudeau. Till this day he claims that the mRNA injection stops you fr…	1532519384769609729				['1481725971111809029']	1.5962356092108636e+18
1596444324191170561	RT @Jeanett60383324: Wow. This is worth a listen. Daily reports from whistleblowers sent to @MattHancock office about what was happening in…	1183302326653767681				['1028380494864568321', '19825835']	1.596438415960322e+18
1596444324757372931	"He shit his pants!!!
What a pussy!!!! https://t.co/aitrwY6Ip5"	506234372		1.59630243766451e+18			
1596444325096759297	"RT @timingnl: In Zhengzhou factory workers want to make iPhones again. 

In Guangzhou they’re also done with Zero Covid lockdowns. 

Beijin…"	990952299517263872				['1519274019022946306']	1.5960958155581276e+18
1596444325302636545	RT @JoeWardSkis: @CMO_England @CMO_England you’re the man who pushed vaccines then disappeared when vaccine injured and bereaved asked for…	1364394816				['1476941489271934986', '1178622443814084608', '1178622443814084608']	1.5963861464054743e+18
1596444325847891968	RT @RobertKennedyJr: After analyzing more than 7 years of Massachusetts death certificates, independent investigator John Beaudoin, Sr., un…	1426894364773658630				['337808606']	1.595173745165013e+18
1596444326380593153	RT @respect65: I am far more terrified of what my government, will do next than I am from covid, the flu or climate-change, and so should y…	259189382				['221710101']	1.59621603530863e+18
1596444326846140416	"RT @mcgidotorg: The fact that we still keep going amidst this pandemic shows God's great mercy and love!

Let's thank God for his wondrous…"	1279439017289736192				['550006208']	1.5964031374303232e+18
1596444326972002304	"RT @BrandonStraka: #1, I’m 💀that they put this logo right on top of her vagina or her penis or her forbidden genital or whatever.

#2, from…"	1545523991217147907				['52338305']	1.5963540415917097e+18
1596444327596724224	"RT @remoteworkrebel: * Virtual Jobs Hiring Today *

Broad Path needs member service reps

Upward Media needs freelance content writers

Nex…"	1234574497551978496				['1316669112597307395']	1.5964436454770975e+18
1596444327928270849	RT @smartymartycavy: @halpins1 @PrfChrisPainter @michaelgove A company in Bradford had a warehouse full of PPE, they didn't get any reply e…	1418853962351058945				['1285487595275919360', '467578853', '1163468033588957184', '748453510048518145']	1.5962514897603133e+18
1596444328058294273	"RT @GlobalDiscover4: A teahouse in Haizhu provides food and rest places for the health workers

Recently, a teahouse in Haizhu, Guangzhou b…"	1290184990672605184				['1253347661006213122']	1.595963676661805e+18
1596444328108650496	"RT @NewMillPaul: Did I tell you about the time my son failed his driving test for the second time?

He was really upset, so trying to be a…"	2960921776				['1160306562663165962']	1.5958698356233748e+18
1596444329056161793	RT @RuanVictoria: After the deadly fire and protests overnight, Urumqi’s government quickly announced that the city’s zero Covid goal is re…	537569607				['835050366']	1.5963354292965622e+18
1596444329605832705	RT @Tim_Burgess: A baroness, Michelle Mone was paid £29m via convoluted methods to avoid detection after supplying £200m of useless PPE via…	1020059282				['19429176']	1.5957322109085573e+18
1596444331170316293	RT @labuataBay: @lanrehussain @MooAkee @Bario_O Glory be to God my brothers, the way COVID killed those of us in the healthcare profession…	298338238				['222275348', '298338238', '2211862121', '242299055']	1.5964422813173678e+18
