tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	replied_to	quoted
1596360123555123202	RT @AmeliaBee7: Might be worth reminding the Dan haters that, if Morrison had done his job (the one he was elected to do) and ordered enoug…	968018341016170496		1.5961231227253187e+18	['3071275561']		
1596360123835981829	RT @CaramelFrap69: #Covid can’t hold me back! Come check me out! https://t.co/7wrlDTu3zh #UkraineRussianWar #loyalfans #adult #content #fan…	1507802789417730053		1.5794476871326433e+18	['1535427326040846336']		
1596360125295759360	RT @TRHLofficial: Faking Covid outbreaks to gain the upper hand. https://t.co/bYrYNrKOqR	2881254755		1.5963270739996877e+18	['37190937']		
1596360126960914432	"RT @WallStreetSilv: George Soros: “Covid-19 also helped legitimize instruments of control”…  

They are saying the quiet part out loud.

🔊s…"	1520760226256986114		1.594918279801602e+18	['1366565625401909249']		
1596360127237722112	RT @KleinRevd: The #LNP has to lie and rort at every opportunity because the truth is far to ugly. A vote for #MatthewGuy  🦞is a vote for t…	1462342408281092097		1.5961812108204073e+18	['1077703279218282497']		
1596360128101462017	RT @HackedOffHugh: « In total, the Government has written off £8.7 billion worth of PPE that is unusable, has passed its expiry date, or wa…	900455352906510338		1.5962501084331459e+18	['914588454']		
1596360130378858496	RT @CNN: As anger rises and tragedies mount, China shows no sign of budging on zero-Covid https://t.co/KNMOblXMTk	1595965006918844421		1.596307782093144e+18	['759251']		
1596360130651512832	"@LayahHeilpern Because it was forced on us!   
Because I don’t trust Politicians or their so called medical type people and because the vaccine wasn’t tested and didn’t stop any virus 🦠"	1271936366524289029	455937214.0		['455937214']	1.5961360820680827e+18	
1596360132098928641	RT @sanjaysherpurya: My friend Madhur Bhandarkar is producer&amp; Director I am glad to be his personal invitee in the screening of his movie I…	1550845841761800192		1.5961740133821645e+18	['1141605412648574976']		
1596360132493185024	RT @thane_black: Now that nobody’s testing for covid anymore it’s back to regular programming where you get sick with a mystery illness and…	29272019		1.5959427242174915e+18	['1167466822649753607']		
1596360132753252360	The older i get the more i hate making any stops on the way home from work😡😡😡	1530009345336942610					
1596360133642444802	"RT @GideonCRozner: Victoria has had the most corona deaths, hospitalisations and cases of any state in Australia. 

Every piece of data ava…"	1595186623515627520		1.5960378297922642e+18	['147484071']		
1596360134317723651	RT @barrows654: #TheFive Pathetic Jessica Tarlov today tried to defend Anthony Fauci and his lies about masks, origin of Covid, lock downs…	981302687269613569		1.5955412187961098e+18	['2186453018']		
1596360134971858946	RT @AOgieglo: It's quite incredible that in terms of volume of cases this is by far the worst wave of influenza I have ever witnessed in my…	3153606956		1.5959232797890642e+18	['305903068']		
1596360135395663873	RT @akheriaty: “Can you hear the people sing? 🎶”	1261404168532578304		1.5963293021861642e+18	['54322957']		
1596360135848660993	"RT @LiamspencerSy: J4K0L NG ISANG STRAIGHT AFTER MAG WORK FROM HOME 💦💦🥵
https://t.co/w3bh79lrlP"	1584520704631787520		1.5950667702467994e+18	['2349021348']		
1596360137153052673	"RT @Censored4sure: RSV: Fever, Cough, Runny nose, diarrhea, fatigue, night sweats

Cold: Fever, cough, Runny nose, diarrhea, fatigue, night…"	1423483598527778819		1.5962191674299064e+18	['1549183329206996992']		
1596360137455063040	RT @danharris: This is China. . . .	1387765867623092231		1.5963521230335058e+18	['212112724']		
1596360137987559427	"RT @ProffesorPubli1: @BidensWins We all know that is a lie.
Why bother.
And, no, locking people down for COVID and then allowing them to re…"	391496972		1.5962782653246382e+18	['1270022309080969219', '1486069441259397125']		
1596360138465587200	RT @chenchenzh: fire has been many Chinese people's worst fear since the spring of 2020, that is, since many people's homes are forced into…	22292325		1.5962207232738304e+18	['14919542']		
1596360138897690624	RT @vibrantdad: @RobertKennedyJr I know RFK Jr. was on this long ago, but the safety and necessity of all vaccines should now be called int…	1594069906470879243		1.596277228320346e+18	['1423295444994592785', '337808606']		
1596360139678060546	RT @WSJ: Federal officials working on the government response to Covid-19 made well-timed financial trades when the pandemic began—both as…	1133950849057562624		1.5830844743713464e+18	['3108351']		
1596360140348948480	This guy was in charge of South Bend .. Think about that.. https://t.co/5ITcpOusPP	2221489760					1.5954992710250045e+18
1596360141955563520	RT @CBCNews: #Analysis: A new study found a new mRNA flu vaccine produced high levels of antibody protection in mice and ferrets against al…	735421094		1.5959153070878433e+18	['6433472']		
1596360142203027456	RT @_jasminwats: @sweizayne “You got Covid” they really wasn’t trying to hear her food opinions	239017682		1.5962816843658035e+18	['901090556851478528', '220414058']		
1596360142747992064	RT @BernieSpofforth: CHINA - 100 million people now back in lockdown, QR codes turned red by the State to prevent any movement, unless it’s…	282557923		1.5960426335535186e+18	['755135678422327296']		
1596360142806986752	@DavidKotiw He's pushing vaccines because he makes money off them. Good to know his kid is unvaxxed	1518756408472260608	2564375270.0		['2564375270']	1.595653801620476e+18	
1596360143515811841	"@lants Meanwhile in Africa the least vaccinated place on earth at 6% everyone is still enjoying life.....You weak wimps 
I worked through lockdown still alive 🖕"	1524343407094632449	15094290.0		['15094290']	1.5960742540044698e+18	
1596360145474572288	"RT @howisthismylif: Seriously, is he trying to make himself cry??
Pathetic.
@RubinReport 
@billburr 
@greggutfeld 
@MarkSteynOnline 
@Ander…"	1493085433068089345		1.5963574075585864e+18	['1238898572810223616', '18379614', '156411211', '28628850', '270412323']		
1596360145629765632	"RT @NMBewitched: It is with a heavy heart &amp; great sadness, I share Mulan lost her battle with Pneumonia
Just a puppy, only 1yr of life
At A…"	2605444139		1.5963163690451886e+18	['939208429394051072']		
1596360146321833985	"RT @ThisIsWenhao: What everyone on Weibo is talking about: apartment fire in a Covid lockdown community in Xinjiang that killed ten. 

What…"	1443160279441809412		1.5961734555271168e+18	['206735419']		
