tweet_id	text	author_id	in_reply_to_user_id	quoted	retweeted	mentions	replied_to
1596441385632436224	Dad dedication! What a thread!! https://t.co/AiN7fKwHon	955763996828884992		1.5958698356233748e+18			
1596441386731307009	"RT @MyBoxerLuvMac1: 💔Moon💔
#NYCACC #157460 5y
▪️To Be Killed: 11/29💉
▪️Pneumonia-Listen!
▪️Can be killed anytime if cond worsens!
Rescued f…"	1202167170			1.596233582804091e+18	['1214648962491269125']	
1596441387276587008	"RT @Arwenstar: “As a film maker, do you support mandatory vaccines on film sets?”

“I support mandatory vaccines. Period.”

Never forget th…"	301584281			1.5962571726395802e+18	['21947445']	
1596441388203540481	"RT @mezmoot: @InternetHippo Watching people go from ""I'd give a stranger the shirt off my back"" to ""I'm being holocausted"" when asked, but…"	76747804			1.596245873062826e+18	['804357598338252801', '19638752']	
1596441388811288577	RT @torydemolition: When they say there’s no money for our NHS… never forget they found £37 billion for Dido Harding who’s husband wants to…	4778112617			1.5959211358325391e+18	['1358074263052439554']	
1596441389570527232	RT @Lordflashh3art: If you’ve ever wondered how we ended up in this mess, the general public have decided that Matt Hancock is a nice perso…	884395392334475264			1.5962913398801736e+18	['41663573']	
1596441389612556290	"RT @HFI_Research: Speculators dumping oil on China lockdown and Russian embargo uncertainty. 

All the while, Europe and US are about to ge…"	1595377900164993031			1.596430318092755e+18	['4337909658']	
1596441390023868416	"RT @SoniaFurstenau: In BC hospitals, it’s getting harder and harder to learn what’s making people - including kids - sick.

“Your child's o…"	468196552			1.5963439733708145e+18	['2358617670']	
1596441389453266947	Tory peer Michelle Mone reportedly pocketed £29m of public money for unsafe PPE. The Lords must kick her out of Parliament and force her to pay back every penny. Agree? Join me and sign the petition now: https://t.co/A2LNfaykSg	1696904006					
1596441390913052674	RT @songpinganq: BREAKING: People in Beijing taking to the streets and chanting: ''Say no to COVID test, yes to freedom!...'' https://t.co/…	1582352299980214272			1.5964290397487432e+18	['1374317368361447434']	
1596441391206662144	@TalkTV @Iromg @PimlicoPlumbers They disgusting freak who has more plastic than Ken, who blackmailed his staff to have the vaccine or lose there jobs, he’s a the scum of the earth, his business built up on cheap foreign labour.	1579079219254009859	3380282686.0			['3380282686', '207739658', '31711513']	1.596426103346049e+18
1596441393311850497	"RT @Thoracicus: Indonesia has the balls to turn away a Covid cruise ship, but Australia doesn't.
Passengers will be welcomed home &amp; sent ou…"	1130042775200645120			1.5964276600997274e+18	['487307955']	
1596441395845562368	"RT @Little_Uchiha_S: Day 6 of quarantine! Dad stll isn't at home. So i have to take care about mom!

#RT
@B0ruto_Uzumak1 
@Little_Uchiha_S…"	1584783004131549185			1.244307365215834e+18	['1224596413675384832', '1194323577505538048', '1224596413675384832']	
1596441397187395584	RT @ShoebridgeC: Some of us have long suggested the main driver of #Covid19 would be hospitals &amp; care homes. Now, the main expert behind US…	93871532			1.2678828461123543e+18	['518991950']	
1596441397397434369	RT @songpinganq: People in many parts of Beijing taking to the streets and tearing down the lockdown barricades &amp; saying ''NO'' to Xi Jinpi…	2732559904			1.596429844518441e+18	['1374317368361447434']	
1596441397611184128	"RT @Roman_Baber: Don't blame Covid  for your or your loved ones':

- late diagnosis 
- surgery canceled 
- depression 
- child's regression…"	1508229976960688135			1.5961271763231293e+18	['3064984647']	
1596441398165012481	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	1571137344912105472			1.596242318792614e+18	['337808606']	
