tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	replied_to	quoted
1596325973074526210	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	3227374447		1.596239466779226e+18	['19638752']		
1596325974450110465	"RT @badiucao: Thread/1

Massive protest happened in Ulumuqi，Xinjiang，China after more than 100 days zero-covid city lockdown.

People are c…"	236839104		1.5962472807129825e+18	['267695291']		
1596325974634770436	RT @EricTopol: This week's CDC genomic update shows that 57% of new cases are due to BQ.1/BQ.1.1 variants as BA.5 fades and small increases…	2331011791		1.5961781009029734e+18	['86626845']		
1596325974723137537	@LayahHeilpern Because I have never gotten a flu shot and I sure wasn't about to start with some fast tracked mRNA 'vaccine' that didn't even work. 3 years, our entire household completely nonvaxxed and of us working with the public all through the pandemic no Covid for us.	382917202	455937214.0		['455937214']	1.5961360820680827e+18	
1596325976048558080	"RT @FouldsIain: … Explain why, in the first six months of Covid, every medical “expert” claimed masks were useless.
… Apparently the “scien…"	1353317819245420544		1.5963204826679542e+18	['918134191119794176']		
1596325976329564161	@mentalbretard @lukey_alt dms are diff to twitter babe i’m still omw home from work 🙄	1396006917097537538	9.155718796955853e+17		['915571879695585280', '1183152681046757386']	1.5963256744358216e+18	
1596325977768210433	@SpenceEarth @ConnorB37892944 @Kristamich1 @TheRealKeean If they were even in a car accident they'd blame it on the vaccine. Or if they were unvaccinated they'd blame it on the driver's vaccine. Or if it was a driverless car they'd blame it on the vaccinated assembly line technician.	1025062353640017921	1.463439788254675e+18		['1463439788254674947', '1372173497309425667', '3242722336', '961134787']	1.5963238602358825e+18	
1596325978208628736	RT @ScottAdamsSays: Unlike American oil that causes climate change, this Venezuelan oil is green as can be. Some say it cures Covid when ru…	519192975		1.5961514703025848e+18	['2853461537']		
1596325980293206017	"RT @Mark_4America: Did someone hijack the @washingtonpost?

Who fed them truth serum?

@JoeConchaTV ?

https://t.co/mp5hVgVDt1"	2342517920		1.5955809971055534e+18	['1491845253128671234', '2467791', '245441097']		
1596325980439990272	RT @Tom_Kompas: Our COVID inquiry submission highlighted in ABC news. https://t.co/YpQd7u8buM @MarylouiseMcla1 @GraftonQuentin @DanSuan2 an…	738194465840472064		1.5963130947533824e+18	['371582237', '4606813693', '2218607496', '1239732721800249346']		
1596325980770996224	RT @_jasminwats: @sweizayne “You got Covid” they really wasn’t trying to hear her food opinions	379698078		1.5962816843658035e+18	['901090556851478528', '220414058']		
1596325980880179200	@shazmamithani You should be stripped of your license  do you inform your patients of all the risks associated with the vaccine I doubt it	1520131127503114240	2485704626.0		['2485704626']	1.5959708575493243e+18	
1596325980817313793	"Earn Passive Income From Home With These 7 Methods

Check Out The Post Here: 
https://t.co/jsJ9D7iKX8

#workfromhome #homebusiness https://t.co/Ix8AdPq9oL"	1137776145531920384					
1596325981668745219	This #Passover, like the first, most of us have been told to stay in our houses. #COVID-19Coronavirus BibleProphecy https://t.co/bfLKW1z1AG	1890797768					
1596325982679490560	RT @sinnsage: 2 negative covid tests in a row hallelujah 🙌🏽 https://t.co/LKE335n7g1	938276975361380354		1.5962544295941448e+18	['25905774']		
