tweet_id	text	author_id	in_reply_to_user_id	mentions	retweeted	replied_to	quoted
1596409671534903297	"Nearly six million residents of #Zhengzhou city in #China put under #Covid lockdown after protests at iPhone factory, the world's largest.  @apple   

https://t.co/bO91lOuuPU"	1431299911		['380749300']			
1596409671723601920	RT @CAllderladd: When Dan did lockdown it allowed health care workers some breathing space at a frantic time...thank you Dan for leading us…	308921014		['4839819043']	1.5962714004611604e+18		
1596409671618797573	"The biennial #AeroIndia show, which is traditionally held for over five days, will return to its old avatar during the 2023 edition. The show was reduced to a three-day affair during the last edition in 2021 due to the COVID pandemic.
https://t.co/mcrOTNd3EN"	970687202					
1596409672030117889	RT @toujeongsbelle: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the retu…	824948834794999808		['2325353209']	1.596407491126268e+18		
1596409671492849664	COVID-19 Dose 1, Dose 2, 1st, 2nd and 3rd boosters vaccinations will be available to eligible cohorts at Letterkenny COVID-19 Vaccination Centre, today Saturday 26th November. To book go to https://t.co/1M0nboPTDw, walk in’s are also welcome. https://t.co/gHpispZWOk	1249996933080461312					
1596409673040924674	"RT @dragonfishy: Official admission of failure:

""ATAGI had recommended against a fifth dose, or third booster"",

""a fifth shot had minimal…"	967625413		['814967858']	1.5961416992306708e+18		
1596409672747057152	"#LongCovid &amp; #dysbiosis:

&gt; When the clock ticks wrong with #COVID-19 (Clin Transl Med 2022 Nov)

https://t.co/G4gy500cYR

&gt; a reciprocal link exists between, #ACE2, #RAAS and the circadian system
&gt; circadian rhythms and gut microbiota are interconnected in a bidirectional manner https://t.co/MlIwSRzgCE"	1378247325831811076					
1596409673468428288	RT @PickardJE: - the @ft today asked both Tory peer Baroness Michelle Mone and her billionaire husband Douglas Barrowman whether any UK tax…	1068766311076061184		['69080476', '18949452']	1.5962523413840118e+18		
1596409674022227968	RT @Bonisile_RMS: I am tired of scolding her. Like, it’s fine, wash your hands in Oros. Do whatever, bruh. It’s your life 😔 https://t.co/af…	1500712407328608258		['34433300']	1.5962154770844877e+18		
1596409674353741827	@GeraldoRivera He has been a corrupt beaurocrat criminal since he screwed up with HIV, testing on and killing orphans! Then turning around and prescribing a blanket COVID protocol of Remdesivir to millions after knowing full well it killed people upon first use decades ago!	1519509885645381632	246500501.0	['246500501']		1.595159645785854e+18	
1596409675620155392	RT @Eric_Schmitt: Another tidbit from Fauci depo: In Feb ‘20 he emailed a friend advising her masks were ineffective. Confirmed again on Ma…	197245674		['101852818']	1.5961731857830707e+18		
1596409675540729856	@AbisZeko @Sidanlazouganla @TGTM_Official Why private cars block the safe rescue wat? Actually, the owners was lock in the square cabin.some electric cars can’t get fired,because the cars wasn’t be used for a long time for lockdown policy.	1587745391205707776	1.1162937550011679e+18	['1116293755001167872', '1501952468619436039', '1500639956737597442']		1.5962710178983485e+18	
1596409677088423936	"@Liz_Wheeler Hydrogen Peroxide Nebulization and COVID Resolution 
Impressive Anecdotal Results 
Commentary by Thomas E. Levy, MD, JD 
https://t.co/GwxyOmudqF"	1280313070053502978	264361128.0	['264361128']		1.594814516948177e+18	
1596409677470126085	RT @FCI_India: Food Corporation of India transported record food grains to every corner of the country from 24th March 2020 to 20th Novembe…	1451422773855891456		['2542617241']	1.594932328010326e+18		
1596409678048759808	RT @neilgibbons: England aren't playing badly. This game is simply the result of global factors, not least the effects of the pandemic and…	15808814		['28197128']	1.5962430017347502e+18		
1596409678598373376	"@VeronikaSain @DaysShsin @CrabbBrendan Nature knocks of the weakest...thats the way we survive....we have endeavoured to keep all the weak alive....that only results in a delay and then a cull.
Much like shuting down and staying home to avoid covid...your not...just delaying and multiplying the eventual impact"	1534700907128328192	2954997608.0	['2954997608', '1232531565739032577', '2341433004']		1.59640503458952e+18	
1596409680213180417	"RT @hrkbenowen: I didn’t take a covid test like Dr. Fauci urged me and all Americans to do the day before Thanksgiving. 

Did you?"	785906855121817600		['542962969']	1.5955903664550052e+18		
1596409681354059776	RT @hortienuhu: As we commerce the African Union Covid-19 vaccination BINGWA initiative training for Eastern Africa region… we are all read…	746271400667787265		['904930279944572928']	1.596393353062617e+18		
1596409681320488960	@ITUDevelopment Sir, last 2 months, nonstop I have been sending SOS messages to all requesting for HELP. Not a single reply from anyone ? Lost everything to COVID. Need a helping hand for 25 lakh Rs. Will REPAYBACK, HELP me,  save my families life. #SOS #HELP #URGENT #WILLREPAY	1254423612913848323	1.3492882139958108e+18	['1349288213995810816']			
1596409681429155845	r Conditions ●Infertility ●Poor Memory ●Constipation ●Urinary Track Infection (UTI) ●Body Weakness ●Anemia ●Back Pain ●Cyst ●Pneumonia ●Allergy ●Psoriasis ●High Cholesterol ●Nutrients Deficiency ●Hypoglycemia ●Hair loss ●Bladder Disorder ●Dysmenorrhea ●Leukemia	1090299525644894208	1.0902995256448942e+18			1.596409585061204e+18	
1596409681777684480	"RT @owen_whiteley: @MichelleMone So tell us, which part of this isn't true?
https://t.co/3s6w6NkytZ"	942746711784607744		['1462385480100683777', '58432995']	1.5958011900460892e+18		
1596409681995780096	RT @EurekaMag: Respiratory virus and bacteria in pneumonia the basis of antibiotic treatment https://t.co/gYycHYCXbO	710759892		['113614082']	1.596409557232005e+18		
1596409682087661568	"RT @michael_hoerger: Lucira home PCR tests are $21.75 USD. 

PCR tests will often detect a positive about 1 day earlier than rapid antigen…"	572282251		['701844034755633157']	1.5960856911544197e+18		
1596409682801098752	"RT @GratisJobs: Work from home - Apprentice Software Developer required in Norwich 
Full-time £18,000 per annum | Find out more &amp; apply @…"	1319685348755210241		['1161890065548828672']	1.596409079748264e+18		
1596409684100907009	@EricMMatheny So stupid you are! Fauci and all others always said, that you still can get Covid-19. But the chance to get very sick is much lower!	1418256481783267328	2730264319.0	['2730264319']		1.5962629977896387e+18	
1596409684889575424	RT @Naked_Emperors_: @DrJBhattacharya @gbdeclaration That would be the Great Barrington Declaration which made all the right calls and all…	4734447872		['1469615892812214283', '1427361863830949908', '1216654609768484865']	1.5962457789470065e+18		
1596409687364075520	RT @Carcharius: I am on the side that supports Nienaber and believes things are on track ahead of what will be one of the most competitive…	1538943108280422408		['166918986']	1.5963848345025126e+18		
1596409687360278530	RT @Oi94_: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the return flight…	1241781391328595968		['1397313373']	1.5964065779297935e+18		
1596409687498715136	Couldn’t have that:. They touched my stuff, I’d have to disinfect everything while wearing my N95. https://t.co/ws1UzKkLEP	1454459023227555855					1.5961936231710433e+18
1596409687347326977	Congratulations to our new member Ms, Joyce who joined here at FXPRO don't miss this great opportunity and don't miss this chance to earn and win here at FXPRO🥰 #binance #WFH https://t.co/LWxMAwaPJW	1547468744779128832					
1596409690178850816	RT @RayhanAsat: Heartbreaking. In a densely Uyghur-populated area, a building caught fire. Chinese media reports 10 people are dead, includ…	1254024747857457152		['2211735352']	1.596031048059691e+18		
1596409690140942337	This is Unbelievable! What idiot would swallow this horse sh_t! https://t.co/bpCUUM7IIQ	1518755175321767937					1.596231410502738e+18
1596409690623475713	@LachlanBlake3 @OtherSideAus You are not thinking rationally or empathetically. Had everyone ignored lockdown in the early days there would be a hell of a lot more elderly, disabled, vulnerable dead. That would have been the fault of the selfish sods wanting their cafe cappuccino.	201203626	1.5130106854036275e+18	['1513010685403627523', '1124611939517120513']		1.5964045960708465e+18	
1596409691814387720	ORDER @PVAZ_NL / @USSupremeCourt @UN: out of RESPECT for our LIBERATORS to regard the @wef as the AXIS of EVIL! To STOP #STUPID19: THE GREAT GENOCIDE. Otherwise the FAKE judges will have to be sentenced to LIFE imprisonment by the @IntlCrimCourt https://t.co/aYVkc9R3PK @FoxNews	1493221105200508928		['1493221105200508928', '17912982', '14159148', '5120691', '61731614', '1367531']			1.5775476080206152e+18
1596409693043302401	"@AshishKJha46 Really? Hmmmmm
Unfortunately the vaccine does not work for all."	236093912	1.5118117172270735e+18	['1511811717227073541']		1.5954697020166963e+18	
1596409694373187584	RT @RayhanAsat: Heartbreaking. In a densely Uyghur-populated area, a building caught fire. Chinese media reports 10 people are dead, includ…	173824743		['2211735352']	1.596031048059691e+18		
1596409695148785664	RT @rodimusprime: Also, I don't get the logic of not getting the updated vaccine. 14% is way too low considering how everyone is just back…	290345538		['16028034']	1.5963447780141056e+18		
1596409695681785856	RT @HackedOffHugh: « In total, the Government has written off £8.7 billion worth of PPE that is unusable, has passed its expiry date, or wa…	1448945155143241755		['914588454']	1.5962501084331459e+18		
1596409696440967168	RT @neilgibbons: England aren't playing badly. This game is simply the result of global factors, not least the effects of the pandemic and…	857743308		['28197128']	1.5962430017347502e+18		
1596409696822657024	RT @_megconley: My four year old has pneumonia. There are no antibiotics anywhere because of a shortage. The last update I got during this…	505410067		['412758077']	1.5962481558506947e+18		
1596409697245929472	"RT @disclosetv: NEW - Protests against China's zero-Covid lockdown in Guangzhou. 

https://t.co/yhVCHjgKS4"	1053322944959647746		['15392486']	1.5960706938208297e+18		
1596409697485070336	"@Aryan36513574 @gregggonsalves @AshishKJha46 @WhiteHouse @Nature @WHCOS 2 of us are disabled. 3 work. Masks aren't mandated on public transit or at their jobs anymore, but my husband &amp; his brothers still mask everywhere.

We have done everything we could to protect ourselves. They did everything they could to protect me.

We all have Covid now."	24661705	24661705.0	['1578491657011757057', '30844417', '1511811717227073541', '1323730225067339784', '15862891', '1351284403801108481']		1.5964085549650657e+18	
1596409698202562560	"listen. I got Covid in March of 2020. was sick for 10 days. It wasn't pneumonia or the flu. Believe me. Covid is a bioweapon that got out from China. 
You are doing no one good making these claims.
(And I AM a tin foil hat conspirator) https://t.co/ssZOTdLLXY"	827767256658563073					1.5962522104001987e+18
1596409701784518656	RT @B_eyecandy21: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the return…	2842457514		['3632088553']	1.5964080187780628e+18		
1596409701985419264	RT @cirian75: @joerichlaw @Councillorsuzie ULEZ expansion and other things were forced on Khan by the Tories in return for the Covid caused…	1081484761934319623		['17571514', '212229592', '275455326']	1.5961656410606264e+18		
1596409702044569601	RT @BradleyCarl256: Ugandans in uganda stopped making sextapes now it's ugandans abroad.. this is now a pandemic😂	2980224071		['1560360860119334914']	1.5963959072177644e+18		
1596409702090407936	@0rac13Seer @spectatorindex China is 90% vaccinated against covid	228434828	1.4383825890988278e+18	['1438382589098827778', '1626294277']		1.5963813841799414e+18	
1596409703588036609	"RT @TPBlue4: @SethDillon Your conservative friends aren’t. 

Grow up. 

https://t.co/cd4yBQqHwp"	302601648		['1418535365887987712', '31700619']	1.5959698435134218e+18		
1596409705160912898	RT @rising_serpent: Fauci's friend convinces him that CCP, the people responsible for the pandemic, are trustworthy and we should do as the…	1589830990150500352		['879548970082721792']	1.5964071864058716e+18		
1596409707400421380	@POTUS Bull sht ! Lies! The studies are out! Immunity is better! Ivermectin did work this whole time!the vaccine did not stop the spread! You lied for money!	1585805451836461056	1.3491490969096684e+18	['1349149096909668363']		1.5961869569787167e+18	
1596409708260519936	OMG Solutions is hiring Part Time Writer/Researcher (Work from Home). At least Senior https://t.co/uZ1J55lZDQ avid reader &amp; fluent in speaking &amp; writing in English &amp; Filipino. Go to https://t.co/OvhTuevW7K For info (02) 7216-9252 or 09178078814 or message https://t.co/40TPGXHYVl	906878900709421057					
1596409708700917762	RT @Jtmdiez: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the return flig…	1241781391328595968		['1292066357320675329']	1.5964091325209764e+18		
1596409708692508672	@SkiPixels @ScottWamplerRIP I'm not seeing that reflected in actual box office numbers, which remain much lower than pre-pandemic times to this day. And considering that's the money studios get rather than theaters and studios are the ones making the movies, I can see why it might be less attractive to them	1077795289	1.4635207341106463e+18	['1463520734110646279', '726682363']		1.5964087427107635e+18	
1596409708767633409	"RT @zhao_dashuai: Here's my take on the tragic fire in Urumqi Xinjiang, China
How did it happened, why did happen...🧵

Before this fire, th…"	2425344842		['999061779870175232']	1.596398778357252e+18		
1596409708738641920	OMG Solutions is hiring Part Time Writer/Researcher (Work from Home). At least Senior https://t.co/EaGyJvhW9c avid reader &amp; fluent in speaking &amp; writing in English &amp; Filipino. Go to https://t.co/VOpZzOip02 For info (02) 7216-9252 or 09178078814 or message https://t.co/NAmFb9a4cN	904717036445589504					
1596409709225218049	RT @LucyWoodslucy70: Baroness Bra is a Tory Peer Crook  but because she is a Tory, the Police wont  come after her, but if  you protest  th…	77177330		['1459193804918071303']	1.5958290306743665e+18		
1596409709472657411	RT @HackedOffHugh: « In total, the Government has written off £8.7 billion worth of PPE that is unusable, has passed its expiry date, or wa…	216112391		['914588454']	1.5962501084331459e+18		
1596409711410450437	RT @BinitaKane: If you watch one thing today, let it be this. The excess cardiovascular deaths, lessons from history, the stark warning fro…	303952535		['867211584']	1.596049390862762e+18		
1596409713029271552	RT @Jacobbe79601492: This is an absolute must-read piece by @WritesBright superbly unpacking the anatomy of the widely discussed PPE Procur…	53411175		['1239526746724151296', '2737003958']	1.5961840162938757e+18		
1596409713167839233	"RT @DawnButlerBrent: Is Matt Hancock lying? Watch and let me know what you think.  

A company with ties to the Tories with a valuation of…"	1407192828		['114505454']	1.596130071693099e+18		
1596409712660336640	Congratulations to our new member Ms, Joyce who joined here at FXPRO don't miss this great opportunity and don't miss this chance to earn and win here at FXPRO🥰 #binance #WFH https://t.co/QQ7W5ZOBJT	1546043997667598336					
1596409715327922176	RT @TKO40724: @kelmerica78 I was leery, due to the legal immunity of the companies. Then my doctor, who apparently is one of the few honest…	1594158901594931202		['1548371312015339520', '2812234960']	1.596274073398485e+18		
1596409715495698433	RT @juliemonry: I can’t fathom how anyone could vote for Andrews! How could you vote for a man that lies, won’t release reports, was respon…	16833763		['748810723329921024']	1.5962348493037896e+18		
1596409715776331777	"RT @DavidFMills: @WashburneAlex This 👇
https://t.co/VlmFPbrn2S"	1215358001747349504		['2539499970', '1481707872970960896']	1.5963296499816407e+18		
1596409715625381888	#China reported 35,183 new #Covid-19 infections on November 25, of which 3,474 were symptomatic and 31,709 were asymptomatic, the National Health Commission said on Saturday, setting a new high for the third consecutive day. https://t.co/iiRQWkFofA	268201193					
1596409715973836801	RT @UNBiodiversity: New research shows how a #CircularEconomy could help the world recover from #COVID19 while also combatting #ClimateChan…	122445022		['40001204']	1.596051067715797e+18		
1596409717659672576	All our vaccination centre that are open are offering drop-in clinics for both the Covid booster and flu vaccination for anyone eligible aged 12 years and over. Details below and on our website: https://t.co/DYu1WLgTKn	120184404					
1596409720172318721	@sweizayne Omg when they asked if she had covid 😭💀😂	30474642	220414058.0	['220414058']		1.596213913653158e+18	
1596409723615694850	RT @XHNews: China has donated a new batch of COVID-19 vaccines to Zimbabwe to aid its fight against the pandemic. #GLOBALink https://t.co/P…	39294635		['487118986']	1.596402567872856e+18		
1596409724974628867	"RT @visegrad24: China reports 35,183 new infections today, the biggest one-day increase on record.

Lockdown-policies are returning to many…"	245898780		['1222773302441148416']	1.59638362992375e+18		
1596409725452955649	"RT @Funkytown_01: Trudeau Denies Calling Unvaccinated Names

Prime Minister Justin Trudeau left viewers speechless when he announced that p…"	2331002132		['1506887575587463169']	1.596318646204244e+18		
1596409725633310721	"2021 GHG EMISSIONS 58 GT. CO2 Eq. INCREASING
HEADED TO CLIMATE HELL
From Netherlands (PBL) May 2022 CO2 &amp; greenhouse gas emissions 2021 emissions at least 58Gt. CO2 eq. and increasing. Includes 2021 post COVID rebound.
https://t.co/HQh5svthz9
#CO2 #globalwarming #ClimateChange https://t.co/Y4iXozsUlQ"	211953429					
1596409728263127041	RT @thebradfordfile: All the scientists who were banned from twitter during the pandemic for telling the truth will be restored.	1163486864982126592		['3406938525']	1.5959101920797696e+18		
1596409727537541120	"📢Speaker Spotlight

@JaimeYassif oversees @NTI_WMD's work to reduce global catastrophic biological risks, strengthen biosecurity and pandemic preparedness, and drive progress in advancing global health security. 

https://t.co/Gqlt7sIRUy https://t.co/6Q1XClevRu"	4784854155	4784854155.0	['1308784891107127302', '281627499']		1.5964097201975173e+18	
1596409728891990017	RT @laralogan: So now we are already ruled by an unelected one world government.	1522542593090932736		['1098091506886471680']	1.5962071211037164e+18		
1596409729357516802	RT @elizavetaka: I would like to ask you to RT this. It’s something which just happened to my 41yo friend back in LA. Healthy, dynamic pers…	48955602		['16060054']	1.596387310920405e+18		
1596409729705705472	@Windoctorx @shortryan1 Depopulation? Is that what that vaccine has done?	2997305451	9.098797197342515e+17	['909879719734251521', '16433445']		1.5962996648899707e+18	
