tweet_id	text	author_id	in_reply_to_user_id	quoted	mentions	replied_to	retweeted
1596493654100774914	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1354444704			['806344552718045184']		1.5962870273011876e+18
1596493654184656897	RT @DrJBhattacharya: The 9th circuit's irrational ruling ignores the scientific fact that the vax does not stop disease transmission. Even…	517707191			['1427361863830949908']		1.5963901164228444e+18
1596493654818004992	"RT @AJKayWriter: TLDR:

Dear kids, 

Thanks for letting fearful adults, like me, push you in front of a bus.

The important thing is that w…"	17847906			['993268289227780096']		1.5955301527499653e+18
1596493655648350208	RT @paullewismoney: Tick tock - £770,000 a day is spent by Government storing unused and often useless PPE that’s over £250m a year https:/…	1239528708597301249			['221338206']		1.5964131787660452e+18
1596493655648325634	"Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the return flight. They can't work in this critical situation. Please make a decision abt new plan and promote them in another countries.

@WayV_official @SMTOWNGLOBAL https://t.co/Ln30PRBm0r"	2841972792		1.5964806107801846e+18	['1033994695595065347', '884378714']		
1596493656000692227	RT @torydemolition: When they say there’s no money for our NHS… never forget they found £37 billion for Dido Harding who’s husband wants to…	20255685			['1358074263052439554']		1.5959211358325391e+18
1596493656306774016	RT @jordanbpeterson: Can't the pharmaceutical companies do their own goddamn advertising?	1359649539486015489			['95092020']		1.5964838459933778e+18
1596493656512405507	RT @neilgibbons: England aren't playing badly. This game is simply the result of global factors, not least the effects of the pandemic and…	1260244656			['28197128']		1.5962430017347502e+18
1596493656848203776	@barbgiselxIU @iuxdean It was there since 2017 something but since Corona happened they couldn't give the award to any other artist after 2019 and now it's back in 2022	1377971278406021120	1.5327143892326646e+18		['1532714389232664576', '2832669408']	1.596492767320236e+18	
1596493658173628417	RT @jltjavier: Got to steal a few portraits of Belle Mariano and Donny Pangilinan after the premiere of #AnInconvenientLove a few nights ag…	1525802904799481856			['39937594']		1.596456396484391e+18
1596493658731458563	RT @black__dubIiner: if your parents didn’t vaccinate you as a baby who was born during the “vaccines cause autism” media frenzy, it’s neve…	1420563986995687426			['823384899449212933']		1.5961385313022935e+18
1596493658752049152	New Covid strain may be more dangerous, lab study shows: Report | World News https://t.co/rA6hbeOn8n	1333470614284283916					
1596493659582894081	"RT @LaddaRamanuj: #jeemainsinapril #jeemains2023inapril #jeemains2023  @PMOIndia @DG_NTA @EduMinOfIndia @dpradhanbjp 
Please conduct mains…"	1596493038507159559			['1427261521260728325', '471741741', '986836307857915904', '2574232910', '1897514666']		1.5964864825205965e+18
1596493659733565442	"RT @Lowkey0nline: The family of 5-year old Yusuf Mahmud Nazir were told by his GP that he needed immediate hospital care. 

They ""begged an…"	747404036786298880			['1024352074048434177']		1.5964475468301066e+18
1596493659910045696	RT @Smallasscock: Comp out, cock out #smallcock #smalldickenergy #smalldicklife #littledick #babydick #tinypenis #WFH #workingfromhome #nak…	1526934641688682497			['1487424412487933953']		1.544750603083174e+18
1596493659989344256	"@EricaThisTime They're not.

The side effects for the vaccines read like a small novela.

There is nothing to inject to protect you from such things.

Your tweet is an egregious insult to basic research."	1024643668479815680	1.517066605670318e+18		['1517066605670318080']	1.5961311307884298e+18	
1596493660270792704	RT @3D_Unreal: @mercedesschlapp Trump made the mistake of telling Americans COVID-19 was a walk in the park and would go away in weeks. Rep…	314205406			['715647495255142401', '42670638']		1.561867635142275e+18
1596493661466152961	"could further be expanded into killing nazi´s and MAGA fuckers ! or covidiots.

would be a GREAT law to have in these times.

would also reduce population numbers worldwide.

its a win win situation right there"	1409770461098020864	1.4097704610980209e+18			1.5964928155589263e+18	
1596493661759762432	RT @DrillBabyDrille: @elonmusk are you concerned at all about anyone who pushes disinformation stating that the Covid vaccines stop transmi…	1222937669535182849			['1519119283275636738', '44196397']		1.5964932590852588e+18
1596493662661345281	@SecretaryPete Simps and weaklings. Data is clear: negligible positive effects from vax, but more data indicating the vax causes injury; more covid deaths occurring in the vax group vs unvaxx’d group.	1518911377221591045	1.3569585476035133e+18		['1356958547603513346']	1.5954992710250045e+18	
1596493664897085440	RT @PolitiCrooks: This absolute horror of discrimination even among corpses from tragedies is what the Indian Constitution has enabled you…	2487909198			['1212134129912827905']		1.5963782632949883e+18
1596493665131634694	RT @RachAlvarez007: Ok so just voted and some cooker was abusing the labor volunteers about the covid vaccine and how the vaccine doesn’t s…	873517679499329542			['1377639744373334019']		1.5963932011408957e+18
1596493665114865667	This work-from-home kit makes for a great budget-friendly gift    https://t.co/BCctBFjtn8 https://t.co/TAz9X6z9rz	1325019738062217217					
1596493667099082752	@TiffyXX @Chesschick01 It means Covid was used to lockdown the globe and shepherd in the NWO and people went along with it. It also means everyone behind it and complicit with pushing the death jab, masks, etc are about to be facing Crimes against Humanity charges starting with Fauci	1588988119629660165	1.3339152727895613e+18		['1333915272789561347', '36134346']	1.5963691770987438e+18	
1596493665853407232	So Dan Andrews - one of the most tyrannical, ideologically-driven &amp; dishonest leaders anywhere in the world - who gave Victoria the longest lockdown anywhere in the world - was just re-elected. People want what’s coming. The WEF are only part of our problem. https://t.co/PnARxe8PZK	1417834996669243393					
1596493667006439425	@goodvibecd @Logically_JC Obozo and BiteMe set up Nazis in Ukraine after Their coup against the democrat government in 2014 so in 1 year they could set up their Anthrax/ Covid Biolabs, set up FTX money laundering &amp; set up Hunter to Rape the country’s resources. Only took them 1 year to set these up! https://t.co/UgcAsvtZ0I	1578718686440849409	1.5870795931937464e+18		['1587079593193746432', '1271162030393896968']	1.596353285362897e+18	
1596493667803725829	Short-Course vs Long-Course Antibiotic Therapy for Children With Nonsevere Community-Acquired Pneumonia https://t.co/Fl0hLlpg2E vía @JAMAPediatrics part of @JAMANetwork	1230814150328229888			['54327995', '404920570']		
1596493668256428032	RT @zerohedge: The Journalist-Run, Intelligence-Linked Operation That Warped British Pandemic Policy https://t.co/UuiansdqXt	20970395			['18856867']		1.5964766680502845e+18
1596493668600647686	"#Algérie(Sos #Enfance) #RCD+ #TransitionDémocratique+ #Tamazight(Officielle)[#Kabylie+]+ #Afrique[#Dz+/#Ww3 #Hiraq(#SolidaritéDétenus #DRARENI+) #8Mars+ #Ww4(Vs #COVID19/Vax+)]+#PasCrime
PrAdda #BOUNEDIAR/CancerEnDz:
Cc/@LaVocation-@LeilaB-@MeriemNait-@A_Djenad-@Lamr-@FilippiMic+ https://t.co/iwPWFJQj1R"	436987962		1.5964001753371607e+18	['1272695580', '729895854367088640', '534276574', '896950207', '24539130']		
1596493669510832128	@Killie03 @murdo_fraser @KieranPAndrews @thetimes @AngusRobertson Why you trying so hard to defend the indefensible… ? #ToryCostOfGreedCrisis https://t.co/YgwYER01Ue	1270436168384090113	117055281.0		['117055281', '365037094', '271413079', '6107422', '31373289']	1.596491985707303e+18	
1596493670798495745	"RT @Nazma4Aston: Why was this not on 10pm news...and y has she not been referred to police 

BBC News - Labour questions PPE contract award…"	83198074			['716597545833734145']		1.5959042847675392e+18
1596493671129812992	@BlacklistedNews I'm surprised all the celebrities haven't been discussing how well China has dealt with covid 19, like they did with Australia.	1588781750125199360	26163517.0		['26163517']	1.5962867528720835e+18	
1596493671649927169	RT @sexytori17: We're nearly 3 years into this pandemic, supposedly 70% of the population is jabbed , most everyone has caught covid regard…	1593657599076990978			['1257572576869576704']		1.596038246554751e+18
1596493670836219906	"Day 82: Apple has a huge problem with an iPhone factory in China

5ed. 0.33xtz each

Likes and RT's are much appreciated 💜

Link bellow 🇨🇳😷🏭👇 👇 @objktcom

#tezos #CleanNFT #Tez #AIart #generativeart  #CleanNFTs #aiartcommunity #COVID19 #China #ZeroCOVIDpolicy #Apple #iPhone https://t.co/7Gc9rFwzbl"	3437008450			['1405805260128522240']		
1596493671960137728	RT @jordanbpeterson: Can't the pharmaceutical companies do their own goddamn advertising?	1519109215763288071			['95092020']		1.5964838459933778e+18
1596493672551682049	@HimeshMankad Bhai send one message to Varun to stop signing original movies. Go for sequel. This is the trend now post pandemic	1425339902300884999	102095157.0		['102095157']	1.5964916116929905e+18	
1596493672673341440	RT @HackedOffHugh: « In total, the Government has written off £8.7 billion worth of PPE that is unusable, has passed its expiry date, or wa…	1536375096411029504			['914588454']		1.5962501084331459e+18
1596493675127005185	RT @jenniferzeng97: This is in #Tianjin city #CCPChina, people also start to fight back against the #CCP’s #covid #lockdown. https://t.co/Y…	1169709760263917568			['2313027666']		1.5964890026260275e+18
1596493675168927745	RT @AnTheFacts: 🔥Amy Mek: Italy's MELONI VOWS THERE WILL NEVER AGAIN BE FORCED COVID Business Closures, Green Passes, Mandatory Lockdowns (…	1427401245782859779			['1394656148884701185']		1.5964473292250563e+18
1596493675378401286	RT @MisterSpaceman: Seeing Michelle Mone trending hoping that when I click on it, that she has been arrested &amp; jailed for Fraud along with…	1118194759787536384			['27660860']		1.5964913863582065e+18
1596493675697434626	"RT @dave43law: @BelindadeLucy Brexit was
- about removing protections for workers
- about removing health and safety
- removal of basic hum…"	1264294789			['528674835', '1124345151642587136']		1.5964408114909307e+18
1596493676129271808	RT @frontlinekit: Another incredible donation! 30 massive jars of coleslaw. Every pot lovingly home made by Ukrainian women 🇺🇦 as well as t…	1590862400496062464			['1582252995911229442']		1.5964596358040904e+18
1596493676808531968	RT @jordanbpeterson: Can't the pharmaceutical companies do their own goddamn advertising?	216103605			['95092020']		1.5964838459933778e+18
1596493677354188802	RT @PickardJE: - the @ft today asked both Tory peer Baroness Michelle Mone and her billionaire husband Douglas Barrowman whether any UK tax…	119464565			['69080476', '18949452']		1.5962523413840118e+18
1596493678142447617	RT @Ore_akiinde: It’s so insane how everyone has adjusted to this pandemic of kidnappings currently happening in Nigeria, every new day, so…	112661511			['729374311878922240']		1.5963776213775196e+18
1596493678390153217	RT @ChinaUncensored: More Covid protests https://t.co/6zyhZhx23R	3097153036			['833100331']		1.5961151268093993e+18
1596493678444711936	"RT @TinyDragon_Art: Wake up.
See that ""died suddenly"" is trending.
It’s anti-vaxxers not understanding how the Covid vaccine works.
Grieve…"	752134063			['378322059']		1.5950603544592384e+18
1596493679522643968	"RT @edward_baran: Tony: ‘We must immediately make England much more like China with vaccine passports and digital IDs.’
Jeremy: ‘Yes, maste…"	1423169924462174211			['710243227077644289']		1.5964894884859945e+18
1596493681187782657	"RT @WesElyMD: 1/🧵 The Haunting Brain Science of Long COVID 🧠

@washingtonpost Aug 25

📍Brain shrinking
📍Corona ghosts
📍Autoimmunity
📍Clinic…"	15648085			['1252988129708929024', '2467791']		1.5628470215682294e+18
1596493681435226112	"RT @PeterHotez: Had Covid-19 become as commonplace as the flu? Dr Hotez says not yet @abc13houston @ChazABC13 
https://t.co/3hhYOd3A4j"	795516865			['593289567', '16247383', '1116399174772252673']		1.596399804862853e+18
1596493681355259905	RT @JolyonMaugham: The UK's biggest ever fraud inquiry should be into the £50bn spent on pandemic procurement, much of it on VIPs.	90917325			['406842374']		1.5958771139699057e+18
1596493681628188673	RT @kelvmackenzie: Italians refusing a job offer are to lose their benefits of £730 a month. Make yourself popular Rishi and do it here. Ou…	1569993715061559297			['3037892906']		1.5955141070500536e+18
1596493681791569921	RT @eyejosh: @JulianE95250219 @jeanid123 The BBC won’t mention this scandal because No 10 instructs the BBC - and No 10 knows that stealing…	456600651			['59305661', '1471933769049378827', '396011927']		1.5963150360995635e+18
1596493682332827649	@itsJeffTiedrich In September 2021, vaccinated people made up just 23 percent of coronavirus fatalities. In January and February this year, it was up to 42 percent, per our colleagues Fenit Nirappil and Dan Keating.	56689096	1.0095778033046569e+18		['1009577803304656896']	1.5962509598351688e+18	
1596493682349576193	Shut the F. up!!!! https://t.co/9Q08zqdwRF	2370440966		1.5964283683914793e+18			
1596493683234332672	"RT @Texas_Made956: 100 mil Chinese now in ""Quarantine camps""
US models Coming soon
For your saftey🥴 https://t.co/udTKpBvJKx"	1535707353353531392			['1444879139371094020']		1.5963464154956431e+18
1596493684152979456	RT @jordanbpeterson: Can't the pharmaceutical companies do their own goddamn advertising?	2182044153			['95092020']		1.5964838459933778e+18
1596493684458913794	"RT @MacRabbit_s: Hi everyone !
I can finally share with you my work on #myfathersdragon ! I worked on the film during 2020-2021, right at t…"	2688557778			['966712331936894976']		1.5961679247876014e+18
1596493685314789377	"RT @AngelaRayner: The Tories have written off £10bn of your money on unusable PPE.

The storage of inadequate items is still costing you £7…"	23766305			['222748037']		1.5960599267530834e+18
1596493685755154440	RT @hodgetwins: So the vaccinated account for a majority of Covid-19 deaths. So, is it ok to say now that the vaccine was a money grab for…	1590678935951609856			['18584875']		1.595557593405358e+18
1596493686552293377	RT @WashburneAlex: From 1977 influenza pandemic, it took ~40 years before a laboratory origin was widely accepted, despite being clear by 1…	724529046			['1481707872970960896']		1.5962172445684163e+18
1596493686619377671	RT @WritesBright: The government has written off £8.7 billion in PPE that can't be used or was bought at inflated prices – almost exactly t…	1531375738686955522			['2737003958']		1.5964935147619656e+18
1596493687353376768	RT @ezralevant: Flashback: Trudeau's lockdown.	164819351			['20878297']		1.5962270682449306e+18
1596493688204447745	RT @drclairetaylor: 1/ Can someone tell me why we ‘shielded’ people to the point they were told not to OPEN A WINDOW-&amp; now tell them to go…	1434039944			['1513942742715584520']		1.5952440931264635e+18
1596493687567314945	@ClownWorld_ It looks like they may work in a doctors office/clinic. At least the scale, hand sanitizer station, and health posters lead me to believe. https://t.co/ykUEt6nTeh	28891872	1.4469321491483443e+18		['1446932149148344320']	1.596329093590442e+18	
1596493688665870336	@realCarrickRyan Bungled up hotel quarantine, didn’t matter that barely a week or 2 after claiming he wouldn’t take more than 100 for flight caps he had aussie tennis open where thousands of foreigners and their entourage came via multiple chartered flights, it didn’t matter how absurd some of	1301866054839185409	1.3018660548391854e+18		['927305017916141570']	1.5964933212490383e+18	
1596493689844813824	"Men and Women, I present you with the latest porn cuckold sub-genre.

https://t.co/1PFDyxJacU"	37722787					
1596493690062532608	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	282343834			['19638752']		1.596239466779226e+18
1596493690297458688	"TrustHealthInf: Frequently asked questions on #Covid 19 #vaccines

https://t.co/AaqaBEuciy

 Italian vice-premier: At least 8 dead following storm-driven landslide on southern island of Ischia"	1575378615956639744					
1596493691031814144	@lvan61 @plesbilongmi @Peter_Fitz And plenty of Murdoch Media addicts died during the pandemic for obvious reasons	1477482507348037633	372736064.0		['372736064', '133760563', '183770461']	1.5964521664068076e+18	
1596493690654101507	@GlynD12 @hoodswoodworks @daleylo @CMO_England This lists deaths from Covid-19 &amp; all cause mortality by vaccination status. Both are lower in the vaccinated https://t.co/y5fuZvhivi	1265033840	1.371064859039785e+18		['1371064859039784967', '2167876509', '93388033', '1178622443814084608']	1.5964854546686525e+18	
1596493691417284610	"RT @YouAreLobbyLud: ""Hopes high""

""Hope"" is not the basis on which to formulate policy. Doing so is idiotic and reckless. Why do I even hav…"	1214207026609278978			['1238949674989416449']		1.5963739222864732e+18
1596493692075855876	"TrustHealthInf: Frequently asked questions on #Covid 19 #vaccines

https://t.co/AaqaBEuciy

 Reports: At least 8 dead in landslide on Italian island"	1575378615956639744					
1596493694001385472	RT @HC_Richardson: Thread.	740694567687688193			['1323214644']		1.5962269457793188e+18
1596493694416621568	"RT @AndersonAfDMdEP: Just one example of totalitarianism: 
Redefinition of values!

""(..) I will not allow 'THOSE voices, THOSE special int…"	893604255529144320			['900669223122472960']		1.5964504342854738e+18
1596493694508552193	COVID-19 Nov. 23 update: Evanston and Cook County both at low risk level https://t.co/6yDY05cyiv	1573967147625320450					
1596493694709866496	"TrustHealthInf: Frequently asked questions on #Covid 19 #vaccines

https://t.co/AaqaBEuciy

 Iran leader praises force tasked with quashing protests"	1575378615956639744					
1596493695255474176	RT @gehrig38: Vaccinated people now make up a majority of covid deaths https://t.co/ECoPcYSnEA That's gotta hurt the narrative huh?	821183489198485506			['14945261']		1.5955015437547028e+18
1596493695930753027	RT @zerohedge: The Journalist-Run, Intelligence-Linked Operation That Warped British Pandemic Policy https://t.co/UuiansdqXt	14211035			['18856867']		1.5964766680502845e+18
1596493696123473921	RT @geoff_buxcey: What! PMJT sent letters to all Provincial Governments and discussed the invocation of Emergencies Act in “APRIL 2020”to d…	1519070363812089857			['883467071727616000']		1.5962360832470876e+18
1596493696522158081	@patrickwalsh14 You are so right Patrick! This should be available to these patients ASAP just like Covid was done. DCVax$ get this to patients NOW!	283506559	386032339.0		['386032339']	1.5959931032650383e+18	
1596493696606015488	"TrustHealthInf: Frequently asked questions on #Covid 19 #vaccines

https://t.co/AaqaBEMlwG

 Italy's interior minister says no deaths confirmed after landslide on island of Ischia; vice premier earlier said 8 dead"	1575378615956639744					
1596493698921267201	RT @jordanbpeterson: Can't the pharmaceutical companies do their own goddamn advertising?	15797734			['95092020']		1.5964838459933778e+18
1596493699613327365	"RT @NewMillPaul: Did I tell you about the time my son failed his driving test for the second time?

He was really upset, so trying to be a…"	411012483			['1160306562663165962']		1.5958698356233748e+18
1596493699621453833	@ehabmus54463781 @SHIB_gold Join this platform and start working from home interested members should click on link below to start immediately👇🏻👇🏻👇🏻https://t.co/4sBkx2U7XT	1527316117466730499	1.5560470099912458e+18		['1556047009991245830', '1511147410587746308']	1.596429656151892e+18	
1596493700414472192	@Chesschick01 The second they tried to force people to get a vaccine!	1520398298418491397	36134346.0		['36134346']	1.596216988145025e+18	
