tweet_id	text	author_id	in_reply_to_user_id	replied_to	retweeted	mentions	quoted
1596417281361600512	idk blame my insane 2 weeks battling a UTI then getting hit w covid but im making massive changes again and im feeling confident 🥰	1316641300339286016	1.316641300339286e+18	1.5964170553092424e+18			
1596417281583730690	RT @apsmunro: Authors question the recommendation for booster vaccines in this age group (12 - 17y) when sero-prevalence is now approaching…	229075850			1.5961339159197983e+18	['1392483492']	
1596417283265802240	10.14 million Chinese died in 2021. Why would another 700k be intolerable? https://t.co/7Ewu6qL6dK	1024591702642835456					1.5829371119129313e+18
1596417284314083328	"RT @hugh_mankind: Dr. Mike Yeadon: “I Didn’t Do My Homework” — “I’m Ashamed That I Was Pro-Vaccine” 

“I certainly, when I was in [the phar…"	1475982986998784000			1.596168161136898e+18	['256057148']	
1596417285119389697	RT @spectatorindex: BREAKING: China reports over 35,000 new daily coronavirus cases, a record for the country.	48937434			1.5963771536956703e+18	['1626294277']	
1596417285602050048	RT @PrfChrisPainter: Feeble attempts by @michaelgove and other ministers to justify VIP fast lane for awarding PPE contracts because of exi…	902979757167566852			1.5961357011875308e+18	['1163468033588957184', '748453510048518145']	
1596417286767796226	@mauveTriforce @akheriaty What is evident to me is that you aren’t concerned by findings that the vaccine has, in fact, harmed or killed people, in spite of the fact that connections have been made. Why would one risk such harm when the vaccine doesn’t stop the spread; clearly counterintuitive.	1299650484	326436609.0	1.5964129914820035e+18		['326436609', '54322957']	
1596417287409569793	India Clocks 389 New Covid Cases In Last 24 Hours; Active Cases Fall https://t.co/0nVGYVYVE1	1561349367503929345					
1596417287569174528	RT @JonathanTurley: ...These companies were fine with Twitter censoring free speech and blocking stories like the Hunter Biden laptop scand…	1593918231680454656			1.5962733268756316e+18	['94784682']	
1596417287556595712	RT @DreyerChina: People in Urumqi, Xinjiang, where the COVID lockdown has lasted for months, have reached their limit. Chants here of 解封, o…	1292003656754253824			1.596133413781545e+18	['1098915049']	
1596417287753699328	RT @lvpunisher702: @NEWSMAX I got vaccinated because I took care of my parents and my job required us to (be eligible for leave) if sick wi…	2261000927			1.5963957380653015e+18	['1586136309105500162', '20545835']	
1596417287740805120	RT @BolyaiRemember: @LBC @clivebull Not only justified but necessary. The Tory party is dismantling the UK and selling of the parts. Domini…	1313868235599740929			1.5964172656116e+18	['1261616638329225221', '20973388', '21326127']	
1596417288017674240	"RT @SeaTeaShaw: @drcole12 @Doctor_Eric_B @MorteSuiteVita This you 🤣😂?
""Cole's specialism is dermopathology — a discipline focused on diseas…"	605757334			1.596248220312965e+18	['764260302124822529', '1375490702373646336', '1433915217818357766', '1194467066473930752']	
1596417288034734081	The CDC lied and people died... https://t.co/5cpJtZR1xn	1003169750795444224					1.5964163226147308e+18
1596417290505170945	RT @GordonGChang: Any ordinary regime could make the adjustments to save itself. #China’s regime, however, is boxed in by three years of #C…	300313868			1.5963690399028756e+18	['151930383']	
1596417291603673088	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1621750992			1.5962870273011876e+18	['806344552718045184']	
1596417293248245760	RT @LauraMiers: To recap, Covid has been QUIETLY maiming &amp; killing our elderly, children, and the most vulnerable among us this whole time,…	848804914805460992			1.5962319541896847e+18	['170280910']	
1596417293352927233	RT @paullewismoney: Tick tock - £770,000 a day is spent by Government storing unused and often useless PPE that’s over £250m a year https:/…	1163219575			1.5964131787660452e+18	['221338206']	
1596417294212923393	RT @DoctorLFC: I wondered why Barkha Dutt blocked me on Twitter for simply asking her not to hound a doctor trying to do his job during the…	1355506854311424004			1.5963848026049864e+18	['143409262']	
1596417294577856513	@SarahLooker4 @kad_c You couldn’t go to the funeral because of COVID	148241613	1.3572962752894935e+18	1.596412300709462e+18		['1357296275289493505', '496283843']	
1596417295454470146	RT @torydemolition: When they say there’s no money for our NHS… never forget they found £37 billion for Dido Harding who’s husband wants to…	1266008164123791369			1.5959211358325391e+18	['1358074263052439554']	
1596417296104574976	"RT @badiucao: Thread/1

Massive protest happened in Ulumuqi，Xinjiang，China after more than 100 days zero-covid city lockdown.

People are c…"	821674923970142209			1.5962472807129825e+18	['267695291']	
1596417296054243329	"All the Best Black Friday Deals at Lululemon - New York Magazine

... a great time to stock up on tried-and-true, Strat-approved gym gear that'll suit any yoga practice, running style, or **work-from-home** routine.
https://t.co/0F7CG4iGOP"	1385516052256276480					
1596417296599486464	RT @Oi94_: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the return flight…	1234662199840235521			1.5964065779297935e+18	['1397313373']	
1596417297438347265	RT @kikuchinaru: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the return…	1183361933568643074			1.5964166070139617e+18	['244632479']	
1596417297505452034	RT @Concern70732755: When I pragmatically analyse why we are In this precarious position I look at the last election Trudeau called an elec…	410330367			1.5964146427920425e+18	['1355216628737339395']	
1596417299141087233	"@TuckFitterBots @RisetteMD Anti-covid vaccines are efficient against covid.

Only antivax covidists spread disinformation."	1036287868543664129	1.5837042527147827e+18	1.5963357081298862e+18		['1583704252714782722', '1549164560204038144']	
1596417299392892928	RT @juistheju: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the return fl…	3234945912			1.5964127130473226e+18	['4743145646']	
1596417301640843264	@croppyboy1798 @Lilith_Assyria Vaccine related, yes.	1365343725640122374	19904750.0	1.5962924055982244e+18		['19904750', '1334827299020156928']	
1596417301938438144	RT @chanika_mawini: Indeed a story of a small town girl daring to dream. Special thanks and gratitude to @ICOSirl and  @IrelandinZambia for…	237201266			1.596128950757253e+18	['4731717262', '2400156055', '1373887784']	
1596417303222288384	RT @Lordflashh3art: If you’ve ever wondered how we ended up in this mess, the general public have decided that Matt Hancock is a nice perso…	1257438724687900673			1.5962913398801736e+18	['41663573']	
1596417303054548996	@DopiesNFTs @Passioncrypto1 @TheMoonCarl That’s a huge lie! The fact is that the vaccine saved millions of lives!	1065791631687917573	1.4850226926800814e+18	1.596231068574974e+18		['1485022692680081412', '1363148745244897280', '978732571738755072']	
1596417304040177666	RT @neilgibbons: England aren't playing badly. This game is simply the result of global factors, not least the effects of the pandemic and…	312004287			1.5962430017347502e+18	['28197128']	
1596417303989882880	Dad of the year! What a feel good thread 😄 https://t.co/rgAQSwg6Fk	338928113					1.5958698356233748e+18
1596417304115392512	"RT @LGalloway77: Good morning everyone 😃
Our country is in crisis.
Our people, workers, children, services, health care, and communities br…"	1311381900666249218			1.5963946460996116e+18	['2956836471']	
1596417304157306880	"RT @LongCovidSOS: ""What we do know about #LongCovid is downright terrifying""

We should be learning lessons from the Flu pandemic but we ar…"	1952064343			1.5961672138530038e+18	['1279903151861235718']	
1596417304291872768	RT @RageSheen: ⁦@MichaelPascoe01⁩ is one of the few journalists paying attention to these collective disasters. On this topic, I don’t thin…	3278942336			1.5962382315947336e+18	['1366537530519154689', '2235731509']	
1596417305969569792	"RT @BladeoftheS: Matt Hancock 40,000 killed in Care Homes.
£2,500,000,000 spent on useless PPE in his VIP lane which gave out profit to his…"	852626341			1.5964061191356948e+18	['1455903807389458436']	
1596417306753585152	"Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the return flight. They can't work in this critical situation. Please make a decision abt new plan and promote them in another countries.

@WayV_official @SMTOWNGLOBAL"	706095470129451008				['1033994695595065347', '884378714']	
1596417306887856128	"RT @TonyPaxton_: @supertanskiii ""A protective ring around care homes""
I heard him say that on television and my chin nearly hit the floor b…"	1301787275316076545			1.5955512632189297e+18	['758012142117347332', '2732180892']	
1596417307579977730	RT @ChirpyChet: @GOV2UK Between Feb &amp; Nov 2020, 98.9% of COVID contracts by value (£17.8 billion) were awarded without any form of competit…	297633650			1.5962936840600986e+18	['1494799852571607040', '1344256277518692354']	
